timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5578.24,49,262144,64,22479,1480930116,112,0,603,10034509,25,2605,3,59,22516,497107,127985460,1208,1,58,3752,1381557,3,768547,603,14922,93472720,6043296,34805034,486018685,603,1949,2,1,4,4,684,1,483745804,436350069,73192377,33311597,33327981,2,1,1465710268,73389,73389,4,4,4,33311597,26,3,220341,33143576,2061388,16574,3693,483745804,10017935,3980472,12169
10682.97,49,262144,64,27116,1786678712,112,0,603,10102560,25,3888,3,59,22516,497107,127985460,1208,1,58,4435,1550110,3,768547,603,17654,94772880,7704758,41683038,575965778,603,1949,2,1,4,4,684,1,573267980,525669807,93899101,40251492,40267876,2,1,1771065648,73389,73389,4,4,4,40251492,26,3,231408,36109402,2180030,19029,4376,573267980,10083531,5522849,12169
16802.59,49,262144,64,31742,2091440960,113,0,603,10186164,25,5204,3,59,22516,497107,128250912,1208,1,58,5114,1713308,3,768547,603,20370,96062800,8991648,48211434,665391071,603,1949,2,1,4,4,684,1,662265868,614838133,122559740,47185354,47185354,2,1,2076155576,73389,73389,4,4,4,47185354,26,3,235817,39885507,2266480,21504,5055,662265868,10164660,6723366,12169
21855.67,49,262144,64,35662,2349669340,114,0,603,10253182,25,6332,3,59,22516,497107,128250912,1208,1,58,5687,1928598,3,768547,603,22666,97157648,11972987,57233564,740989663,603,1949,2,1,4,4,684,1,737501196,690252838,178806744,53056415,53072799,2,1,2334482260,73389,73389,4,4,4,53056415,26,3,246936,42913828,2389543,23647,5629,737501196,10229535,9581422,12169
26908.06,49,262144,64,39817,2623564132,114,0,603,10318042,25,7463,3,59,22516,497107,128250912,1208,1,58,6301,1971080,3,768547,603,25118,98319888,13767637,63503929,821719262,603,1949,2,1,4,4,684,1,817848332,770325596,217678870,59269381,59285765,2,1,2607852764,73389,73389,4,4,4,59269381,26,3,254493,45941683,2479872,25775,6242,817848332,10292267,11285532,12169
31945.97,49,262144,64,44087,2904995564,115,0,603,10384081,25,8681,3,59,22516,497107,128516364,1208,1,58,6928,2081040,3,768547,603,27626,99512592,15399275,69441710,904294726,603,1949,2,1,4,4,684,1,900030476,852667436,245677279,65662571,65678955,2,1,2889153124,73389,73389,4,4,4,65662571,26,3,259670,48913752,2545052,27968,6869,900030476,10356113,12852204,12169
36982.98,49,262144,64,48913,3222865012,116,0,603,10464104,25,10049,3,59,22516,497107,128516364,1208,1,58,7637,2140019,3,768547,603,30466,100850384,19045963,77953939,997792784,603,1949,2,1,4,4,684,1,993091596,945563259,300125153,72899537,72915921,2,1,3207579628,73389,73389,4,4,4,72899537,26,3,266187,51439082,2674340,34180,7579,993091596,10429924,16369883,12169
42023.07,49,262144,64,55039,3626462164,117,0,603,10567993,25,11780,3,59,22516,497107,128769750,1208,1,58,8538,2350777,3,768547,603,34066,102545360,21564237,83934677,1116299075,603,1949,2,1,4,4,684,1,1111056396,1063537409,364859889,82073689,82090073,2,1,3611242316,73389,73389,4,4,4,82073689,26,3,279686,54285306,2831187,47988,8479,1111056396,10520005,18732443,12169
47039.62,49,262144,64,70008,4613045040,120,0,603,10788636,25,15971,3,59,22516,497107,129300654,1208,1,58,10739,2424056,3,768547,603,42874,123748304,29697681,89484273,1406016777,603,1949,2,1,4,4,684,1,1399545868,1352036509,415779804,104499006,104499006,2,1,4597235368,73389,73389,4,4,4,104482622,26,3,300078,56002499,3116597,60797,10680,1399545868,10727839,26580625,12169
52054.16,49,262144,64,92658,6105133548,123,1,603,11098256,25,22328,3,59,22516,497107,129566106,1208,1,58,14065,2435936,3,768547,603,56178,129850000,39813983,90578231,1843788111,603,1949,2,1,4,4,684,1,1835491340,1788179855,440862209,138408619,138425003,2,1,6089979236,73389,73389,4,4,4,138408619,26,3,320447,56868060,3511995,68581,14006,1835491340,11029675,36301984,12169
