timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5553.13,45,262144,64,22627,1490894896,112,0,603,5303897,14,2660,53,68,2,387361,127985460,1208,1,67,3784,1194063,3,449644,603,15026,62299336,6184198,33604970,489007541,603,1784,2,1,4,4,792,1,486760460,439170959,54473598,33530622,33547006,2,1,1475347368,73389,73389,4,4,4,33530622,19,3,228701,26539624,2874949,13729,3716,486760460,5290168,3308714,9506
11305.01,45,262144,64,26598,1752465612,112,0,603,5375155,14,3749,53,68,2,387361,127985460,1208,1,67,4367,1427092,3,449644,603,17362,63410952,7234013,39454205,565919108,603,1784,2,1,4,4,792,1,563306508,515664075,71097313,39475411,39491795,2,1,1736918084,73389,73389,4,4,4,39475411,19,3,238929,30508135,2961490,19826,4300,563306508,5355329,4271636,9506
16337.13,45,262144,64,30472,2007944788,113,0,603,5437452,14,4859,53,68,2,387361,128250912,1208,1,67,4938,1557371,3,449644,603,19642,64494984,8735064,45394709,640995961,603,1784,2,1,4,4,792,1,638017548,590387864,99967431,45278777,45295161,2,1,1992266188,73389,73389,4,4,4,45278777,19,3,244360,33768615,3039870,22153,4870,638017548,5415299,5694125,9506
21526.19,45,262144,64,34283,2258764292,114,0,603,5500509,14,5954,53,68,2,387361,128250912,1208,1,67,5497,1647741,3,449644,603,21874,65555400,11067448,54850197,714486975,603,1784,2,1,4,4,792,1,711155724,663709159,175318822,50979965,50996349,2,1,2243118460,73389,73389,4,4,4,50979965,19,3,257345,36817173,3182439,24337,5429,711155724,5476172,7883821,9506
26590.35,45,262144,64,39169,2580831352,114,0,603,5572997,14,7288,53,68,2,387361,128250912,1208,1,67,6214,1855896,3,449644,603,24746,66922120,13132446,60672399,809042178,603,1784,2,1,4,4,792,1,805265420,757847308,196644973,58313076,58313076,2,1,2565775344,73389,73389,4,4,4,58313076,19,3,265432,40108136,3279232,26943,6146,805265420,5546054,9852479,9506
31670.64,45,262144,64,44160,2909779692,115,0,603,5688709,14,8696,53,68,2,387361,128516364,1208,1,67,6947,2181869,3,449644,603,27678,68316488,15414724,67362129,905567557,603,1784,2,1,4,4,792,1,901341196,854019957,260676552,65777259,65793643,2,1,2894199396,73389,73389,4,4,4,65777259,19,3,277280,43500847,3381881,68660,6879,901341196,5620049,12032817,9506
36696.81,45,262144,64,47423,3124685468,116,0,603,5741944,14,9649,53,68,2,387361,128516364,1208,1,67,7427,2377540,3,449644,603,29598,69232136,16878609,74099586,968790328,603,1784,2,1,4,4,792,1,964255756,916903107,303828259,70675631,70675631,2,1,3109727764,73389,73389,4,4,4,70675631,19,3,286364,46747798,3462157,70579,7359,964255756,5671365,13416848,9506
41773.80,45,262144,64,51637,3402181432,116,0,603,5808047,14,10798,53,68,2,387361,128516364,1208,1,67,8046,2631340,3,449644,603,32074,70409736,19405881,82840519,1050312069,603,1784,2,1,4,4,792,1,1045389324,998077932,356026280,76980868,76980868,2,1,3387158192,73389,73389,4,4,4,76980868,19,3,293845,50003636,3546471,73081,7978,1045389324,5734966,15859708,9506
46824.71,45,262144,64,55752,3673454784,117,0,603,5878108,14,11975,53,68,2,387361,128769750,1208,1,67,8649,2799702,3,449644,603,34486,71559240,22191650,92553218,1129730796,603,1784,2,1,4,4,792,1,1124425740,1077330207,429106240,83144682,83161066,2,1,3658366008,73389,73389,4,4,4,83144682,19,3,309600,53422933,3675992,75888,8581,1124425740,5802220,18516142,9506
51888.25,45,262144,64,60530,3988443956,118,0,603,5953491,14,13329,53,68,2,387361,129035202,1208,1,67,9356,2885259,3,449644,603,37314,72902408,23742372,98976135,1222833757,603,1784,2,1,4,4,792,1,1217093644,1169461996,449480239,90289377,90305761,2,1,3972732588,73389,73389,4,4,4,90289377,19,3,311258,56767036,3737875,78701,9288,1217093644,5874790,20005899,9506
56928.19,45,262144,64,65800,4335676840,119,0,603,6042609,14,14823,53,68,2,387361,129035202,1208,1,67,10127,3040543,3,449644,603,40398,74359880,26766703,107562650,1324367920,603,1784,2,1,4,4,792,1,1318150156,1270928752,489424122,98187736,98204120,2,1,4320260384,73389,73389,4,4,4,98187736,19,3,323814,59624263,3874037,81510,10059,1318150156,5961099,22894326,9506
61961.59,45,262144,64,72985,4809207520,120,0,603,6168863,14,16838,53,68,2,387361,129300654,1208,1,67,11183,3175838,3,449644,603,44626,76352328,29361372,112904872,1463534327,603,1784,2,1,4,4,792,1,1456693260,1409347923,514908857,108946818,108963202,2,1,4793659992,73389,73389,4,4,4,108946818,19,3,337660,62551686,4007491,85281,11116,1456693260,6083582,25355563,9506
66973.22,45,262144,64,93453,6157500120,123,0,603,6449305,14,22586,53,68,2,387361,129566106,1208,1,67,14189,3186006,3,449644,603,56646,81893192,40064509,117060598,1859037482,603,1784,2,1,4,4,792,1,1850564620,1803435036,633005948,139594300,139610684,2,1,6142149200,73389,73389,4,4,4,139594300,19,3,370188,63621054,4390546,93735,14121,1850564620,6355570,35673624,9506
71983.76,45,262144,64,115831,7632293740,127,1,603,6767429,14,28891,53,68,2,387361,130362462,1208,1,67,17476,3193522,3,449644,603,69802,121944880,51494154,118183160,2291598813,603,1784,2,1,4,4,792,1,2281398284,2234615218,659475321,173106379,173122763,2,1,7616680676,73389,73389,4,4,4,173106379,19,3,390098,64452782,4767974,101137,17408,2281398284,6666292,46726320,9506
76993.48,45,262144,64,138155,9103282964,131,1,603,7054286,14,35213,53,68,2,387361,130893366,1208,1,67,20757,3198628,3,449644,603,82930,144772552,62796749,118825185,2723380332,603,1784,2,1,4,4,792,1,2711445516,2664645979,685221120,206546889,206546889,2,1,9087342220,73389,73389,4,4,4,206530505,19,3,406853,65208274,5086027,108531,20689,2711445516,6945755,57712022,9506
