timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5023.28,22,262144,64,34365,2264138244,114,0,603,673267,19,5958,68,23,128250912,1208,1,67,5508,668990,3,91587,603,21940,130777888,10621041,16498731,715820204,603,1496,2,1,4,4,670,1,712728588,665268137,41273345,51111037,51127421,2,1,2248885628,73389,73389,4,4,4,51111037,20,3,312778,12296068,2558104,24173,5440,712728588,649094,8063273,22303
10043.81,22,262144,64,40512,2669377104,115,0,603,776254,19,7706,68,23,128516364,1208,1,67,6412,779139,3,91587,603,25556,132485408,13633803,23206182,834840417,603,1496,2,1,4,4,670,1,831217676,783745108,78697099,60323990,60323990,2,1,2654255560,73389,73389,4,4,4,60323990,20,3,339606,14978862,2774415,27561,6344,831217676,748693,10859774,22303
15482.07,22,262144,64,46320,3051868356,116,0,603,873037,19,9347,68,23,128516364,1208,1,67,7264,937140,3,91587,603,28968,134095008,17367814,31715584,947161096,603,1496,2,1,4,4,670,1,943022092,895616771,129424175,69008781,69025165,2,1,3036386364,73389,73389,4,4,4,69008781,20,3,358056,17886381,2960110,30680,7197,943022092,842357,14408588,22303
20510.88,22,262144,64,52004,3426498596,117,0,603,967640,19,10936,68,23,128516364,1208,1,67,8101,1058988,3,91587,603,32316,135682464,20121394,38557389,1057376773,603,1496,2,1,4,4,670,1,1052729356,1005095353,179836111,77527573,77543957,2,1,3411213212,73389,73389,4,4,4,77527573,20,3,368274,20872582,3100431,39406,8034,1052729356,928234,17022458,22303
25611.27,22,262144,64,57063,3759903384,117,0,603,1053270,19,12326,68,23,128769750,1208,1,67,8842,1378013,3,91587,603,35280,137082528,21802191,43589281,1154956065,603,1496,2,1,4,4,670,1,1149853708,1102542430,193028392,85106444,85122828,2,1,3744683536,73389,73389,4,4,4,85106444,20,3,368764,24017616,3188573,42469,8775,1149853708,1010801,18615355,22303
30936.42,22,262144,64,62146,4094881036,118,0,603,1140956,19,13740,68,23,129035202,1208,1,67,9590,1605225,3,91587,603,38272,138502240,26598388,56576664,1253449304,603,1496,2,1,4,4,670,1,1247895564,1200535042,297054031,92726275,92726275,2,1,4079956100,73389,73389,4,4,4,92726275,20,3,372975,27159571,3297155,45502,9523,1247895564,1095454,23303577,22303
36046.08,22,262144,64,66895,4407704212,119,0,603,1220322,19,15122,68,23,129035202,1208,1,67,10289,1731180,3,91587,603,41064,139822560,28679914,62951653,1345363486,603,1496,2,1,4,4,670,1,1339383820,1292042129,346921275,99832169,99832169,2,1,4392615436,73389,73389,4,4,4,99832169,20,3,375716,29903759,3424109,48264,10221,1339383820,1172058,25258152,22303
41081.37,22,262144,64,72224,4759069172,120,0,603,1316997,19,16631,68,23,129300654,1208,1,67,11073,1905907,3,91587,603,44200,141309856,31418161,70179226,1448604948,603,1496,2,1,4,4,670,1,1442144268,1394690459,390893408,107810289,107826673,2,1,4743652716,73389,73389,4,4,4,107810289,20,3,379987,32803351,3536066,51595,11005,1442144268,1265402,27884101,22303
46200.73,22,262144,64,77522,5107871612,121,0,603,1412026,19,18131,68,23,129300654,1208,1,67,11849,2057524,3,91587,603,47308,142781536,34235112,77631855,1550926390,603,1496,2,1,4,4,670,1,1543987212,1496706910,468934095,115735383,115751767,2,1,5092356852,73389,73389,4,4,4,115735383,20,3,382991,35863176,3627282,54721,11782,1543987212,1357305,30611507,22303
51568.46,22,262144,64,81699,5383208196,122,0,603,1495267,19,19287,68,23,129300654,1208,1,67,12463,2123832,3,91587,603,49760,143944352,37248870,86067691,1631664193,603,1496,2,1,4,4,670,1,1624334348,1577102674,522068332,121997501,122013885,2,1,5367890044,73389,73389,4,4,4,121997501,20,3,384995,38806014,3736441,57429,12396,1624334348,1437838,33516557,22303
57011.91,22,262144,64,86605,5706585976,122,0,603,1575281,19,20663,68,23,129566106,1208,1,67,13185,2217181,3,91587,603,52648,145312864,38625037,91592564,1726742830,603,1496,2,1,4,4,670,1,1718968332,1671645085,532865143,129346996,129363380,2,1,5691267824,73389,73389,4,4,4,129346996,20,3,385966,42037611,3797989,60139,13117,1718968332,1515142,34830867,22303
62059.84,22,262144,64,91199,6008985620,123,0,603,1647203,19,21971,68,23,129566106,1208,1,67,13857,2412435,3,91587,603,55340,146594336,41614773,99966549,1815374360,603,1496,2,1,4,4,670,1,1807179788,1760053530,586846356,136217481,136233865,2,1,5993569164,73389,73389,4,4,4,136217481,20,3,390286,45353013,3887292,62711,13790,1807179788,1584492,37731729,22303
67118.74,22,262144,64,95655,6302872200,124,0,603,1721707,19,23240,68,23,129831558,1208,1,67,14513,2528100,3,91587,603,57960,147835680,44576818,109109119,1901635956,603,1496,2,1,4,4,670,1,1893031948,1845982789,680759262,142895232,142911616,2,1,6287390208,73389,73389,4,4,4,142895232,20,3,398359,48250767,3979494,65204,14445,1893031948,1656503,40600975,22303
72248.00,22,262144,64,100884,6647418108,125,1,603,1808762,19,24722,68,23,130097010,1208,1,67,15281,2684850,3,91587,603,61032,149287584,47059819,116135261,2002774742,603,1496,2,1,4,4,670,1,1993695244,1946671212,714515266,150728055,150744439,2,1,6632034420,73389,73389,4,4,4,150728055,20,3,401523,51270715,4086269,67998,15213,1993695244,1740764,42976724,22303
77483.73,22,262144,64,104947,6915283588,125,1,603,1878470,19,25829,68,23,130097010,1208,1,67,15878,2843556,3,91587,603,63420,150420000,48586015,121578856,2081402904,603,1496,2,1,4,4,670,1,2071945228,2024968217,774033554,156826333,156826333,2,1,6900358652,73389,73389,4,4,4,156826333,20,3,406664,54447895,4148671,70290,15811,2071945228,1808180,44439988,22303
82624.51,22,262144,64,108634,7157976628,126,1,603,1960811,19,26891,68,23,130097010,1208,1,67,16422,3052069,3,91587,603,65596,151453792,50690113,129015772,2153054018,603,1496,2,1,4,4,670,1,2143248396,2095916892,824193931,162330913,162347297,2,1,7142560172,73389,73389,4,4,4,162330913,20,3,410007,57587099,4242064,90599,16354,2143248396,1870212,46450467,22303
87940.22,22,262144,64,112396,7406115772,127,2,603,2021417,19,27971,68,23,130362462,1208,1,67,16974,3288355,3,91587,603,67804,152499808,52535312,136339890,2225754689,603,1496,2,1,4,4,670,1,2215600140,2168436753,858364599,167970439,167986823,2,1,7390699316,73389,73389,4,4,4,167970439,20,3,414437,61282582,4300649,92858,16906,2215600140,1928559,48236488,22303
92986.06,22,262144,64,116517,7677516888,127,2,603,2089049,19,29053,68,23,130362462,1208,1,67,17580,3372868,3,91587,603,70232,171119896,55871659,145875109,2305563792,603,1496,2,1,4,4,670,1,2295029772,2247845523,985844382,174144604,174144604,2,1,7662362576,73389,73389,4,4,4,174144604,20,3,419745,64007005,4411310,95378,17512,2295029772,1993671,51461885,22303
98029.32,22,262144,64,120136,7915753480,128,2,603,2164329,19,30137,68,23,130362462,1208,1,67,18109,3574502,3,91587,603,72352,172129368,57788232,154132181,2375371760,603,1496,2,1,4,4,670,1,2364497932,2317457374,1083668635,179550880,179567264,2,1,7900238720,73389,73389,4,4,4,179550880,20,3,422438,67396378,4495155,112202,18042,2364497932,2052127,53294779,22303
103345.81,22,262144,64,124852,8226679420,129,2,603,2240833,19,31478,68,23,130627914,1208,1,67,18801,3830299,3,91587,603,75116,173440600,59735166,160797999,2466372031,603,1496,2,1,4,4,670,1,2455068684,2408312364,1117837419,186621847,186638231,2,1,8211361268,73389,73389,4,4,4,186621847,20,3,423196,70573617,4549514,119078,18733,2455068684,2121755,55187016,22303
109654.23,22,262144,64,130080,8571159792,130,2,603,2321166,19,32957,68,23,130627914,1208,1,67,19570,4190083,3,91587,603,78192,174901592,61807530,167850522,2567648606,603,1496,2,1,4,4,670,1,2555863052,2509099762,1160257522,194454670,194454670,2,1,8556005480,73389,73389,4,4,4,194454670,20,3,427476,74644001,4630610,122060,19502,2555863052,2199106,57178227,22303
114731.35,22,262144,64,134063,8833516940,130,2,603,2385528,19,34045,68,23,130627914,1208,1,67,20157,4464076,3,91587,603,80540,176015704,64536980,176900874,2644957257,603,1496,2,1,4,4,670,1,2632802316,2585798119,1221629745,200415843,200415843,2,1,8818297092,73389,73389,4,4,4,200415843,20,3,430725,77997575,4711921,124337,20089,2632802316,2261191,59826694,22303
119798.18,22,262144,64,138192,9105707796,131,2,603,2455878,19,35225,68,23,130893366,1208,1,67,20763,4571256,3,91587,603,82964,177165400,67189141,186039664,2724769909,603,1496,2,1,4,4,670,1,2712231948,2665301974,1264515209,206596041,206612425,2,1,9090225804,73389,73389,4,4,4,206596041,20,3,433465,81299773,4797974,130939,20695,2712231948,2324939,62392379,22303
124839.55,22,262144,64,142723,9404244124,132,3,603,2524873,19,36510,68,23,131158818,1208,1,67,21428,4737535,3,91587,603,85624,178432728,69331762,192591533,2812351471,603,1496,2,1,4,4,670,1,2799394828,2752626740,1355064290,213374255,213390639,2,1,9388467220,73389,73389,4,4,4,213374255,20,3,435342,84356634,4890015,133454,21360,2799394828,2391419,64442420,22303
129876.54,22,262144,64,148172,9763220018,133,3,603,2611488,19,38057,68,23,131158818,1208,1,67,22228,4878968,3,91587,603,88824,179946008,71745737,199326205,2917697801,603,1496,2,1,4,4,670,1,2904252428,2857563747,1391378551,221534758,221551142,2,1,9747529352,73389,73389,4,4,4,221534758,20,3,440008,87271461,5011884,141207,22160,2904252428,2470281,66735847,22303
134904.27,22,262144,64,154054,10150826386,134,3,603,2711152,19,39716,68,23,131424270,1208,1,67,23092,4990303,3,91587,603,92284,181581336,74508537,205202988,3031601157,603,1496,2,1,4,4,670,1,3017629708,2970787181,1440434845,230348462,230364846,2,1,10135332328,73389,73389,4,4,4,230348462,20,3,441096,89878574,5116676,144153,23025,3017629708,2566999,69393778,22303
139915.53,22,262144,64,166661,10981551422,136,3,603,2898412,19,43213,68,23,131689722,1208,1,67,24944,5042377,3,91587,603,99696,219015104,81874918,211443194,3275241629,603,1496,2,1,4,4,670,1,3260243980,3213625977,1547846217,249235279,249251663,2,1,10966352276,73389,73389,4,4,4,249235279,20,3,455192,91759839,5357559,149078,24876,3260243980,2749334,76519895,22303
144927.78,22,262144,64,188684,12432193494,140,3,603,3186988,19,49446,68,23,132220626,1208,1,67,28179,5047296,3,91587,603,112640,241797640,92643933,213054475,3700425711,603,1496,2,1,4,4,670,1,3683669534,3637641036,1598815942,282194620,282217037,2,1,12416563280,73389,73389,4,4,4,282194620,20,3,473128,92584391,5705818,157119,28111,3683669534,3029869,86941166,22303
149944.63,22,262144,64,211053,13905962914,144,3,603,3492871,19,55768,68,23,132751530,1208,1,67,31464,5051658,3,91587,603,125784,264863248,103460563,213881935,4132753026,603,1496,2,1,4,4,670,1,4114241054,4068562152,1623952162,315700666,315700666,2,1,13890108408,73389,73389,4,4,4,315684282,20,3,493685,93399967,6060949,165278,31396,4114241054,3327593,97403722,22303
154953.33,22,262144,64,234729,15466353166,148,3,603,3820088,19,62466,68,23,133547886,1208,1,67,34943,5055878,3,91587,603,139704,288238936,114265095,214500015,4590637772,603,1496,2,1,4,4,670,1,4570240542,4524594122,1649502934,351158123,351174507,2,1,15450957412,73389,73389,4,4,4,351158123,20,3,509168,94188020,6404855,173387,34875,4570240542,3646701,107864271,22303
