timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5225.76,34,262144,64,23713,1562332444,112,0,603,5028043,21,2961,57,69,1,817832,127985460,1208,1,68,3943,1660169,4,912669,603,15652,27973312,5726301,24278459,509902456,603,1868,2,1,4,4,628,1,507600908,460108687,46655579,35158671,35175055,2,1,1546981524,73389,73389,4,4,4,35158671,22,3,124227,22543774,1644500,98691,3875,507600908,4929352,4082873,26739
10260.05,34,262144,64,28990,1910289532,113,0,603,5126988,21,4454,57,69,1,817832,128250912,1208,1,68,4719,1734381,4,912669,603,18756,29436288,8445470,32450369,612087869,603,1868,2,1,4,4,628,1,609312780,561863174,76420048,43054871,43071255,2,1,1894414324,73389,73389,4,4,4,43054871,22,3,132322,25361687,1762510,107014,4651,609312780,5019974,6684661,26739
15597.01,34,262144,64,33121,2182346008,113,0,603,5198298,21,5582,57,69,1,817832,128250912,1208,1,68,5325,1905984,4,912669,603,21180,30588864,10167958,38243310,691905106,603,1868,2,1,4,4,628,1,688742412,641353873,99141992,49245420,49261804,2,1,2166798480,73389,73389,4,4,4,49245420,22,3,133517,28252571,1825041,109746,5257,688742412,5088552,8344553,26739
20631.00,34,262144,64,37925,2498773664,114,0,603,5276785,21,6947,57,69,1,817832,128250912,1208,1,68,6030,1989159,4,912669,603,24004,31932160,12639432,44992404,784874684,603,1868,2,1,4,4,628,1,781279244,733845962,151100082,56433234,56449618,2,1,2483062296,73389,73389,4,4,4,56433234,22,3,138910,31426891,1926665,112637,5963,781279244,5164148,10714869,26739
25757.76,34,262144,64,41799,2754252840,115,0,603,5339405,21,8057,57,69,1,817832,128516364,1208,1,68,6601,2158699,4,912669,603,26288,50760880,14473843,51069069,859942347,603,1868,2,1,4,4,628,1,855990284,808598129,197102195,62236600,62252984,2,1,2738410400,73389,73389,4,4,4,62236600,22,3,145408,34330656,2009863,115017,6533,855990284,5224388,12466814,26739
30783.01,34,262144,64,46892,3089620400,116,0,603,5424236,21,9503,57,69,1,817832,128516364,1208,1,68,7348,2290259,4,912669,603,29280,52185008,16889984,58193746,958440557,603,1868,2,1,4,4,628,1,954032140,906650786,247017849,69866782,69883166,2,1,3074138408,73389,73389,4,4,4,69866782,22,3,150528,37366704,2156657,117840,7281,954032140,5306396,14736280,26739
35826.92,34,262144,64,51305,3380423480,116,0,603,5496570,21,10660,57,69,1,817832,128516364,1208,1,68,7998,2428089,4,912669,603,31876,53413680,18636664,63887469,1043911156,603,1868,2,1,4,4,628,1,1039097868,991721416,308356336,76472964,76489348,2,1,3364810416,73389,73389,4,4,4,76472964,22,3,153207,40259770,2233109,120512,7930,1039097868,5376058,16406646,26739
41448.84,34,262144,64,55772,3674765504,117,0,603,5572346,21,11972,57,69,1,817832,128769750,1208,1,68,8654,2571796,4,912669,603,34504,54667440,20343918,70857772,1130440056,603,1868,2,1,4,4,628,1,1125212172,1077715087,345463937,83177450,83177450,2,1,3659807800,73389,73389,4,4,4,83177450,22,3,160445,43747837,2341766,125786,8587,1125212172,5446560,18005759,26739
46972.76,34,262144,64,59343,3910387272,118,0,603,5630859,21,13009,57,69,1,817832,129035202,1208,1,68,9179,2745024,4,912669,603,36600,55664240,22535554,77508414,1199456055,603,1868,2,1,4,4,628,1,1193893900,1146631621,399257442,88530256,88530256,2,1,3895331264,73389,73389,4,4,4,88530256,22,3,165935,47340881,2413954,127978,9111,1193893900,5502881,20125138,26739
52047.47,34,262144,64,63117,4159047396,118,0,603,5694853,21,14013,57,69,1,817832,129035202,1208,1,68,9734,2996934,4,912669,603,38824,56722032,24648015,85164940,1272679454,603,1868,2,1,4,4,628,1,1266769932,1219298329,430342247,94180133,94196517,2,1,4143925852,73389,73389,4,4,4,94180133,22,3,169964,51212190,2486601,130459,9667,1266769932,5564394,22165272,26739
