timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolExpansions,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,GlobalThreadPoolThreadCreationMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5025.33,12,262144,64,41612,2741732156,115,0,603,1630700,10,8006,60,69,2,29814,128516364,1208,1,68,6572,36736,4,30322,603,26192,136249888,11285711,3732398,855602480,603,942,2,1,4,4,304,1,852189196,804904687,47597030,61952039,61968423,2,1,2725889716,73389,73389,4,4,4,61952039,9,3,274596,3143165,2217636,14927,6504,852189196,1615773,9070580,6939
10050.10,12,262144,64,49774,3279556960,116,0,603,1763101,10,10289,60,69,2,29814,128516364,1208,1,68,7772,147452,4,30322,603,30996,155484464,14690454,9243746,1013580685,603,942,2,1,4,4,304,1,1009475596,962198128,71692376,74183522,74199906,2,1,3264074968,73389,73389,4,4,4,74183522,9,3,285136,5580512,2388223,19554,7704,1009475596,1743547,12305047,6939
15066.75,12,262144,64,56432,3718284716,117,0,603,1880691,10,12158,60,69,2,29814,128769750,1208,1,68,8753,265017,4,30322,603,34920,157341680,18193687,15225166,1142744117,603,942,2,1,4,4,304,1,1138057228,1090438284,108129748,84166523,84166523,2,1,3702606116,73389,73389,4,4,4,84150139,9,3,303649,8142727,2572964,37203,8685,1138057228,1843488,15624026,6939
20080.92,12,262144,64,65456,4312867004,119,0,603,2021185,10,14723,60,69,2,29814,129035202,1208,1,68,10077,379433,4,30322,603,40212,159839024,22868340,21979767,1316905499,603,942,2,1,4,4,304,1,1311465484,1264303711,163937469,97673799,97690183,2,1,4297647156,73389,73389,4,4,4,97673799,9,3,324848,10564096,2799509,45095,10009,1311465484,1976090,20071863,6939
25087.56,12,262144,64,90566,5967501332,123,0,603,2307081,10,21743,60,69,2,29814,129566106,1208,1,68,13767,407139,4,30322,603,54976,166569456,31730315,26244527,1802619919,603,942,2,1,4,4,304,1,1795252236,1747952120,209568667,135283593,135283593,2,1,5951757196,73389,73389,4,4,4,135267209,9,3,349668,11965886,3085435,52125,13699,1795252236,2254956,28648113,6939
30108.23,12,262144,64,110707,7294629112,126,0,603,2552363,10,27433,60,69,2,29814,130097010,1208,1,68,16725,477297,4,30322,603,66812,188802848,39191815,30814692,2191936066,603,942,2,1,4,4,304,1,2182963212,2135889307,281593684,165445588,165445588,2,1,7278884976,73389,73389,4,4,4,165429204,9,3,363429,13651666,3346417,60139,16657,2182963212,2492224,35849229,6939
35129.29,12,262144,64,124108,8177655184,129,1,603,2764422,10,31226,60,69,2,29814,130627914,1208,1,68,18694,510688,4,30322,603,74688,192532512,45657913,37916791,2451089797,603,942,2,1,4,4,304,1,2441043980,2394035258,339645668,185501702,185518086,2,1,8162074888,73389,73389,4,4,4,185501702,9,3,392229,15821755,3699462,73984,18626,2441043980,2690438,41961639,6939
40135.39,12,262144,64,146838,9675517476,132,3,603,3041940,10,37583,60,69,2,29814,131158818,1208,1,68,22033,533055,4,30322,603,88048,215919904,55411876,43637870,2890499100,603,942,2,1,4,4,304,1,2878693388,2831928173,391389265,219554453,219554453,2,1,9660395932,73389,73389,4,4,4,219554453,9,3,434229,17392115,4096451,81098,21965,2878693388,2960842,51319057,6939
45162.87,12,262144,64,170619,11242535622,136,3,603,3341967,10,44334,60,69,2,29814,131689722,1208,1,68,25527,552753,4,30322,603,102024,222224544,63189504,44775677,3350285560,603,942,2,1,4,4,304,1,3336658956,3289950255,415007980,255169717,255169717,2,1,11226746652,73389,73389,4,4,4,255153333,9,3,456554,18530563,4292283,89175,25459,3336658956,3252792,58900742,6939
50187.03,12,262144,64,180140,11869430466,139,3,603,3514829,10,47067,60,69,2,29814,132220626,1208,1,68,26926,654806,4,30322,603,107616,224870496,68736568,51453030,3533725578,603,942,2,1,4,4,304,1,3519305246,3473176008,477362880,269412114,269428498,2,1,11854133016,73389,73389,4,4,4,269412114,9,3,476314,20812177,4560729,100063,26858,3519305246,3414766,64180121,6939
55211.35,12,262144,64,186546,12291377698,140,4,603,3632471,10,48908,60,69,2,29814,132220626,1208,1,68,27864,799323,4,30322,603,111372,226639776,72169424,58148955,3657365368,603,942,2,1,4,4,304,1,3642381854,3596471406,517536370,279004058,279020442,2,1,12276178552,73389,73389,4,4,4,279004058,9,3,487304,23554461,4689899,104384,27796,3642381854,3528087,67483068,6939
60242.42,12,262144,64,193315,12737379950,141,4,603,3746386,10,50807,60,69,2,29814,132486078,1208,1,68,28858,972770,4,30322,603,115348,228523744,74895357,63805726,3788237347,603,942,2,1,4,4,304,1,3772667422,3726873110,555861446,289134515,289150899,2,1,12721918660,73389,73389,4,4,4,289134515,9,3,494023,26331628,4803308,108150,28790,3772667422,3638236,70096054,6939
65256.58,12,262144,64,204090,13447246678,143,4,603,3928075,10,53807,60,69,2,29814,132486078,1208,1,68,30442,1045233,4,30322,603,121688,248470512,80929460,70765602,3996744264,603,942,2,1,4,4,304,1,3980285470,3934373295,626100086,305267105,305283489,2,1,13431752620,73389,73389,4,4,4,305267105,9,3,507925,28754059,5033776,113869,30374,3980285470,3814206,75899015,6939
70283.49,12,262144,64,220269,14513393566,145,4,603,4184883,10,58376,60,69,2,29814,133016982,1208,1,68,32817,1102620,4,30322,603,131188,252829040,88070654,75815266,4309319723,603,942,2,1,4,4,304,1,4291581470,4246063365,752574694,329492503,329508887,2,1,14497670132,73389,73389,4,4,4,329492503,9,3,537092,30688032,5299474,124961,32749,4291581470,4059922,82774168,6939
75313.94,12,262144,64,226303,14911226858,146,4,603,4305097,10,60067,60,69,2,29814,133282434,1208,1,68,33706,1253167,4,30322,603,134744,254511216,89700723,80189466,4426373578,603,942,2,1,4,4,304,1,4408104478,4362331332,778241672,338549808,338549808,2,1,14895470656,73389,73389,4,4,4,338533424,9,3,540642,33514827,5391200,135407,33638,4408104478,4169690,84312681,6939
80326.97,12,262144,64,232637,15328304673,147,4,603,4410696,10,61846,60,69,2,29814,133282434,1208,1,68,34636,1377153,4,30322,603,138464,256264176,93351958,86987791,4548826339,603,942,2,1,4,4,304,1,4530001438,4484236340,829689165,348021031,348043448,2,1,15312925364,73389,73389,4,4,4,348021031,9,3,546714,36475290,5521930,139691,34568,4530001438,4271005,87833279,6939
85363.22,12,262144,64,237811,15669396926,148,4,603,4494515,10,63322,60,69,2,29814,133547886,1208,1,68,35394,1547455,4,30322,603,141496,257701616,96157572,93160603,4648648153,603,942,2,1,4,4,304,1,4629354014,4583946496,864707155,355769775,355786159,2,1,15653870100,73389,73389,4,4,4,355769775,9,3,548022,39241900,5604117,143020,35326,4629354014,4351495,90556108,6939
90896.01,12,262144,64,243254,16027967538,149,4,603,4591401,10,64868,60,69,2,29814,133547886,1208,1,68,36196,1727082,4,30322,603,144704,259219824,99472751,100597757,4754258150,603,942,2,1,4,4,304,1,4734473758,4688759947,901939490,363930278,363946662,2,1,16012932232,73389,73389,4,4,4,363930278,9,3,553911,42396735,5766293,149345,36128,4734473758,4442056,93709555,6939
95923.04,12,262144,64,248008,16341118394,150,4,603,4676936,10,66218,60,69,2,29814,133813338,1208,1,68,36894,1875309,4,30322,603,147500,260542320,102177209,107130474,4846309261,603,942,2,1,4,4,304,1,4826093086,4780266856,961929224,371044364,371060748,2,1,16325952016,73389,73389,4,4,4,371044364,9,3,561048,45302626,5874188,152314,36827,4826093086,4524622,96304458,6939
