timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5013.60,0,0,0,0,0,0,81,0,0,0,10,0,5,1,2097278,2,1,0,370,0,10,0,4,4,0,4,19,0,32,16840992,0,0,1836,0,0,3,1,4,4,809,3,0,0,96,0,0,3,1,0,73389,73389,4,4,4,0,9,3,0,0,0,0,0,0,0,0,0
10020.48,0,0,0,0,0,0,81,0,0,0,10,0,5,1,2097278,2,1,0,370,0,10,0,4,4,0,4,19,0,32,16840992,0,0,1836,0,0,3,1,4,4,809,3,0,0,96,0,0,3,1,0,73389,73389,4,4,4,0,9,3,0,0,0,0,0,0,0,0,0
15025.78,0,0,0,0,0,0,81,0,0,0,10,0,5,1,2097278,2,1,0,370,0,10,0,4,4,0,4,19,0,32,16840992,0,0,1836,0,0,3,1,4,4,809,3,0,0,96,0,0,3,1,0,73389,73389,4,4,4,0,9,3,0,0,0,0,0,0,0,0,0
20032.85,0,0,0,0,0,0,81,0,0,0,10,0,5,1,2097278,2,1,0,370,0,10,0,4,4,0,4,19,0,32,16840992,0,0,1836,0,0,3,1,4,4,809,3,0,0,96,0,0,3,1,0,73389,73389,4,4,4,0,9,3,0,0,0,0,0,0,0,0,0
25038.79,0,0,0,0,0,0,81,0,0,0,10,0,5,1,2097278,2,1,0,370,0,10,0,4,4,0,4,19,0,32,16840992,0,0,1836,0,0,3,1,4,4,809,3,0,0,96,0,0,3,1,0,73389,73389,4,4,4,0,9,3,0,0,0,0,0,0,0,0,0
30044.97,0,0,0,0,0,0,81,0,0,0,10,0,5,1,2097278,2,1,0,370,0,10,0,4,4,0,4,19,0,32,16840992,0,0,1836,0,0,3,1,4,4,809,3,0,0,96,0,0,3,1,0,73389,73389,4,4,4,0,9,3,0,0,0,0,0,0,0,0,0
35051.49,0,0,0,0,0,0,81,0,0,0,10,0,5,1,2097278,2,1,0,370,0,10,0,4,4,0,4,19,0,32,16840992,0,0,1836,0,0,3,1,4,4,809,3,0,0,96,0,0,3,1,0,73389,73389,4,4,4,0,9,3,0,0,0,0,0,0,0,0,0
40057.46,0,0,0,0,0,0,81,0,0,0,10,0,5,1,2097278,2,1,0,370,0,10,0,4,4,0,4,19,0,32,16840992,0,0,1836,0,0,3,1,4,4,809,3,0,0,96,0,0,3,1,0,73389,73389,4,4,4,0,9,3,0,0,0,0,0,0,0,0,0
45063.42,0,0,0,0,0,0,81,0,0,0,10,0,5,1,2097278,2,1,0,370,0,10,0,4,4,0,4,19,0,32,16840992,0,0,1836,0,0,3,1,4,4,809,3,0,0,96,0,0,3,1,0,73389,73389,4,4,4,0,9,3,0,0,0,0,0,0,0,0,0
50068.27,0,0,0,0,0,0,81,0,0,0,10,0,5,1,2097278,2,1,0,370,0,10,0,4,4,0,4,19,0,32,16840992,0,0,1836,0,0,3,1,4,4,809,3,0,0,96,0,0,3,1,0,73389,73389,4,4,4,0,9,3,0,0,0,0,0,0,0,0,0
55073.50,0,0,0,0,0,0,81,0,0,0,10,0,5,1,2097278,2,1,0,370,0,10,0,4,4,0,4,19,0,32,16840992,0,0,1836,0,0,3,1,4,4,809,3,0,0,96,0,0,3,1,0,73389,73389,4,4,4,0,9,3,0,0,0,0,0,0,0,0,0
