timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5015.73,0,0,0,0,0,0,116,0,0,0,10,0,5,0,2097278,2,1,4,4,0,4,39,0,30,16828672,0,0,1847,0,0,2,1,4,4,465,1,0,0,95,0,0,2,1,0,73389,73389,4,4,4,0,17,3,0,0,0,0,0,0,0,0,0
10023.91,0,0,0,0,0,0,116,0,0,0,10,0,5,0,2097278,2,1,4,4,0,4,39,0,30,16828672,0,0,1847,0,0,2,1,4,4,465,1,0,0,95,0,0,2,1,0,73389,73389,4,4,4,0,17,3,0,0,0,0,0,0,0,0,0
15030.63,0,0,0,0,0,0,116,0,0,0,10,0,5,0,2097278,2,1,4,4,0,4,39,0,30,16828672,0,0,1847,0,0,2,1,4,4,465,1,0,0,95,0,0,2,1,0,73389,73389,4,4,4,0,17,3,0,0,0,0,0,0,0,0,0
20038.64,0,0,0,0,0,0,116,0,0,0,10,0,5,0,2097278,2,1,4,4,0,4,39,0,30,16828672,0,0,1847,0,0,2,1,4,4,465,1,0,0,95,0,0,2,1,0,73389,73389,4,4,4,0,17,3,0,0,0,0,0,0,0,0,0
25045.89,0,0,0,0,0,0,116,0,0,0,10,0,5,0,2097278,2,1,4,4,0,4,39,0,30,16828672,0,0,1847,0,0,2,1,4,4,465,1,0,0,95,0,0,2,1,0,73389,73389,4,4,4,0,17,3,0,0,0,0,0,0,0,0,0
30054.34,24,0,0,13295,875850002,1,116,0,405,228188,10,1241,6,102,86087418,812,1,5,2222,1485,4,166,405,8902,37578136,1967624,1820,291310427,405,659,2,1,4,4,465,1,290193620,258312135,2620404,19681441,19697825,2,1,865983404,73389,73389,4,4,4,19681441,17,3,139011,432331,1016718,4023,2217,290193620,224165,950845,3092
35062.30,34,262144,64,40667,2679535184,9,120,0,603,594901,10,7696,14,102,128516364,1208,1,13,6379,3738,4,312,603,25530,97404584,10582897,16166,837380338,603,957,2,1,4,4,465,1,834101260,786727160,18370498,60553366,60553366,2,1,2663627208,73389,73389,4,4,4,60536982,17,3,230034,1189221,1665850,12148,6366,834101260,582753,8915889,4395
40068.92,34,262144,64,72042,4746876168,11,125,0,603,992377,10,16526,16,102,129300654,1208,1,15,10993,4926,4,325,603,43986,122528480,20964362,24333,1444331499,603,957,2,1,4,4,465,1,1438605324,1391143615,39764605,107542112,107542112,2,1,4731132032,73389,73389,4,4,4,107525728,17,3,246902,1955656,1873252,20814,10978,1438605324,971563,19089017,4395
45074.73,34,262144,64,103979,6851313836,11,130,1,603,1357931,10,25511,16,102,130097010,1208,1,15,15682,5990,4,325,603,62754,181935200,30506234,25769,2061470296,603,957,2,1,4,4,465,1,2053201932,2006283106,60254511,155372475,155372475,2,1,6836388900,73389,73389,4,4,4,155372475,17,3,260042,2677986,2093111,30493,15667,2053201932,1327438,28411698,4395
50081.80,34,262144,64,140234,9240328664,11,136,1,603,1797617,10,35729,16,102,130893366,1208,1,15,21010,6901,4,325,603,84074,225174128,39758311,26328,2762701147,603,957,2,1,4,4,465,1,2751553548,2704725376,87488805,209661564,209677948,2,1,9225108816,73389,73389,4,4,4,209661564,17,3,272549,3513838,2284524,38382,20995,2751553548,1759235,37473043,4395
