timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5011.82,2,262144,64,47260,3113737648,64,47,121,0,603,662993,13,9548,69,65,128516364,1208,1,68,7404,32377,4,363,603,29516,99144032,16384080,705625,965193274,603,739,2,1,4,4,308,1,961241100,913749576,26071827,70423838,70423838,2,1,3097927976,73389,73389,4,4,4,70407454,10,3,409697,1694521,5970882,15192,7336,961241100,647801,10413386,9209
10017.09,2,262144,64,82078,5408311792,64,47,127,0,603,1027167,13,19373,69,65,129566106,1208,1,68,12519,36132,4,363,603,49980,125595936,26145860,901144,1638367888,603,739,2,1,4,4,308,1,1631674380,1584476058,75353947,122576974,122576974,2,1,5392665960,73389,73389,4,4,4,122560590,10,3,450125,2430151,6210831,21449,12451,1631674380,1005718,19935601,9209
15022.42,2,262144,64,117401,7735716164,64,47,133,0,603,1417839,13,29284,69,65,130362462,1208,1,68,17709,36353,4,363,603,70744,152169008,35911150,903021,2321407421,603,739,2,1,4,4,308,1,2311938060,2264844161,95748516,175469549,175469549,2,1,7720660156,73389,73389,4,4,4,175469549,10,3,469797,3162679,6362105,27652,17641,2311938060,1390187,29550130,9209
20028.66,2,262144,64,151213,9963576802,64,47,138,0,603,1747159,13,38831,69,65,131158818,1208,1,68,22673,36662,4,363,603,90604,178083664,45349602,903436,2974693159,603,739,2,1,4,4,308,1,2962579468,2916145000,115627928,226097258,226097258,2,1,9948279352,73389,73389,4,4,4,226097258,10,3,485008,3820091,6525082,33837,22605,2962579468,1713322,38825409,9209
25034.83,2,262144,64,183427,12085909106,64,47,144,0,603,2041470,13,47945,69,65,132220626,1208,1,68,27406,36919,4,363,603,109548,237044360,54064681,903865,3597026893,603,739,2,1,4,4,308,1,3582350878,3536486933,130922382,274335062,274335062,2,1,12070742728,73389,73389,4,4,4,274335062,10,3,487327,4437711,6636291,40469,27338,3582350878,2001001,47429420,9209
30041.88,2,262144,64,213626,14075648850,64,47,149,1,603,2354905,13,56468,69,65,132751530,1208,1,68,31842,37252,4,363,603,127296,262285064,63351125,904466,4180789338,603,739,2,1,4,4,308,1,4163786270,4118146895,156644821,319558654,319558654,2,1,14059859880,73389,73389,4,4,4,319542270,10,3,505635,5040638,6812031,46863,31774,4163786270,2308042,56540377,9209
35048.17,2,262144,64,243857,16067485746,64,47,154,1,603,2716633,13,64976,69,65,133547886,1208,1,68,36282,37550,4,363,603,145056,270241544,73184005,931483,4765044930,603,739,2,1,4,4,308,1,4745745950,4700341245,200823108,364831398,364831398,2,1,16052581512,73389,73389,4,4,4,364831398,10,3,525860,5689933,7002222,53525,36214,4745745950,2663108,66183127,9209
40054.21,2,262144,64,277379,18276594330,64,47,160,3,603,3109364,13,74447,69,65,134609694,1208,1,68,41209,37782,4,363,603,164764,279070728,83406957,932227,5413410048,603,739,2,1,4,4,308,1,5391537694,5346103995,228569853,415039156,415039156,2,1,18261001968,73389,73389,4,4,4,415022772,10,3,552583,6403563,7311202,61802,41141,5391537694,3047562,76097427,9209
45061.00,2,262144,64,312592,20596813874,64,47,166,3,603,3507121,13,84434,69,65,135406050,1208,1,68,46382,37965,4,363,603,185480,390904736,92860921,932834,6094207312,603,739,2,1,4,4,308,1,6069573150,6024428165,254099529,467767891,467767891,2,1,20581066308,73389,73389,4,4,4,467751507,10,3,562125,7146935,7461605,71066,46314,6069573150,3436055,85400903,9209
50076.72,2,262144,64,341478,22499715110,64,47,171,4,603,3833748,13,92585,69,65,136202406,1208,1,68,50623,38122,4,363,603,202444,398504608,102297206,933091,6651671484,603,739,2,1,4,4,308,1,6624847660,6580540396,272110723,511011178,511027562,2,1,22484491832,73389,73389,4,4,4,511011178,10,3,575430,7747301,7588065,77871,50555,6624847660,3755877,94710822,9209
55082.27,2,262144,64,369377,24337937764,64,47,176,4,603,4147110,13,100466,69,65,136998762,1208,1,68,54720,39157,4,363,603,218832,405846624,112132355,951592,7190805848,603,739,2,1,4,4,308,1,7161849644,7118060925,342536174,552776031,552792415,2,1,24322145364,73389,73389,4,4,4,552776031,10,3,595556,8346466,7818520,85465,54652,7161849644,4061645,104315762,9209
