arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
199.0045,199.7232,50965.4109,50766.4064,0.7187,np_all_58
5626.0020,5626.3912,15893.9088,10267.9068,0.3892,p_all_140
6048.0030,6048.6431,60026.9348,53978.9319,0.6402,np_all_58
7813.0097,7813.5383,26644.0932,18831.0835,0.5287,p_all_140
9356.0200,9356.5279,61927.2333,52571.2133,0.5079,np_all_58
10001.0082,10001.8835,30967.4576,20966.4494,0.8754,p_all_140
13049.0091,13050.2332,72317.9387,59268.9296,1.2241,np_all_58
13712.0078,13712.5159,35054.2730,21342.2652,0.5081,p_all_140
19213.0463,19213.2547,38446.7306,19233.6844,0.2084,p_all_140
19482.0428,19482.6061,38520.7516,19038.7088,0.5633,p_all_140
24359.0492,24359.6685,78365.5821,54006.5329,0.6193,np_all_58
33093.0420,33093.2578,87418.5274,54325.4854,0.2159,np_all_58
37167.0214,37169.2340,88847.8118,51680.7903,2.2125,np_all_58
42948.0017,42948.3284,100796.1707,57848.1690,0.3267,np_all_58
44226.0014,44226.2930,52952.8150,8726.8136,0.2916,p_all_140
47382.0424,47382.2204,59280.7433,11898.7009,0.1780,p_all_140
49728.0057,49729.2204,107103.0979,57375.0923,1.2147,np_all_58
55152.0010,55153.1245,82413.0041,27261.0031,1.1235,p_all_140
57883.0015,57883.1758,89189.5952,31306.5937,0.1743,p_all_140
58742.0045,58742.5176,90262.3227,31520.3182,0.5131,p_all_140
58788.0014,58788.4604,90299.9175,31511.9160,0.4589,p_all_140
63065.0061,63065.1826,94218.5856,31153.5795,0.1765,p_all_140
65788.0055,65788.2456,95560.9118,29772.9063,0.2401,p_all_140
67526.0095,67526.2089,126595.2122,59069.2028,0.1994,np_all_58
74487.0446,74487.2667,134292.2111,59805.1665,0.2220,np_all_58
79280.0171,79280.2218,133744.1694,54464.1523,0.2048,np_all_58
88351.0369,88351.2553,111970.1032,23619.0662,0.2184,p_all_140
89042.0414,89042.2211,111854.5337,22812.4923,0.1797,p_all_140
92034.0070,92034.2140,144897.3520,52863.3449,0.2069,np_all_58
96790.0105,96790.2424,119465.6149,22675.6044,0.2319,p_all_140
99944.0084,99944.2253,122819.7153,22875.7069,0.2169,p_all_140
100004.0021,100004.4633,148437.7181,48433.7160,0.4612,np_all_58
106602.0356,106602.2226,126157.5995,19555.5639,0.1869,p_all_140
106650.0018,106650.2196,126219.9567,19569.9549,0.2178,p_all_140
128919.0011,128919.1530,134163.1629,5244.1618,0.1519,p_all_140
131732.0062,131732.2236,177997.9433,46265.9371,0.2174,np_all_58
135503.0049,135503.2537,140669.7280,5166.7232,0.2488,p_all_140
147821.0015,147821.1412,204002.9466,56181.9451,0.1397,np_all_58
150731.0011,150731.1037,201652.6461,50921.6450,0.1026,np_all_58
151349.0009,151349.1346,161791.7492,10442.7483,0.1337,p_all_140
153111.0412,153111.2463,168097.1472,14986.1060,0.2052,p_all_140
153279.0387,153279.2363,210200.2792,56921.2405,0.1976,np_all_58
155536.0362,155536.2232,212417.2647,56881.2284,0.1869,np_all_58
156633.0405,156633.2481,172304.8063,15671.7658,0.2076,p_all_140
160911.0403,160911.2070,173940.9839,13029.9436,0.1667,p_all_140
164636.0100,164636.2601,223303.0675,58667.0575,0.2501,np_all_58
165062.0103,165062.2172,224038.8979,58976.8877,0.2069,np_all_58
167707.0074,167707.1888,226844.5868,59137.5793,0.1813,np_all_58
168027.0418,168027.2341,227643.4761,59616.4343,0.1923,np_all_58
173910.0063,173910.1801,209832.8420,35922.8357,0.1738,p_all_140
174193.0074,174193.2158,210917.4771,36724.4697,0.2085,p_all_140
174302.0455,174302.2472,211289.6299,36987.5844,0.2017,p_all_140
175430.0551,175430.2743,212921.4371,37491.3820,0.2192,p_all_140
175554.0499,175555.0225,212915.2274,37361.1775,0.9726,p_all_140
177534.0317,177534.6221,236829.6050,59295.5733,0.5904,np_all_58
181309.0551,181309.2474,242000.9802,60691.9252,0.1924,np_all_58
189284.0319,189284.5417,223044.3334,33760.3015,0.5098,p_all_140
189530.0255,189530.5622,250794.2886,61264.2631,0.5367,np_all_58
191253.0283,191253.5988,250921.3203,59668.2919,0.5705,np_all_58
196302.0330,196302.6107,258029.3049,61727.2719,0.5777,np_all_58
201557.0386,201559.0296,231966.3809,30409.3423,1.9910,p_all_140
204414.0107,204414.2062,265071.3835,60657.3727,0.1955,np_all_58
213488.0019,213488.1765,240185.4261,26697.4243,0.1747,p_all_140
219032.0600,219032.2395,253953.7363,34921.6763,0.1795,p_all_140
220734.0784,220734.2428,258853.9028,38119.8244,0.1644,p_all_140
223430.0020,223430.2064,286902.4368,63472.4348,0.2044,np_all_58
229434.0069,229436.1682,265194.7423,35760.7354,2.1613,p_all_140
231530.0065,231530.1684,290360.7516,58830.7451,0.1619,np_all_58
233776.0079,233776.2356,294170.2219,60394.2140,0.2277,np_all_58
235369.0054,235369.1775,273623.4170,38254.4116,0.1721,p_all_140
236710.0030,236710.2166,293387.2465,56677.2434,0.2136,np_all_58
