timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5035.84,9,262144,64,47502,3130128264,115,0,585,4042337,13,9720,67,77,125015160,1172,1,66,7424,73395,2,26879,585,8945556,3240695,968006178,585,853,2,1,2,2,809,1,964207004,918269520,27063692,70788160,70804544,2,1,3114679040,73389,73389,2,2,2,70788160,13,3,157072,6239376,1397649,16280,7359,964207004,4026057,7548355,6895
10163.20,9,262144,64,53325,3513868008,116,0,585,4215441,13,11363,67,77,125280612,1172,1,66,8279,158957,2,26879,585,12298795,7591395,1080595925,585,853,2,1,2,2,809,1,1076273564,1030563781,65596311,79511752,79511752,2,1,3498517088,73389,73389,2,2,2,79511752,13,3,167639,8379759,1615345,21209,8213,1076273564,4194232,10684523,6895
15244.32,9,262144,64,56717,3737239994,117,0,585,4317230,13,12344,67,77,125280612,1172,1,66,8777,266457,2,26879,585,13727336,12163385,1146198685,585,853,2,1,2,2,809,1,1141547420,1095852112,79830754,84590348,84590348,2,1,3721975312,73389,73389,2,2,2,84590348,13,3,168817,10847247,1716000,26182,8711,1141547420,4291048,12012352,6895
20565.11,9,262144,64,60099,3960210006,117,0,585,4416701,13,13266,67,77,125280612,1172,1,66,9275,534974,2,26879,585,15197154,16828322,1211930658,585,853,2,1,2,2,809,1,1206952348,1160975006,104055684,89650401,89666785,2,1,3944617644,73389,73389,2,2,2,89650401,13,3,172060,13618577,1811784,30708,9210,1206952348,4385993,13383402,6895
25641.27,9,262144,64,63426,4179575538,118,1,585,4534779,13,14226,67,77,125546064,1172,1,66,9764,748842,2,26879,585,17294987,21942371,1276214756,585,853,2,1,2,2,809,1,1270915484,1225134956,145168987,94644918,94644918,2,1,4163655496,73389,73389,2,2,2,94628534,13,3,174875,16335509,1928673,34061,9698,1270915484,4500718,15363944,6895
30872.99,9,262144,64,66414,4376458914,118,1,585,4627718,13,15042,67,77,125546064,1172,1,66,10203,1040043,2,26879,585,18586113,26484228,1334178975,585,853,2,1,2,2,809,1,1328587164,1282679344,159245694,99109114,99125498,2,1,4360801016,73389,73389,2,2,2,99109114,13,3,175541,19011203,2000746,43700,10138,1328587164,4584018,16583343,6895
35951.05,9,262144,64,69440,4575567206,119,2,585,4697410,13,15923,67,77,125546064,1172,1,66,10648,1342687,2,26879,585,20022039,31567776,1392662634,585,853,2,1,2,2,809,1,1386783132,1340936527,205311619,103641005,103641005,2,1,4560204220,73389,73389,2,2,2,103641005,13,3,179160,22009284,2097658,46789,10582,1386783132,4650621,17922293,6895
40982.93,9,262144,64,72319,4765307158,119,2,585,4764525,13,16707,67,77,125546064,1172,1,66,11069,1742069,2,26879,585,20965322,36030296,1448255227,585,853,2,1,2,2,809,1,1442095516,1396409686,252394458,107941361,107957745,2,1,4749419884,73389,73389,2,2,2,107941361,13,3,184206,25028904,2184098,49922,11004,1442095516,4714603,18778626,6895
46016.98,9,262144,64,75522,4976546226,120,2,585,4857187,13,17636,67,77,125811516,1172,1,66,11540,1996839,2,26879,585,22631966,40819676,1510295092,585,853,2,1,2,2,809,1,1503830428,1458113999,323896168,112755654,112755654,2,1,4961248776,73389,73389,2,2,2,112755654,13,3,185826,27513934,2274094,70123,11475,1503830428,4787064,20354701,6895
51093.51,9,262144,64,79047,5208622434,121,2,585,4941834,13,18654,67,77,125811516,1172,1,66,12059,2297960,2,26879,585,23718291,45332855,1578524903,585,853,2,1,2,2,809,1,1571725724,1525989187,335146741,118030858,118047242,2,1,5193357752,73389,73389,2,2,2,118030858,13,3,186575,30395030,2333369,73109,11993,1571725724,4868725,21381764,6895
56129.48,9,262144,64,82550,5439522302,121,2,585,5037408,13,19608,67,77,125811516,1172,1,66,12572,2367357,2,26879,585,25730472,50373981,1646103738,585,853,2,1,2,2,809,1,1638965660,1593425014,379121372,123271135,123287519,2,1,5423929940,73389,73389,2,2,2,123271135,13,3,189843,32640664,2431334,76084,12506,1638965660,4961324,23296113,6895
