timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5107.36,10,262144,64,22384,1475235100,111,2,585,763394,12,2651,67,144,124484256,1172,1,66,3736,1239755,2,84888,585,6902091,32295028,483175520,585,1277,2,1,2,2,704,1,480813468,434507390,46917342,33184399,33184399,2,1,1460113556,73389,73389,2,2,2,33184399,18,3,197584,23879496,1803772,44730,3670,480813468,718664,5096983,34751
10137.55,10,262144,64,25627,1688830156,112,2,585,861835,12,3586,67,144,124484256,1172,1,66,4211,1408831,2,84888,585,8878575,37198993,545754670,585,1277,2,1,2,2,704,1,543072668,496919891,80371434,38033619,38033619,2,1,1672492888,73389,73389,2,2,2,38011202,18,3,200428,26509495,1893595,51379,4145,543072668,810456,6984226,34751
15254.58,10,262144,64,27973,1843373968,112,2,585,933877,12,4230,67,144,124484256,1172,1,66,4556,1823662,2,84888,585,10143378,41871630,591210452,585,1277,2,1,2,2,704,1,588292508,542103220,103763209,41541510,41557894,2,1,1827826440,73389,73389,2,2,2,41541510,18,3,201410,29207207,1968021,53783,4491,588292508,880094,8173710,34751
20313.11,10,262144,64,29979,1975370088,112,2,585,991285,12,4778,67,144,124484256,1172,1,66,4851,2239090,2,84888,585,11156643,46366971,630078281,585,1277,2,1,2,2,704,1,626958748,580711740,123327956,44551848,44551848,2,1,1960281312,73389,73389,2,2,2,44551848,18,3,203831,32258701,2028166,55752,4785,626958748,935533,9126322,34751
25360.51,10,262144,64,32413,2135946520,113,2,585,1051452,12,5494,67,144,124749708,1172,1,66,5207,2753167,2,84888,585,12022419,50898286,676978912,585,1277,2,1,2,2,704,1,673620380,627735910,155019410,48196844,48213228,2,1,2120661136,73389,73389,2,2,2,48196844,18,3,205072,35262197,2088419,58202,5141,673620380,993250,9931815,34751
30947.42,10,262144,64,35168,2317560008,113,2,585,1112842,12,6246,67,144,124749708,1172,1,66,5611,3032727,2,84888,585,13408857,55867038,730197273,585,1277,2,1,2,2,704,1,726573468,680752911,196934714,52316976,52333360,2,1,2301946944,73389,73389,2,2,2,52316976,18,3,207507,38100529,2163972,61254,5546,726573468,1051588,11242807,34751
36018.87,10,262144,64,38112,2511294348,114,2,585,1218251,12,7104,67,144,124749708,1172,1,66,6044,3449821,2,84888,585,14728892,61345606,787367681,585,1277,2,1,2,2,704,1,783458716,737418251,266121289,56717795,56734179,2,1,2495582980,73389,73389,2,2,2,56717795,18,3,208740,41849677,2236219,102609,5979,783458716,1115642,12491450,34751
41128.76,10,262144,64,40874,2693366588,114,2,585,1281301,12,7857,67,144,124749708,1172,1,66,6450,4002547,2,84888,585,15986428,65982082,840719224,585,1277,2,1,2,2,704,1,836542876,790605584,278981090,60870695,60870695,2,1,2677589684,73389,73389,2,2,2,60854311,18,3,210305,45114895,2303275,105871,6384,836542876,1175430,13681096,34751
46165.53,10,262144,64,44269,2917188568,115,2,585,1367028,12,8838,67,144,125015160,1172,1,66,6947,4355442,2,84888,585,17398623,70941613,906316810,585,1277,2,1,2,2,704,1,901816732,856044418,348273104,65947132,65963516,2,1,2901673808,73389,73389,2,2,2,65947132,18,3,213035,48193139,2375885,118215,6882,901816732,1248813,15020749,34751
51263.20,10,262144,64,47272,3115054984,115,2,585,1435057,12,9657,67,144,125015160,1172,1,66,7389,4543649,2,84888,585,18804260,75925429,964416684,585,1277,2,1,2,2,704,1,959619484,913889859,371121943,70444096,70460480,2,1,3099540224,73389,73389,2,2,2,70444096,18,3,216024,50868375,2450664,121003,7323,959619484,1314054,16351962,34751
