timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5080.74,22,262144,64,22537,1485262108,111,1,585,576422,13,2693,67,2927,124484256,1172,1,66,3759,2296035,2,261533,585,6038624,30712365,486151646,585,1448,2,1,2,2,925,1,483828124,437431032,42908816,33413775,33413775,2,1,1470206100,73389,73389,2,2,2,33413775,19,3,188002,23461447,1519741,20835,3693,483828124,555587,4518099,10787
10146.05,22,262144,64,26042,1716027596,112,2,585,654807,13,3702,67,2927,124484256,1172,1,66,4272,2469193,2,261533,585,7383603,35321622,553728938,585,1448,2,1,2,2,925,1,551068060,504897831,72209364,38656211,38656211,2,1,1700873284,73389,73389,2,2,2,38656211,19,3,199247,26087898,1638145,24120,4206,551068060,630687,5743707,10787
15197.56,22,262144,64,29319,1931850876,112,2,585,726867,13,4596,67,2927,124484256,1172,1,66,4753,2741722,2,261533,585,8551367,39741586,617092439,585,1448,2,1,2,2,925,1,614113692,567991644,102308938,43562775,43562775,2,1,1916041204,73389,73389,2,2,2,43546391,19,3,207579,28759235,1760689,27694,4687,614113692,699173,6789067,10787
20203.17,22,262144,64,36357,2395747764,113,2,585,847480,13,6568,67,2927,124749708,1172,1,66,5789,2937440,2,261533,585,10680146,44171943,753349776,585,1448,2,1,2,2,925,1,749773212,703636671,128322926,54092481,54108865,2,1,2380069164,73389,73389,2,2,2,54092481,19,3,213826,31154021,1903456,38381,5723,749773212,809099,8775175,10787
25209.44,22,262144,64,79464,5236216398,121,2,585,1194008,13,18737,67,2927,125811516,1172,1,66,12121,2948515,2,261533,585,21782336,45286565,1586575551,585,1448,2,1,2,2,925,1,1579852188,1534066901,203929815,118643099,118659483,2,1,5220296356,73389,73389,2,2,2,118643099,19,3,253160,32020951,2237149,46983,12056,1579852188,1147025,19543792,10787
30216.56,22,262144,64,119677,7886191294,127,2,585,1544261,13,30061,67,2927,127102578,1172,1,66,18029,2957046,2,261533,585,30250415,46116477,2363761846,585,1448,2,1,2,2,925,1,2354094492,2308561874,275818094,178883010,178899394,2,1,7870852440,73389,73389,2,2,2,178883010,19,3,275748,32925433,2496440,54898,17963,2354094492,1489363,27753381,10787
35223.75,22,262144,64,161683,10654227274,134,2,585,1888283,13,41902,67,2927,128152320,1172,1,66,24201,2963314,2,261533,585,42034101,46860348,3175946940,585,1448,2,1,2,2,925,1,3163201948,3117768333,308565411,241797387,241813771,2,1,10639085028,73389,73389,2,2,2,241797387,19,3,289470,33770929,2799206,63173,24135,3163201948,1825110,39234819,10787
40229.80,22,262144,64,202891,13369434622,141,2,585,2211849,13,53523,67,2927,129214128,1172,1,66,30254,2967058,2,261533,585,51415291,47233210,3972341214,585,1448,2,1,2,2,925,1,3956580764,3911475888,341235940,303503666,303503666,2,1,13353440408,73389,73389,2,2,2,303487282,19,3,307615,34535732,3045520,70898,30188,3956580764,2140951,48370083,10787
45235.49,22,262144,64,243152,16022386322,148,2,585,2524116,13,64887,67,2927,130275936,1172,1,66,36168,2970444,2,261533,585,63422848,47731465,4750448644,585,1448,2,1,2,2,925,1,4731740572,4687067371,384133254,363794888,363794888,2,1,16006254176,73389,73389,2,2,2,363778504,19,3,320560,35331284,3263528,78530,36102,4731740572,2445586,60160423,10787
50254.72,22,262144,64,258539,17036097794,151,2,585,2737391,13,69251,67,2927,130541388,1172,1,66,38428,3001757,2,261533,585,69820815,50637275,5047880296,585,1448,2,1,2,2,925,1,5027963292,4983354598,430724908,386836764,386836764,2,1,17020817616,73389,73389,2,2,2,386836764,19,3,336398,36972723,3491117,85575,38362,5027963292,2651816,66331808,10787
