timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5026.74,262144,64,43833,2888349420,115,0,585,975106,3,8719,67,60,125015160,1172,1,66,6885,140937,2,2304,585,9905745,4613824,897129682,585,373,2,1,2,2,232,1,893559196,847621629,31687363,65302123,65302123,2,1,2873293412,73389,73389,2,2,2,65302123,2,3,196171,4057319,1792585,18604,6819,893559196,956502,8113193,4350
10133.97,262144,64,49694,3274844984,116,0,585,1147757,3,10373,67,60,125280612,1172,1,66,7748,190560,2,2304,585,12804074,8669286,1010773614,585,373,2,1,2,2,232,1,1006674332,960663978,60052431,74080900,74080900,2,1,3259559600,73389,73389,2,2,2,74080900,2,3,201152,6016102,1987049,24438,7682,1006674332,1123319,10815736,4350
15170.60,262144,64,52851,3482803944,116,0,585,1244467,3,11231,67,60,125280612,1172,1,66,8209,408099,2,2304,585,14199256,13276625,1071508770,585,373,2,1,2,2,232,1,1067098524,1021492980,76060793,78790856,78807240,2,1,3466797664,73389,73389,2,2,2,78790856,2,3,202977,8630964,2064778,27817,8144,1067098524,1216650,12133272,4350
20472.32,262144,64,56132,3698901434,117,0,585,1343267,3,12185,67,60,125280612,1172,1,66,8692,571892,2,2304,585,16245433,18285631,1135268290,585,373,2,1,2,2,232,1,1130537372,1084594955,111645282,83721996,83721996,2,1,3683767824,73389,73389,2,2,2,83721996,2,3,206830,11102776,2176914,31048,8627,1130537372,1312219,14067062,4350
25555.85,262144,64,59520,3921999210,117,0,585,1451463,3,13109,67,60,125280612,1172,1,66,9190,782440,2,2304,585,17705270,22719772,1200738886,585,373,2,1,2,2,232,1,1195680156,1149811915,165822034,88792400,88792400,2,1,3906865600,73389,73389,2,2,2,88792400,2,3,208962,13557842,2280673,37812,9125,1195680156,1413651,15422921,4350
30763.58,262144,64,62629,4127077894,118,2,585,1537528,3,14010,67,60,125546064,1172,1,66,9645,989730,2,2304,585,19858482,28036660,1260676896,585,373,2,1,2,2,232,1,1255317916,1209759468,250830095,93442853,93459237,2,1,4111485532,73389,73389,2,2,2,93442853,2,3,213645,16326031,2391620,40696,9580,1255317916,1496832,17465383,4350
35800.61,262144,64,65857,4339689910,118,2,585,1614258,3,14889,67,60,125546064,1172,1,66,10121,1500223,2,2304,585,21020452,32554534,1323374068,585,373,2,1,2,2,232,1,1317708188,1271954513,270155395,98283881,98283881,2,1,4324490764,73389,73389,2,2,2,98283881,2,3,214426,19449268,2473362,43943,10055,1317708188,1570315,18544545,4350
40948.51,262144,64,68832,4535479998,119,2,585,1685508,3,15756,67,60,125546064,1172,1,66,10557,1840770,2,2304,585,22126598,37089697,1380804567,585,373,2,1,2,2,232,1,1374855580,1329236756,296428013,102717468,102733852,2,1,4519568592,73389,73389,2,2,2,102717468,2,3,215840,22419688,2550613,50042,10491,1374855580,1635466,19573849,4350
46001.79,262144,64,72167,4755345686,119,2,585,1766456,3,16665,67,60,125546064,1172,1,66,11049,2152396,2,2304,585,23711718,41675378,1445612337,585,373,2,1,2,2,232,1,1439343004,1393488001,330318942,107711985,107728369,2,1,4739327340,73389,73389,2,2,2,107711985,2,3,226043,25110311,2682093,53387,10983,1439343004,1713069,21028078,4350
51033.37,262144,64,75694,4987818418,120,2,585,1855313,3,17680,67,60,125811516,1172,1,66,11567,2505088,2,2304,585,25347076,46742214,1513843264,585,373,2,1,2,2,232,1,1507238300,1461407119,391440862,113001414,113017798,2,1,4972062216,73389,73389,2,2,2,113001414,2,3,230345,27962896,2776815,56531,11501,1507238300,1798782,22569351,4350
56076.10,262144,64,79497,5238379086,121,2,585,1971436,3,18774,67,60,125811516,1172,1,66,12125,2634636,2,2304,585,27238854,51635856,1587345961,585,373,2,1,2,2,232,1,1580376476,1534656975,406461219,118708635,118708635,2,1,5223179940,73389,73389,2,2,2,118708635,2,3,233652,30396310,2882984,70300,12059,1580376476,1901136,24354686,4350
61174.80,262144,64,83413,5496345322,121,2,585,2072983,3,19842,67,60,125811516,1172,1,66,12703,2781634,2,2304,585,29080937,56360458,1663345682,585,373,2,1,2,2,232,1,1656005020,1610078840,451747116,124571504,124571504,2,1,5481146176,73389,73389,2,2,2,124571504,2,3,238857,32840824,3000314,73821,12637,1656005020,1999162,26079343,4350
66205.95,262144,64,90476,5961880610,122,2,585,2222967,3,21824,67,60,126076968,1172,1,66,13738,2868102,2,2304,585,32636969,61027748,1799757959,585,373,2,1,2,2,232,1,1791795612,1746164748,619108310,135150362,135150362,2,1,5946615928,73389,73389,2,2,2,135150362,2,3,249820,34957395,3216565,79289,13672,1791795612,2143678,29418174,4350
71220.66,262144,64,96273,6343892286,123,2,585,2371990,3,23460,67,60,126318288,1172,1,66,14591,2971429,2,2304,585,35056588,65324216,1912083779,585,373,2,1,2,2,232,1,1903600028,1857769603,701342555,143824802,143841186,2,1,6328291288,73389,73389,2,2,2,143824802,2,3,252796,37147511,3355023,86370,14525,1903600028,2285620,31698693,4350
76251.54,262144,64,104581,6891550798,125,2,585,2583997,3,25834,67,60,126837126,1172,1,66,15809,3054195,2,2304,585,38129591,69063229,2072445994,585,373,2,1,2,2,232,1,2063245724,2017828586,795402884,156275310,156291694,2,1,6876113640,73389,73389,2,2,2,156275310,2,3,260535,39186828,3558216,92557,15744,2063245724,2491440,34568900,4350
81256.79,262144,64,123526,8139766618,128,2,585,2817522,3,31160,67,60,127102578,1172,1,66,18594,3112028,2,2304,585,44072705,72444586,2438934531,585,373,2,1,2,2,232,1,2428281244,2382740143,846429049,184655767,184672151,2,1,8124853748,73389,73389,2,2,2,184655767,2,3,284960,40805569,3798544,98842,18528,2428281244,2718680,40271239,4350
86263.50,262144,64,168553,11106848662,136,2,585,3158932,3,43834,67,60,128417772,1172,1,66,25212,3116425,2,2304,585,55887805,73265749,3309642473,585,373,2,1,2,2,232,1,3295715740,3250099244,884455396,252083492,252083492,2,1,11090952752,73389,73389,2,2,2,252067108,2,3,309387,41605551,4060440,107348,25146,3295715740,3051584,51824655,4350
91269.93,262144,64,216069,14237580714,144,2,585,3507971,3,57230,67,60,129479580,1172,1,66,32189,3119499,2,2304,585,67075735,73435398,4227575540,585,373,2,1,2,2,232,1,4210205084,4165327886,911709568,323217875,323234259,2,1,14221586500,73389,73389,2,2,2,323217875,2,3,335555,42385049,4299098,116202,32123,4210205084,3391769,62774561,4350
96275.57,262144,64,265155,17472073038,152,2,585,3865089,3,71055,67,60,130806840,1172,1,66,39400,3122324,2,2304,585,79126991,73584785,5176317018,585,373,2,1,2,2,232,1,5155365276,5110757704,938751635,396737845,396754229,2,1,17456465180,73389,73389,2,2,2,396737845,2,3,344715,43175118,4525451,125325,39334,5155365276,3739764,74599686,4350
101281.36,262144,64,311225,20507774582,159,2,585,4189790,3,84057,67,60,131868648,1172,1,66,46169,3125409,2,2304,585,87937271,73639305,6066906512,585,373,2,1,2,2,232,1,6042591644,5998302647,970037010,465728083,465744467,2,1,20492035652,73389,73389,2,2,2,465728083,2,3,357090,43886693,4697893,133584,46103,6042591644,4056206,83237638,4350
106286.71,262144,64,361323,23808782394,168,2,585,4548163,3,98214,67,60,133195908,1172,1,66,53528,3127400,2,2304,585,100770362,73675655,7035118723,585,373,2,1,2,2,232,1,7007150492,6963197920,1002608480,540769606,540769606,2,1,23793141768,73389,73389,2,2,2,540753222,2,3,377916,44635136,4892863,142367,53462,7007150492,4405796,95875134,4350
