timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5008.64,0,262144,64,54102,3565778892,2,4836994,206,7,7,1507,398,0,576,367179,0,4,21287,9,0,106588434,1154,1,4,276,67361256,4,269445024,8,9658,1658,2,29,576,20060984,1595,1165337400,576,166,0,3,1,2,2,601,3,1160108058,1125744500,26372619,68371520,68371520,3,1,3555319072,73389,73389,2,2,2,68371524,3,3,42120,890276,273950,14632,9649,1160108058,352547,19788571,1284
10012.75,11,262144,64,109517,7216858460,2,7585004,459,7,7,1507,752,0,576,715089,0,4,43114,9,0,114732984,1154,1,4,276,136527409,4,546109636,8,19142,3181,2,29,576,41362485,4607,2316490066,576,166,0,3,1,2,2,601,3,2306062193,2275133740,51848983,138574174,138574174,3,1,7205857080,73389,73389,2,2,2,138574178,3,3,54686,1761185,469182,29279,19133,2306062193,685810,40895851,1284
15017.81,12,262144,64,167124,11012316900,2,10089895,670,8,8,1507,1126,0,576,1109768,0,4,65784,10,0,117508164,1154,1,4,276,208332692,4,833136684,9,29053,5697,2,39,576,65362967,43661,3517907227,576,166,0,3,1,2,2,601,3,3502007505,3470464983,80029434,211541406,211541406,3,1,10999301176,73389,73389,2,2,2,211525026,3,3,67733,2756577,699086,46662,29043,3502007505,1063106,64668439,1284
20022.57,12,262144,64,213219,14049524118,4,14943614,821,9,9,1507,1421,0,576,1414279,0,4,83945,10,0,117508164,1154,1,4,276,265816046,4,1063264184,9,37026,7738,2,39,576,84620349,53588,4485465931,576,166,0,3,1,2,2,601,3,4465158758,4427204785,105432827,269911826,269911826,3,1,14034563016,73389,73389,2,2,2,269895446,3,3,77762,3530469,882750,59610,37015,4465158758,1354669,83743083,1284
25027.62,12,262144,64,252936,16666860432,6,19722106,974,10,10,1507,1683,0,576,1673427,0,4,99577,10,0,117508164,1154,1,4,276,315243328,4,1260973312,9,44059,9189,2,39,576,100049864,58672,5336796587,576,166,0,3,1,2,2,601,3,5312649850,5252819130,126723626,320152352,320152352,3,1,16647922336,73389,73389,2,2,2,320152356,3,3,94438,4192141,1029071,70574,44047,5312649850,1602853,99027125,1284
30033.21,12,262144,64,293455,19337034136,6,22902085,1177,10,10,1507,1941,0,576,1942448,0,4,115492,10,0,117508164,1154,1,4,276,365693372,4,1462644252,9,51357,10463,2,39,576,115952796,64920,6219934314,576,166,0,3,1,2,2,601,3,6191804643,6096172192,146913684,371296157,371296157,3,1,19307400196,73389,73389,2,2,2,371296161,3,3,100497,4873640,1160977,81830,51345,6191804643,1860618,114798913,1284
35037.96,12,262144,64,327738,21597958242,7,28688713,1287,10,10,1507,2164,0,576,2151077,0,4,128948,10,0,117508164,1154,1,4,276,408274115,4,1633096460,9,57562,11179,2,39,576,127619872,66314,6971207505,576,166,0,3,1,2,2,601,3,6939750561,6811213920,165220052,414524775,414524775,3,1,21555288332,73389,73389,2,2,2,414524779,3,3,108408,5401771,1273246,90181,57550,6939750561,2060896,126354024,1284
40041.61,12,262144,64,358329,23612241828,8,32407672,1437,14,14,1507,2360,0,576,2333761,0,4,140956,10,0,117508164,1154,1,4,276,446365238,4,1785460952,9,63075,11786,2,39,576,137241407,66888,7638761596,576,166,0,3,1,2,2,601,3,7604364840,7447470252,179296450,453126245,453126245,3,1,23562564772,73389,73389,2,2,2,453126249,3,3,114948,5863981,1376130,97723,63059,7604364840,2236038,135872515,1284
45046.16,12,262144,64,383306,25259547458,12,38907581,1650,14,14,1507,2523,0,576,2471327,0,4,150739,10,0,117508164,1154,1,4,276,477296411,4,1909162612,9,67635,11969,2,39,576,144431602,67043,8190585332,576,166,0,3,1,2,2,601,3,8153766329,7968158028,193537802,484651542,484651542,3,1,25201880216,73389,73389,2,2,2,484651546,3,3,118458,6212703,1434703,103389,67619,8153766329,2367938,143004544,1284
50055.30,19,262144,64,412650,27193072932,12,42523273,1892,25,25,1507,2715,4,576,2717281,0,4,162297,17,11,117508164,1154,1,4,276,513815514,4,2055132896,16,72990,28927,2,746,576,156215051,1150029,8839755096,576,166,0,3,1,2,2,601,3,8799998524,8579797999,210896717,521616327,521698247,3,1,27123197068,73389,73389,2,2,2,521599947,3,3,145433,7415115,1722090,114055,72964,8799998524,2603226,154501422,1284
55059.02,77,262144,64,443628,29234287530,23,62076188,2163,28,28,1507,2914,4,585,2999826,2,4,174359,17,11,118949768,1172,1,4,276,551958496,4,2207769396,16,78877,56254,2,746,585,168995744,2253883,9550161113,583,170,2,3,1,2,2,601,3,9507192026,9227756631,245382206,560553225,560553225,3,1,29148767732,73389,73389,2,2,2,560553229,3,3,164299,8678501,1980971,125900,78847,9507192026,2873926,167023430,1309
