timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5009.09,0,262144,64,32749,2158232068,1,3541027,141,4,4,3263,254,0,576,198860,1,12856,7,0,105369768,1154,1,4,293,40634797,5,162474688,6,5914,276,2,30,576,9676258,214,711856403,576,76,3,1,2,2,741,3,708718791,682618038,13963416,41295750,41295750,3,1,2147379032,73389,73389,2,2,2,41295754,4,3,36505,471165,144380,7225,5908,708718791,191635,9531987,967
10013.28,0,262144,64,62971,4149841120,2,7370088,291,7,7,3263,463,0,576,371572,1,24784,9,0,110401290,1154,1,4,293,78368097,5,313472388,8,11144,613,2,42,576,18592446,540,1342537716,576,76,3,1,2,2,741,3,1336609287,1309649156,27388100,79599705,79599705,3,1,4139184692,73389,73389,2,2,2,79599709,4,3,41953,895745,220069,14367,11135,1336609287,357205,18372959,967
15019.99,67,262144,64,118632,7817307996,8,19992831,735,19,19,3263,808,16,576,1064898,1,46663,18,9,115999914,1154,1,4,293,147764676,5,590800324,17,20741,84731,2,109,576,50951451,5321547,2507707535,576,76,3,1,2,2,741,3,2496181420,2464558765,80296213,150080887,150127880,3,1,7804206156,73389,73389,2,2,2,150080891,4,3,91487,5449060,1125987,51944,20720,2496181420,1012954,49824719,967
20026.74,98,262144,64,160603,10581783286,17,34191530,1052,28,28,3263,1085,20,576,1536798,1,63184,18,9,117508164,1154,1,4,293,200068742,5,800145564,17,28026,145461,2,109,576,73593229,8756497,3386998320,576,76,3,1,2,2,741,3,3371285463,3335264256,122405371,203198964,203248116,3,1,10566346160,73389,73389,2,2,2,203198968,4,3,136523,8416071,1773038,75524,27996,3371285463,1461274,71819997,967
25033.17,161,262144,64,223752,14744158566,17,41153103,1563,30,30,3263,1493,40,576,2368470,1,88075,18,9,117508164,1154,1,4,293,278885963,5,1115350108,17,38940,249845,2,109,576,112553119,15748269,4711403854,576,76,3,1,2,2,741,3,4689255156,4646258319,178557902,283242752,283267328,3,1,14728623136,73389,73389,2,2,2,283242756,4,3,162168,14106145,2736526,117692,38909,4689255156,2250778,109816629,967
30037.99,224,262144,64,281789,18568087070,30,61613430,2006,32,32,3263,1869,46,576,3074959,1,110904,18,9,117508164,1154,1,4,293,351281444,5,1405125776,17,49086,346537,2,109,576,145809755,21013550,5939399954,576,76,3,1,2,2,741,3,5911387021,5851656670,240044567,356685120,356685120,3,1,18547626272,73389,73389,2,2,2,356685124,4,3,194252,18743307,3575025,153108,49052,5911387021,2921851,142235940,967
35042.60,224,262144,64,305909,20157635636,30,64184993,2203,32,32,3263,2025,46,576,3202227,1,120400,18,9,117508164,1154,1,4,293,381315246,5,1525260984,17,53319,346730,2,109,576,152924300,21013700,6452660291,576,76,3,1,2,2,741,3,6422372569,6353007145,250236501,387197212,387197212,3,1,20134255056,73389,73389,2,2,2,387197216,4,3,196479,19059571,3621259,157989,53285,6422372569,3044238,149304778,967
40048.27,224,262144,64,333308,21963633260,30,65793073,2404,32,32,3263,2204,46,576,3355780,1,131167,18,9,117508164,1154,1,4,293,415366219,5,1661335484,17,58267,346987,2,109,576,160924563,21013984,7051991497,576,76,3,1,2,2,741,3,7019064902,6923753027,260454790,421749675,421749675,3,1,21930983132,73389,73389,2,2,2,421749679,4,3,198142,19447349,3688019,164133,58233,7019064902,3191647,157238616,967
45052.91,232,262144,64,367888,24242163394,42,80284706,2592,45,45,3263,2426,47,576,3595721,1,144791,18,9,117508164,1154,1,4,293,458505785,5,1834023140,17,64405,360965,2,109,576,173366182,21632778,7788054551,576,76,3,1,2,2,741,3,7751791431,7642368428,288933094,465468098,465484482,3,1,24204341128,73389,73389,2,2,2,465468102,4,3,236342,20376903,3989299,174222,64358,7751791431,3421499,169378861,967
50062.48,248,262144,64,403845,26612191464,46,88130992,2894,57,57,3263,2661,49,576,3969281,1,158884,18,9,117508164,1154,1,4,293,502950042,5,2011541436,17,71206,407994,2,109,576,189737840,23804531,8604920276,576,76,3,1,2,2,741,3,8564879121,8394098289,316647837,510689531,510705915,3,1,26555855644,73389,73389,2,2,2,510689535,4,3,267128,22538118,4433065,191543,71147,8564879121,3777738,185307463,967
