timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5008.21,10,262144,64,51167,3372453386,0,2331233,243,5,5,2711,380,0,576,351334,2,20121,8,106600500,1154,1,4,286,63661225,5,254580116,7,9175,1752,2,37,576,19871273,2699,1107231577,576,177,3,1,2,2,733,3,1102236356,1065072849,23618177,64634253,64650637,3,1,3360981188,73389,73389,2,2,2,64634257,4,3,51438,860520,286654,14583,9168,1102236356,336751,19585465,1537
10012.62,11,262144,64,109095,7188912684,0,4702674,496,6,6,2711,746,0,576,729307,2,42918,9,115625868,1154,1,4,286,135884083,5,543536332,8,19173,3613,2,45,576,41513894,7643,2320094723,576,177,3,1,2,2,733,3,2309649183,2267520185,49165150,137970125,137986509,3,1,7174446532,73389,73389,2,2,2,137970129,4,3,65570,1793541,486535,30166,19165,2309649183,699141,41029137,1537
15017.31,14,262144,64,163753,10791093394,2,8916878,675,6,6,2711,1106,1,576,1094877,2,64428,9,117508164,1154,1,4,286,204056744,5,816147664,8,28612,6116,2,45,576,64025803,56240,3461747218,576,177,3,1,2,2,733,3,3446089097,3402012646,77482869,207209997,207209997,3,1,10774919876,73389,73389,2,2,2,207210001,4,3,76600,2738274,703822,46145,28604,3446089097,1048732,63325277,1537
20022.98,15,262144,64,209043,13774313400,3,13005696,828,7,7,2711,1400,2,576,1393835,2,82200,9,117508164,1154,1,4,286,260323389,5,1041293556,8,36539,8128,2,45,576,81905144,68396,4422289804,576,177,3,1,2,2,733,3,4402287938,4342825498,100699115,264466749,264483133,3,1,13752270980,73389,73389,2,2,2,264466753,4,3,94858,3501463,881847,58884,36530,4402287938,1334951,81027252,1537
25027.98,16,262144,64,250094,16480076216,4,17155045,1017,8,8,2711,1667,3,576,1663336,2,98383,9,117508164,1154,1,4,286,311503409,5,1246013636,8,43819,9734,2,45,576,97494316,75306,5304007134,576,177,3,1,2,2,733,3,5280171907,5196730656,121549729,316355582,316371966,3,1,16450490296,73389,73389,2,2,2,316355586,4,3,104942,4182098,1030751,69996,43809,5280171907,1593340,96468243,1537
30033.00,17,262144,64,287507,18944281904,5,21085734,1158,9,9,2711,1907,3,576,1903894,2,113042,9,117508164,1154,1,4,286,357909263,5,1431637052,8,50658,10938,2,45,576,111770874,79128,6133080331,576,177,3,1,2,2,733,3,6105406078,5977182224,140747583,363473685,363490069,3,1,18900631652,73389,73389,2,2,2,363473689,4,3,119140,4793223,1190830,79978,50647,6105406078,1823916,110585118,1537
35038.15,17,262144,64,320294,21105921356,6,26218925,1284,9,9,2711,2113,3,576,2102132,2,125932,9,117508164,1154,1,4,286,398735420,5,1594941680,8,56713,11603,2,45,576,122159153,81068,6865864084,576,177,3,1,2,2,733,3,6834972422,6661280647,157070894,404800044,404800044,3,1,21049602320,73389,73389,2,2,2,404800048,4,3,126556,5295266,1292271,87952,56702,6834972422,2014180,120872512,1537
40042.14,18,262144,64,347110,22873132324,12,34335815,1478,14,14,2711,2288,3,576,2262407,2,136400,11,117508164,1154,1,4,286,431875797,5,1727438444,10,61690,12061,2,57,576,130077463,85331,7466815543,576,177,3,1,2,2,733,3,7433285599,7220652576,173736109,438582459,438582459,3,1,22806287900,73389,73389,2,2,2,438582463,4,3,138229,5692419,1390303,94066,61674,7433285599,2168341,128693093,1537
45047.79,18,262144,64,370648,24423633988,12,36934307,1689,14,14,2711,2438,3,576,2395386,2,145619,11,117508164,1154,1,4,286,461015080,5,1844060320,10,66052,12340,2,57,576,137136340,85492,7995179809,576,177,3,1,2,2,733,3,7959330980,7712012812,183921617,468199908,468199908,3,1,24346395248,73389,73389,2,2,2,468199912,4,3,139709,6028900,1456917,99599,66036,7959330980,2295787,135685834,1537
50052.11,43,262144,64,407835,26873426718,23,57510706,1991,25,25,2711,2680,4,576,2785747,2,160181,17,117508164,1154,1,4,286,507094217,5,2028376868,16,72973,57335,2,114,576,154817899,2198785,8831082014,576,177,3,1,2,2,733,3,8791370628,8488383693,225807486,514988172,514988172,3,1,26779384976,73389,73389,2,2,2,514988176,4,3,179257,8085005,1964300,117764,72946,8791370628,2667983,152859747,1537
55056.05,43,262144,64,431171,28411631258,25,62381149,2196,27,27,2711,2825,4,576,2925862,2,169309,17,117508164,1154,1,4,286,536014229,5,2143992160,16,77472,57638,2,114,576,161652740,2198974,9377948450,576,177,3,1,2,2,733,3,9335861932,8977103014,238067821,544279656,544279656,3,1,28302542144,73389,73389,2,2,2,544279660,4,3,187158,8432780,2031147,123344,77443,9335861932,2802518,159628062,1537
