arrival_ms,start_ms,end_ms,latency_ms,wait_ms,qid
888.5127,888.6073,54987.7702,54099.2576,0.0946,np_greedy_58
2394.5134,2394.5868,53855.7807,51461.2673,0.0734,np_greedy_58
2518.5229,2518.5864,14414.9153,11896.3924,0.0635,p_greedy_140
11031.0732,11031.1241,53928.3550,42897.2818,0.0509,np_greedy_58
12904.8303,12904.8781,57477.3647,44572.5344,0.0478,np_greedy_58
36248.2524,36248.3024,47791.6071,11543.3548,0.0500,p_greedy_140
51098.0911,51098.1413,103785.6831,52687.5920,0.0502,np_greedy_58
51736.1754,51736.2183,103981.4994,52245.3241,0.0429,np_greedy_58
64413.6042,64413.6565,115425.0657,51011.4615,0.0523,np_greedy_58
71081.7128,71081.7575,134751.7924,63670.0796,0.0447,np_greedy_58
72895.0618,72895.1063,91868.8146,18973.7528,0.0445,p_greedy_140
77016.0196,77016.0680,96034.6296,19018.6100,0.0485,p_greedy_140
102615.3742,102615.4248,151375.4344,48760.0602,0.0506,np_greedy_58
105480.1746,105480.2200,154571.4697,49091.2951,0.0455,np_greedy_58
109924.1731,109924.2180,121955.2718,12031.0986,0.0449,p_greedy_140
112267.9457,112267.9889,171932.6355,59664.6899,0.0433,np_greedy_58
118971.7845,118971.8310,173018.4698,54046.6853,0.0465,np_greedy_58
120195.4597,120195.5021,132897.6501,12702.1904,0.0424,p_greedy_140
123610.0906,123610.1391,180956.9719,57346.8814,0.0485,np_greedy_58
123635.5636,123635.5865,175952.3264,52316.7628,0.0229,np_greedy_58
133093.0047,133093.0534,179531.3756,46438.3709,0.0487,np_greedy_58
134606.9542,134606.9978,178741.8472,44134.8930,0.0436,np_greedy_58
149625.9300,149625.9805,191729.6777,42103.7477,0.0505,np_greedy_58
150822.5925,150822.6370,199607.1394,48784.5468,0.0444,np_greedy_58
157077.1665,157077.2139,209669.4123,52592.2459,0.0474,np_greedy_58
158119.6679,158119.7118,171548.0268,13428.3589,0.0439,p_greedy_140
166890.9378,166890.9835,214688.7629,47797.8252,0.0457,np_greedy_58
194174.2903,194174.3399,205991.0668,11816.7765,0.0496,p_greedy_140
205800.7862,205800.8347,264856.8622,59056.0760,0.0485,np_greedy_58
207404.6506,207404.6959,273271.0354,65866.3848,0.0453,np_greedy_58
209933.8362,209933.8801,271095.9630,61162.1268,0.0438,np_greedy_58
218735.9781,218736.0224,237295.1375,18559.1594,0.0443,p_greedy_140
224359.1389,224359.1845,247228.2530,22869.1141,0.0456,p_greedy_140
235691.9597,235692.0026,287155.3073,51463.3476,0.0428,np_greedy_58
236045.3288,236045.3777,287651.3472,51606.0184,0.0489,np_greedy_58
238671.6842,238671.7323,254758.6156,16086.9314,0.0481,p_greedy_140
275989.9157,275989.9638,344912.2637,68922.3480,0.0482,np_greedy_58
290046.9048,290046.9521,384487.0916,94440.1868,0.0474,np_greedy_58
295137.5648,295137.6111,412699.8797,117562.3149,0.0463,np_greedy_58
304344.2797,304344.3234,323905.9044,19561.6248,0.0437,p_greedy_140
310725.1321,310725.1805,337184.9583,26459.8262,0.0484,p_greedy_140
318789.0411,318789.0881,347107.4150,28318.3739,0.0470,p_greedy_140
325149.3194,325149.3682,455166.0122,130016.6928,0.0489,np_greedy_58
337998.9385,337998.9842,398023.6019,60024.6634,0.0457,p_greedy_140
339066.4499,339066.4932,403384.0660,64317.6160,0.0432,p_greedy_140
343891.2224,343891.2706,420815.1759,76923.9536,0.0482,p_greedy_140
346923.4443,346923.4934,426315.1692,79391.7249,0.0491,p_greedy_140
349313.7881,349313.8351,480641.3595,131327.5713,0.0470,np_greedy_58
355804.7213,355804.7663,446564.1997,90759.4784,0.0450,p_greedy_140
356255.0089,356255.0567,488501.8964,132246.8874,0.0478,np_greedy_58
364931.9553,364932.0056,460046.2605,95114.3053,0.0504,p_greedy_140
380356.2927,380356.3408,476395.0294,96038.7368,0.0481,p_greedy_140
382935.9204,382935.9702,513259.7480,130323.8276,0.0498,np_greedy_58
386759.5301,386759.6239,517821.1089,131061.5788,0.0938,np_greedy_58
391676.9395,391676.9845,487168.6928,95491.7534,0.0451,p_greedy_140
394646.9072,394646.9568,488891.3037,94244.3964,0.0496,p_greedy_140
395431.5872,395431.6335,489782.5369,94350.9497,0.0463,p_greedy_140
402251.1342,402251.1847,531079.5407,128828.4065,0.0505,np_greedy_58
407710.5719,407710.6202,493342.6918,85632.1200,0.0483,p_greedy_140
414604.9366,414604.9855,535928.7688,121323.8322,0.0489,np_greedy_58
431525.5448,431525.6328,499847.8349,68322.2901,0.0881,p_greedy_140
441954.5950,441954.6423,542627.4974,100672.9025,0.0474,np_greedy_58
448199.0007,448199.0492,546530.0073,98331.0065,0.0485,np_greedy_58
456578.6066,456578.6563,557473.4841,100894.8775,0.0496,np_greedy_58
474686.1760,474686.2267,506938.3732,32252.1972,0.0507,p_greedy_140
480776.6320,480776.6795,583543.2283,102766.5963,0.0474,np_greedy_58
492641.6120,492641.6596,589590.1151,96948.5030,0.0475,np_greedy_58
504885.2874,504885.3366,527275.0365,22389.7492,0.0492,p_greedy_140
510836.4404,510836.4880,532004.5081,21168.0678,0.0477,p_greedy_140
