event,start_value,end_value,diff,description
AnalyzePatchRangesMicroseconds,0,97554,97554,Total time spent analyzing index of patch parts
ArenaAllocBytes,925696,91103232,90177536,Number of bytes allocated for memory Arena (used for GROUP BY and similar operations)
ArenaAllocChunks,86,22102,22016,Number of chunks allocated for memory Arena (used for GROUP BY and similar operations)
AsyncLoaderWaitMicroseconds,7420772,7420772,0,Total time a query was waiting for async loader jobs.
AsyncLoggingConsoleTotalMessages,67,67,0,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingErrorFileLogTotalMessages,3,3,0,How many messages (accepted or dropped) have been sent to the async queue for the error file log
AsyncLoggingFileLogTotalMessages,67,67,0,How many messages (accepted or dropped) have been sent to the async queue for the file log
CommonBackgroundExecutorTaskExecuteStepMicroseconds,788278,1191770,403492,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,62,133,71,Time spent resetting task for Common executor.
CompileExpressionsBytes,0,16384,16384,Number of bytes used for expressions compilation.
CompileExpressionsMicroseconds,0,27628,27628,Total time spent for compilation of expressions to LLVM code.
CompileFunction,0,2,2,Number of times a compilation of generated LLVM code (to create fused function for complex expressions) was initiated.
CompressedReadBufferBlocks,1390562,151584882,150194320,"Number of compressed blocks (the blocks of data that are compressed independent of each other) read from compressed sources (files, network)."
CompressedReadBufferBytes,91624163496,9988222180838,9896598017342,"Number of uncompressed bytes (the number of bytes after decompression) read from compressed sources (files, network)."
ConcurrencyControlDownscales,67,22579,22512,Total number of CPU downscaling events
ConcurrencyControlPreemptedMicroseconds,0,3814056878,3814056878,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,0,165390,165390,Total number of CPU preemptions
ConcurrencyControlSlotsAcquired,67,22579,22512,Total number of CPU slots acquired
ConcurrencyControlUpscales,67,22579,22512,Total number of CPU upscaling events
ConcurrencyControlWaitMicroseconds,198196,2514727761,2514529565,Total time a query was waiting on resource requests for CPU slots.
ContextLock,10921,613544,602623,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,16,19829,19813,Context lock wait time in microseconds
CreatedReadBufferOrdinary,848,205949,205101,Number of times ordinary read buffer was created for reading data (while choosing among other read methods).
DiskReadElapsedMicroseconds,34788945,1827868864,1793079919,Total time spent waiting for read syscall. This include reads from page cache.
DiskWriteElapsedMicroseconds,11,11,0,Total time spent waiting for write syscall. This include writes to page cache.
FailedQuery,1,1,0,"Number of total failed queries, both internal and user queries."
FailedSelectQuery,1,1,0,"Same as FailedQuery, but only for SELECT queries."
FairPolicyDequeue,23021,6167847,6144826,Number of dequeues invoked at all FairPolicyNodes
FileOpen,353,1715,1362,Number of files opened.
FilterTransformPassedBytes,1804310,1804310,0,Number of bytes that passed the filter in the query
FilterTransformPassedRows,26463,26463,0,Number of rows that passed the filter in the query
FilteringMarksWithPrimaryKeyMicroseconds,5,1563,1558,Time spent filtering parts by PK.
FunctionExecute,430864,51083936,50653072,"Number of SQL ordinary function calls (SQL functions are called on per-block basis, so this number represents the number of blocks)."
GlobalThreadPoolExpansions,769,1110,341,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolJobWaitTimeMicroseconds,9337172,12225170,2887998,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
GlobalThreadPoolJobs,842,25704,24862,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolLockWaitMicroseconds,864,314926,314062,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolThreadCreationMicroseconds,112500,184301,71801,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,1,130,129,Number of created server HTTP connections
HTTPServerConnectionsExpired,0,5,5,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,0,343,343,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,0,1,1,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,0,339,339,Number of reused server HTTP connections
HardPageFaults,23,23,0,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
IOBufferAllocBytes,163653463,47401122072,47237468609,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,1614,415445,413831,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,7,352,345,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,249,376614,376365,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,0,400301,400301,Number of bytes sent through HTTP interfaces
InterfaceNativeReceiveBytes,4931,4931,0,Number of bytes received through native interfaces
InterfaceNativeSendBytes,5522916,5522916,0,Number of bytes sent through native interfaces
JoinBuildTableRowCount,4,676,672,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,59,148180,148121,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,591599349,99980289981,99388690632,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,3,955,952,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,2366397396,399921159924,397554762528,Total number of rows in the result of a JOIN operation.
LoadedDataParts,17,17,0,Number of data parts loaded by MergeTree tables during initialization.
LoadedDataPartsMicroseconds,7935738,7935738,0,Microseconds spent by MergeTree tables for loading data parts during initialization.
LoadedMarksCount,807301,807301,0,Number of marks loaded (total across columns).
LoadedMarksFiles,22,22,0,Number of mark files loaded.
LoadedMarksMemoryBytes,3652160,3652160,0,Size of in-memory representations of loaded marks.
LocalThreadPoolBusyMicroseconds,522336489,447180911731,446658575242,Total time threads have spent executing the actual work.
LocalThreadPoolExpansions,247,24764,24517,Counts the total number of times threads have been borrowed from the global thread pool to expand local thread pools.
LocalThreadPoolJobWaitTimeMicroseconds,1917397,432765332,430847935,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
LocalThreadPoolJobs,210349,24507350,24297001,Counts the number of jobs that have been pushed to the local thread pools.
LocalThreadPoolLockWaitMicroseconds,15685,316844767,316829082,Total time threads have spent waiting for locks in the local thread pools.
LocalThreadPoolShrinks,133,24609,24476,Counts the total number of times threads have been returned to the global thread pool from local thread pools.
