event,start_value,end_value,diff,description
AnalyzePatchRangesMicroseconds,518229,707365,189136,Total time spent analyzing index of patch parts
ArenaAllocBytes,478027776,652877824,174850048,Number of bytes allocated for memory Arena (used for GROUP BY and similar operations)
ArenaAllocChunks,116566,159254,42688,Number of chunks allocated for memory Arena (used for GROUP BY and similar operations)
AsyncLoaderWaitMicroseconds,7420772,7420772,0,Total time a query was waiting for async loader jobs.
AsyncLoggingConsoleTotalMessages,67,67,0,How many messages (accepted or dropped) have been sent to the async queue for the console log
AsyncLoggingErrorFileLogTotalMessages,3,3,0,How many messages (accepted or dropped) have been sent to the async queue for the error file log
AsyncLoggingFileLogTotalMessages,67,67,0,How many messages (accepted or dropped) have been sent to the async queue for the file log
CommonBackgroundExecutorTaskExecuteStepMicroseconds,2500563,2930117,429554,Time spent in executeStep() for Common executor tasks.
CommonBackgroundExecutorTaskResetMicroseconds,345,421,76,Time spent resetting task for Common executor.
CompileExpressionsBytes,16384,16384,0,Number of bytes used for expressions compilation.
CompileExpressionsMicroseconds,27628,27628,0,Total time spent for compilation of expressions to LLVM code.
CompileFunction,2,2,0,Number of times a compilation of generated LLVM code (to create fused function for complex expressions) was initiated.
CompressedReadBufferBlocks,796601281,1087763894,291162613,"Number of compressed blocks (the blocks of data that are compressed independent of each other) read from compressed sources (files, network)."
CompressedReadBufferBytes,52489672967440,71675143788330,19185470820890,"Number of uncompressed bytes (the number of bytes after decompression) read from compressed sources (files, network)."
ConcurrencyControlDownscales,60002,100690,40688,Total number of CPU downscaling events
ConcurrencyControlPreemptedMicroseconds,18172292865,40321155929,22148863064,Total time a query was waiting due to preemption of CPU slots.
ConcurrencyControlPreemptions,535331,1134928,599597,Total number of CPU preemptions
ConcurrencyControlSlotsAcquired,60002,100690,40688,Total number of CPU slots acquired
ConcurrencyControlUpscales,60002,100690,40688,Total number of CPU upscaling events
ConcurrencyControlWaitMicroseconds,12389580064,31937075931,19547495867,Total time a query was waiting on resource requests for CPU slots.
ContextLock,3171418,4297369,1125951,Number of times the lock of Context was acquired or tried to acquire. This is global lock.
ContextLockWaitMicroseconds,196099,236190,40091,Context lock wait time in microseconds
CreatedReadBufferOrdinary,1086779,1485713,398934,Number of times ordinary read buffer was created for reading data (while choosing among other read methods).
DiskReadElapsedMicroseconds,9105881894,12699650495,3593768601,Total time spent waiting for read syscall. This include reads from page cache.
DiskWriteElapsedMicroseconds,11,11,0,Total time spent waiting for write syscall. This include writes to page cache.
FailedQuery,1,1,0,"Number of total failed queries, both internal and user queries."
FailedSelectQuery,1,1,0,"Same as FailedQuery, but only for SELECT queries."
FairPolicyDequeue,16014954,28824410,12809456,Number of dequeues invoked at all FairPolicyNodes
FileOpen,5769,6834,1065,Number of files opened.
FilterTransformPassedBytes,1804310,1804310,0,Number of bytes that passed the filter in the query
FilterTransformPassedRows,26463,26463,0,Number of rows that passed the filter in the query
FilteringMarksWithPrimaryKeyMicroseconds,7795,10905,3110,Time spent filtering parts by PK.
FunctionExecute,268976092,366899857,97923765,"Number of SQL ordinary function calls (SQL functions are called on per-block basis, so this number represents the number of blocks)."
GlobalThreadPoolExpansions,1973,1973,0,Counts the total number of times new threads have been added to the global thread pool. This metric indicates the frequency of expansions in the global thread pool to accommodate increased processing demands.
GlobalThreadPoolJobWaitTimeMicroseconds,39815696,51086396,11270700,"Measures the elapsed time from when a job is scheduled in the thread pool to when it is picked up for execution by a worker thread. This metric helps identify delays in job processing, indicating the responsiveness of the thread pool to new tasks."
GlobalThreadPoolJobs,130035,168563,38528,Counts the number of jobs that have been pushed to the global thread pool.
GlobalThreadPoolLockWaitMicroseconds,2922477,3657981,735504,Total time threads have spent waiting for locks in the global thread pool.
GlobalThreadPoolShrinks,236,236,0,"Counts the total number of times the global thread pool has shrunk by removing threads. This occurs when the number of idle threads exceeds max_thread_pool_free_size, indicating adjustments in the global thread pool size in response to decreased thread utilization."
GlobalThreadPoolThreadCreationMicroseconds,966112,966112,0,Total time spent waiting for new threads to start.
HTTPServerConnectionsCreated,642,838,196,Number of created server HTTP connections
HTTPServerConnectionsExpired,16,19,3,Number of expired server HTTP connections.
HTTPServerConnectionsPreserved,1820,2486,666,Number of preserved server HTTP connections. Connection kept alive successfully
HTTPServerConnectionsReset,8,9,1,Number of reset server HTTP connections. Server closes connection
HTTPServerConnectionsReused,1812,2476,664,Number of reused server HTTP connections
HardPageFaults,23,23,0,"The number of hard page faults in query execution threads. High values indicate either that you forgot to turn off swap on your server, or eviction of memory pages of the ClickHouse binary during very high memory pressure, or successful usage of the 'mmap' read method for the tables data."
IOBufferAllocBytes,250069083133,341891809661,91822726528,Number of bytes allocated for IO buffers (for ReadBuffer/WriteBuffer).
IOBufferAllocs,2192589,2997385,804796,Number of allocations of IO buffers (for ReadBuffer/WriteBuffer).
InitialQuery,1835,2503,668,"Same as Query, but only counts initial queries (see is_initial_query)."
InterfaceHTTPReceiveBytes,1944903,2672720,727817,Number of bytes received through HTTP interfaces
InterfaceHTTPSendBytes,2174458,2936380,761922,Number of bytes sent through HTTP interfaces
InterfaceNativeReceiveBytes,4931,4931,0,Number of bytes received through native interfaces
InterfaceNativeSendBytes,5522916,5522916,0,Number of bytes sent through native interfaces
JoinBuildTableRowCount,3588,4876,1288,Total number of rows in the build table for a JOIN operation.
JoinOptimizeMicroseconds,1185054,1583471,398417,Total time spent executing JOIN plan optimizations.
JoinProbeTableRowCount,530664616053,721159606431,190494990378,Total number of rows in the probe table for a JOIN operation.
JoinReorderMicroseconds,5301,7752,2451,Total time spent executing JOIN reordering algorithm.
JoinResultRowCount,2122658464212,2884638425724,761979961512,Total number of rows in the result of a JOIN operation.
