timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5067.84,55,262144,64,25322,1668310772,64,42,117,0,603,515271,22,3395,68,71336,127985460,1208,1,67,4179,871177,3,343862,603,16616,77256768,6772906,25227158,541179180,603,1927,2,1,4,4,612,1,538664972,491067533,41330745,37562801,37579185,2,1,1652763244,73389,73389,4,4,4,37562801,17,3,292188,16999166,2225321,15607,4112,538664972,499664,4548213,28092
10259.70,55,262144,64,30696,2022624852,64,42,118,0,603,594956,22,4919,68,71336,128250912,1208,1,67,4972,962513,3,343862,603,19784,78756480,9540656,31988444,645479774,603,1927,2,1,4,4,612,1,642473996,594686988,78504585,45622841,45622841,2,1,2007405004,73389,73389,4,4,4,45622841,17,3,310723,20028029,2360460,18875,4904,642473996,576081,7180853,28092
15456.01,55,262144,64,36674,2416257224,64,42,119,0,603,687749,22,6608,68,71336,128250912,1208,1,67,5848,1111482,3,343862,603,23296,97210232,12290566,39249447,760966584,603,1927,2,1,4,4,612,1,757424140,709723215,113821843,54569776,54586160,2,1,2401070144,73389,73389,4,4,4,54569776,17,3,332967,23112849,2521003,23911,5781,757424140,663838,9770068,28092
20574.51,55,262144,64,42786,2819202324,64,42,120,0,603,776824,22,8327,68,71336,128516364,1208,1,67,6746,1224923,3,343862,603,26884,98910392,13950750,44915420,879076771,603,1927,2,1,4,4,612,1,874995724,827565958,139945417,63717193,63733577,2,1,2803556492,73389,73389,4,4,4,63717193,17,3,339910,26293439,2624628,27314,6678,874995724,749510,11326999,28092
25621.29,55,262144,64,48898,3221881972,64,42,121,0,603,865209,22,10051,68,71336,128516364,1208,1,67,7644,1396378,3,343862,603,30480,100607416,17491757,52617821,997455437,603,1927,2,1,4,4,612,1,992829452,945333101,218477317,72883153,72883153,2,1,3206858732,73389,73389,4,4,4,72883153,17,3,359624,29216255,2791916,30511,7577,992829452,834698,14701062,28092
30715.65,55,262144,64,53842,3547750120,64,42,122,0,603,940853,22,11453,68,71336,128769750,1208,1,67,8369,1597975,3,343862,603,33380,101980152,20003510,59212912,1092937954,603,1927,2,1,4,4,612,1,1087856652,1040567964,277714489,80281800,80298184,2,1,3532399200,73389,73389,4,4,4,80281800,17,3,373310,32183344,2916866,33913,8302,1087856652,906940,17087517,28092
36139.59,55,262144,64,59848,3943482952,64,42,123,0,603,1030054,22,13147,68,71336,129035202,1208,1,67,9253,1779029,3,343862,603,36912,103652536,23611708,66676828,1209218880,603,1927,2,1,4,4,612,1,1203593228,1156303959,339497702,89283920,89283920,2,1,3928492480,73389,73389,4,4,4,89283920,17,3,387319,34926545,3041540,37927,9185,1203593228,992127,20570692,28092
41355.30,55,262144,64,65562,4319813820,64,42,124,0,603,1116072,22,14757,68,71336,129035202,1208,1,67,10092,1908562,3,343862,603,40268,105243000,27031562,74317818,1319705196,603,1927,2,1,4,4,612,1,1313562636,1266342243,396403589,97821255,97837639,2,1,4304135220,73389,73389,4,4,4,97821255,17,3,403156,37796212,3191623,41406,10025,1313562636,1074666,23841072,28092
46392.90,55,262144,64,70580,4650531632,64,42,125,0,603,1190713,22,16177,68,71336,129300654,1208,1,67,10831,2134574,3,343862,603,43224,106647160,29056862,80597156,1417025174,603,1927,2,1,4,4,612,1,1410424844,1363003255,424180463,105350974,105350974,2,1,4635442856,73389,73389,4,4,4,105350974,17,3,412613,40906947,3296621,44327,10763,1410424844,1146386,25761683,28092
51563.18,55,262144,64,75231,4957197732,64,42,125,0,603,1257701,22,17452,68,71336,129300654,1208,1,67,11516,2237203,3,343862,603,45964,107944184,31327052,86626165,1507236385,603,1927,2,1,4,4,612,1,1500209164,1452604243,468839846,112323637,112323637,2,1,4942240028,73389,73389,4,4,4,112323637,17,3,415091,43758314,3383305,47066,11448,1500209164,1210635,27945313,28092
