timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5020.84,9,262144,64,40398,2661906000,64,1393,120,0,603,664453,2,7662,69,2758,128516364,1208,1,68,6396,500613,4,52041,603,25494,148817600,11223708,14026292,832706383,603,1149,2,1,4,4,407,1,829120524,781544399,43047183,60143766,60160150,2,1,2646325704,73389,73389,4,4,4,60143766,6,3,353222,9752009,2567125,24924,6328,829120524,639529,8656080,8144
10039.08,9,262144,64,47700,3142838940,64,1393,121,0,603,772282,2,9682,69,2758,128516364,1208,1,68,7467,659663,4,52041,603,29778,150842816,13513113,18885473,973717731,603,1149,2,1,4,4,407,1,969498636,922252339,72610828,71085231,71085231,2,1,3127029268,73389,73389,4,4,4,71068847,6,3,366223,12657467,2683502,28540,7399,969498636,743742,10829232,8144
15413.43,9,262144,64,54437,3587009492,64,1393,122,0,603,876606,2,11615,69,2758,128769750,1208,1,68,8459,801412,4,52041,603,33746,152721856,17728421,29007585,1104338675,603,1149,2,1,4,4,407,1,1099522060,1052047755,128820235,81172569,81188953,2,1,3571593036,73389,73389,4,4,4,81172569,6,3,383119,15723291,2883205,32388,8391,1099522060,844218,14845151,8144
20484.18,9,262144,64,59793,3939878472,64,1393,123,0,603,957214,2,13132,69,2758,129035202,1208,1,68,9243,904733,4,52041,603,36886,154212096,20530704,36818761,1207717055,603,1149,2,1,4,4,407,1,1202413580,1155232300,178788683,89202000,89202000,2,1,3924888000,73389,73389,4,4,4,89202000,6,3,395705,18782313,2985868,38457,9176,1202413580,918757,17544856,8144
26518.62,9,262144,64,66092,4354813352,64,1393,124,0,603,1050985,2,14889,69,2758,129035202,1208,1,68,10171,1048830,4,52041,603,40598,155975104,23572228,45025908,1329920216,603,1149,2,1,4,4,407,1,1324048396,1276563784,222482907,98630104,98630104,2,1,4339724576,73389,73389,4,4,4,98630104,6,3,403117,22318393,3084186,42336,10104,1324048396,1008649,20488063,8144
31587.16,9,262144,64,71552,4714763528,64,1393,125,0,603,1129586,2,16448,69,2758,129300654,1208,1,68,10971,1121777,4,52041,603,43798,157492800,26107091,51399765,1435274602,603,1149,2,1,4,4,407,1,1428905996,1381700383,253250476,106804832,106821216,2,1,4699412608,73389,73389,4,4,4,106804832,6,3,417295,25210087,3212379,45386,10904,1428905996,1084200,22894485,8144
36646.60,9,262144,64,77520,5107740540,64,1393,126,0,603,1215840,2,18131,69,2758,129300654,1208,1,68,11848,1329271,4,52041,603,47306,159150208,28663366,57697753,1550759545,603,1149,2,1,4,4,407,1,1543856140,1496624930,298978987,115735383,115751767,2,1,5092356852,73389,73389,4,4,4,115735383,6,3,425524,28115221,3333259,48855,11781,1543856140,1166985,25329906,8144
41732.90,9,262144,64,82712,5450127068,64,1393,127,0,603,1311430,2,19601,69,2758,129566106,1208,1,68,12612,1492691,4,52041,603,50358,160590272,31201313,64426805,1651244097,603,1149,2,1,4,4,407,1,1643864076,1596680509,334937889,123516895,123533279,2,1,5434743380,73389,73389,4,4,4,123516895,6,3,431382,30845314,3445427,61530,12544,1643864076,1249900,27754784,8144
46804.78,9,262144,64,88678,5842973008,64,1393,128,0,603,1405208,2,21280,69,2758,129566106,1208,1,68,13486,1633691,4,52041,603,53858,179202584,34543419,72181563,1766338891,603,1149,2,1,4,4,407,1,1758421004,1711484830,412188183,132447446,132463830,2,1,5827687624,73389,73389,4,4,4,132447446,6,3,447582,33733010,3590986,64989,13418,1758421004,1340219,30952120,8144
51822.89,9,262144,64,93851,6183848900,64,1393,129,0,603,1483713,2,22748,69,2758,129566106,1208,1,68,14249,1778654,4,52041,603,56910,180644760,36868553,78827775,1866817800,603,1149,2,1,4,4,407,1,1858428940,1811192452,472909426,140190157,140206541,2,1,6168366908,73389,73389,4,4,4,140190157,6,3,454033,36692507,3709466,69711,14181,1858428940,1414002,33159258,8144
56921.58,9,262144,64,98245,6473406796,64,1393,129,0,603,1556733,2,23945,69,2758,129831558,1208,1,68,14897,1961563,4,52041,603,59506,198869024,39071365,85280518,1952164491,603,1149,2,1,4,4,407,1,1943363596,1895849611,502790664,146779955,146779955,2,1,6458318020,73389,73389,4,4,4,146779955,6,3,461309,39681229,3812457,72366,14829,1943363596,1484367,35259561,8144
62023.07,9,262144,64,103617,6827589804,64,1393,130,0,603,1643947,2,25468,69,2758,130097010,1208,1,68,15684,2073598,4,52041,603,62654,200365920,41940845,92686961,2055811277,603,1149,2,1,4,4,407,1,2046517260,1999370084,568467150,154831803,154831803,2,1,6812599332,73389,73389,4,4,4,154831803,6,3,466016,42786304,3928942,75411,15616,2046517260,1568536,38011697,8144
67091.55,9,262144,64,107759,7100367176,64,1393,131,0,603,1714673,2,26651,69,2758,130097010,1208,1,68,16292,2198545,4,52041,603,65086,201517088,43803445,98986171,2135893309,603,1149,2,1,4,4,407,1,2126209036,2079100316,594251583,161030544,161030544,2,1,7085343936,73389,73389,4,4,4,161030544,6,3,467994,45712094,3996407,78113,16224,2126209036,1636560,39807624,8144
72200.29,9,262144,64,113207,7459530920,64,1393,132,1,603,1795803,2,28190,69,2758,130362462,1208,1,68,17092,2350735,4,52041,603,68286,203035168,46200497,105582562,2241244027,603,1149,2,1,4,4,407,1,2231066636,2184143359,710140794,169188888,169188888,2,1,7444311072,73389,73389,4,4,4,169188888,6,3,473770,48536915,4098733,81500,17024,2231066636,1714303,42101809,8144
80133.22,9,262144,64,118708,7821637168,64,1393,133,1,603,1886562,2,29747,69,2758,130362462,1208,1,68,17898,2830173,4,52041,603,71510,204561120,49926134,116830878,2347402758,603,1149,2,1,4,4,407,1,2336710668,2289936212,775211186,177425278,177425278,2,1,7806712232,73389,73389,4,4,4,177425278,6,3,480375,53672764,4199930,85061,17830,2336710668,1801501,45726196,8144
85213.67,9,262144,64,123292,8123912356,64,1393,133,1,603,1975444,2,30990,69,2758,130362462,1208,1,68,18573,3009741,4,52041,603,74210,205842528,51933028,124585054,2436305285,603,1149,2,1,4,4,407,1,2425184268,2378305711,822178948,184283253,184299637,2,1,8108463132,73389,73389,4,4,4,184283253,6,3,485877,57234027,4278386,101028,18505,2425184268,1874416,47654970,8144
90555.59,9,262144,64,128306,8454368024,64,1393,134,1,603,2048745,2,32420,69,2758,130627914,1208,1,68,19309,3117093,4,52041,603,77158,207237728,55188218,132858856,2533368429,603,1149,2,1,4,4,407,1,2521784332,2474874340,1018858296,191796588,191812972,2,1,8439049872,73389,73389,4,4,4,191796588,6,3,491290,60349939,4384772,103893,19242,2521784332,1944852,50803638,8144
96353.71,9,262144,64,133674,8807757984,64,1393,135,1,603,2127231,2,33928,69,2758,130627914,1208,1,68,20096,3344952,4,52041,603,80298,208727776,58359196,143105883,2636751009,603,1149,2,1,4,4,407,1,2624675852,2578291959,1147023954,199819986,199836370,2,1,8792079384,73389,73389,4,4,4,199819986,6,3,501305,63906058,4507038,106617,20028,2624675852,2020614,53852490,8144
101502.01,9,262144,64,138626,9134150420,64,1393,136,1,603,2202239,2,35344,69,2758,130893366,1208,1,68,20827,3516116,4,52041,603,83226,210117472,60959276,150987931,2733156862,603,1149,2,1,4,4,407,1,2720620556,2673639907,1220191711,207251401,207251401,2,1,9119061644,73389,73389,4,4,4,207251401,6,3,510383,67172663,4625285,110585,20759,2720620556,2091654,56334321,8144
107520.59,9,262144,64,144214,9502489204,64,1393,137,1,603,2289428,2,36923,69,2758,131158818,1208,1,68,21648,3798920,4,52041,603,86514,211675744,62870041,157276823,2841404755,603,1149,2,1,4,4,407,1,2828361740,2781326208,1256278595,215614545,215630929,2,1,9487039980,73389,73389,4,4,4,215614545,6,3,515285,70844492,4706238,117539,21581,2828361740,2171889,58163696,8144
113024.56,9,262144,64,148669,9796056862,64,1393,138,1,603,2357600,2,38164,69,2758,131158818,1208,1,68,22303,3926518,4,52041,603,89130,212922208,65624200,165959731,2927536922,603,1149,2,1,4,4,407,1,2914082828,2867201170,1342911865,222278071,222294455,2,1,9780235124,73389,73389,4,4,4,222278071,6,3,525844,74087411,4838033,120219,22235,2914082828,2237381,60786363,8144
118155.57,9,262144,64,152412,10042685370,64,1393,138,1,603,2416437,2,39214,69,2758,131158818,1208,1,68,22852,4020604,4,52041,603,91326,213964576,67696588,173670665,2999844720,603,1149,2,1,4,4,407,1,2986041356,2939271191,1390970115,227895180,227895180,2,1,10027387920,73389,73389,4,4,4,227895180,6,3,528841,77148837,4918094,122861,22784,2986041356,2293576,62778770,8144
123244.09,9,262144,64,157086,10350858798,64,1393,139,1,603,2486996,2,40543,69,2758,131424270,1208,1,68,23538,4122903,4,52041,603,94070,215265120,70298485,180914040,3090191810,603,1149,2,1,4,4,407,1,3075956748,3029319474,1442817696,234900611,234900611,2,1,10335626884,73389,73389,4,4,4,234900611,6,3,532216,79931973,4999528,125473,23470,3075956748,2361523,65298111,8144
128285.79,9,262144,64,162448,10703855542,64,1393,140,1,603,2577954,2,42059,69,2758,131424270,1208,1,68,24326,4247077,4,52041,603,97222,216756128,72858038,188441833,3193964520,603,1149,2,1,4,4,407,1,3179241484,3132532592,1480361393,242924009,242924009,2,1,10688656396,73389,73389,4,4,4,242924009,6,3,534197,82694864,5076431,134293,24258,3179241484,2443661,67781120,8144
133327.83,9,262144,64,169757,11185512686,64,1393,141,1,603,2709532,2,44098,69,2758,131689722,1208,1,68,25401,4316986,4,52041,603,101522,218781984,76736301,195317403,3335510347,603,1149,2,1,4,4,407,1,3320143884,3273277483,1520906294,253863315,253879699,2,1,11169985860,73389,73389,4,4,4,253863315,6,3,542777,85505353,5222741,145139,25333,3320143884,2564393,71513506,8144
138336.96,9,262144,64,189772,12503858642,64,1393,145,1,603,3004069,2,49753,69,2758,132220626,1208,1,68,28338,4335284,4,52041,603,113270,241155320,85526041,198178681,3721363912,603,1149,2,1,4,4,407,1,3704378910,3658595943,1604247626,283828702,283845086,2,1,12488462888,73389,73389,4,4,4,283828702,6,3,565011,86803403,5571129,154324,28270,3704378910,2849745,79953872,8144
143347.91,9,262144,64,213054,14037896806,64,1393,149,1,603,3365952,2,56335,69,2758,132751530,1208,1,68,31758,4341346,4,52041,603,126958,264578520,95468162,199151529,4171586229,603,1149,2,1,4,4,407,1,4152776222,4107109300,1631660338,318700653,318717037,2,1,14022828732,73389,73389,4,4,4,318700653,6,3,588860,87760647,5997750,163490,31690,4152776222,3202462,89470715,8144
