timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
2726.40,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
4733.04,0,0,14642,964356248,0,134774,0,19,1,1,11940,116,0,594,126815,22,1378,11,11,121692662,1190,1,0,10,15,8,9,394,594,0,0,0,1846631,17073,329487817,0,594,462,2,1,14,14,320,1,330055684,285297215,1994325,21588018,21604402,1,2,1,949872792,73389,73389,14,14,14,21588018,4,3,292432,128660,769300,2534,330055684,126815,1077414,2074
6737.43,253952,62,26861,1768603574,2,3216733,0,65,4,4,11940,118,0,675,212066,22,3348,14,11,140034434,1352,1,0,13,18,8,9,416,675,0,0,0,4057028,31172,570999800,0,675,527,2,1,14,14,320,1,571734832,520798446,7303627,39844495,39844495,1,2,1,1752436884,73389,73389,14,14,14,39828111,4,3,461871,215733,1256801,4381,571734832,212066,2800409,2397
8743.84,253952,62,35969,2368690886,2,5124185,0,86,7,7,11940,120,0,675,283112,22,5944,16,11,140299886,1352,1,0,15,21,8,9,501,675,0,0,0,6566436,389857,743576243,0,675,527,2,1,14,14,320,1,747240240,696330220,12276833,53458267,53474651,1,2,1,2352163748,73389,73389,14,14,14,53458267,4,3,478454,288269,1370230,5720,747240240,283112,5196475,2397
10754.24,253952,62,49716,3274923318,3,7893323,0,124,9,9,11940,122,0,675,404234,22,9805,17,11,140830790,1352,1,0,16,23,8,9,513,675,0,0,0,10610674,1893609,1010561736,0,675,527,2,1,14,14,320,1,1012005680,961186908,21542453,74058927,74075311,1,2,1,3258592788,73389,73389,14,14,14,74058927,4,3,486056,411761,1517652,7740,1012005680,404234,9093414,2397
12758.84,253952,62,59838,3941729586,7,13344109,0,159,9,9,11940,123,0,675,469420,22,12618,17,11,140830790,1352,1,0,16,23,8,9,513,675,0,0,0,13233328,2173243,1206335142,0,675,527,2,1,14,14,320,1,1206647600,1156081743,30095122,89227020,89243404,1,2,1,3925988880,73389,73389,14,14,14,89227020,4,3,487182,478404,1589458,9225,1206647600,469420,11644352,2397
14770.61,253952,62,71668,4721267698,8,15786625,0,192,12,12,11940,125,0,675,560193,22,15958,17,11,141361694,1352,1,0,16,26,8,9,513,675,0,0,0,16567116,2693527,1432678037,0,675,527,2,1,14,14,320,1,1434581808,1383989143,35920987,106936348,106952732,1,2,1,4705199312,73389,73389,14,14,14,106936348,4,3,498158,571061,1733648,10964,1434581808,560193,14834058,2397
16775.02,253952,62,81597,5375425518,12,21301932,0,227,14,14,11940,127,0,675,620819,22,18771,17,11,141361694,1352,1,0,16,28,8,9,513,675,0,0,0,19073148,2918772,1625830559,0,675,527,2,1,14,14,320,1,1625553712,1575183122,45081601,121817721,121817721,1,2,1,5359979724,73389,73389,14,14,14,121817721,4,3,503123,633059,1804415,12421,1625553712,620819,17269408,2397
18797.14,253952,62,90969,5993079786,12,23091213,0,269,14,14,11940,129,0,675,676906,22,21422,17,11,141627146,1352,1,0,16,28,8,9,513,675,0,0,0,21357490,2918871,1806144010,0,675,527,2,1,14,14,320,1,1806039856,1755744835,48654486,135855318,135855318,1,2,1,5977633992,73389,73389,14,14,14,135855318,4,3,506523,690498,1877348,13798,1806039856,676906,19480905,2397
20801.58,253952,62,102259,6736963006,14,26495779,0,315,16,16,11940,130,0,675,755905,22,24572,17,11,141892598,1352,1,0,16,30,8,9,513,675,0,0,0,24250493,3369967,2023695765,0,675,527,2,1,14,14,320,1,2023357232,1973270080,56107302,152755797,152755797,1,2,1,6721255068,73389,73389,14,14,14,152755797,4,3,515917,771203,1979622,15456,2023357232,755905,22271732,2397
22807.38,253952,62,113600,7484454014,14,28068283,0,348,19,19,11940,132,0,675,831537,22,27776,17,11,142423502,1352,1,0,16,33,8,9,513,675,0,0,0,27019876,3823811,2240457156,0,675,527,2,1,14,14,320,1,2241723184,2191760198,61083829,169744229,169744229,1,2,1,7468746076,73389,73389,14,14,14,169744229,4,3,530092,848525,2100406,17122,2241723184,831537,24920434,2397
24813.22,253952,62,123154,8113504930,18,32948140,0,365,19,19,11940,134,0,675,883414,22,30489,17,11,142423502,1352,1,0,16,33,8,9,513,675,0,0,0,29212280,3885948,2425751576,0,675,527,2,1,14,14,320,1,2425355056,2375646878,68423252,184040096,184040096,1,2,1,8097043328,73389,73389,14,14,14,184023712,4,3,543164,901648,2167675,18523,2425355056,883414,27045660,2397
26821.06,253952,62,137046,9029240082,21,37381398,0,401,26,26,11940,136,0,675,1012261,22,34405,18,11,142942340,1352,1,0,17,40,8,9,523,675,0,0,0,33042820,5136135,2693533086,0,675,527,2,1,14,14,320,1,2693135152,2643326759,78873785,204853748,204853748,1,2,1,9013564912,73389,73389,14,14,14,204853748,4,3,581885,1032865,2401792,20566,2693135152,1012261,30642220,2397
28830.30,253952,62,151092,9954802326,21,40117256,0,432,28,28,11940,138,0,675,1135946,22,38331,18,11,143207792,1352,1,0,17,42,8,9,523,675,0,0,0,36727437,6733544,2959628260,0,675,527,2,1,14,14,320,1,2963175962,2913862702,87693206,225882551,225898935,1,2,1,9938832244,73389,73389,14,14,14,225882551,4,3,610099,1158900,2615131,22627,2963175962,1135946,34113620,2397
30837.94,253952,62,164867,10862014490,23,45100205,0,472,28,28,11940,141,0,675,1251248,22,42257,18,11,144004148,1352,1,0,17,42,8,9,523,675,0,0,0,40897158,8588177,3225238388,0,675,527,2,1,14,14,320,1,3227618256,3178955599,98948222,246501754,246518138,1,2,1,10846077176,73389,73389,14,14,14,246501754,4,3,636063,1277827,2823901,24647,3227618256,1251248,38074698,2397
32854.80,253952,62,178566,11764570290,24,48723957,0,509,30,30,11940,143,0,675,1392575,22,46119,18,11,144004148,1352,1,0,17,44,8,9,523,675,0,0,0,45018993,10554730,3489592418,0,675,527,2,1,14,14,320,1,3491335120,3442794555,112633993,267016620,267033004,1,2,1,11748731280,73389,73389,14,14,14,267016620,4,3,669830,1421489,3062545,26659,3491335120,1392575,41958003,2397
34868.60,253952,62,192102,12656709174,25,52221513,0,538,32,32,11940,145,0,675,1517914,22,49908,18,11,144535052,1352,1,0,17,46,8,9,523,675,0,0,0,48987298,12679474,3749216955,0,675,527,2,1,14,14,320,1,3752037328,3703611330,124285071,287299951,287299951,1,2,1,12641197844,73389,73389,14,14,14,287299951,4,3,701031,1551976,3281649,28648,3752037328,1517914,45707306,2397
36881.48,253952,62,205380,13531408866,26,58488112,0,578,32,32,11940,147,0,675,1647893,22,53670,18,11,144800504,1352,1,0,17,46,8,9,523,675,0,0,0,52967074,14006322,4005836319,0,675,527,2,1,14,14,320,1,4007365584,3959262696,135168013,307169808,307186192,1,2,1,13515471552,73389,73389,14,14,14,307169808,4,3,720627,1684203,3464751,30596,4007365584,1647893,49504089,2397
38892.61,253952,62,219116,14436654950,27,63297502,0,622,32,32,11940,149,0,675,1782272,22,57485,18,11,145065956,1352,1,0,17,46,8,9,523,675,0,0,0,57065740,15348932,4271503626,0,675,527,2,1,14,14,320,1,4271868880,4223914866,147926574,327756243,327756243,1,2,1,14421274692,73389,73389,14,14,14,327756243,4,3,750845,1820943,3668583,32614,4271868880,1782272,53399040,2397
40907.14,253952,62,232466,15316338686,27,67627945,0,658,33,33,11940,152,0,675,1906404,22,61294,18,11,145596860,1352,1,0,17,47,8,9,523,675,0,0,0,61049044,16992877,4526021452,0,675,527,2,1,14,14,320,1,4528770000,4481002328,157928080,347755013,347755013,1,2,1,15300499676,73389,73389,14,14,14,347738629,4,3,790508,1947379,3910342,34574,4528770000,1906404,57140692,2397
42915.31,253952,62,246230,16223154326,30,73500926,0,698,35,35,11940,154,0,675,2028463,22,65156,18,11,145862312,1352,1,0,17,49,8,9,523,675,0,0,0,65046421,18201982,4793397139,0,675,527,2,1,14,14,320,1,4793666512,4746160861,169420513,368359991,368359991,1,2,1,16207839604,73389,73389,14,14,14,368359991,4,3,816053,2071743,4130617,36595,4793666512,2028463,60917916,2397
44927.81,253952,62,259671,17108801838,30,76337941,0,732,40,40,11940,156,0,675,2158674,22,68932,21,11,146127764,1352,1,0,20,54,8,9,560,675,0,0,0,69031775,20220133,5052247959,0,675,527,2,1,14,14,320,1,5052795856,5005137521,182072834,388465257,388481641,1,2,1,17092471308,73389,73389,14,14,14,388465257,4,3,856972,2204223,4380244,38572,5052795856,2158674,64653768,2397
46939.92,253952,62,274442,18082408586,35,84422993,0,771,40,40,11940,158,0,675,2280037,22,73070,21,11,146658668,1352,1,0,20,54,8,9,560,675,0,0,0,73330452,21834573,5338234880,0,675,527,2,1,14,14,320,1,5337222096,5289627625,197718160,410612046,410612046,1,2,1,18066209128,73389,73389,14,14,14,410595662,4,3,890125,2331742,4570995,40742,5337222096,2280037,68761809,2397
48948.89,253952,62,287985,18974049334,35,88360788,0,807,42,42,11940,161,0,675,2400772,22,76930,21,11,146924120,1352,1,0,20,56,8,9,560,675,0,0,0,77330530,24309268,5593552426,0,675,527,2,1,14,14,320,1,5596748619,5550252576,210040978,430883311,430883311,1,2,1,18958144788,73389,73389,14,14,14,430866927,4,3,924171,2454738,4800769,42726,5596748619,2400772,72532224,2397
