timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5036.72,62,262144,64,18727,1234858054,1,5627032,413,10,10,13685,173,8,576,531023,0,5,7314,13,1,104706138,1154,1,4,245,23081644,4,92132500,12,3574,39045,2,20673,576,18992188,3254360,425903786,576,60,0,3,1,2,2,603,3,423685691,391935729,29319503,23541144,23541144,3,1,1224139520,73389,73389,2,2,2,23541148,3,3,42474,2453067,665363,17799,3562,423685691,513224,18326979,1112
10052.24,168,262144,64,40677,2680033686,2,15442780,884,10,10,13685,311,23,576,1273475,0,5,15968,13,1,110763270,1154,1,4,245,50479773,4,201919092,12,7324,83440,2,20673,576,45483935,8051798,881984580,576,60,0,3,1,2,2,603,3,877270452,846830295,71961690,51299453,51348605,3,1,2667571588,73389,73389,2,2,2,51299457,3,3,65944,5937916,1447790,45110,7312,877270452,1228365,44035799,1112
15056.85,228,262144,64,56939,3752283692,10,29840633,1243,11,11,13685,411,32,576,1673433,0,5,22353,13,1,113815968,1154,1,4,245,70724248,4,282832504,12,10095,107513,2,20673,576,60528005,10460756,1219180944,576,60,0,3,1,2,2,603,3,1212728238,1184373003,105266736,71963490,71963490,3,1,3742101512,73389,73389,2,2,2,71963494,3,3,86506,7811026,1910174,58407,10082,1212728238,1615026,58618068,1112
20062.53,229,262144,64,71333,4700664530,10,31331408,1386,12,12,13685,508,32,576,1768420,0,5,28038,13,1,113815968,1154,1,4,245,88685998,4,354743992,12,12590,107746,2,20673,576,65293650,10460871,1520046348,576,60,0,3,1,2,2,603,3,1512231695,1482732421,111891834,90197106,90213490,3,1,4690249544,73389,73389,2,2,2,90197110,3,3,92085,8043127,1967585,61810,12576,1512231695,1706610,63326358,1112
25068.30,241,262144,64,86800,5719630948,10,34989117,1545,12,12,13685,603,32,576,1892743,0,5,34097,13,1,115046700,1154,1,4,245,107919326,4,431612624,12,15229,108350,2,20673,576,71373547,10461240,1841499738,576,60,0,3,1,2,2,603,3,1832213096,1803958556,122090213,109772051,109772051,3,1,5708146684,73389,73389,2,2,2,109772055,3,3,95577,8330317,2015109,65662,15215,1832213096,1827081,69358390,1112
30075.29,250,262144,64,102332,6744112070,10,37784686,1743,12,12,13685,706,32,576,2043780,0,5,40247,13,1,115046700,1154,1,4,245,127411001,4,509514772,12,17916,109541,2,20673,576,78249521,10465021,2166590642,576,60,0,3,1,2,2,603,3,2155795000,2126102912,132302025,129510392,129510392,3,1,6734540416,73389,73389,2,2,2,129510396,3,3,98960,8670783,2084346,69918,17902,2155795000,1973862,76165477,1112
35083.99,261,262144,64,117381,7735382790,10,40223955,1944,12,12,13685,806,33,576,2214731,0,5,46164,13,1,115046700,1154,1,4,245,146142192,4,584504144,12,20502,111338,2,20673,576,85429794,10477784,2478762353,576,60,0,3,1,2,2,603,3,2466497210,2438212187,142514659,148555016,148555016,3,1,7724860864,73389,73389,2,2,2,148555020,3,3,103452,9052214,2177851,74463,20488,2466497210,2140268,83252324,1112
40094.18,289,262144,64,130855,8622794812,10,42624372,2156,12,12,13685,890,35,576,2391056,0,5,51480,13,1,115046700,1154,1,4,245,163006697,4,651897732,12,22813,113356,2,20673,576,92679258,10507647,2759512467,576,60,0,3,1,2,2,603,3,2745920868,2717584152,152772675,165629686,165629686,3,1,8612743704,73389,73389,2,2,2,165629690,3,3,110154,9439210,2263607,79031,22799,2745920868,2312025,90416097,1112
45100.50,314,262144,64,144631,9531277702,10,43983691,2326,12,12,13685,976,36,576,2592650,0,5,56907,13,1,115046700,1154,1,4,245,180219696,4,720749944,12,25182,115993,2,20673,576,100883724,10549219,3047735104,576,60,0,3,1,2,2,603,3,3032799000,3003667949,163026542,183105320,183105320,3,1,9521476672,73389,73389,2,2,2,183105324,3,3,114990,9874375,2369667,83825,25168,3032799000,2508825,98515465,1112
50111.53,332,262144,64,157813,10399577344,10,45363981,2491,13,13,13685,1069,36,576,2796953,0,5,62100,13,1,115046700,1154,1,4,245,196587947,4,786351788,12,27487,118199,2,20673,576,109072785,10622339,3324988568,576,60,0,3,1,2,2,603,3,3308743645,3277171183,173314901,199770390,199786774,3,1,10388060312,73389,73389,2,2,2,199770394,3,3,123388,10320184,2508627,88834,27472,3308743645,2708119,106566384,1112
55120.77,357,262144,64,169006,11136862252,11,47708176,2624,14,14,13685,1139,37,576,3014598,0,5,66525,13,1,115046700,1154,1,4,245,210621541,4,842486164,12,29410,121767,2,20673,576,117504522,10803395,3558702847,576,60,0,3,1,2,2,603,3,3541326016,3509430735,184880136,213957602,213957602,3,1,11125795336,73389,73389,2,2,2,213957606,3,3,130011,10788292,2668918,93766,29394,3541326016,2920832,114837939,1112
60130.42,380,262144,64,180420,11888678880,12,49299839,2710,14,14,13685,1210,38,576,3239207,0,5,71010,13,1,115046700,1154,1,4,245,224836135,4,899344540,12,31356,124284,2,20673,576,126298530,11085403,3795500131,576,60,0,3,1,2,2,603,3,3776956436,3746213926,196144351,228390574,228406958,3,1,11876309880,73389,73389,2,2,2,228390578,3,3,130581,11291771,2803143,98833,31341,3776956436,3140377,123498274,1112
65140.73,411,262144,64,192367,12676970644,12,50026133,2813,15,15,13685,1290,49,576,3457470,0,5,75743,13,1,115046700,1154,1,4,245,239834472,4,959314780,12,33427,128738,2,20673,576,135032578,11330577,4044998588,576,60,0,3,1,2,2,603,3,4025238409,3994289648,206455833,243574607,243574607,3,1,12665879596,73389,73389,2,2,2,243574611,3,3,132055,11793040,2944987,104512,33410,4025238409,3352958,132090484,1112
70152.74,442,262144,64,203970,13440835728,13,51774080,2917,15,15,13685,1365,49,576,3678701,0,5,80318,13,1,115046700,1154,1,4,245,254289840,4,1017159360,12,35414,131044,2,20673,576,143686247,11595809,4286571329,576,60,0,3,1,2,2,603,3,4265638904,4234590413,217730370,258280074,258280074,3,1,13430563880,73389,73389,2,2,2,258280078,3,3,138517,12295050,3102691,109615,35397,4265638904,3569086,140585997,1112
75163.14,475,262144,64,215587,14205919966,14,53712512,3045,16,16,13685,1437,50,576,3896940,0,5,84890,13,1,115046700,1154,1,4,245,268803121,4,1075115704,12,37401,134431,2,20673,576,152156070,11904255,4529163522,576,60,0,3,1,2,2,603,3,4507070891,4475631011,229032239,272983382,272983382,3,1,14195135896,73389,73389,2,2,2,272983386,3,3,141351,12798804,3255626,114798,37383,4507070891,3782142,148902471,1112
80173.27,500,262144,64,227860,15014333668,14,55216300,3211,16,16,13685,1522,53,576,4110168,0,5,89717,13,1,115046700,1154,1,4,245,284049604,4,1136198416,12,39534,137162,2,20673,576,160148005,12114092,4786058099,576,60,0,3,1,2,2,603,3,4762741884,4730327076,239326604,288511923,288511923,3,1,15002620028,73389,73389,2,2,2,288511927,3,3,143622,13282620,3380530,120045,39516,4762741884,3990123,156770505,1112
85186.81,532,262144,64,240061,15818680342,14,56268666,3341,16,16,13685,1595,55,576,4338546,0,5,94544,13,1,115046700,1154,1,4,245,299396677,4,1197521960,12,41616,139513,2,20673,576,168498734,12352057,5040298427,576,60,0,3,1,2,2,603,3,5015774877,4983484712,249584996,303986994,303986994,3,1,15807323720,73389,73389,2,2,2,303986998,3,3,149311,13790517,3538849,125259,41598,5015774877,4213287,164963132,1112
90201.14,575,262144,64,251298,16558547184,16,59572665,3450,18,18,13685,1670,59,576,4576339,0,5,98965,13,1,115046700,1154,1,4,245,313362725,4,1253450900,12,43556,142136,2,20673,576,177246043,12593251,5275444643,576,60,0,3,1,2,2,603,3,5249769992,5216521540,262493500,318209133,318209133,3,1,16546874948,73389,73389,2,2,2,318209137,3,3,154861,14300520,3691868,130538,43536,5249769992,4445801,173557886,1112
95212.02,610,262144,64,263183,17342437868,17,61420405,3571,19,19,13685,1748,63,576,4794933,0,5,103654,13,1,115046700,1154,1,4,245,328263502,4,1312989288,12,45604,145058,2,20673,576,185865557,12834762,5522512609,576,60,0,3,1,2,2,603,3,5495640341,5463245529,273793119,333288829,333288829,3,1,17330167172,73389,73389,2,2,2,333272449,3,3,158466,14794470,3839887,135731,45583,5495640341,4659202,182030425,1112
100219.59,636,262144,64,276311,18207222698,17,61776621,3628,19,19,13685,1831,64,576,5024256,0,5,108820,13,1,115046700,1154,1,4,245,344622596,4,1378425712,12,47895,148078,2,20673,576,194981579,13032150,5801047738,576,60,0,3,1,2,2,603,3,5772827108,5735941900,284112107,349865946,349865946,3,1,18193029224,73389,73389,2,2,2,349865950,3,3,164036,15306892,3985163,141383,47874,5772827108,4882873,191002039,1112
105231.68,662,262144,64,289574,19082037356,17,62329847,3711,19,19,13685,1919,65,576,5253151,0,5,114042,13,1,115046700,1154,1,4,245,361142978,4,1444571912,12,50270,152033,2,20673,576,203902336,13170599,6088714312,576,60,0,3,1,2,2,603,3,6059124014,6012226558,294397277,366622843,366639227,3,1,19064387868,73389,73389,2,2,2,366622847,3,3,169032,15810198,4121734,146814,50249,6059124014,5106337,199786536,1112
110241.54,695,262144,64,303539,20002279118,17,62467254,3735,19,19,13685,2007,68,576,5493114,0,5,119515,13,1,115046700,1154,1,4,245,378486953,4,1513947812,12,52773,154648,2,20673,576,213273113,13269027,6392883373,576,60,0,3,1,2,2,603,3,6361838574,6303096531,304716298,384236026,384250251,3,1,19979421416,73389,73389,2,2,2,384219646,3,3,169877,16319461,4248251,152867,52752,6361838574,5340247,209031332,1112
115248.64,711,262144,64,321817,21206456644,19,65897698,3843,21,21,13685,2127,69,585,5718323,2,5,126722,13,1,117767300,1172,1,4,245,401248819,4,1604995276,12,56063,157115,2,20673,585,222532082,13299450,6790990596,583,70,2,3,1,2,2,603,3,6758073409,6683547681,318191025,407308511,407324895,3,1,21180042604,73389,73389,2,2,2,407308515,3,3,180963,16814699,4390067,159161,56040,6758073409,5559162,218148196,1142
120253.45,712,262144,64,338634,22314270708,21,71193795,3966,23,23,13685,2239,69,585,5857943,2,5,133231,13,1,117767300,1172,1,4,245,421847960,4,1687391840,12,59089,158366,2,20673,585,228680044,13301959,7156599834,583,70,2,3,1,2,2,603,3,7122012362,7033565544,330150447,428544273,428544273,3,1,22284302228,73389,73389,2,2,2,428544277,3,3,194248,17140233,4484324,163428,59064,7122012362,5694515,224202072,1142
125275.07,719,262144,64,349919,23057780118,23,75608050,4269,30,30,13685,2310,69,594,5962146,2,5,137684,13,1,119518721,1190,1,4,245,435824353,4,1743297412,12,61242,160360,2,20673,594,233306504,13561987,7416710743,592,73,2,3,1,2,2,603,3,7380943671,7269817542,339662379,442711857,442711857,3,1,23021016596,73389,73389,2,2,2,442711861,3,3,216924,17516512,4649421,167067,61210,7380943671,5795079,228663746,1162
130344.74,805,262144,64,367135,24191393132,23,87439677,4762,37,37,13685,2425,80,594,6614369,2,5,144420,18,3,120097889,1190,1,4,245,457100645,4,1828337868,17,64583,255491,2,20812,594,255170318,22786925,7819688862,592,73,2,3,1,2,2,603,3,7781773542,7630221007,385011155,464285650,464302034,3,1,24142853832,73389,73389,2,2,2,464285654,3,3,270868,22414649,5538704,190597,64544,7781773542,6423772,249634799,1162
135409.65,877,262144,64,383619,25278747166,28,117826830,5338,42,42,13685,2528,87,594,7239570,2,5,150863,21,4,120411605,1190,1,4,245,477417689,4,1909541496,20,67768,475629,2,20901,594,276492581,41000354,8207096182,592,73,2,3,1,2,2,603,3,8167145583,7976132323,459746449,484980296,484980296,3,1,25217271488,73389,73389,2,2,2,484947532,3,3,324510,29974357,6355219,212067,67724,8167145583,7027503,270140031,1162
140414.15,933,262144,64,398094,26232098572,41,138926171,5677,42,42,13685,2621,95,594,7680820,2,5,156508,21,4,120411605,1190,1,4,245,495294139,4,1981176556,20,70586,510954,2,20901,594,291873207,44562036,8547607813,592,73,2,3,1,2,2,603,3,8505901524,8279168403,501314193,503125959,503125959,3,1,26162549900,73389,73389,2,2,2,503125963,3,3,352392,32412293,6909435,227054,70542,8505901524,7453766,284966828,1162
145434.03,943,262144,64,409665,26994843850,41,141492023,5967,48,48,13685,2688,97,594,7827740,2,5,161055,21,4,120411605,1190,1,4,245,509694357,4,2038777428,20,72712,514802,2,20901,594,297881464,45196788,8806217104,592,73,2,3,1,2,2,603,3,8763316399,8520914891,510958377,517685685,517702069,3,1,26919655652,73389,73389,2,2,2,517685689,3,3,382049,33004823,7149037,231702,72662,8763316399,7596038,290733917,1162
150452.05,986,262144,64,423266,27890373822,47,151813462,6279,54,54,13685,2784,101,594,8167993,2,5,166358,21,4,120411605,1190,1,4,245,526443221,4,2105772884,20,75458,534979,2,20901,594,309809944,47266360,9137235918,592,73,2,3,1,2,2,603,3,9092694365,8806899926,536143459,534631442,534664210,3,1,27800835016,73389,73389,2,2,2,534631446,3,3,420846,34662541,7673023,243783,75402,9092694365,7924210,302138903,1162
