timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5013.93,25,262144,64,31166,2052907934,1,3995652,210,5,5,2433,226,1,576,404029,0,5,12200,8,0,102847974,1154,1,4,399,38682640,9,154536756,7,5651,3940,2,44,576,16029598,22056,686538305,576,578,0,3,1,2,2,1046,3,683389331,649393450,21379809,39266737,39266737,3,1,2041870356,73389,73389,2,2,2,39266741,13,3,24151,859698,293153,10832,5644,683389331,393197,15737902,2600
10020.18,58,262144,64,61867,4077139462,1,7232832,411,5,5,2433,426,3,576,779907,0,5,24304,8,0,107831232,1154,1,4,399,76972454,9,307825080,7,10979,7206,2,44,576,32023418,44125,1331493575,576,578,0,3,1,2,2,1046,3,1325338105,1287433137,41888034,78160072,78160072,3,1,4064323776,73389,73389,2,2,2,78160076,13,3,42137,1668351,499746,21473,10972,1325338105,758434,31527134,2600
15024.24,82,262144,64,93087,6133948320,1,11965440,540,7,7,2433,664,4,576,1086944,0,5,36556,10,0,110666742,1154,1,4,399,115683279,9,462668700,9,16686,9497,2,60,576,45818714,48748,2019171078,576,578,0,3,1,2,2,1046,3,2009890429,1938669334,61503271,117481994,117481994,3,1,6109063720,73389,73389,2,2,2,117481998,13,3,46993,2349808,635077,30894,16677,2009890429,1056050,45187892,2600
20027.84,88,262144,64,123161,8116811258,4,19018697,677,7,7,2433,838,4,576,1310240,0,5,48346,10,0,115070832,1154,1,4,399,153022127,9,612088508,9,22098,9989,2,60,576,56273564,49589,2681762657,576,578,0,3,1,2,2,1046,3,2669578497,2565742608,79783304,155368157,155400925,3,1,8079144196,73389,73389,2,2,2,155368161,13,3,49868,2864215,734727,37717,22089,2669578497,1272523,55544124,2600
25032.85,89,262144,64,148049,9755424542,9,27051032,836,11,11,2433,1010,4,576,1476413,0,5,58111,10,0,116603214,1154,1,4,399,183960781,9,735843124,9,26670,10377,2,60,576,64459847,50778,3234206139,576,578,0,3,1,2,2,1046,3,3219580255,3084146747,96677562,186749045,186749045,3,1,9710950372,73389,73389,2,2,2,186749049,13,3,57693,3256445,830949,43168,26657,3219580255,1433245,63634653,2600
30037.16,89,262144,64,167043,11008384008,9,31048129,969,11,11,2433,1144,4,576,1587762,0,5,65589,10,0,116603214,1154,1,4,399,207555484,9,830092668,9,30104,10496,2,60,576,70206555,50972,3647792529,576,578,0,3,1,2,2,1046,3,3631337923,3480108147,106842787,210744623,210744623,3,1,10958720428,73389,73389,2,2,2,210744627,13,3,59720,3522486,871894,47068,30091,3631337923,1540694,69340863,2600
35042.80,89,262144,64,189341,12477560702,16,41170539,1154,18,18,2433,1256,4,576,1720983,0,5,74327,10,0,116892798,1154,1,4,399,235300963,9,941203852,9,33956,10774,2,60,576,76829419,53162,4120314511,576,578,0,3,1,2,2,1046,3,4101788110,3943588272,124111337,238936664,238936664,3,1,12423854592,73389,73389,2,2,2,238920284,13,3,71566,3843048,957090,51473,33936,4101788110,1669510,75879123,2600
40069.22,91,262144,64,210963,13901493912,19,47556154,1339,30,30,2433,1406,5,576,1857504,0,5,82819,15,0,116892798,1154,1,4,399,262189542,9,1048628936,14,37883,11251,2,133,576,83654859,144924,4592158215,576,578,0,3,1,2,2,1046,3,4571526445,4393248313,137892497,266225870,266242254,3,1,13842893304,73389,73389,2,2,2,266209490,13,3,95329,4225895,1109657,56318,37851,4571526445,1801186,82552220,2600
45087.67,266,262144,64,244373,16103346926,20,58315523,1939,33,33,2433,1624,26,576,2955508,0,5,95920,17,1,116892798,1154,1,4,399,303724840,9,1214576212,16,43907,110802,2,196,576,123606003,6743769,5323548704,576,578,0,3,1,2,2,1046,3,5299015650,5088982184,198229450,308420581,308420581,3,1,16037870244,73389,73389,2,2,2,308420585,13,3,147515,9235831,2412130,95652,43872,5299015650,2859856,121201305,2600
50108.25,425,262144,64,277916,18313300862,21,70606078,2528,33,33,2433,1835,55,576,4092912,0,5,109053,17,1,116892798,1154,1,4,399,345365057,9,1381201396,16,50061,184450,2,196,576,163819966,13579485,6071776596,576,578,0,3,1,2,2,1046,3,6043303969,5788542182,260874573,350660570,350676954,3,1,18233497704,73389,73389,2,2,2,350644190,13,3,166911,14446565,3611793,135845,50026,6043303969,3957067,160214319,2600
