timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5036.12,104,262144,64,17440,1149934054,5,13545682,437,12,12,1448,161,11,576,632319,0,9,6824,15,0,103801188,1154,1,4,10995,21574354,18,86168184,14,3346,50426,2,22121,576,21495237,3964282,398987701,576,2404,0,3,1,2,2,12168,3,396830674,365182208,40534605,21882486,21915254,3,1,1137889304,73389,73389,2,2,2,21882490,18,3,111276,3058659,1168981,20851,3332,396830674,611468,20324815,12680
10056.75,193,262144,64,36049,2375454082,5,21555134,848,12,12,1448,288,24,576,1252081,0,9,14147,15,0,108543126,1154,1,4,10995,44690851,18,178634228,14,6566,107008,2,22121,576,43690054,8193576,788392880,576,2404,0,3,1,2,2,12168,3,784087510,751046914,76576060,45459001,45491769,3,1,2363868084,73389,73389,2,2,2,45459005,18,3,132541,6148243,1916157,42285,6553,784087510,1209796,41772420,12680
15079.83,280,262144,64,55074,3628852452,6,30761731,1295,13,13,1448,403,37,576,1871163,0,9,21641,15,0,111994002,1154,1,4,10995,68448094,18,273727844,14,9805,162051,2,22121,576,67240609,12452144,1182955245,576,2404,0,3,1,2,2,12168,3,1176473589,1145494060,115126614,69588254,69588254,3,1,3618589240,73389,73389,2,2,2,69588258,18,3,167924,9156267,2701704,67562,9790,1176473589,1803601,64537990,12680
20109.44,370,262144,64,75914,5001789896,15,68780062,1889,33,33,1448,539,56,576,2566045,0,9,29800,28,0,116289498,1154,1,4,10995,94319218,18,377083220,27,13401,392292,2,22378,576,93084855,33019414,1616618303,576,2404,0,3,1,2,2,12168,3,1607759301,1577607310,205770880,95974181,96023333,3,1,4989805476,73389,73389,2,2,2,95957801,18,3,258006,17143794,3864249,114160,13367,1607759301,2451885,89221384,12680
25156.49,460,262144,64,98637,6499434756,18,95342892,2568,34,34,1448,681,74,576,3279273,0,9,38740,33,6,117508164,1154,1,4,10995,122615530,18,490268108,32,17284,855963,2,25388,576,121394068,54217431,2088072849,576,2404,0,3,1,2,2,12168,3,2076643552,2049217939,286980047,124759920,124825456,3,1,6487515872,73389,73389,2,2,2,124759924,18,3,322441,26636504,4856358,139450,17248,2076643552,3139823,116537293,12680
30182.05,570,262144,64,119241,7857328014,22,127772222,3168,38,38,1448,817,92,576,3961729,0,9,46824,33,6,117508164,1154,1,4,10995,148264726,18,592865072,32,20835,1193218,2,25388,576,147737939,75880764,2518557757,576,2404,0,3,1,2,2,12168,3,2504775083,2476783003,372283083,150856968,150922504,3,1,7844562368,73389,73389,2,2,2,150856972,18,3,407493,35716043,5937764,180903,20796,2504775083,3780826,141800693,12680
35208.40,671,262144,64,141776,9342917558,31,144520381,3624,39,39,1448,961,108,576,4659291,0,9,55796,33,6,117508164,1154,1,4,10995,176659942,18,706575068,32,24705,1263024,2,25388,576,175413923,81542936,2987795564,576,2404,0,3,1,2,2,12168,3,2971416142,2944667597,426076081,179460324,179460324,3,1,9331936880,73389,73389,2,2,2,179460328,18,3,449474,39508992,6859001,206518,24664,2971416142,4452773,168555271,12680
40213.29,705,262144,64,159833,10532877080,38,154129975,3989,39,39,1448,1080,115,576,5005183,0,9,62916,33,6,117508164,1154,1,4,10995,199185731,18,796742924,32,27802,1311110,2,25388,576,189438911,83489251,3364097069,576,2404,0,3,1,2,2,12168,3,3345832670,3319251398,452736769,202352585,202352585,3,1,10522334452,73389,73389,2,2,2,202352589,18,3,463396,41100604,7219710,218270,27761,3345832670,4786913,182217255,12680
45231.32,751,262144,64,177671,11707265552,39,159144652,4375,48,48,1448,1195,124,576,5402919,0,9,69898,33,6,117508164,1154,1,4,10995,221374290,18,885367812,32,30919,1335605,2,25388,576,205073588,85952407,3741532846,576,2404,0,3,1,2,2,12168,3,3721370805,3689359770,476851035,224893034,224909418,3,1,11694437800,73389,73389,2,2,2,224893038,18,3,520482,43030183,7836395,234619,30869,3721370805,5168300,197234288,12680
50254.98,858,262144,64,199350,13136514960,40,169668858,4850,48,48,1448,1335,139,576,6096798,0,9,78416,33,6,117508164,1154,1,4,10995,248293011,18,993172044,32,34651,1398836,2,25388,576,231787246,90679524,4194859049,576,2404,0,3,1,2,2,12168,3,4172218268,4139566019,520686773,252368053,252384437,3,1,13122286820,73389,73389,2,2,2,252351673,18,3,564450,46493859,8776266,259872,34601,4172218268,5836926,223028128,12680
55259.90,923,262144,64,216331,14254401232,47,183722771,5237,48,48,1448,1447,143,576,6552024,0,9,85069,33,6,117508164,1154,1,4,10995,269436055,18,1077744220,32,37606,1437401,2,25388,576,250034111,93551324,4552331718,576,2404,0,3,1,2,2,12168,3,4527808505,4491576505,557006238,273870277,273870277,3,1,14241254436,73389,73389,2,2,2,273870281,18,3,602874,48647246,9402698,277369,37556,4527808505,6274655,240631203,12680
60265.66,923,262144,64,229718,15136739054,47,184763972,5414,49,49,1448,1534,143,576,6635617,0,9,90350,33,6,117508164,1154,1,4,10995,286196909,18,1144723144,32,39915,1437789,2,25388,576,254591749,93551480,4831607201,576,2404,0,3,1,2,2,12168,3,4805816266,4769478978,562939453,290834133,290834133,3,1,15123374948,73389,73389,2,2,2,290834137,18,3,614258,48856590,9458238,280426,39864,4805816266,6355191,245133594,12680
65270.67,925,262144,64,246269,16227711776,47,188511141,5567,49,49,1448,1641,143,576,6762616,0,9,96885,33,6,117508164,1154,1,4,10995,306876046,18,1227439624,32,42783,1438460,2,25388,576,260539067,93551809,5178431324,576,2404,0,3,1,2,2,12168,3,5151046976,5112958355,573110851,311811625,311811625,3,1,16214204532,73389,73389,2,2,2,311811629,18,3,624655,49156580,9524082,284464,42732,5151046976,6478152,251015251,12680
