timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5032.28,117,262144,64,24182,1593647996,5,14250196,462,15,15,1886,200,10,576,822767,0,13,9469,17,421,105080184,1154,1,4,5606,29912371,21,119520124,16,4497,49688,2,29119,576,29049519,5032207,538983666,576,2154,0,3,1,2,2,6982,3,536070255,504879386,50506360,30421980,30438364,3,1,1581091024,73389,73389,2,2,2,30405600,19,3,121473,3862173,1448136,28586,4480,536070255,794181,27597729,11553
10054.36,251,262144,64,54851,3613272644,5,24830078,1001,16,16,1886,403,30,576,1809037,0,13,21535,17,421,111619956,1154,1,4,5606,68143857,21,272510788,16,9762,133261,2,29119,576,66011948,11165165,1176616876,576,2154,0,3,1,2,2,6982,3,1170228802,1140844497,106693501,69267051,69267051,3,1,3601034716,73389,73389,2,2,2,69250671,19,3,166766,8447121,2667042,63980,9744,1170228802,1745057,63342517,11553
15068.98,379,262144,64,82380,5427741684,7,37948942,1545,17,17,1886,577,46,576,2674122,0,13,32357,17,421,113478120,1154,1,4,5606,102411705,21,409582120,16,14492,201866,2,29119,576,97791096,16694190,1751102324,576,2154,0,3,1,2,2,6982,3,1741588734,1711843081,159482596,104120459,104183836,3,1,5414263900,73389,73389,2,2,2,104120463,19,3,188876,12532197,3573481,93643,14473,1741588734,2580479,94213032,11553
20072.67,460,262144,64,103928,6849334958,16,54705111,1991,17,17,1886,718,62,576,3252811,0,13,40877,17,421,115058766,1154,1,4,5606,129411103,21,517644412,16,18197,244106,2,29119,576,119414617,20096473,2200104561,576,2154,0,3,1,2,2,6982,3,2188213241,2159480348,202840132,131504922,131504922,3,1,6838255976,73389,73389,2,2,2,131504926,19,3,207793,15142115,4275242,115158,18178,2188213241,3137653,115134960,11553
25077.04,460,262144,64,116452,7674813562,16,55882948,2326,17,17,1886,800,62,576,3325442,0,13,45803,17,421,115058766,1154,1,4,5606,144992592,21,579970368,16,20358,244216,2,29119,576,123068725,20096588,2462696371,576,2154,0,3,1,2,2,6982,3,2449642583,2419485973,207942735,147373209,147373209,3,1,7662554932,73389,73389,2,2,2,147356829,19,3,211010,15316064,4317283,117561,20339,2449642583,3207881,118747259,11553
30097.87,481,262144,64,131552,8669137034,16,58045770,2658,23,23,1886,897,65,576,3542328,0,13,51685,17,421,115372482,1154,1,4,5606,163683619,21,654605184,16,23003,251457,2,29119,576,131393006,21093058,2783568656,576,2154,0,3,1,2,2,6982,3,2768993276,2732871849,219812755,166477336,166477336,3,1,8656821504,73389,73389,2,2,2,166477340,19,3,251374,16277335,4671418,124705,22978,2768993276,3417623,126717947,11553
35101.92,493,262144,64,144667,9533094028,24,68561490,2964,25,25,1886,985,66,576,3713811,0,13,56872,17,421,115384548,1154,1,4,5606,180030787,21,720058548,16,25370,258881,2,29119,576,138377465,21881223,3070388718,576,2154,0,3,1,2,2,6982,3,3054463007,3006447621,238902444,182994950,182994950,3,1,9515737432,73389,73389,2,2,2,182994954,19,3,263084,16975766,4836570,131391,25343,3054463007,3582420,133537307,11553
40106.74,493,262144,64,156274,10297571170,24,69683149,3266,25,25,1886,1059,66,576,3786473,0,13,61417,17,421,115384548,1154,1,4,5606,194407109,21,777628436,16,27475,259093,2,29119,576,142072739,21881377,3326387308,576,2154,0,3,1,2,2,6982,3,3309330790,3248260021,243997988,197624530,197624530,3,1,10276475592,73389,73389,2,2,2,197624534,19,3,281020,17151630,4897154,134145,27448,3309330790,3652328,137172206,11553
45111.89,493,262144,64,174179,11477279636,24,71618489,3446,26,26,1886,1173,67,576,3898725,0,13,68476,17,421,115384548,1154,1,4,5606,216777549,21,867045532,16,30716,259461,2,29119,576,147794765,21881510,3719622095,576,2154,0,3,1,2,2,6982,3,3700825655,3621348529,252097733,220215846,220215846,3,1,11451224024,73389,73389,2,2,2,220215850,19,3,287963,17427293,4945875,138192,30688,3700825655,3760533,142845784,11553
50116.25,494,262144,64,199756,13162941586,24,73134961,3551,29,29,1886,1339,67,576,4082224,0,13,78515,17,421,115674132,1154,1,4,5606,248578186,21,994312744,16,35289,260446,2,29119,576,156708764,21885472,4273906303,576,2154,0,3,1,2,2,6982,3,4252646415,4153742351,263239169,252517668,252517668,3,1,13130918768,73389,73389,2,2,2,252517672,19,3,295684,17869527,5026311,144327,35258,4252646415,3937897,151679531,11553
