timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5008.98,8,262144,64,15383,1013557922,1,2752166,93,4,4,10447,147,0,576,119179,0,4,6007,7,0,102558390,1154,1,4,214,18969470,4,75877880,6,3009,241,2,31,576,4601777,93,359156107,576,152,0,3,1,2,2,567,3,357564044,322272637,7779304,19288225,19288225,3,1,1002987732,73389,73389,2,2,2,19288229,4,3,21753,269604,108409,3542,3003,357564044,115637,4493450,1277
10013.24,8,262144,64,26885,1772034602,3,5836476,427,4,4,10447,209,0,576,189850,0,4,10505,7,0,107239998,1154,1,4,214,33264058,4,133056232,6,4982,336,2,31,576,8369031,188,600913829,576,152,0,3,1,2,2,567,3,598240058,561151713,14894438,33870368,33870368,3,1,1761259168,73389,73389,2,2,2,33870372,4,3,22595,436473,138295,6024,4976,598240058,183826,8230940,1277
15030.80,85,262144,64,45121,2972458138,3,13187468,862,11,11,10447,341,8,576,724306,0,4,17725,12,0,111632022,1154,1,4,214,56070067,4,224150972,11,8096,26106,2,131,576,28730248,3423071,974849988,576,152,0,3,1,2,2,567,3,970158798,938881193,47456081,56967873,56967873,3,1,2961477460,73389,73389,2,2,2,56951493,4,3,56146,2883528,840948,24533,8083,970158798,699773,27909059,1277
20053.52,171,262144,64,63776,4201704716,4,22028827,1275,11,11,10447,454,20,576,1342894,0,4,25044,12,0,116036112,1154,1,4,214,79254554,4,317018216,11,11283,81107,2,131,576,51011639,7602770,1362916915,576,152,0,3,1,2,2,567,3,1356085531,1325798388,84249205,80613798,80613798,3,1,4190213592,73389,73389,2,2,2,80581034,4,3,72352,5959185,1507668,46308,11270,1356085531,1296586,49504400,1277
25067.94,269,262144,64,81337,5359785814,4,30719388,1695,11,11,10447,575,51,576,1930152,0,4,31947,12,0,117218580,1154,1,4,214,101174640,4,404504672,11,14303,108733,2,131,576,72860610,11473242,1727980028,576,152,0,3,1,2,2,567,3,1719142278,1690518372,120116514,102870957,102870957,3,1,5349289796,73389,73389,2,2,2,102870961,4,3,94444,8739650,2198813,66378,14290,1719142278,1863774,70660118,1277
30087.51,361,262144,64,100227,6604578144,6,41682022,2093,14,14,10447,693,71,576,2555296,0,4,39409,13,0,117218580,1154,1,4,214,124736602,4,498881804,12,17538,185346,2,153,576,96397663,15809115,2120680670,576,152,0,3,1,2,2,567,3,2109698609,2082348549,160748922,126793251,126809635,3,1,6592397116,73389,73389,2,2,2,126776871,4,3,118033,11812970,2913676,91045,17522,2109698609,2464251,93482893,1277
35115.25,451,262144,64,119608,7881693442,6,60555026,2657,23,23,10447,820,89,576,3203613,0,4,47057,21,1,117508164,1154,1,4,214,148916715,4,595602296,20,20883,345826,2,1522,576,121199541,31947413,2525031956,576,152,0,3,1,2,2,567,3,2511849457,2484298465,223596576,151370905,151387289,3,1,7871287092,73389,73389,2,2,2,151370909,4,3,177337,18630013,3831091,119168,20859,2511849457,3084445,117367785,1277
40145.22,540,262144,64,142796,9409197176,8,92098753,3266,27,27,10447,970,104,576,3977337,0,4,56085,26,3,117508164,1154,1,4,214,177482162,4,709734768,25,24873,816322,2,3813,576,150032205,55257621,3009018951,576,152,0,3,1,2,2,567,3,2993191306,2965180018,314175082,180726210,180775362,3,1,9397762952,73389,73389,2,2,2,180726214,4,3,261571,28390679,4998051,159134,24845,2993191306,3818203,145030422,1277
45174.05,647,262144,64,163629,10782279168,16,121721543,3823,30,30,10447,1103,115,576,4668616,0,4,64280,26,3,117508164,1154,1,4,214,203570780,4,814283120,25,28453,1118740,2,3813,576,176739149,76887575,3443268209,576,152,0,3,1,2,2,567,3,3425058011,3397722883,400317033,207132395,207181547,3,1,10770032604,73389,73389,2,2,2,207116015,4,3,328676,37155009,5995447,184252,28421,3425058011,4484364,170736760,1277
50194.92,741,262144,64,185589,12228363546,26,142091205,4291,34,34,10447,1244,134,576,5387148,0,4,73061,26,3,117508164,1154,1,4,214,231315960,4,925199412,25,32247,1178174,2,3813,576,204203385,85674618,3903313858,576,152,0,3,1,2,2,567,3,3882561851,3853367872,460146847,234913121,234962273,3,1,12214630356,73389,73389,2,2,2,234896741,4,3,363759,41862079,6874805,208921,32211,3882561851,5178227,197322842,1277
55198.57,798,262144,64,205009,13508022682,34,153588079,4685,35,35,10447,1372,145,576,5869898,0,4,80702,26,3,117508164,1154,1,4,214,255581108,4,1022259828,25,35590,1210767,2,3813,576,222749864,88685969,4308772620,576,152,0,3,1,2,2,567,3,4285906347,4255942760,494587550,259556311,259556311,3,1,13496928204,73389,73389,2,2,2,259556315,4,3,374801,44160013,7369677,225991,35553,4285906347,5643907,215374309,1277
60218.64,832,262144,64,221453,14592272636,34,156028812,5039,42,42,10447,1479,154,576,6162916,0,4,87201,26,3,117508164,1154,1,4,214,276115685,4,1104462740,25,38448,1218133,2,3813,576,233873530,90281493,4653619504,576,152,0,3,1,2,2,567,3,4629057709,4597601799,510512518,280351420,280400572,3,1,14577421904,73389,73389,2,2,2,280335040,4,3,416396,45526157,7805184,235789,38404,4629057709,5927127,226062072,1277
65239.21,935,262144,64,244915,16138059016,36,165135994,5493,44,44,10447,1631,173,576,6927282,0,4,96379,26,3,117508164,1154,1,4,214,305231525,4,1220861608,25,42531,1286349,2,3813,576,261138330,95328352,5148425765,576,152,0,3,1,2,2,567,3,5121189166,5084669748,554037532,310073206,310089590,3,1,16123806744,73389,73389,2,2,2,310073210,4,3,460641,49291257,8743314,263143,42485,5121189166,6664139,252389617,1277
70244.06,1014,262144,64,264455,17425811726,37,175047357,5903,44,44,10447,1755,183,576,7546820,0,4,104036,26,3,117508164,1154,1,4,214,329505494,4,1318021976,25,45958,1335031,2,3813,576,283365951,99129725,5564168212,576,152,0,3,1,2,2,567,3,5534708127,5490759888,591669721,334812541,334812541,3,1,17410252164,73389,73389,2,2,2,334812545,4,3,482941,52178966,9450450,285718,45912,5534708127,7261102,273909695,1277
75249.05,1014,262144,64,277525,18286759270,43,181660570,6131,44,44,10447,1840,183,576,7623822,0,4,109186,26,3,117508164,1154,1,4,214,345831724,4,1383262156,25,48208,1335206,2,3813,576,287642197,99134005,5836100842,576,152,0,3,1,2,2,567,3,5805412235,5761769042,602884030,351371115,351371115,3,1,18271298012,73389,73389,2,2,2,351371119,4,3,489320,52374395,9497334,288604,48162,5805412235,7335218,278139281,1277
80254.97,1024,262144,64,291908,19234081364,43,185489257,6265,45,45,10447,1933,183,576,7731401,0,4,114873,26,3,117508164,1154,1,4,214,363842698,4,1455370792,25,50681,1335751,2,3813,576,293415883,99134334,6135948113,576,152,0,3,1,2,2,567,3,6103860320,6059920539,612894844,369590506,369590506,3,1,19218706344,73389,73389,2,2,2,369590510,4,3,502648,52629668,9574328,292402,50634,6103860320,7438999,283836375,1277
85262.85,1026,262144,64,307961,20291813858,43,188536384,6466,45,45,10447,2034,183,576,7875240,0,4,121215,26,3,117508164,1154,1,4,214,383876981,4,1535507924,25,53467,1336859,2,3813,576,300035754,99135104,6474570392,576,152,0,3,1,2,2,567,3,6440912667,6393369161,623082625,389892380,389892380,3,1,20274403792,73389,73389,2,2,2,389892384,4,3,510812,52959119,9652707,296760,53420,6440912667,7578480,290378255,1277
90271.77,1037,262144,64,322640,21259487822,43,190967129,6674,45,45,10447,2129,184,576,8037186,0,4,127004,26,3,117508164,1154,1,4,214,402196920,4,1608787680,25,56024,1338387,2,3813,576,307266896,99144070,6784864268,576,152,0,3,1,2,2,567,3,6749758713,6698489237,633312335,408482126,408482126,3,1,21241070584,73389,73389,2,2,2,408482130,4,3,514197,53320536,9737387,301542,55977,6749758713,7735644,297524790,1277
95277.95,1049,262144,64,336180,22151840586,43,193600449,6881,45,45,10447,2216,184,576,8205246,0,4,132338,26,3,117508164,1154,1,4,214,419092469,4,1676369876,25,58419,1340533,2,3813,576,314269803,99163666,7075835839,576,152,0,3,1,2,2,567,3,7039366868,6980253744,643524917,425593438,425593438,3,1,22130858808,73389,73389,2,2,2,425593442,4,3,516149,53694152,9824173,306186,58372,7039366868,7899060,304441808,1277
100285.20,1064,262144,64,349764,23045858268,43,195174862,7056,45,45,10447,2304,186,576,8407607,0,4,137646,26,3,117508164,1154,1,4,214,435890785,4,1743498644,25,60882,1343040,2,3813,576,322257157,99217659,7375865407,576,152,0,3,1,2,2,567,3,7338010225,7263190576,653793300,442697002,442697002,3,1,23020244136,73389,73389,2,2,2,442697006,4,3,520775,54136511,9941965,311473,60835,7338010225,8096134,312311085,1277
105292.68,1100,262144,64,363014,23919739682,43,196636633,7217,45,45,10447,2393,187,576,8614239,0,4,142861,26,3,117508164,1154,1,4,214,452393995,4,1809575980,25,63335,1345272,2,3813,576,330363558,99260925,7672301112,576,152,0,3,1,2,2,567,3,7633195679,7539853391,664079762,459386204,459386204,3,1,23888082640,73389,73389,2,2,2,459386208,4,3,524808,54583678,10039249,316657,63288,7633195679,8297582,320320948,1277
110303.97,1120,262144,64,375118,24717343252,43,197753665,7354,45,45,10447,2469,198,576,8843910,0,4,147586,26,3,117508164,1154,1,4,214,467318020,4,1869272080,25,65578,1348349,2,3813,576,338723479,99405744,7944626546,576,152,0,3,1,2,2,567,3,7904102483,7792256824,674359988,474619833,474619833,3,1,24680231348,73389,73389,2,2,2,474619837,4,3,529633,55078932,10193971,322179,65531,7904102483,8521731,328527089,1277
115314.72,1152,262144,64,386777,25486458998,44,201152992,7443,47,47,10447,2545,201,576,9090834,0,4,152188,26,3,117508164,1154,1,4,214,481862107,4,1927383636,25,67774,1351320,2,3813,576,347540563,99729750,8211143587,576,152,0,3,1,2,2,567,3,8169345760,8036435467,686363697,489289929,489289929,3,1,25443076340,73389,73389,2,2,2,489289933,4,3,534362,55662155,10363362,328138,67725,8169345760,8762696,337174887,1277
