timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5008.91,1,262144,64,14467,953792398,2,4396221,168,3,3,10877,149,0,576,122061,0,1,5623,6,0,102823842,1154,1,4,227,17691017,4,70764068,5,2824,416,2,38,576,4856335,321,334439852,576,79,0,3,1,2,2,575,3,332928551,303485669,9680766,18122802,18139186,3,1,942385736,73389,73389,2,2,2,18122806,3,3,31593,270671,135140,3507,2819,332928551,118554,4721443,1216
10013.42,1,262144,64,27856,1835971708,3,6136993,451,4,4,10877,213,0,576,208695,0,1,10876,6,0,107541648,1154,1,4,227,34457877,4,137831508,5,5113,705,2,38,576,8935876,455,617257029,576,79,0,3,1,2,2,575,3,614511576,581147954,15823396,35097009,35097009,3,1,1825044500,73389,73389,2,2,2,35097013,3,3,34264,474258,169366,6239,5107,614511576,202456,8767047,1216
15032.63,11,262144,64,40601,2675620052,3,7815701,764,10,10,10877,290,0,576,338432,0,1,15908,11,0,111644088,1154,1,4,227,50412597,4,201456388,10,7316,2552,2,308,576,14734045,454720,883583277,576,79,0,3,1,2,2,575,3,879614555,845511837,24198053,51245983,51245983,3,1,2664791148,73389,73389,2,2,2,51245987,3,3,50143,1002846,324249,10424,7304,879614555,328008,14410715,1216
20052.05,98,262144,64,60597,3992979660,14,38270511,1301,22,22,10877,439,11,576,987434,0,1,23788,22,699,116011980,1154,1,4,227,75258561,4,300905028,21,10764,138240,2,12363,576,40602637,13610010,1297100497,576,79,0,3,1,2,2,575,3,1290863110,1260085968,97480394,76569109,76601877,3,1,3980741732,73389,73389,2,2,2,76552729,3,3,133241,6866193,1357063,32290,10740,1290863110,955144,39244802,1216
25072.24,213,262144,64,86054,5669462096,14,45656579,1773,23,23,10877,602,22,576,1792949,0,1,33836,22,699,116928996,1154,1,4,227,107144066,4,428511680,21,15114,201643,2,12363,576,71566443,18660218,1825156822,576,79,0,3,1,2,2,575,3,1816047476,1788008906,142949122,108822223,108822223,3,1,5658755628,73389,73389,2,2,2,108822227,3,3,162016,10625603,2279269,59408,15090,1816047476,1733541,69286278,1216
30084.74,313,262144,64,109611,7222427610,15,55393486,2241,24,24,10877,757,38,576,2533618,0,1,43106,22,699,117218580,1154,1,4,227,136474429,4,545833272,21,19163,257667,2,12363,576,100007626,23383402,2315883006,576,79,0,3,1,2,2,575,3,2304102480,2276918407,187926020,138684988,138701372,3,1,7211619408,73389,73389,2,2,2,138684992,3,3,185543,13914469,3090687,85258,19138,2304102480,2448360,96915733,1216
35103.18,2354,262144,64,136003,8961742720,16,64214715,2724,27,27,10877,927,62,576,3362969,0,1,53503,22,699,117508164,1154,1,4,227,169426724,4,677513344,21,23705,327234,2,12363,576,132022533,28953825,2866315620,576,79,0,3,1,2,2,575,3,2851565224,2824576587,236528968,172123339,172139723,3,1,8950413660,73389,73389,2,2,2,172123343,3,3,217059,17963507,4070348,113627,23676,2851565224,3249342,127950225,1216
40129.04,2511,262144,64,165726,10921916238,19,79720974,3290,29,29,10877,1118,80,576,4326114,0,1,65185,22,699,117508164,1154,1,4,227,206414367,4,825528192,21,28830,382479,2,12363,576,168216132,34953374,3487331700,576,79,0,3,1,2,2,575,3,3469217646,3441798124,297083464,209804258,209837026,3,1,10909821448,73389,73389,2,2,2,209804262,3,3,246736,22318282,5145227,145083,28800,3469217646,4181031,163071906,1216
45148.13,2618,262144,64,190731,12568824666,21,90329590,3769,29,29,10877,1281,92,576,5136473,0,1,75081,22,699,117508164,1154,1,4,227,237740723,4,950898116,21,33125,423649,2,12363,576,198382557,39856174,4008578501,576,79,0,3,1,2,2,575,3,3987626438,3960025401,345037565,241475740,241475740,3,1,12555886544,73389,73389,2,2,2,241459360,3,3,280472,25905158,6074798,173339,33094,3987626438,4963134,192310612,1216
50152.31,2653,262144,64,207232,13657111822,28,99840177,4117,29,29,10877,1390,94,576,5438071,0,1,81592,22,699,117508164,1154,1,4,227,258383650,4,1033534600,21,35991,432069,2,12363,576,210548598,41494131,4354741162,576,79,0,3,1,2,2,575,3,4332082291,4302957751,369230375,262416146,262416146,3,1,13645639624,73389,73389,2,2,2,262416150,3,3,292348,27226438,6379966,183868,35960,4332082291,5254203,204172122,1216
