timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5009.70,0,262144,64,7431,489543942,0,2024563,250,1,1,16788,83,0,576,60568,4,2764,4,0,99686682,1154,1,4,323,8827021,4,35308084,3,1574,110,2,16,576,2823841,141,188748896,576,88,3,1,2,2,668,3,187891526,157208688,5071217,9215112,9215112,3,1,479185856,73389,73389,2,2,2,9215116,3,3,88484,140269,148245,2079,1571,187891526,58489,2675626,1153
10020.93,55,262144,64,19269,1270052784,0,8222906,559,6,6,16788,179,9,576,389273,4,7542,9,0,104066640,1154,1,4,323,23810137,4,95176068,8,3680,33132,2,84,576,15834045,2409216,438533758,576,88,3,1,2,2,668,3,436328087,402746310,27460948,24231431,24231431,3,1,1260034444,73389,73389,2,2,2,24231435,3,3,120626,1898319,600031,13670,3672,436328087,375603,15233417,1153
15025.36,55,262144,64,27039,1781789298,5,15640919,771,6,6,16788,224,9,576,439478,4,10568,9,0,106588434,1154,1,4,323,33388332,4,133553328,8,5016,33477,2,84,576,18373951,2416625,601621371,576,88,3,1,2,2,668,3,598681879,563853008,37645895,34077327,34077327,3,1,1772021036,73389,73389,2,2,2,34077331,3,3,147729,2016887,682337,15556,5008,598681879,423922,17691134,1153
20030.15,65,262144,64,34816,2294636128,5,18225825,980,6,6,16788,270,9,576,484558,4,13641,9,0,109761792,1154,1,4,323,43123792,4,172495168,8,6324,33583,2,84,576,20688105,2416702,761425740,576,88,3,1,2,2,668,3,757775128,725551122,42716905,43918905,43918905,3,1,2283783092,73389,73389,2,2,2,43918909,3,3,148506,2125859,697695,17137,6316,757775128,467421,19990223,1153
25036.27,65,262144,64,42549,2803573764,5,20720417,1192,6,6,16788,315,9,576,529158,4,16677,9,0,111909540,1154,1,4,323,52818097,4,211272388,8,7621,33686,2,84,576,23077894,2416747,919484880,576,88,3,1,2,2,668,3,915126328,885754733,47775076,53717808,53717808,3,1,2793326048,73389,73389,2,2,2,53717812,3,3,153435,2235014,726186,18876,7613,915126328,510282,22351697,1153
30041.13,65,262144,64,50142,3303119172,6,24185781,1406,8,8,16788,359,9,576,574160,4,19636,9,0,113152338,1154,1,4,323,62165579,4,248662316,8,8917,33858,2,84,576,25518670,2416979,1077391995,576,88,3,1,2,2,668,3,1072323171,1042874596,53856734,63330454,63330454,3,1,3293183640,73389,73389,2,2,2,63330458,3,3,163798,2344835,777157,20633,8907,1072323171,553527,24741618,1153
35045.65,65,262144,64,58309,3842417926,7,27416734,1639,8,8,16788,425,9,576,623601,4,22864,9,0,113453988,1154,1,4,323,72492413,4,289969652,8,10358,33982,2,84,576,28171054,2417061,1249082785,576,88,3,1,2,2,668,3,1243226092,1212829526,59937046,73689843,73689843,3,1,3831871868,73389,73389,2,2,2,73689847,3,3,171674,2468116,808138,22542,10348,1243226092,601059,27362980,1153
40050.74,65,262144,64,68360,4504245356,7,28994448,1925,8,8,16788,486,9,576,686712,4,26847,9,0,113453988,1154,1,4,323,85006027,4,340024108,8,12064,34205,2,84,576,31447688,2417304,1456901530,576,88,3,1,2,2,668,3,1450108189,1421234075,65034895,86415005,86415005,3,1,4493580292,73389,73389,2,2,2,86415009,3,3,177402,2622576,841420,25052,12054,1450108189,661660,30606540,1153
45055.46,65,262144,64,77511,5107705752,7,30765546,2201,9,9,16788,545,9,576,742904,4,30433,9,0,113453988,1154,1,4,323,96376416,4,385505664,8,13644,34393,2,84,576,34522567,2417468,1647879236,576,88,3,1,2,2,668,3,1640212797,1611073266,70099784,98029929,98029929,3,1,5097556340,73389,73389,2,2,2,98029933,3,3,193662,2761926,885301,27125,13633,1640212797,715779,33637636,1153
50060.99,65,262144,64,86203,5679552742,8,33926972,2445,9,9,16788,603,9,576,792297,4,33875,9,0,113743572,1154,1,4,323,107259230,4,429036920,8,15151,34440,2,84,576,37269285,2417498,1829713841,576,88,3,1,2,2,668,3,1821221863,1791202542,76204978,109024864,109024864,3,1,5669292960,73389,73389,2,2,2,109024868,3,3,196397,2887541,919971,29074,15140,1821221863,763223,36349847,1153
