timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5010.94,1,262144,64,7805,514078538,0,2227708,226,1,1,15018,83,0,576,66322,4,2944,4,0,99710814,1154,1,4,290,9295563,4,37182252,3,1625,265,2,13,576,2589162,111,195449092,576,292,3,1,2,2,678,3,194576198,164890175,5055999,9690248,9690248,3,1,503892928,73389,73389,2,2,2,9690252,5,3,88575,152628,168429,2122,1622,194576198,64200,2420837,1761
10034.78,4,262144,64,15590,1027389326,0,4974790,432,5,5,15018,152,0,576,152319,4,6061,8,0,102823842,1154,1,4,290,19080538,4,76322152,7,3040,8529,2,62,576,6212235,302944,361556854,576,292,3,1,2,2,678,3,359894254,326598810,11970465,19548210,19564594,3,1,1015654984,73389,73389,2,2,2,19531830,5,3,96997,491497,264824,5136,3033,359894254,147183,5947675,1761
15058.75,54,262144,64,27869,1836497894,0,11036608,736,5,5,15018,216,4,576,564179,4,10909,8,0,106274718,1154,1,4,290,34501694,4,137942196,7,5089,48346,2,62,576,21529301,3564702,614040480,576,292,3,1,2,2,678,3,610992905,581484385,37694567,35107360,35107360,3,1,1825582752,73389,73389,2,2,2,35107364,5,3,112980,2689075,718633,24470,5082,610992905,539709,20808748,1761
20086.17,120,262144,64,40126,2644188802,1,18161684,1066,7,7,15018,310,11,576,978841,4,15764,10,1,109436010,1154,1,4,290,49817799,4,199271196,9,7227,90179,2,8369,576,36638048,6835629,870490519,576,292,3,1,2,2,678,3,866022396,835442904,64343109,50658318,50658318,3,1,2634232568,73389,73389,2,2,2,50658322,5,3,135712,4953507,1249556,38749,7218,866022396,940092,35388613,1761
25119.66,145,262144,64,50347,3318424282,6,27684377,1334,11,11,15018,369,16,576,1236791,4,19779,10,1,112283586,1154,1,4,290,62572418,4,250225196,9,8972,112905,2,8369,576,46652315,8742161,1082484437,576,292,3,1,2,2,678,3,1076905376,1047962833,86496599,63596028,63612412,3,1,3306993488,73389,73389,2,2,2,63596032,5,3,170490,6320498,1664783,47595,8959,1076905376,1189196,44988124,1761
30148.97,207,262144,64,62921,4146853904,6,33701517,1626,11,11,15018,453,31,576,1642693,4,24747,10,1,114745050,1154,1,4,290,78275827,4,313103308,9,11149,150856,2,8369,576,61571380,12211813,1346471381,576,292,3,1,2,2,678,3,1339440323,1308517664,111947013,79556586,79556586,3,1,4136090536,73389,73389,2,2,2,79540206,5,3,190627,8823610,2149617,61854,11136,1339440323,1580839,59422472,1761
35177.17,258,262144,64,75874,5000749102,6,39810789,1916,11,11,15018,535,37,576,2052561,4,29845,10,1,116301564,1154,1,4,290,94444673,4,377778692,9,13366,200428,2,8369,576,76634754,15732656,1615647321,576,292,3,1,2,2,678,3,1607130944,1577616151,137748514,95955194,95971578,3,1,4989670120,73389,73389,2,2,2,95955198,5,3,200485,11332038,2619054,82560,13353,1607130944,1970001,74017820,1761
40210.24,311,262144,64,88490,5830386788,7,48131198,2206,12,12,15018,617,47,576,2459436,4,34778,10,1,116916930,1154,1,4,290,110109809,4,440245432,9,15523,226059,2,8369,576,91565647,18901797,1877289596,576,292,3,1,2,2,678,3,1867334937,1838802465,165292800,111901971,111918355,3,1,5818902524,73389,73389,2,2,2,111901975,5,3,211641,13671104,3041435,97184,15509,1867334937,2362252,88525496,1761
45241.15,359,262144,64,100878,6647555796,7,54455359,2517,12,12,15018,700,55,576,2864367,4,39675,10,1,117218580,1154,1,4,290,125613273,4,502388476,9,17659,281470,2,8369,576,106604099,22145929,2135839094,576,292,3,1,2,2,678,3,2124459806,2095972274,190986179,127618484,127634868,3,1,6636161200,73389,73389,2,2,2,127618488,5,3,225488,15874543,3505159,119437,17646,2124459806,2744930,103098974,1761
50271.94,431,262144,64,113539,7480794166,7,60661806,2818,13,13,15018,781,69,576,3268696,4,44655,10,1,117218580,1154,1,4,290,141384256,4,565472308,9,19830,329739,2,8369,576,121891274,25359248,2399283374,576,292,3,1,2,2,678,3,2386458006,2358359190,216545462,143642863,143659247,3,1,7469428908,73389,73389,2,2,2,143642867,5,3,244485,18197308,4022731,133755,19815,2386458006,3134941,117867913,1761
55297.16,496,262144,64,126979,8367860260,8,66394209,3162,13,13,15018,866,77,576,3690272,4,49976,10,1,117218580,1154,1,4,290,158241020,4,632964080,9,22139,379233,2,8369,576,138408422,28733046,2679699092,576,292,3,1,2,2,678,3,2665330183,2637480256,243401910,160729155,160729155,3,1,8357064124,73389,73389,2,2,2,160712775,5,3,268240,20546339,4572934,148712,22124,2665330183,3541560,133836140,1761
60315.82,559,262144,64,141369,9315327390,8,74244011,3510,14,14,15018,960,92,576,4131621,4,55639,10,1,117218580,1154,1,4,290,176181980,4,704663136,9,24623,415285,2,8369,576,156141940,32165218,2980319821,576,292,3,1,2,2,678,3,2964296741,2935852679,273592383,178942513,178942513,3,1,9305010708,73389,73389,2,2,2,178942517,5,3,293120,22959956,5157635,165713,24607,2964296741,3965908,150986293,1761
65349.63,618,262144,64,155708,10260670850,8,82509653,3874,14,14,15018,1050,104,576,4580172,4,61282,10,1,117218580,1154,1,4,290,194065408,4,776261632,9,27080,469532,2,8369,576,173867496,35721185,3279125879,576,292,3,1,2,2,678,3,3261461872,3233445634,304202045,197114467,197130851,3,1,10249952316,73389,73389,2,2,2,197114471,5,3,312690,25471910,5703419,184558,27064,3261461872,4395614,168165514,1761
70380.62,686,262144,64,170219,11217310634,8,91584103,4248,19,19,15018,1146,123,576,5039367,4,66974,15,4,117218580,1154,1,4,290,212039805,4,848159220,14,29582,515552,2,26368,576,191859305,42658655,3582248685,576,292,3,1,2,2,678,3,3562920417,3534646600,339594476,215491221,215507605,3,1,11204691556,73389,73389,2,2,2,215474841,5,3,347064,29000050,6349738,201552,29561,3562920417,4837815,185512443,1761
75402.33,757,262144,64,185100,12196980072,11,113303368,4765,26,26,15018,1246,134,576,5535092,4,72843,19,5,117508164,1154,1,4,290,230665797,4,922598260,18,32146,683862,2,55462,576,210264472,59932747,3891335009,576,292,3,1,2,2,678,3,3870300664,3843013547,399791333,234351747,234384515,3,1,12186290876,73389,73389,2,2,2,234351751,5,3,399084,35772770,7082695,236916,32118,3870300664,5298176,203185235,1761
80454.30,826,262144,64,200221,13193271034,17,139457147,5253,29,29,15018,1341,145,576,6043977,4,78797,19,5,117508164,1154,1,4,290,249528337,4,997984192,18,34754,908662,2,55462,576,229343294,77404489,4208527463,576,292,3,1,2,2,678,3,4185745246,4156677925,465905916,253500708,253517092,3,1,13181184880,73389,73389,2,2,2,253484328,5,3,451517,42563521,7821664,270717,34724,4185745246,5773260,221521408,1761
85503.44,909,262144,64,216178,14244651742,20,163087071,5794,35,35,15018,1445,159,576,6568386,4,85050,19,5,117508164,1154,1,4,290,269391587,4,1077566348,18,37503,1124984,2,55462,576,249408295,95105579,4540401801,576,292,3,1,2,2,678,3,4515790592,4487846491,530754441,273704278,273737046,3,1,14232622488,73389,73389,2,2,2,273704282,5,3,516165,49475885,8668885,293823,37467,4515790592,6274563,240734737,1761
90547.79,981,262144,64,232249,15302586538,24,189610489,6337,38,38,15018,1545,166,576,7083636,4,91390,19,5,117508164,1154,1,4,290,289486747,4,1157753256,18,40266,1268953,2,55462,576,270136319,113622929,4875787655,576,292,3,1,2,2,678,3,4849332574,4820850544,601001250,294061781,294078165,3,1,15290360676,73389,73389,2,2,2,294045401,5,3,569331,56400871,9438094,320925,40226,4849332574,6762711,260689149,1761
