timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5020.34,83,262144,64,19821,1307181870,13,18727395,416,14,14,2813,165,7,576,598266,0,14,7705,16,2,105019854,1154,1,4,13240,24443558,21,97774232,15,3742,42489,2,19093,576,20977396,3337467,449648015,576,2337,0,3,1,2,2,14297,3,447321315,414795531,44549611,24904890,24904890,3,1,1295054312,73389,73389,2,2,2,24904894,17,3,65435,2615272,980808,19709,3726,447321315,578557,19993911,10837
10024.61,83,262144,64,32718,2157093336,13,19861644,750,14,14,2813,254,7,576,674755,0,14,12810,16,2,109134360,1154,1,4,13240,40540688,21,162162752,15,5966,42598,2,19093,576,24656974,3337574,717021506,576,2337,0,3,1,2,2,14297,3,713504533,682284236,49647338,41264697,41264697,3,1,2145764276,73389,73389,2,2,2,41264701,17,3,65444,2795203,1008135,22162,5950,713504533,652593,23646324,10837
15038.99,104,262144,64,46848,3087195324,13,22251838,1091,20,20,2813,346,8,576,870229,0,14,18379,16,2,112898952,1154,1,4,13240,58159330,21,232572596,15,8374,54923,2,19093,576,33023795,4278168,1008527516,576,2337,0,3,1,2,2,14297,3,1003609839,975179955,61911493,59152534,59168918,3,1,3074227864,73389,73389,2,2,2,59119770,17,3,84715,3607726,1254402,28559,8352,1003609839,841670,31766857,10837
20042.82,110,262144,64,59344,3910887184,21,32711820,1390,22,22,2813,421,8,576,1023211,0,14,23311,16,2,116615280,1154,1,4,13240,73804171,21,295216684,15,10516,61477,2,19093,576,39882325,5033449,1268790132,576,2337,0,3,1,2,2,14297,3,1262635250,1234651629,80504948,74988053,74988053,3,1,3899378788,73389,73389,2,2,2,74988057,17,3,91049,4239924,1394002,33811,10492,1262635250,989400,38485993,10837
25047.48,110,262144,64,71684,4724295098,21,33852857,1691,22,22,2813,506,8,576,1097187,0,14,28167,16,2,117218580,1154,1,4,13240,89166638,21,356666552,15,12662,61659,2,19093,576,43563906,5033582,1528618955,576,2337,0,3,1,2,2,14297,3,1521311669,1490383690,85610959,90651540,90651540,3,1,4713028144,73389,73389,2,2,2,90635160,17,3,91141,4418417,1429986,36552,12638,1521311669,1060635,42131808,10837
30052.02,110,262144,64,90475,5961766810,21,35727101,1864,23,23,2813,629,8,576,1207784,0,14,35600,16,2,117508164,1154,1,4,13240,112678255,21,450713020,15,15887,61870,2,19093,576,49311085,5033845,1918590191,576,2337,0,3,1,2,2,14297,3,1909532732,1880041264,93673103,114432855,114449239,3,1,5950508492,73389,73389,2,2,2,114432859,17,3,97160,4690315,1476658,40365,15862,1909532732,1167419,47832364,10837
35056.03,111,262144,64,115489,7608637630,21,36449981,1964,27,27,2813,798,8,576,1383094,0,14,45449,16,2,117508164,1154,1,4,13240,143891501,21,575566004,15,20180,62549,2,19093,576,58211803,5036937,2437961636,576,2337,0,3,1,2,2,14297,3,2426543497,2398791130,103975369,146108655,146108655,3,1,7597650092,73389,73389,2,2,2,146108659,17,3,101867,5111783,1557138,46319,20152,2426543497,1336778,56653148,10837
40059.28,112,262144,64,139850,9217008938,25,41731464,2138,27,27,2813,951,8,576,1542668,0,14,55074,16,2,117508164,1154,1,4,13240,174324643,21,697233832,15,24362,63248,2,19093,576,66556990,5037608,2946183619,576,2337,0,3,1,2,2,14297,3,2932464330,2904774864,118225147,177025141,177025141,3,1,9205307364,73389,73389,2,2,2,177025145,17,3,106643,5499591,1629130,51930,24333,2932464330,1490738,64926522,10837
45063.33,112,262144,64,161974,10673189656,25,43527015,2341,27,27,2813,1095,8,576,1683284,0,14,63791,16,2,117508164,1154,1,4,13240,201928162,21,807712648,15,28146,63706,2,19093,576,74408015,5037869,3405206839,576,2337,0,3,1,2,2,14297,3,3389385516,3363421639,128419428,205039561,205039561,3,1,10662057204,73389,73389,2,2,2,205039565,17,3,107442,5843472,1688781,56916,28117,3389385516,1626368,72718313,10837
50069.82,114,262144,64,183350,12081338858,25,45282053,2530,27,27,2813,1235,8,576,1838483,0,14,72215,16,2,117508164,1154,1,4,13240,228637104,21,914548416,15,31811,64366,2,19093,576,82277270,5038238,3849992893,576,2337,0,3,1,2,2,14297,3,3832131821,3806707627,138631927,232130000,232130000,3,1,12070760032,73389,73389,2,2,2,232130004,17,3,108234,6210855,1748036,62234,31782,3832131821,1776249,80528535,10837
