timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5009.02,0,262144,64,7107,468322344,0,2625792,201,1,1,23723,83,0,576,58763,2,2689,4,0,99698748,1154,1,4,434,8455570,4,33822280,3,1512,71,2,12,576,2233531,87,180575759,576,43,3,1,2,2,769,3,179765062,150685192,5067436,8789128,8789128,3,1,457034688,73389,73389,2,2,2,8789132,3,3,32714,131839,79555,1684,1509,179765062,57079,2153973,906
10013.70,0,262144,64,14945,984853154,1,6069697,418,2,2,23723,147,0,576,109092,2,5798,5,0,102558390,1154,1,4,434,18323086,4,73292344,4,2930,155,2,18,576,4687421,179,349051417,576,43,3,1,2,2,769,3,347471500,313107346,11143172,18731169,18747553,3,1,974020820,73389,73389,2,2,2,18731173,3,3,33638,254122,105938,3566,2926,347471500,105526,4581741,906
15019.32,1,262144,64,22309,1469945854,2,9514637,631,3,3,23723,208,0,576,154249,2,8717,6,0,105043986,1154,1,4,434,27544476,4,110177904,5,4192,240,2,28,576,7129906,397,498937395,576,43,3,1,2,2,769,3,496663038,465990398,17222063,28069161,28069161,3,1,1459596404,73389,73389,2,2,2,28069165,3,3,35038,363799,139499,5312,4187,496663038,148937,6990714,906
20025.48,1,262144,64,31607,2083052108,2,11306626,903,3,3,23723,267,0,576,212825,2,12325,6,0,108506928,1154,1,4,434,39004216,4,156016864,5,5777,374,2,28,576,10194681,491,691156257,576,43,3,1,2,2,769,3,688010491,658887216,22307069,39839733,39856117,3,1,2071666148,73389,73389,2,2,2,39839737,3,3,37737,507476,188488,7411,5772,688010491,205414,10006744,906
25030.10,2,262144,64,40817,2690379128,2,12984739,1189,3,3,23723,320,0,576,273784,2,15948,6,0,112247388,1154,1,4,434,50454604,4,201818416,5,7390,575,2,28,576,13376156,678,887808704,576,43,3,1,2,2,769,3,883769227,850160751,27399069,51528385,51528385,3,1,2679476052,73389,73389,2,2,2,51528389,3,3,40595,653898,214171,9501,7385,883769227,264283,13162518,906
30035.33,2,262144,64,49944,3290758410,3,16015958,1440,4,4,23723,374,0,576,327607,2,19568,6,0,114177948,1154,1,4,434,61856883,4,247427532,5,8925,677,2,28,576,16213187,1280,1075263974,576,43,3,1,2,2,769,3,1070384773,1039195730,33476735,63080376,63080376,3,1,3280179584,73389,73389,2,2,2,63080380,3,3,43305,785471,253411,11505,8919,1070384773,316102,15960441,906
35039.36,2,262144,64,57094,3762477970,3,18179508,1687,4,4,23723,410,0,576,367521,2,22351,6,0,116615280,1154,1,4,434,70782176,4,283128704,5,10111,770,2,28,576,18940828,1453,1220987364,576,43,3,1,2,2,769,3,1215434714,1187525768,38530161,72151906,72151906,3,1,3751899144,73389,73389,2,2,2,72151910,3,3,49294,886340,281476,13086,10105,1215434714,354435,18660232,906
40043.64,2,262144,64,65421,4310404320,3,20293749,1936,4,4,23723,464,0,576,416621,2,25665,6,0,116615280,1154,1,4,434,81283472,4,325133888,5,11569,857,2,28,576,21706671,1586,1397844710,576,43,3,1,2,2,769,3,1391486421,1360144523,43606494,82688089,82688089,3,1,4299780660,73389,73389,2,2,2,82688093,3,3,54701,1009864,324569,14984,11563,1391486421,401637,21383025,906
45048.02,2,262144,64,75436,4970777404,4,22890040,2217,6,6,23723,530,0,576,480458,2,29612,6,0,116615280,1154,1,4,434,93741504,4,374901276,5,13286,1023,2,28,576,24993356,1708,1605969439,576,43,3,1,2,2,769,3,1598667594,1568159269,49738797,95390390,95390390,3,1,4960300312,73389,73389,2,2,2,95390394,3,3,63855,1165788,360285,17264,13278,1598667594,463194,24634222,906
50053.69,13,262144,64,84734,5583606140,10,31484512,2465,11,11,23723,595,1,576,578703,2,33290,10,2,116615280,1154,1,4,434,105493763,4,421975052,9,14878,2910,2,5957,576,29431376,479826,1796539336,576,43,3,1,2,2,769,3,1788327595,1760968242,63550384,107179505,107179505,3,1,5573334292,73389,73389,2,2,2,107179509,3,3,80015,1600418,471917,20795,14865,1788327595,557908,28960703,906
55084.86,66,262144,64,96848,6382504568,10,37773789,2789,16,16,23723,673,8,576,943511,2,38110,10,2,116904864,1154,1,4,434,120603850,4,482350768,9,16969,26809,2,5957,576,43738007,3113221,2049809324,576,43,3,1,2,2,769,3,2040224847,2012586395,87738804,122537729,122537729,3,1,6371961940,73389,73389,2,2,2,122537733,3,3,99482,3470210,908129,33615,16951,2040224847,909896,42830040,906
60090.32,101,262144,64,107456,7081185464,15,47771046,3062,16,16,23723,742,10,576,1179659,2,42286,10,2,116904864,1154,1,4,434,133825679,4,535302716,9,18789,47241,2,5957,576,53280194,4857134,2270599467,576,43,3,1,2,2,769,3,2259874672,2232492228,109689753,135981628,135981628,3,1,7071044688,73389,73389,2,2,2,135981632,3,3,110531,4719950,1178684,41395,18771,2259874672,1138264,52101430,906
65094.40,101,262144,64,115390,7603368232,15,49892100,3311,16,16,23723,792,10,576,1225698,2,45402,10,2,116904864,1154,1,4,434,143696396,4,574785584,9,20145,47361,2,5957,576,56037872,4857248,2434680842,576,43,3,1,2,2,769,3,2423202939,2396826240,114757082,146026291,146026291,3,1,7593367164,73389,73389,2,2,2,146026295,3,3,118372,4838758,1211401,43227,20127,2423202939,1182471,54826521,906
70099.37,101,262144,64,123340,8127806176,15,51989476,3560,16,16,23723,844,10,576,1272515,2,48519,10,2,116904864,1154,1,4,434,153542610,4,614170440,9,21526,47472,2,5957,576,58819821,4857337,2602383922,576,43,3,1,2,2,769,3,2590139277,2561937457,119823821,156111470,156111470,3,1,8117796472,73389,73389,2,2,2,156111474,3,3,129097,4958308,1247303,45115,21508,2590139277,1227400,57572605,906
75105.49,101,262144,64,132426,8727030864,15,53570112,3852,16,16,23723,902,10,576,1335999,2,52106,10,2,116904864,1154,1,4,434,164938013,4,659752052,9,23085,47802,2,5957,576,62090722,4857571,2791216711,576,43,3,1,2,2,769,3,2778103202,2750584800,124914575,167636282,167636282,3,1,8717086696,73389,73389,2,2,2,167636286,3,3,136167,5111194,1294881,47330,23067,2778103202,1288669,60796015,906
80110.19,101,262144,64,142386,9383220300,15,55009117,4152,16,16,23723,967,10,576,1405907,2,56062,10,2,116904864,1154,1,4,434,177440752,4,709763008,9,24797,48194,2,5957,576,65492276,4857701,2998737724,576,43,3,1,2,2,769,3,2984681191,2957227276,130024510,180252789,180252789,3,1,9373145060,73389,73389,2,2,2,180252793,3,3,141323,5280104,1334438,49722,24779,2984681191,1356185,64158040,906
85113.82,104,262144,64,149246,9834993272,15,57719096,4346,16,16,23723,1010,10,576,1442792,2,58765,10,2,116904864,1154,1,4,434,186011954,4,744047816,9,25966,48297,2,5957,576,67667685,4857794,3140777004,576,43,3,1,2,2,769,3,3126079751,3099349999,135059479,188945772,188945772,3,1,9825180176,73389,73389,2,2,2,188945776,3,3,148478,5376011,1364665,51233,25948,3126079751,1391559,66303437,906
90143.14,145,262144,64,158873,10469335088,15,61970094,4581,21,21,23723,1074,18,576,1659009,2,62558,10,2,116904864,1154,1,4,434,198095104,4,792315808,9,27646,65128,2,5957,576,76174321,6442454,3343791307,576,43,3,1,2,2,769,3,3328058363,3299083931,149964754,201136295,201136295,3,1,10459087372,73389,73389,2,2,2,201136299,3,3,177240,6496993,1676283,58790,27623,3328058363,1600219,74499494,906
95161.75,196,262144,64,170878,11259545644,16,68808353,4888,22,22,23723,1153,24,576,2055880,2,67291,10,2,117194448,1154,1,4,434,213046625,4,852121856,9,29700,104435,2,5957,576,91405425,9921199,3592826145,576,43,3,1,2,2,769,3,3575714823,3547928431,176536113,216333282,216333282,3,1,11249330696,73389,73389,2,2,2,216333286,3,3,203612,8696246,2211264,72991,29676,3575714823,1982889,89193830,906
100188.44,255,262144,64,183229,12073095286,18,77532516,5203,23,23,23723,1228,29,576,2463131,2,72116,10,2,117508164,1154,1,4,434,228357377,4,913429508,9,31834,147226,2,5957,576,106761359,13001716,3851297128,576,43,3,1,2,2,769,3,3832776276,3804417680,204815739,231943743,231960127,3,1,12061074668,73389,73389,2,2,2,231943747,3,3,227094,10835523,2730464,87165,31809,3832776276,2375966,104025839,906
105214.50,303,262144,64,193036,12719547298,22,86293159,5469,27,27,23723,1295,39,576,2702901,2,76015,10,2,117508164,1154,1,4,434,240672258,4,962689032,9,33520,188412,2,5957,576,116471121,14898561,4054867457,576,43,3,1,2,2,769,3,4035276697,4007387278,225637038,244418827,244418827,3,1,12709779036,73389,73389,2,2,2,244418831,3,3,250053,12107713,3065623,95293,33491,4035276697,2607608,113399649,906
110243.44,352,262144,64,204925,13504025908,22,92536100,5781,27,27,23723,1373,44,576,3088877,2,80719,10,2,117508164,1154,1,4,434,255588836,4,1022226120,9,35552,212379,2,5957,576,131451078,18172900,4301901984,576,43,3,1,2,2,769,3,4280940934,4254334360,251353622,259496364,259512748,3,1,13493810960,73389,73389,2,2,2,259496368,3,3,270733,14304672,3544306,108358,35523,4280940934,2980519,127899526,906
