timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5007.98,0,262144,64,8316,548182800,0,2043154,249,1,1,20811,83,0,576,67780,0,3,3184,4,0,100326180,1154,1,4,213,10018172,5,40072688,3,1714,153,2,14,576,2783400,99,207162694,576,153,0,3,1,2,2,549,3,206241606,175787531,5071939,10341290,10341290,3,1,537747112,73389,73389,2,2,2,10341294,5,3,34390,156718,98261,2162,1711,206241606,65618,2685235,1457
10013.52,0,262144,64,18161,1197149312,0,3599306,539,1,1,20811,147,0,576,136824,0,3,7016,4,0,104090772,1154,1,4,213,22204952,5,88819808,3,3406,366,2,14,576,6070182,154,411510763,576,153,0,3,1,2,2,549,3,409657018,379934909,10175453,22832758,22832758,3,1,1187303448,73389,73389,2,2,2,22832762,5,3,38392,321761,136915,4495,3403,409657018,132329,5933519,1457
15017.49,0,262144,64,27577,1817385514,0,5044634,839,1,1,20811,211,0,576,204162,0,3,10761,4,0,107239998,1154,1,4,213,34088194,5,136352776,3,5043,597,2,14,576,9459929,285,609009124,576,153,0,3,1,2,2,549,3,606247565,575160858,15264365,34755104,34755104,3,1,1807265440,73389,73389,2,2,2,34755108,5,3,39653,482562,167985,6759,5040,606247565,197403,9292482,1457
20021.77,0,262144,64,34589,2279711192,0,7772150,1032,1,1,20811,275,0,576,245929,0,3,13520,4,0,109737660,1154,1,4,213,42691336,5,170765344,3,6280,633,2,14,576,11629258,368,755283152,576,153,0,3,1,2,2,549,3,751849084,720919616,20324203,43632185,43632185,3,1,2268873652,73389,73389,2,2,2,43632189,5,3,46273,586439,200197,8364,6277,751849084,237565,11429841,1457
25061.85,47,262144,64,44294,2919213080,0,12224224,1283,5,5,20811,340,4,576,449867,0,3,17404,8,1,112886886,1154,1,4,213,55014605,5,220058420,7,7963,19397,2,88,576,20199609,1486728,958567817,576,153,0,3,1,2,2,549,3,954092714,922075390,35352630,55929204,55945588,3,1,2908318640,73389,73389,2,2,2,55929208,5,3,65763,1718826,488369,15742,7957,954092714,434125,19711290,1457
30090.03,102,262144,64,56966,3754065230,2,23090038,1612,7,7,20811,415,19,576,834974,0,3,22401,10,1,116337762,1154,1,4,213,70887623,5,283421416,9,10114,75202,2,3346,576,35400946,4965197,1220399546,576,153,0,3,1,2,2,549,3,1214478499,1185003273,65867128,71996258,71996258,3,1,3742953480,73389,73389,2,2,2,71979878,5,3,85497,4078652,986148,29947,10105,1214478499,805027,34414188,1457
35115.40,170,262144,64,70194,4624752096,2,28624934,1912,7,7,20811,500,27,576,1241901,0,3,27596,10,1,116928996,1154,1,4,213,87322047,5,349223592,9,12381,114675,2,3346,576,50773491,8496092,1495453970,576,153,0,3,1,2,2,549,3,1488010278,1459044222,91547442,88722990,88755758,3,1,4612743544,73389,73389,2,2,2,88706610,5,3,107075,6372714,1524886,48870,12372,1488010278,1193031,49248766,1457
40140.10,199,262144,64,80507,5304739370,6,37284263,2179,11,11,20811,565,31,576,1481248,0,3,31656,10,1,116928996,1154,1,4,213,100232534,5,400865560,9,14147,167024,2,3346,576,60477160,10312843,1710182742,576,153,0,3,1,2,2,549,3,1701623233,1672980034,112449529,101810315,101826699,3,1,5294136412,73389,73389,2,2,2,101810319,5,3,135454,7732889,1878366,57881,14135,1701623233,1423367,58599434,1457
45172.15,265,262144,64,93175,6139027726,6,43404320,2474,12,12,20811,646,40,576,1877524,0,3,36628,10,1,116928996,1154,1,4,213,115921738,5,463686952,9,16336,210809,2,3346,576,75445993,13663577,1975835678,576,153,0,3,1,2,2,549,3,1965826252,1935994678,137919326,117838568,117838568,3,1,6127605568,73389,73389,2,2,2,117838572,5,3,152685,10041251,2395465,72334,16322,1965826252,1805190,73052999,1457
50204.63,328,262144,64,105457,6950492716,7,50839871,2774,12,12,20811,729,52,576,2253162,0,3,41506,10,1,117218580,1154,1,4,213,131383114,5,525467856,9,18449,238444,2,3346,576,90460162,16931567,2231648931,576,153,0,3,1,2,2,549,3,2220226212,2191288920,164624609,133456333,133456333,3,1,6939729348,73389,73389,2,2,2,133456337,5,3,167614,12244330,2856715,85978,18435,2220226212,2167184,87605541,1457
