timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5007.79,0,262144,64,14551,959007838,0,382315,209,3,3,13270,147,0,576,112908,0,2,5699,6,0,102534258,1154,1,4,215,17967640,4,71870560,5,2878,265,2,22,576,4357958,452,342027879,576,42,0,3,1,2,2,536,3,340524684,305102407,5146450,18239649,18239649,3,1,948461780,73389,73389,2,2,2,18239653,2,3,18448,256503,87723,3180,2873,340524684,109728,4270490,973
10018.98,71,262144,64,31757,2092906640,2,7168230,601,10,10,13270,257,6,576,540632,0,2,12462,12,0,108217344,1154,1,4,215,39375012,4,157370880,11,5823,27358,2,2278,576,20399642,2568327,698403266,576,42,0,3,1,2,2,536,3,695060309,662175895,31755060,40036341,40036341,3,1,2081889764,73389,73389,2,2,2,40036345,2,3,52209,2236552,633360,16754,5811,695060309,523878,19765082,973
15023.02,125,262144,64,50936,3356071772,4,15445311,1000,11,11,13270,372,13,576,1082977,0,2,20006,13,0,114105552,1154,1,4,215,63339065,4,253356260,12,9087,69709,2,3088,576,41067708,6090315,1095869512,576,42,0,3,1,2,2,536,3,1090404065,1059792845,65720160,64323401,64323401,3,1,3344816884,73389,73389,2,2,2,64323405,2,3,75539,4780074,1228993,34386,9074,1090404065,1048591,39838435,973
20042.11,172,262144,64,67549,4452326392,10,24907471,1345,17,17,13270,485,23,576,1453102,0,2,26554,13,0,116289498,1154,1,4,215,84028966,4,336059644,12,11950,95380,2,3088,576,54733430,8515989,1441066933,576,42,0,3,1,2,2,536,3,1433857739,1404849987,92403892,85406945,85423329,3,1,4441161172,73389,73389,2,2,2,85406949,2,3,113571,6674861,1751409,46739,11931,1433988811,1406530,52982879,973
25058.22,283,262144,64,88758,5849832732,10,31359848,1739,18,18,13270,620,41,576,2109395,0,2,34902,13,0,117218580,1154,1,4,215,110518286,4,442008420,12,15599,157805,2,3088,576,78220267,12815133,1884277257,576,42,0,3,1,2,2,536,3,1874676901,1844961017,128372903,112290425,112290425,3,1,5839102132,73389,73389,2,2,2,112290429,2,3,132588,9897748,2444685,69618,15579,1874676901,2039777,75775175,973
30062.77,297,262144,64,103110,6794821560,17,40356936,2064,18,18,13270,712,41,576,2306646,0,2,40555,13,0,117218580,1154,1,4,215,128402044,4,513608176,12,18065,167077,2,3088,576,86234728,13749803,2183779131,576,42,0,3,1,2,2,536,3,2172755028,2142684467,146913182,130446439,130446439,3,1,6783214860,73389,73389,2,2,2,130446443,2,3,136954,10703752,2613686,76016,18045,2172755028,2230630,83621621,973
35066.45,297,262144,64,117012,7710922488,17,41085651,2423,18,18,13270,802,41,576,2391941,0,2,46031,13,0,117218580,1154,1,4,215,145765865,4,583063460,12,20456,167230,2,3088,576,90304573,13749948,2474415472,576,42,0,3,1,2,2,536,3,2462118876,2431193157,152025985,148057463,148057463,3,1,7698988108,73389,73389,2,2,2,148057467,2,3,137463,10902157,2650103,78703,20436,2462118876,2313238,87655268,973
40071.07,319,262144,64,133449,8793169242,25,51683221,2819,26,26,13270,910,42,576,2679260,0,2,52512,13,0,117218580,1154,1,4,215,166271069,4,665084276,12,23295,184233,2,3088,576,101462311,15150585,2817759736,576,42,0,3,1,2,2,536,3,2803805990,2771930525,176020050,168855175,168871559,3,1,8780469132,73389,73389,2,2,2,168855179,2,3,168464,12075411,3045748,87728,23267,2803805990,2591532,98414927,973
45075.18,319,262144,64,146567,9656929986,25,52679698,3152,26,26,13270,995,42,594,2764253,2,2,57681,13,0,120472472,1190,1,4,215,182633874,4,730470976,12,25561,184312,2,3088,594,105272744,15150681,3092129297,592,48,2,3,1,2,2,536,3,3076967853,3044034134,181133484,185467849,185467849,3,1,9644328180,73389,73389,2,2,2,185467853,2,3,169496,12266139,3080744,90300,25533,3076967853,2673953,102190627,1002
50095.83,359,262144,64,160080,10546922044,26,58375085,3514,33,33,13270,1084,53,594,3069296,2,2,62945,13,0,120472472,1190,1,4,215,199299261,4,797197044,12,27940,205168,2,3088,594,116957003,16990339,3379213888,592,48,2,3,1,2,2,536,3,3362621069,3324860446,200972235,202534327,202550711,3,1,10531785036,73389,73389,2,2,2,202534331,2,3,204737,13687166,3547284,100651,27905,3362621069,2968645,113406760,1002
