timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5036.34,125,262144,64,16952,1116963074,4,12196651,413,11,11,105,158,13,576,619172,0,13,6623,14,1,102847974,1154,1,4,12787,20895091,21,83451348,13,3280,37229,2,20717,576,21486954,4115714,391345045,576,2483,0,3,1,2,2,13854,3,389261150,354891713,39382730,21274563,21274563,3,1,1106277308,73389,73389,2,2,2,21274567,19,3,67014,3019020,1019076,20819,3267,389261150,598353,20464836,12298
10054.54,206,262144,64,35074,2311834000,4,20755701,827,11,11,105,279,23,576,1191606,0,13,13773,14,1,108494862,1154,1,4,12787,43518056,21,173942940,13,6383,88692,2,20717,576,43275624,8113865,767123484,576,2483,0,3,1,2,2,13854,3,762982158,731130655,75201898,44219850,44252618,3,1,2299432232,73389,73389,2,2,2,44219854,19,3,85217,5945531,1635692,40577,6371,762982158,1151029,41636146,12298
15084.12,299,262144,64,53251,3508439176,4,29088141,1220,11,11,105,391,37,576,1756596,0,13,20909,14,1,111644088,1154,1,4,12787,66151913,21,264543044,13,9480,142259,2,20717,576,65079936,12028022,1143884447,576,2483,0,3,1,2,2,13854,3,1137680444,1107739588,110666825,67260011,67260011,3,1,3497520604,73389,73389,2,2,2,67260015,19,3,99215,8796371,2248612,61582,9467,1137680444,1695014,62827992,12298
20088.22,301,262144,64,64928,4279000022,10,37776396,1515,11,11,105,461,37,576,1873429,0,13,25497,14,1,113224734,1154,1,4,12787,80750721,21,323002884,13,11494,144729,2,20717,576,70317575,12449264,1388586529,576,2483,0,3,1,2,2,13854,3,1381256570,1350805777,125388902,82050828,82050828,3,1,4266643088,73389,73389,2,2,2,82050832,19,3,100443,9223807,2343256,65746,11481,1381256570,1807683,67970801,12298
25092.48,362,262144,64,80742,5319464634,16,47687308,1859,17,17,105,573,48,576,2231897,0,13,31745,14,1,115384548,1154,1,4,12787,100510771,21,402043084,13,14202,172927,2,20717,576,84795135,14880687,1715094939,576,2483,0,3,1,2,2,13854,3,1706078628,1677890787,153174066,102093161,102093161,3,1,5308844404,73389,73389,2,2,2,102093165,19,3,126831,11014549,2801104,78638,14183,1706078628,2153259,81991034,12298
30106.36,449,262144,64,101268,6673488882,16,54061523,2277,24,24,105,701,75,576,2854360,0,13,39841,14,1,116627346,1154,1,4,12787,126095415,21,504381660,13,17740,227715,2,20717,576,107715819,18861116,2144652374,576,2483,0,3,1,2,2,13854,3,2133343864,2104012187,188101548,128124229,128140613,3,1,6662459940,73389,73389,2,2,2,128124233,19,3,163032,13942558,3549532,101278,17714,2133343864,2753082,104162504,12298
35129.82,563,262144,64,123172,8116192828,16,62823022,2750,24,24,105,843,98,576,3552197,0,13,48454,14,1,117218580,1154,1,4,12787,153369114,21,613347040,13,21500,282860,2,20717,576,133467707,23309978,2600143146,576,2483,0,3,1,2,2,13854,3,2586374311,2558062501,228835765,155886412,155902796,3,1,8106093456,73389,73389,2,2,2,155886416,19,3,172388,17260571,4279216,125708,21475,2586374311,3426489,129181437,12298
40133.55,582,262144,64,137631,9068821440,23,72776235,3090,24,24,105,935,100,576,3746653,0,13,54144,14,1,117218580,1154,1,4,12787,171410520,21,685642080,13,23980,296189,2,20717,576,141625649,24343407,2901837988,576,2483,0,3,1,2,2,13854,3,2886646396,2858350067,248565142,174185564,174185564,3,1,9057649360,73389,73389,2,2,2,174185568,19,3,174988,18130679,4452010,132330,23954,2886646396,3614323,137165524,12298
45137.42,582,262144,64,152905,10077021706,23,74368030,3308,25,25,105,1036,100,576,3844660,0,13,60187,14,1,117508164,1154,1,4,12787,190494849,21,761979396,13,26645,296548,2,20717,576,146418171,24343582,3225222335,576,2483,0,3,1,2,2,13854,3,3208600478,3176094023,255324118,193559139,193559139,3,1,10065075260,73389,73389,2,2,2,193559143,19,3,178615,18365296,4497263,135721,26618,3208600478,3708939,141913335,12298
50142.26,584,262144,64,169224,11151269760,25,80058476,3430,27,27,105,1140,100,576,3953406,0,13,66588,14,1,117508164,1154,1,4,12787,210777633,21,843110532,13,29533,297032,2,20717,576,152074650,24346130,3575480527,576,2483,0,3,1,2,2,13854,3,3557277344,3515114749,267086897,214170594,214170594,3,1,11136018952,73389,73389,2,2,2,214154214,19,3,182743,18628109,4555819,139740,29504,3557277344,3813666,147511459,12298
