timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5053.74,91,262144,64,16131,1063182150,7,20129019,419,14,14,63,153,13,576,587634,7,6309,17,3,103161690,1154,1,4,1303,19879207,23,79516828,16,3119,145639,2,56928,576,20026331,9090359,370953316,576,2299,3,1,2,2,2785,3,368948998,338019239,51310374,20234179,20234179,3,1,1052177340,73389,73389,2,2,2,20234183,34,3,106669,4849254,1147268,19086,3103,368948998,568548,18876566,22713
10067.57,160,262144,64,32276,2126606108,8,27997917,768,15,15,63,260,19,576,1096568,7,12661,17,3,108169080,1154,1,4,1303,40009106,23,159971776,16,5919,190210,2,56928,576,39052042,12586000,709494221,576,2299,3,1,2,2,2785,3,705608129,672884998,83027735,40677476,40693860,3,1,2113524848,73389,73389,2,2,2,40644712,34,3,126270,7370502,1716972,36441,5902,705608129,1060127,37330705,22713
15089.08,232,262144,64,48736,3211590922,9,36335557,1129,16,16,63,364,28,576,1606592,7,19138,17,3,112259454,1154,1,4,1303,60522176,23,242065976,16,8725,231274,2,56928,576,57981862,16401270,1050568762,576,2299,3,1,2,2,2785,3,1044791343,1014267325,115508450,61540280,61573048,3,1,3200094592,73389,73389,2,2,2,61540284,34,3,151243,10090728,2347627,54503,8708,1044791343,1552089,55629707,22713
20105.11,321,262144,64,65637,4324849680,10,46623539,1504,16,16,63,474,36,576,2151962,7,25786,17,3,115384548,1154,1,4,1303,81549475,23,326197900,16,11620,310571,2,56928,576,78242926,20538010,1401854343,576,2299,3,1,2,2,2785,3,1394142523,1364974494,151690237,82925657,82939882,3,1,4311282228,73389,73389,2,2,2,82909277,34,3,177182,13025103,3048039,72429,11602,1394142523,2079533,75189387,22713
25136.00,407,262144,64,81997,5404535758,11,54098817,1861,18,18,63,580,47,576,2696638,7,32248,17,3,116591148,1154,1,4,1303,102025563,23,407973272,16,14452,351833,2,56928,576,98763744,24547152,1744824220,576,2299,3,1,2,2,2785,3,1735219591,1704605623,185208933,103695746,103728514,3,1,5392178824,73389,73389,2,2,2,103695750,34,3,204828,15794293,3739745,93392,14432,1735219591,2603246,95019308,22713
30163.21,449,262144,64,97898,6450400352,18,66553932,2232,26,26,63,677,56,576,3094415,7,38467,17,3,116591148,1154,1,4,1303,121723460,23,486829056,16,17168,377461,2,56928,576,113845549,27352820,2074634545,576,2299,3,1,2,2,2785,3,2063313384,2033987208,216604927,123822158,123838542,3,1,6438752248,73389,73389,2,2,2,123822162,34,3,250961,17828167,4309990,107371,17140,2063313384,2987044,109530033,22713
35167.62,512,262144,64,113500,7478829496,25,79235529,2570,26,26,63,780,70,576,3463805,7,44623,17,3,116904864,1154,1,4,1303,141295481,23,565181924,16,19846,430695,2,56928,576,128337102,29719045,2398961360,576,2299,3,1,2,2,2785,3,2385932236,2357671485,247232037,143622161,143622161,3,1,7468352404,73389,73389,2,2,2,143622165,34,3,268835,19657335,4742101,122707,19818,2385932236,3341098,123589392,22713
40171.96,512,262144,64,123481,8136708904,25,81080829,2840,26,26,63,844,70,576,3518172,7,48557,17,3,116904864,1154,1,4,1303,153773276,23,615093104,16,21563,430890,2,56928,576,131361617,29719177,2606567540,576,2299,3,1,2,2,2785,3,2592603121,2564721964,252321786,156277469,156277469,3,1,8126428420,73389,73389,2,2,2,156277473,34,3,272835,19797661,4767648,124726,21535,2592603121,3393446,126588549,22713
45191.08,522,262144,64,133518,8797642962,25,83442584,3105,30,30,63,909,71,576,3644306,7,52419,17,3,117218580,1154,1,4,1303,166061564,23,664181892,16,23301,443415,2,56928,576,136987986,30283553,2816505046,576,2299,3,1,2,2,2785,3,2801526286,2772995755,261256511,168986247,168986247,3,1,8787284876,73389,73389,2,2,2,168986251,34,3,312766,20322282,5024295,129237,23269,2801526286,3515069,131958555,22713
50196.19,546,262144,64,144230,9504856160,30,92286525,3376,31,31,63,976,78,576,3887332,7,56634,17,3,117508164,1154,1,4,1303,179316930,23,717267720,16,25140,456166,2,56928,576,147128923,32027510,3039575464,576,2299,3,1,2,2,2785,3,3023433207,2995422217,282660046,182578873,182578873,3,1,9494101428,73389,73389,2,2,2,182578877,34,3,328802,21514468,5314756,137726,25107,3023433207,3749606,141810156,22713
