timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5008.85,0,262144,64,10615,699779146,0,1396340,306,1,1,12740,125,0,576,82701,0,3,4117,4,0,101255262,1154,1,4,239,12984196,4,51936784,3,2168,81,2,10,576,3401525,88,255912049,576,122,0,3,1,2,2,579,3,254768079,223285502,5090573,13267549,13267549,3,1,689912580,73389,73389,2,2,2,13267553,3,3,7488,183203,57730,2432,2165,254768079,80269,3344077,958
10032.00,65,262144,64,27242,1794803522,1,10202280,706,8,8,12740,221,16,576,638137,0,3,10669,11,0,106286784,1154,1,4,239,33736334,4,134880652,10,5007,25141,2,10879,576,24572958,3565698,601322849,576,122,0,3,1,2,2,579,3,598308675,567910614,40154139,34300670,34333438,3,1,1782782904,73389,73389,2,2,2,34284290,3,3,43458,2644661,786677,21133,4997,598308675,617004,23785579,958
15048.49,150,262144,64,45097,2971198990,2,20300896,1126,9,9,12740,342,21,576,1234831,0,3,17703,12,0,111330372,1154,1,4,239,56010726,4,223890936,11,8102,66142,2,10899,576,46412934,7341417,975224745,576,122,0,3,1,2,2,579,3,970163882,938751159,77234032,56924754,56924754,3,1,2960087240,73389,73389,2,2,2,56924758,3,3,64134,5527515,1431636,42804,8091,970163882,1192027,44977812,958
20065.97,217,262144,64,62614,4127060134,3,31085960,1551,10,10,12740,448,31,576,1800603,0,3,24609,12,0,114165882,1154,1,4,239,77846160,4,311384640,11,11085,95128,2,10899,576,68074864,11193866,1338894650,576,122,0,3,1,2,2,579,3,1331856584,1302459692,114903243,79136635,79169403,3,1,4115105052,73389,73389,2,2,2,79136639,3,3,78033,8286081,2040406,61884,11073,1331856584,1738719,66028423,958
25071.92,247,262144,64,75619,4983397924,9,40555732,1878,10,10,12740,536,33,576,2030636,0,3,29712,12,0,115046700,1154,1,4,239,94019953,4,376015164,11,13346,112061,2,10899,576,77440506,12473103,1611965997,576,122,0,3,1,2,2,579,3,1603596542,1572276035,135647262,95615448,95615448,3,1,4972003328,73389,73389,2,2,2,95615452,3,3,79980,9303862,2245230,69790,13334,1603596542,1960846,75189425,958
30077.45,299,262144,64,91491,6028954686,9,44750553,2221,16,16,12740,638,42,576,2395978,0,3,35985,12,0,115070832,1154,1,4,239,113887032,4,455548128,11,16061,138401,2,10899,576,91933160,14594167,1940663413,576,122,0,3,1,2,2,579,3,1930632373,1901323645,157436846,115722873,115739257,3,1,6017589428,73389,73389,2,2,2,115722877,3,3,104669,10945266,2676920,81482,16043,1930632373,2314496,89250536,958
35102.69,365,262144,64,109041,7185047958,15,56937812,2606,23,23,12740,754,51,576,2871930,0,3,42869,12,0,116301564,1154,1,4,239,135731869,4,542668728,11,19075,187921,2,10899,576,109988546,17645667,2305462046,576,122,0,3,1,2,2,579,3,2293521591,2265182894,192008148,137947708,137980476,3,1,7173280848,73389,73389,2,2,2,137947712,3,3,127162,13237274,3276914,97249,19051,2293521591,2774681,106703910,958
40127.75,479,262144,64,129656,8543625914,15,65512798,3047,23,23,12740,883,66,576,3562877,0,3,51013,12,0,117508164,1154,1,4,239,161519477,4,646013328,11,22604,228722,2,10899,576,135760962,22017396,2734892494,576,122,0,3,1,2,2,579,3,2720628540,2692888820,232241055,164085716,164102100,3,1,8530753328,73389,73389,2,2,2,164052952,3,3,149834,16509658,4054154,121374,22579,2720628540,3441503,131698371,958
45131.68,532,262144,64,145748,9602912834,23,77847501,3410,24,24,12740,990,75,576,3900168,0,3,57359,13,1,117508164,1154,1,4,239,181631620,4,726461808,12,25385,263759,2,19096,576,148762570,23979810,3071473487,576,122,0,3,1,2,2,579,3,3055518874,3026538837,260813646,184453570,184453570,3,1,9591585672,73389,73389,2,2,2,184453574,3,3,156507,18046834,4371548,133620,25359,3055518874,3766548,144382384,958
50137.46,532,262144,64,159331,10497794062,23,78888356,3679,25,25,12740,1078,75,576,3979985,0,3,62720,13,1,117508164,1154,1,4,239,198592473,4,794369892,12,27725,263950,2,19096,576,153036166,23979973,3355867206,576,122,0,3,1,2,2,579,3,3338650544,3308347055,266439256,201657153,201657153,3,1,10486171988,73389,73389,2,2,2,201657157,3,3,159359,18240689,4414961,136363,27698,3338650544,3843622,148612760,958
