timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5008.99,0,262144,64,8459,557554448,0,2133504,240,1,1,24215,83,0,576,68008,1,3179,4,0,100326180,1154,1,4,211,10165949,4,40599064,3,1732,179,2,15,576,2698678,124,209527300,576,109,3,1,2,2,559,3,208600902,178721241,5083913,10521514,10521514,3,1,547118760,73389,73389,2,2,2,10521518,3,3,66386,158543,137697,2058,1729,208600902,65950,2561124,1178
10013.70,0,262144,64,16345,1077508504,0,4280751,486,1,1,24215,147,0,576,118846,1,6306,4,0,103463340,1154,1,4,211,20045158,4,80180632,3,3133,483,2,15,576,5424563,213,375827186,576,109,3,1,2,2,559,3,374127874,342402982,10153403,20494164,20510548,3,1,1065696560,73389,73389,2,2,2,20494168,3,3,66889,284429,176234,4022,3130,374127874,114824,5248481,1178
15018.36,1,262144,64,25712,1694545508,0,6081956,757,1,1,24215,211,0,576,183398,1,10040,4,0,106624632,1154,1,4,211,31863031,4,127452124,3,4761,722,2,15,576,8468906,337,572350132,576,109,3,1,2,2,559,3,569758975,536484894,15240713,32367358,32383742,3,1,1683102648,73389,73389,2,2,2,32367362,3,3,69306,438797,214170,6169,4758,569758975,177229,8254995,1178
20023.67,1,262144,64,35450,2335534388,0,7327962,1074,1,1,24215,273,0,576,255766,1,13840,4,0,109134360,1154,1,4,211,43768055,4,175072220,3,6416,971,2,15,576,12044550,705,773185189,576,109,3,1,2,2,559,3,769665846,738390150,20332770,44717847,44717847,3,1,2325328076,73389,73389,2,2,2,44717851,3,3,70880,609681,246654,8594,6413,769665846,247172,11798337,1178
25028.19,1,262144,64,43039,2836627552,0,9708021,1295,1,1,24215,335,0,576,303682,1,16895,4,0,112874820,1154,1,4,211,53386587,4,213546348,3,7745,1096,2,15,576,14559893,755,931261249,576,109,3,1,2,2,559,3,927011517,896075116,25415742,54342115,54342115,3,1,2825790012,73389,73389,2,2,2,54342119,3,3,70981,727563,263379,10396,7742,927011517,293286,14297171,1178
30044.39,8,262144,64,50577,3331965180,0,12825790,1506,5,5,24215,371,1,576,390774,1,19835,8,0,114202080,1154,1,4,211,62730041,4,250920164,7,9028,6022,2,76,576,18606081,469121,1088749036,576,109,3,1,2,2,559,3,1083762603,1051977716,33209453,63868967,63901735,3,1,3321186316,73389,73389,2,2,2,63868971,3,3,84005,1116777,374382,13750,9021,1083762603,377024,18232618,1178
35068.93,70,262144,64,62382,4110009684,1,20753125,1834,6,6,24215,452,13,576,757848,1,24509,9,1,114829512,1154,1,4,211,77535590,4,310077816,8,11052,47813,2,379,576,33972506,3565860,1333882482,576,109,3,1,2,2,559,3,1327539586,1297083905,60724099,78838293,78838293,3,1,4099591268,73389,73389,2,2,2,78838297,3,3,103796,3287087,903172,27538,11044,1327539586,730310,33070857,1178
40100.38,134,262144,64,73948,4872644470,1,27315309,2162,6,6,24215,526,25,576,1130967,1,29081,9,1,116928996,1154,1,4,211,92009681,4,368038724,8,13026,71494,2,379,576,49103721,6439480,1573180151,576,109,3,1,2,2,559,3,1565512470,1536954266,86240519,93510548,93510548,3,1,4862548528,73389,73389,2,2,2,93510552,3,3,126997,5292189,1402583,41569,13018,1565512470,1089398,47701513,1178
45123.76,174,262144,64,84126,5544677268,5,35475626,2428,10,10,24215,592,27,576,1369345,1,33105,9,1,116928996,1154,1,4,211,104721058,4,418884232,8,14780,99752,2,379,576,59022529,8238177,1785853852,576,109,3,1,2,2,559,3,1777071222,1748748670,106789050,106411172,106427556,3,1,5533380976,73389,73389,2,2,2,106411176,3,3,156026,6634789,1776586,50064,14769,1777071222,1319281,57246343,1178
50150.29,216,262144,64,96526,6361124458,6,43055339,2741,11,11,24215,671,37,576,1762900,1,37973,10,1,117218580,1154,1,4,211,120194327,4,480712816,9,16913,147258,2,1488,576,73931171,11458182,2044370472,576,109,3,1,2,2,559,3,2034157234,2005732913,133481592,122122096,122138480,3,1,6350349024,73389,73389,2,2,2,122122100,3,3,177903,8880675,2261369,68512,16900,2034157234,1694388,71671896,1178
55173.74,277,262144,64,108888,7175648382,6,49545566,3045,11,11,24215,753,48,576,2141821,1,42845,10,1,117218580,1154,1,4,211,135607115,4,542428460,9,19041,178229,2,1488,576,88978431,14491155,2302299955,576,109,3,1,2,2,559,3,2290666554,2262214210,159050927,137787742,137787742,3,1,7164962616,73389,73389,2,2,2,137787746,3,3,196403,11040492,2760461,82942,19028,2290666554,2058879,86219384,1178
60205.48,343,262144,64,120739,7956104242,7,58045070,3350,12,12,24215,826,60,576,2512486,1,47508,10,1,117218580,1154,1,4,211,150372107,4,601488428,9,21065,216652,2,1488,576,103894700,17629222,2548353950,576,109,3,1,2,2,559,3,2535367993,2507861061,186806082,152777770,152810538,3,1,7944444072,73389,73389,2,2,2,152777774,3,3,217397,13138152,3263187,96940,21051,2535367993,2415546,100634360,1178
65248.28,433,262144,64,132734,8745973154,8,66397012,3665,13,13,24215,908,66,576,2887990,1,52215,10,1,117218580,1154,1,4,211,165277433,4,661044952,9,23145,248778,2,1488,576,118916754,20926109,2799212321,576,109,3,1,2,2,559,3,2784843812,2756681622,214488986,167980790,167980790,3,1,8735001112,73389,73389,2,2,2,167980794,3,3,241494,15322342,3812788,111996,23130,2784843812,2775994,115107124,1178
70271.79,481,262144,64,145084,9560362210,9,73625734,3981,14,14,24215,985,73,576,3271092,1,57106,10,1,117218580,1154,1,4,211,180818082,4,723207760,9,25245,307003,2,1488,576,134277818,24073750,3055437653,576,109,3,1,2,2,559,3,3039664098,3013012827,241224615,183642118,183658502,3,1,9549390168,73389,73389,2,2,2,183642122,3,3,260433,17445195,4267434,128108,25229,3039664098,3142984,130011027,1178
75292.55,547,262144,64,158376,10435508832,9,82423767,4305,15,15,24215,1072,87,576,3688476,1,62324,10,1,117218580,1154,1,4,211,197321222,4,789284888,9,27560,354338,2,1488,576,150853015,27613108,3335470040,576,109,3,1,2,2,559,3,3318162119,3288666270,271384697,200473187,200489571,3,1,10423753788,73389,73389,2,2,2,200456807,3,3,287034,19835968,4835269,144152,27543,3318162119,3544324,146018289,1178
80307.88,617,262144,64,172604,11374543076,9,90534518,4650,15,15,24215,1161,100,576,4117240,1,67979,10,1,117508164,1154,1,4,211,215254768,4,860954272,9,29979,400725,2,1488,576,168584094,31015313,3629611974,576,109,3,1,2,2,559,3,3610680045,3583910714,301785303,218548552,218548552,3,1,11364524736,73389,73389,2,2,2,218548556,3,3,311369,22181697,5412200,160128,29962,3610680045,3957112,163171876,1178
85330.26,679,262144,64,187144,12332166388,9,99080991,5016,15,15,24215,1255,111,576,4564035,1,73674,10,1,117508164,1154,1,4,211,233260677,4,933042708,9,32488,430119,2,1488,576,186264608,34433060,3934168442,576,109,3,1,2,2,559,3,3913568223,3885699907,332571806,236931783,236931783,3,1,12318748812,73389,73389,2,2,2,236899019,3,3,337591,24590524,5971398,177405,32471,3913568223,4386630,180292221,1178
90378.87,744,262144,64,201706,13292148508,9,110556967,5422,22,22,24215,1353,120,576,5014001,1,79398,17,1,117508164,1154,1,4,211,251397805,4,1005591220,16,35009,495248,2,1605,576,204350379,41766241,4237980107,576,109,3,1,2,2,559,3,4215704339,4187858027,370796722,255406841,255423225,3,1,13281155764,73389,73389,2,2,2,255406845,3,3,367020,28144870,6600733,194490,34985,4215704339,4819511,197746710,1178
95408.71,793,262144,64,216145,14242476988,16,137286214,5941,27,27,24215,1440,130,576,5464715,1,85074,18,1,117508164,1154,1,4,211,269449584,4,1077669144,17,37470,645287,2,1627,576,223007846,58976744,4537921419,576,109,3,1,2,2,559,3,4514001786,4486956780,436501061,273696086,273696086,3,1,14232196504,73389,73389,2,2,2,273696090,3,3,427192,34441448,7351356,212812,37441,4514001786,5251903,215651461,1178
