timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5041.71,159,262144,64,29199,1924927704,6,16496942,581,16,16,2128,241,18,576,1076635,12,11436,19,107843298,1154,1,4,3277,36116657,20,144466628,18,5381,95132,2,7323,576,37827829,6398864,644857385,576,2297,3,1,2,2,5020,3,641340975,609039495,63488592,36794468,36827236,3,1,1913312368,73389,73389,2,2,2,36794472,25,3,112879,4877582,1801512,36545,5363,641340975,1040090,36029263,10533
10045.35,213,262144,64,50812,3348548608,16,32577593,846,18,18,2128,372,21,576,1524886,12,19931,19,110039310,1154,1,4,3277,63090125,20,252360500,18,9080,133572,2,7323,576,55286425,8788572,1094233142,576,2297,3,1,2,2,5020,3,1088464597,1057380593,100671703,64196203,64196203,3,1,3338202588,73389,73389,2,2,2,64196207,25,3,139062,6741895,2326549,51545,9060,1088464597,1473341,52961662,10533
15061.06,307,262144,64,76410,5033414934,16,39287644,1212,26,26,2128,541,33,576,2155572,12,30031,19,112886886,1154,1,4,3277,95082237,20,380134772,18,13474,194244,2,7323,576,79196374,12336232,1625070640,576,2297,3,1,2,2,5020,3,1616505136,1587809391,136576816,96586866,96603250,3,1,5022517064,73389,73389,2,2,2,96586870,25,3,179668,9588358,3133714,75539,13446,1616505136,2080033,76063404,10533
20077.71,452,262144,64,106456,7015022032,18,49124461,1760,28,28,2128,736,58,576,3097711,12,41850,19,115963716,1154,1,4,3277,132472950,20,529891800,18,18640,239644,2,7323,576,114419856,18081547,2252135812,576,2297,3,1,2,2,5020,3,2240150634,2211688845,189846982,134691610,134707994,3,1,7003963752,73389,73389,2,2,2,134691614,25,3,230287,14000005,4278387,106806,18610,2240150634,2990905,110139699,10533
25093.64,600,262144,64,136518,8995493760,19,58167247,2293,30,30,2128,928,75,576,4052412,12,53672,19,117194448,1154,1,4,3277,169942653,20,679770612,18,23793,322476,2,7323,576,150760875,23787181,2877736739,576,2297,3,1,2,2,5020,3,2862325214,2835066175,243485669,172795083,172795083,3,1,8984492380,73389,73389,2,2,2,172778703,25,3,264127,18402108,5366812,140121,23761,2862325214,3912291,145391816,10533
30112.87,760,262144,64,163841,10797777578,21,68031061,2852,31,31,2128,1109,100,576,4962815,12,64491,19,117508164,1154,1,4,3277,204249407,20,816803828,18,28506,383511,2,7323,576,186074013,29387208,3449391774,576,2297,3,1,2,2,5020,3,3430833661,3402586385,296700775,207432896,207432896,3,1,10786510624,73389,73389,2,2,2,207432900,25,3,311374,22535872,6559996,173817,28473,3430833661,4788998,179509637,10533
35131.32,890,262144,64,191230,12601539196,22,78579488,3432,32,32,2128,1284,119,576,5868215,12,75283,19,117508164,1154,1,4,3277,238457544,20,953636480,18,33211,437319,2,7323,576,220567188,34829904,4020968262,576,2297,3,1,2,2,5020,3,3999277923,3970525776,349354445,242106524,242139292,3,1,12588687312,73389,73389,2,2,2,242090144,25,3,339904,26652642,7547521,204765,33178,3999277923,5663450,213013488,10533
40158.64,1005,262144,64,217678,14342943676,24,87643268,3936,34,34,2128,1447,139,576,6742891,12,85671,19,117508164,1154,1,4,3277,271363880,20,1085390952,18,37745,513795,2,7323,576,253383438,40544438,4572017685,576,2297,3,1,2,2,5020,3,4547310879,4518557193,399583954,275613014,275645782,3,1,14330172824,73389,73389,2,2,2,275580250,25,3,374274,30800194,8586432,236109,37710,4547310879,6506782,244791103,10533
45172.39,1139,262144,64,244431,16106279262,25,95813314,4461,35,35,2128,1625,158,576,7618589,12,96248,19,117508164,1154,1,4,3277,304815860,20,1219263440,18,42351,576461,2,7323,576,286433991,46038876,5130304006,576,2297,3,1,2,2,5020,3,5102551745,5073841329,448617262,309524342,309524342,3,1,16095265816,73389,73389,2,2,2,309524346,25,3,413997,34927881,9633593,267970,42314,5102551745,7350619,276794508,10533
50194.15,1255,262144,64,271503,17890605294,27,106926303,5001,37,37,2128,1799,181,576,8477609,12,106925,19,117508164,1154,1,4,3277,338719160,20,1354553140,18,47014,648959,2,7323,576,319783019,51323124,5695468134,576,2297,3,1,2,2,5020,3,5664604755,5635512725,500655389,343828886,343828886,3,1,17879102104,73389,73389,2,2,2,343828890,25,3,456430,38849005,10671420,297741,46975,5664604755,8179868,309102350,10533
