timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5026.46,68,262144,64,12433,819563092,12,18405538,314,13,13,2857,121,4,576,393591,24,4791,16,152,101894760,1154,1,4,3932,15153015,22,60612060,15,2448,21233,2,10513,576,12828925,2887209,291892140,576,2323,3,1,2,2,5117,3,290378645,261344168,35095987,15532415,15532415,3,1,807685612,73389,73389,2,2,2,15532419,16,3,106063,2169543,901201,12351,2433,290378645,381240,11927324,13303
10031.22,68,262144,64,19485,1284534342,12,20975885,525,13,13,2857,167,4,576,435730,24,7578,16,152,104706138,1154,1,4,3932,23995000,22,95980000,15,3669,21294,2,10513,576,15148191,2887289,439568150,576,2323,3,1,2,2,5117,3,437382360,407588826,40147150,24499608,24499608,3,1,1273979648,73389,73389,2,2,2,24499612,16,3,106099,2271610,927966,13880,3654,437382360,421850,14220013,13303
15036.74,68,262144,64,26527,1747619500,12,23593085,730,13,13,2857,212,4,576,479112,24,10343,16,152,106286784,1154,1,4,3932,32738377,22,130953508,15,4900,21411,2,10513,576,17435966,2887329,588838642,576,2323,3,1,2,2,5117,3,585978871,553464603,45217599,33401709,33401709,3,1,1736888900,73389,73389,2,2,2,33401713,16,3,107445,2376377,954460,15456,4885,585978871,463656,16481309,13303
20041.88,68,262144,64,34045,2243130526,13,27110396,947,14,14,2857,258,4,576,523615,24,13283,16,152,108808578,1154,1,4,3932,42063766,22,168255064,15,6185,21538,2,10513,576,19835119,2887425,745012970,576,2323,3,1,2,2,5117,3,741448536,709466430,51309626,42925958,42925958,3,1,2232149848,73389,73389,2,2,2,42925962,16,3,110314,2485131,975467,16973,6169,741448536,506642,18859690,13303
25046.39,68,262144,64,41110,2708652094,14,30669149,1159,15,15,2857,303,4,576,564141,24,16064,16,152,111318306,1154,1,4,3932,50907364,22,203629456,15,7380,21590,2,10513,576,22192152,2887561,889518188,576,2323,3,1,2,2,5117,3,885293054,856062431,57387293,51878926,51878926,3,1,2697704184,73389,73389,2,2,2,51878930,16,3,111794,2585710,993612,18492,7363,885293054,545649,21198644,13303
30051.51,68,262144,64,49699,3274991674,14,32664201,1413,15,15,2857,367,4,576,616909,24,19462,16,152,114081420,1154,1,4,3932,61617445,22,246446744,15,8882,21747,2,10513,576,25059158,2887649,1069439972,576,2323,3,1,2,2,5117,3,1064388231,1034187676,62461391,62775113,62775113,3,1,3264305908,73389,73389,2,2,2,62775117,16,3,112989,2717550,1029729,20435,8865,1064388231,596474,24029795,13303
35056.36,68,262144,64,59039,3890862506,14,34306372,1699,15,15,2857,430,4,576,673893,24,23149,16,152,114081420,1154,1,4,3932,73255612,22,293022448,15,10493,21864,2,10513,576,28270833,2887786,1264469000,576,2323,3,1,2,2,5117,3,1258524129,1228305390,67532545,74611221,74611221,3,1,3878931556,73389,73389,2,2,2,74594841,16,3,114596,2859177,1062804,22603,10476,1258524129,651290,27208611,13303
40061.43,68,262144,64,68125,4489447696,15,37182701,1962,16,16,2857,482,4,576,729636,24,26690,16,152,114371004,1154,1,4,3932,84521527,22,338021496,15,12034,22223,2,10513,576,31278633,2887870,1452613886,576,2323,3,1,2,2,5117,3,1445819893,1416484134,73638110,86132159,86132159,3,1,4478872300,73389,73389,2,2,2,86132163,16,3,118410,2995529,1093519,24770,12016,1445819893,704866,30185830,13303
45066.59,68,262144,64,76820,5061503360,15,39346231,2206,16,16,2857,540,4,576,778378,24,30131,16,152,114371004,1154,1,4,3932,95380946,22,381523784,15,13539,22319,2,10513,576,33985829,2887947,1633505801,576,2323,3,1,2,2,5117,3,1625890882,1596892677,78694076,97102518,97118902,3,1,5049330968,73389,73389,2,2,2,97102522,16,3,118909,3119894,1121873,26571,13521,1625890882,751807,32864915,13303
50070.89,68,262144,64,86195,5679655886,15,41478502,2452,16,16,2857,604,4,576,831519,24,33835,16,152,114371004,1154,1,4,3932,107124412,22,428433128,15,15153,22410,2,10513,576,36728806,2888010,1829095237,576,2323,3,1,2,2,5117,3,1820606269,1791289807,83788040,109012354,109012354,3,1,5668642440,73389,73389,2,2,2,109012358,16,3,119997,3253954,1155325,28471,15135,1820606269,803048,35574344,13303
55076.26,68,262144,64,95288,6280280474,16,44203448,2728,17,17,2857,660,4,576,884893,24,37418,16,152,114371004,1154,1,4,3932,118535664,22,474142656,15,16700,22668,2,10513,576,39869443,2888356,2016965853,576,2323,3,1,2,2,5117,3,2007617566,1980317119,89873671,120571649,120571649,3,1,6269725780,73389,73389,2,2,2,120571653,16,3,122313,3389560,1191934,30426,16681,2007617566,854467,38678550,13303
60081.52,79,262144,64,104154,6862589580,17,47519781,2986,23,23,2857,716,5,576,975009,24,40942,16,152,114395136,1154,1,4,3932,129697292,22,518724500,15,18228,27639,2,10513,576,44427342,3271594,2201782350,576,2323,3,1,2,2,5117,3,2191560683,2163807411,98339206,131761477,131761477,3,1,6851596836,73389,73389,2,2,2,131761481,16,3,140653,3747124,1328875,33697,18203,2191560683,941312,43099538,13303
65120.92,108,262144,64,115553,7614352250,22,57841361,3276,28,28,2857,793,10,576,1237374,24,45476,16,152,116567016,1154,1,4,3932,143969382,22,575812784,15,20199,55836,2,10513,576,55248224,5264809,2439841859,576,2323,3,1,2,2,5117,3,2428387836,2400348001,122260024,146220740,146237124,3,1,7603478512,73389,73389,2,2,2,146220744,16,3,166915,5055804,1702860,45755,20169,2428387836,1191619,53545563,13303
70126.57,162,262144,64,127180,8381045062,27,70059205,3584,28,28,2857,868,308,576,1557595,24,50030,16,152,116904864,1154,1,4,3932,158450036,22,633800144,15,22183,80836,2,10513,576,68280961,7623800,2680385188,576,2323,3,1,2,2,5117,3,2667633298,2641521325,150727471,160983107,160983107,3,1,8371121596,73389,73389,2,2,2,160983111,16,3,185034,6678802,2103631,57172,22153,2667633298,1500423,66177983,13303
75131.33,162,262144,64,135640,8937675634,27,72176725,3828,28,28,2857,920,308,576,1605040,24,53300,16,152,117218580,1154,1,4,3932,168703605,22,674814420,15,23640,80997,2,10513,576,71038523,7623931,2857567625,576,2323,3,1,2,2,5117,3,2844016228,2816686512,155800121,171683130,171683130,3,1,8927522792,73389,73389,2,2,2,171683134,16,3,189860,6803083,2141127,59101,23610,2844016228,1545939,68898159,13303
80137.92,163,262144,64,143919,9484616070,27,74275410,4077,28,28,2857,976,308,576,1653202,24,56630,16,152,117218580,1154,1,4,3932,179307562,22,717230248,15,25075,81217,2,10513,576,73811734,7624085,3030893940,576,2323,3,1,2,2,5117,3,3016552515,2989198738,160865135,182179624,182179624,3,1,9473340480,73389,73389,2,2,2,182179628,16,3,191705,6926738,2165027,61039,25045,3016552515,1592163,71647665,13303
85144.11,163,262144,64,152751,10065010668,27,76037335,4353,28,28,2857,1031,308,576,1711405,24,60076,16,152,117218580,1154,1,4,3932,190240736,22,760962944,15,26599,81462,2,10513,576,76919444,7624150,3216433387,576,2323,3,1,2,2,5117,3,3201247475,3171738416,165963043,193334525,193350909,3,1,10053395332,73389,73389,2,2,2,193334529,16,3,196229,7071033,2199175,63119,26569,3201247475,1648286,74721451,13303
90149.46,163,262144,64,162781,10726728772,27,77347838,4668,28,28,2857,1097,308,576,1782480,24,64020,16,152,117508164,1154,1,4,3932,202762496,22,811049984,15,28336,81780,2,10513,576,80435797,7624218,3426155778,576,2323,3,1,2,2,5117,3,3410009001,3380232744,171060068,206051051,206067435,3,1,10714654684,73389,73389,2,2,2,206051055,16,3,199645,7243288,2236183,65603,28306,3410009001,1716877,78201121,13303
