timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5009.29,0,262144,64,21171,1395655470,0,1805721,194,2,2,6465,197,0,576,180372,4,8322,5,0,102823842,1154,1,4,373,26234605,7,104938420,4,4018,696,2,26,576,7718757,383,478361059,576,186,3,1,2,2,826,3,476159849,442644192,10172834,26625210,26625210,3,1,1384510952,73389,73389,2,2,2,26625214,5,3,39080,405549,153762,5458,4014,476159849,174914,7565349,1330
10014.57,7,262144,64,42725,2815759664,2,4748948,317,4,4,6465,323,0,576,386070,4,16789,7,0,107831232,1154,1,4,373,53102666,7,212410664,6,7721,1895,2,48,576,16520374,1888,931253112,576,186,3,1,2,2,826,3,926979467,889717400,22628761,53926482,53926482,3,1,2804177096,73389,73389,2,2,2,53926486,5,3,46425,848824,252428,11467,7715,926979467,374603,16268960,1330
15021.11,14,262144,64,63901,4210753402,3,7423863,395,6,6,6465,454,1,576,593654,4,25136,7,0,111294174,1154,1,4,373,79521956,7,318087824,6,11320,2963,2,48,576,25739828,2494,1369305996,576,186,3,1,2,2,826,3,1363003515,1328794626,35252511,80771161,80771161,3,1,4200100404,73389,73389,2,2,2,80771165,5,3,55742,1297861,357645,17441,11312,1363003515,576213,25383738,1330
20026.23,29,262144,64,84121,5543444638,4,9855904,565,6,6,6465,578,1,576,769042,4,33097,7,0,115650000,1154,1,4,373,104760743,7,419042972,6,14752,4000,2,48,576,34036436,2926,1786726845,576,186,3,1,2,2,826,3,1778490835,1748350009,46607057,106384881,106384881,3,1,5532013844,73389,73389,2,2,2,106384885,5,3,59779,1686329,432122,22829,14744,1778490835,746213,33606321,1330
25032.40,35,262144,64,102864,6778385988,4,11896559,772,6,6,6465,702,1,576,935245,4,40477,7,0,117508164,1154,1,4,373,128139963,7,512495352,6,17973,5184,2,48,576,41607523,3491,2175187377,576,186,3,1,2,2,826,3,2165128704,2137527080,56822815,130129110,130129110,3,1,6766713752,73389,73389,2,2,2,130129114,5,3,66939,2055531,513399,27967,17965,2165128704,907278,41096546,1330
30038.72,47,262144,64,121689,8017796340,4,13598815,972,6,6,6465,844,1,576,1123587,4,47901,7,0,117508164,1154,1,4,373,151564806,7,606259224,6,21301,6297,2,48,576,49487109,5003,2574373609,576,186,3,1,2,2,826,3,2562437749,2528132738,67063507,153937160,153937160,3,1,8004732352,73389,73389,2,2,2,153937164,5,3,72947,2470205,597099,33599,21293,2562437749,1089988,48892110,1330
35045.77,62,262144,64,139509,9193744146,4,14924659,1136,6,6,6465,957,7,576,1325345,4,54940,7,0,117508164,1154,1,4,373,173824358,7,695297432,6,24396,8002,2,48,576,57750409,9865,2950625287,576,186,3,1,2,2,826,3,2936923880,2898314715,77352792,176531906,176548290,3,1,9179659144,73389,73389,2,2,2,176531910,5,3,74038,2905616,686518,39523,24388,2936923880,1285822,57065403,1330
40052.93,76,262144,64,158926,10472905024,4,15727004,1253,6,6,6465,1081,7,576,1535910,4,62567,7,0,117508164,1154,1,4,373,197993074,7,791972296,6,27776,9299,2,48,576,66504651,12108,3361107207,576,186,3,1,2,2,826,3,3345494304,3301522122,87626229,201095335,201095335,3,1,10456105484,73389,73389,2,2,2,201078955,5,3,80253,3359441,779057,45505,27768,3345494304,1490405,65727472,1330
45059.96,85,262144,64,177973,11726852302,5,18404171,1360,7,7,6465,1201,7,576,1744026,4,70055,7,0,117508164,1154,1,4,373,221715852,7,886798652,6,31094,11074,2,48,576,75415396,16604,3764472639,576,186,3,1,2,2,826,3,3746977505,3696818484,99918593,225173721,225190105,3,1,11709033524,73389,73389,2,2,2,225173725,5,3,86250,3809533,870975,51592,31085,3746977505,1692434,74546876,1330
50067.67,99,262144,64,196029,12917325456,5,20427164,1545,7,7,6465,1311,7,576,1918004,4,77151,7,0,117508164,1154,1,4,373,244242016,7,976838724,6,34215,12241,2,48,576,83011345,18601,4143507941,576,186,3,1,2,2,826,3,4124241812,4072373840,110156827,248037088,248037088,3,1,12897928608,73389,73389,2,2,2,248037092,5,3,95400,4196181,970702,56916,34206,4124241812,1861088,82043201,1330
55072.97,100,262144,64,211943,13965634730,6,22660034,1700,7,7,6465,1420,7,576,2033856,4,83406,7,0,117508164,1154,1,4,373,264010824,7,1056043296,6,37061,12877,2,48,576,88491134,19128,4486943293,576,186,3,1,2,2,826,3,4466122501,4403117618,118304294,268136321,268152705,3,1,13943088724,73389,73389,2,2,2,268136325,5,3,99812,4469069,1025691,60741,37052,4466122501,1973115,87468333,1330
60078.07,103,262144,64,228881,15081668234,6,26912294,1803,8,8,6465,1525,7,576,2150061,4,90069,7,0,117508164,1154,1,4,373,285138425,7,1140553700,6,40071,13416,2,48,576,93935663,19278,4851641504,576,186,3,1,2,2,826,3,4829179570,4755273927,128441167,289552307,289552307,3,1,15056719996,73389,73389,2,2,2,289552311,5,3,110175,4746128,1088293,64698,40061,4829179570,2085363,92850890,1330
