timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5024.28,97,262144,64,41616,2742163224,35,41884644,368,38,38,1334,315,12,576,830690,0,13,16312,41,1489,108820644,1154,1,4,3927,51573966,24,206231012,40,7501,59177,2,15468,576,31071120,3743122,900779738,576,1661,0,3,1,2,2,5255,3,896387527,866351265,79283336,52523935,52540319,3,1,2731244652,73389,73389,2,2,2,52523939,20,3,170171,3271554,1519479,27104,7461,896387527,803586,29550215,11085
10029.08,97,262144,64,78303,5159658528,43,51452476,558,45,45,1334,553,12,576,1048337,0,13,30745,41,1489,109749726,1154,1,4,3927,97311664,24,389182096,40,13806,59766,2,15468,576,42384010,3743834,1665487013,576,1661,0,3,1,2,2,5255,3,1657712532,1627611022,100988185,99004777,99021161,3,1,5148248436,73389,73389,2,2,2,99004781,20,3,186183,3784797,1636066,34836,13759,1657712532,1013501,40747445,11085
15034.35,97,262144,64,108335,7139431106,43,54581096,726,46,46,1334,746,12,576,1211919,0,13,42607,41,1489,110353026,1154,1,4,3927,134863552,24,539454208,40,18959,60141,2,15468,576,51300030,3744140,2290736743,576,1661,0,3,1,2,2,5255,3,2280199517,2250871111,113672154,137083230,137083230,3,1,7128327992,73389,73389,2,2,2,137083234,20,3,192193,4186357,1703726,40946,18911,2280199517,1170973,49596281,11085
20039.49,97,262144,64,145375,9578781622,43,57634757,902,46,46,1334,988,12,576,1432220,0,13,57225,41,1489,112512840,1154,1,4,3927,181147400,24,724589600,40,25327,60616,2,15468,576,62740058,3744428,3062557577,576,1661,0,3,1,2,2,5255,3,3048604223,3018703986,129006962,183998692,184015076,3,1,9567932016,73389,73389,2,2,2,183998696,20,3,195378,4713301,1796620,48818,25279,3048604223,1383402,60943645,11085
25044.15,97,262144,64,179667,11839981836,46,64540520,1041,49,49,1334,1204,13,576,1628706,0,13,70762,41,1489,116301564,1154,1,4,3927,224099747,24,896334348,40,31211,61215,2,15468,576,73402902,3745662,3775577956,576,1661,0,3,1,2,2,5255,3,3758459745,3730742287,147332821,227476944,227476944,3,1,11828801120,73389,73389,2,2,2,227476948,20,3,212250,5182518,1900828,55642,31160,3758459745,1573064,71502660,11085
30049.14,98,262144,64,212876,14026429904,55,75435497,1220,57,57,1334,1425,13,576,1817432,0,13,83812,41,1489,117508164,1154,1,4,3927,265473823,24,1061895292,40,36990,61642,2,15468,576,83183296,3746560,4472111878,576,1661,0,3,1,2,2,5255,3,4451906051,4419654278,168732944,269490160,269506544,3,1,14013488352,73389,73389,2,2,2,269490164,20,3,231840,5642635,2045823,62203,36931,4451906051,1755229,81138456,11085
35054.40,98,262144,64,237819,15671072934,55,77864941,1432,57,57,1334,1582,13,576,1950523,0,13,93593,41,1489,117508164,1154,1,4,3927,296441674,24,1185766696,40,41327,61786,2,15468,576,90413332,3746878,4998640910,576,1661,0,3,1,2,2,5255,3,4976106051,4938025739,178900484,301083152,301083152,3,1,15656323936,73389,73389,2,2,2,301083156,20,3,234734,5973805,2117365,67031,41268,4976106051,1883492,88297448,11085
40084.09,241,262144,64,272138,17933077340,56,88999828,1978,70,70,1334,1807,40,576,2926104,0,13,107157,41,1489,117508164,1154,1,4,3927,339373688,24,1357365252,40,47332,115392,2,15468,576,128677306,9369908,5724754731,576,1661,0,3,1,2,2,5255,3,5698384361,5651118443,236816417,344526921,344543305,3,1,17915399924,73389,73389,2,2,2,344526925,20,3,289483,10419209,3318552,105816,47261,5698384361,2820294,125361154,11085
45100.54,388,262144,64,307698,20274725868,66,111459972,2549,79,79,1334,2035,98,576,3960334,0,13,121098,41,1489,117508164,1154,1,4,3927,383453657,24,1533491268,40,53713,207164,2,15468,576,167360843,15418424,6495644561,576,1661,0,3,1,2,2,5255,3,6465249497,6390724064,306972329,389382317,389398701,3,1,20247028548,73389,73389,2,2,2,389365937,20,3,346364,15162216,4595167,143166,53632,6465249497,3817168,162766573,11085
50105.02,465,262144,64,337875,22263084150,80,131428079,2965,82,82,1334,2229,108,576,4654845,0,13,132942,41,1489,117508164,1154,1,4,3927,420945166,24,1683716116,40,59183,242627,2,15468,576,193362859,19116349,7159924724,576,1661,0,3,1,2,2,5255,3,7126238148,7018942507,358622585,427508207,427508207,3,1,22230426796,73389,73389,2,2,2,427508211,20,3,378702,18271315,5361769,168265,59099,7126238148,4486580,187997664,11085
