timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5031.77,92,262144,64,19677,1296839736,12,19474867,427,13,13,1963,165,11,576,613729,0,12,7686,16,1,103801188,1154,1,4,5344,24302371,24,97209484,15,3700,43730,2,22292,576,21806097,3949159,443742119,576,2250,0,3,1,2,2,6403,3,441412032,411691400,46869546,24731143,24731143,3,1,1286019468,73389,73389,2,2,2,24731147,31,3,117793,2930800,1250266,20020,3685,441412032,593709,20552513,16678
10050.73,157,262144,64,39628,2611551874,12,24419007,853,21,21,1963,300,20,576,1132346,0,12,15528,16,1,110377158,1154,1,4,5344,49121579,24,196357196,15,7146,88168,2,22292,576,41662983,7212019,859157603,576,2250,0,3,1,2,2,6403,3,854632547,825454219,76350020,50019342,50019342,3,1,2600153848,73389,73389,2,2,2,50002962,31,3,156658,5303117,1907942,38120,7123,854632547,1094226,39751743,16678
15072.19,261,262144,64,62260,4101953962,13,34299285,1311,21,21,1963,448,36,576,1873611,0,12,24476,16,1,114769182,1154,1,4,5344,77455654,24,309822616,15,11029,119698,2,22292,576,69022611,12043903,1330245414,576,2250,0,3,1,2,2,6403,3,1323142748,1294663908,120260903,78682645,78682645,3,1,4091497572,73389,73389,2,2,2,78682649,31,3,181450,8881592,2738710,63425,11006,1323142748,1810186,66280072,16678
20085.85,382,262144,64,85899,5661198378,14,44856760,1775,23,23,1963,602,56,576,2631505,0,12,33772,16,1,115710330,1154,1,4,5344,106852802,24,427346392,15,15108,195644,2,22292,576,96370908,17177852,1824207565,576,2250,0,3,1,2,2,6403,3,1814410298,1785520106,165305856,108637237,108653621,3,1,5648284388,73389,73389,2,2,2,108620857,31,3,210369,12594215,3595022,88893,15083,1814410298,2542612,92768153,16678
25105.87,494,262144,64,109812,7235926128,14,55404329,2243,24,24,1963,757,76,576,3384033,0,12,43183,16,1,116928996,1154,1,4,5344,136722964,24,546762652,15,19203,253928,2,22292,576,124689652,22346659,2320797492,576,2250,0,3,1,2,2,6403,3,2308294568,2281152120,211201520,138936781,138953165,3,1,7224712644,73389,73389,2,2,2,138936785,31,3,245851,16320652,4512129,114199,19177,2308294568,3269834,120167637,16678
30127.13,614,262144,64,133757,8812678634,16,65695237,2719,24,24,1963,915,95,576,4140810,0,12,52618,16,1,117508164,1154,1,4,5344,166600190,24,666400760,15,23322,321989,2,22292,576,152934708,27370332,2819858219,576,2250,0,3,1,2,2,6403,3,2804629929,2777601431,256920213,169269093,169285477,3,1,8801992868,73389,73389,2,2,2,169269097,31,3,277612,20004464,5443605,144186,23296,2804629929,3996624,147478403,16678
35142.74,3056,262144,64,158101,10417486432,17,74093371,3168,25,25,1963,1069,107,576,4913314,0,12,62199,16,1,117508164,1154,1,4,5344,197023055,24,788027656,15,27504,374385,2,22292,576,181323139,32340824,3327673424,576,2250,0,3,1,2,2,6403,3,3309665686,3282817861,300658386,200129123,200145507,3,1,10405862460,73389,73389,2,2,2,200112743,31,3,321581,23712178,6382091,171830,27478,3309665686,4741484,174930717,16678
40157.52,3164,262144,64,183022,12058588186,17,82813131,3631,27,27,1963,1228,122,576,5696575,0,12,72043,16,1,117508164,1154,1,4,5344,228186588,24,912681820,15,31783,413259,2,22292,576,211036433,37685697,3847038120,576,2250,0,3,1,2,2,6403,3,3826176204,3799442887,346582111,231688076,231704460,3,1,12047779984,73389,73389,2,2,2,231688080,31,3,354895,27571562,7361970,198965,31754,3826176204,5497610,203664390,16678
45160.90,3221,262144,64,203709,13422475968,26,97489789,3977,27,27,1963,1362,134,576,6140340,0,12,80192,16,1,117508164,1154,1,4,5344,253937259,24,1015749036,15,35353,434153,2,22292,576,228373354,40212949,4280428375,576,2250,0,3,1,2,2,6403,3,4257378178,4228862322,382479005,257920070,257936454,3,1,13411843672,73389,73389,2,2,2,257920074,31,3,371900,29516066,7837473,214024,35324,4257378178,5926316,220523421,16678
50165.04,3221,262144,64,218772,14414172672,26,97819694,4230,27,27,1963,1460,134,576,6221578,0,12,86120,16,1,117508164,1154,1,4,5344,272708642,24,1090834568,15,37955,434347,2,22292,576,232841737,40213088,4596197419,576,2250,0,3,1,2,2,6403,3,4571746527,4541303986,387594228,276975045,276975045,3,1,14402702372,73389,73389,2,2,2,276975049,31,3,373996,29717566,7869489,216890,37926,4571746527,6004688,224960085,16678
