timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5033.65,137,262144,64,27227,1794737498,6,15206774,524,17,17,89,227,15,576,969929,0,5,10680,19,2,106926282,1154,1,4,1085,33731209,19,134924836,18,5032,68507,2,13727,576,34811456,5925868,602347467,576,2238,0,3,1,2,2,2088,3,599065159,567871873,58503129,34318769,34367921,3,1,1784576020,73389,73389,2,2,2,34318773,13,3,105015,4463868,1521873,35371,5014,599065159,934558,33289219,10618
10051.67,285,262144,64,55235,3640344896,8,27627542,1067,18,18,89,404,40,576,1899883,0,5,21684,19,2,112561104,1154,1,4,1085,68618584,19,274345068,18,9835,155871,2,13727,576,70129455,11621763,1185829468,576,2238,0,3,1,2,2,2088,3,1179374526,1149266991,114543991,69762001,69794769,3,1,3627624084,73389,73389,2,2,2,69762005,13,3,145331,8684589,2627174,67488,9816,1179374526,1832395,67498542,10618
15066.97,420,262144,64,81084,5344098090,10,37610405,1583,21,21,89,572,63,576,2743205,0,5,31884,19,2,115058766,1154,1,4,1085,100837451,19,403349804,18,14260,237404,2,13727,576,102221550,16836868,1722067709,576,2238,0,3,1,2,2,2088,3,1712672934,1685618256,164068468,102553184,102569568,3,1,5332765600,73389,73389,2,2,2,102553188,13,3,180340,12529374,3644231,96171,14237,1712672934,2647034,98572551,10618
20081.03,561,262144,64,108559,7151891026,13,48977644,2103,22,22,89,746,88,576,3633527,0,5,42661,19,2,117218580,1154,1,4,1085,135127378,19,540315780,18,18985,306874,2,13727,576,135655720,22252814,2295745270,576,2238,0,3,1,2,2,2088,3,2283237970,2254687574,216688449,137319527,137335911,3,1,7140615436,73389,73389,2,2,2,137319531,13,3,228234,16681375,4783555,127682,18962,2283237970,3505845,130866316,10618
25112.04,692,262144,64,136749,9010403322,14,58948092,2626,24,24,89,934,102,576,4513885,0,5,53804,19,2,117218580,1154,1,4,1085,170323291,19,681163968,18,23845,382828,2,13727,576,169249694,27996143,2883429602,576,2238,0,3,1,2,2,2088,3,2867670955,2839860154,268326425,173034810,173100346,3,1,8997810152,73389,73389,2,2,2,173034814,13,3,259521,21014826,5780740,156988,23819,2867670955,4356897,163464736,10618
30126.47,798,262144,64,161138,10618401560,15,69554083,3119,24,24,89,1086,119,576,5297601,0,5,63431,19,2,117508164,1154,1,4,1085,200894460,19,803513160,18,28031,450648,2,13727,576,198473317,33041927,3392305716,576,2238,0,3,1,2,2,2088,3,3373755107,3345896824,315271238,204007369,204007369,3,1,10607531252,73389,73389,2,2,2,203990989,13,3,282226,24689019,6650862,184052,28005,3373755107,5113549,191816945,10618
35140.08,927,262144,64,185379,12214987098,15,79512089,3583,25,25,89,1246,141,576,6069547,0,5,72961,19,2,117508164,1154,1,4,1085,231098683,19,924330060,18,32203,512409,2,13727,576,227938322,38212313,3898410170,576,2238,0,3,1,2,2,2088,3,3877102700,3848677989,361859645,234673394,234722546,3,1,12203016520,73389,73389,2,2,2,234673398,13,3,320754,28515768,7597585,211492,32176,3877102700,5858055,220332087,10618
40144.81,990,262144,64,204575,13480774592,25,95808058,4000,26,26,89,1367,152,576,6554446,0,5,80523,19,2,117508164,1154,1,4,1085,254967490,19,1019869960,18,35495,545972,2,13727,576,247244878,41227108,4297834831,576,2238,0,3,1,2,2,2088,3,4274437178,4246893982,401839189,259047963,259064347,3,1,13470494108,73389,73389,2,2,2,259047967,13,3,354544,30824142,8246960,232222,35467,4274437178,6322224,238990014,10618
45158.99,2512,262144,64,225095,14833102496,27,104626775,4451,36,36,89,1497,164,576,7129098,0,5,88609,19,2,117508164,1154,1,4,1085,280616464,19,1122401076,18,39044,575379,2,13727,576,269834978,44807795,4727900173,576,2238,0,3,1,2,2,2088,3,4702225722,4672710129,438310505,285030323,285063091,3,1,14821576828,73389,73389,2,2,2,285030327,13,3,414873,33488044,9085036,252814,39006,4702225722,6876284,260740830,10618
50176.92,2624,262144,64,246596,16249733282,28,115288676,4918,37,37,89,1644,176,576,7831881,0,5,97064,19,2,117508164,1154,1,4,1085,307517615,19,1229876648,18,42746,656557,2,13727,576,296898176,49602416,5176050662,576,2238,0,3,1,2,2,2088,3,5147928949,5118723909,482388356,312298827,312315211,3,1,16239539036,73389,73389,2,2,2,312298831,13,3,453027,36993699,9947627,277620,42707,5147928949,7554261,286937886,10618
