timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5007.28,0,262144,64,27663,1823323260,0,2264399,176,3,3,5669,222,0,576,184872,0,3,10875,6,0,104090772,1154,1,4,285,34312838,16,137251352,5,5061,367,2,27,576,8107664,368,609397263,576,121,0,3,1,2,2,732,3,606709037,577063083,11038805,34867633,34867633,3,1,1813116948,73389,73389,2,2,2,34867637,5,3,84859,414435,202709,5824,5056,606709037,179048,7905444,1089
10012.14,1,262144,64,62943,4147969914,0,5181228,336,3,3,5669,472,0,576,406920,0,3,24790,6,0,110377158,1154,1,4,285,78340915,16,313298844,5,11151,698,2,27,576,19523849,789,1343420766,576,121,0,3,1,2,2,732,3,1337447924,1309218027,26193553,79558745,79558745,3,1,4137054772,73389,73389,2,2,2,79558749,5,3,92601,921912,289483,13115,11146,1337447924,393805,19235316,1089
15017.31,2,262144,64,96671,6369408512,3,12304416,451,6,6,5669,657,0,576,613158,0,3,38036,9,0,116289498,1154,1,4,285,120411335,16,481645340,8,16916,1340,2,41,576,30056765,1698,2048756321,576,121,0,3,1,2,2,732,3,2039686172,2008467947,44592908,122269996,122286380,3,1,6358039824,73389,73389,2,2,2,122270000,5,3,107169,1397497,412661,20099,16908,2039686172,593059,29645800,1089
20021.47,5,262144,64,131680,8677525642,11,22938946,609,13,13,5669,898,0,576,817981,0,3,51841,14,0,117508164,1154,1,4,285,164118470,16,656409176,13,22999,1670,2,98,576,40732538,2088,2782079622,576,121,0,3,1,2,2,732,3,2769754884,2735555687,66708951,166632984,166632984,3,1,8664915200,73389,73389,2,2,2,166632988,5,3,127808,1884162,545486,27123,22984,2769754884,790858,40188857,1089
25025.04,5,262144,64,158145,10422312642,11,24788547,806,13,13,5669,1078,0,576,965839,0,3,62257,14,0,117508164,1154,1,4,285,197048844,16,788195376,13,27618,1980,2,98,576,48504617,2318,3341519492,576,121,0,3,1,2,2,732,3,3326720693,3285973076,76903437,200124361,200124361,3,1,10406466804,73389,73389,2,2,2,200124365,5,3,130609,2246427,606230,32503,27603,3326720693,933336,47900280,1089
30042.40,83,262144,64,187671,12367331292,11,31740960,1218,25,25,5669,1261,14,576,1607169,0,3,73862,18,1,117508164,1154,1,4,285,233837126,16,935154972,17,32799,34094,2,4869,576,73559987,3344580,3970819990,576,121,0,3,1,2,2,732,3,3952881725,3898935105,114122077,237470296,237470296,3,1,12348455424,73389,73389,2,2,2,237470300,5,3,172476,4981500,1387542,54181,32772,3952881725,1552988,72172179,1089
35046.55,255,262144,64,224283,14779633878,13,44805157,1839,26,26,5669,1494,54,576,2816896,0,3,88235,18,1,117508164,1154,1,4,285,279384115,16,1117536460,17,39184,112400,2,4869,576,118546953,10257843,4746608838,576,121,0,3,1,2,2,732,3,4724501852,4660063604,182438104,283764881,283781265,3,1,14755773844,73389,73389,2,2,2,283764885,5,3,215409,10359991,2742694,96662,39156,4724501852,2720234,115802838,1089
40049.93,373,262144,64,256653,16913257056,23,65913728,2324,35,35,5669,1704,69,576,3690539,0,3,101001,18,1,117508164,1154,1,4,285,319799645,16,1279198580,17,44898,169899,2,4869,576,151237825,14930489,5440342920,576,121,0,3,1,2,2,732,3,5414669359,5333156211,243364595,324706216,324706216,3,1,16884723264,73389,73389,2,2,2,324706220,5,3,264112,14125881,3734247,127759,44861,5414669359,3562780,147498646,1089
45054.82,373,262144,64,279373,18410077876,33,78900194,2533,35,35,5669,1853,69,576,3819854,0,3,109932,18,1,117508164,1154,1,4,285,348088702,16,1392290316,17,48882,170054,2,4869,576,158042183,14937778,5924017146,576,121,0,3,1,2,2,732,3,5896190619,5804851500,263703334,353447121,353447121,3,1,18378398356,73389,73389,2,2,2,353430741,5,3,268883,14440154,3798136,132371,48845,5896190619,3687483,154238860,1089
50058.55,373,262144,64,305106,20105336010,33,80327800,2695,39,39,5669,2019,69,576,3973446,0,3,120066,18,1,117508164,1154,1,4,285,380191860,16,1520767440,17,53409,170475,2,4869,576,166280469,14939561,6473664364,576,121,0,3,1,2,2,732,3,6443401213,6339437265,273956466,385990829,386007213,3,1,20071523140,73389,73389,2,2,2,385990833,5,3,274460,14819065,3870022,138060,53368,6443401213,3835386,162405718,1089
55062.54,373,262144,64,324836,21405926672,37,88321036,2829,39,39,5669,2147,69,576,4088613,0,3,127790,18,1,117508164,1154,1,4,285,404637217,16,1618484392,17,56950,170604,2,4869,576,172034992,14939686,6904183747,576,121,0,3,1,2,2,732,3,6872027012,6750632389,288152073,410900037,410900037,3,1,21366801956,73389,73389,2,2,2,410900041,5,3,285603,15091572,3936176,142005,56909,6872027012,3946608,168094553,1089
60078.51,430,262144,64,346066,22803590602,38,95548447,3076,48,48,5669,2281,74,585,4519713,2,3,136109,18,1,118949768,1172,1,4,285,430950325,16,1723736580,17,60854,200620,2,4869,585,188607562,17272107,7376954190,583,124,2,3,1,2,2,732,3,7342502583,7193180412,315503763,437589512,437638664,3,1,22753802688,73389,73389,2,2,2,437573132,5,3,328459,17071691,4560404,156619,60804,7342502583,4363094,184042127,1108
65082.53,482,262144,64,366151,24127955450,47,108077059,3325,48,48,5669,2418,79,594,4932685,2,3,143952,18,1,120761742,1190,1,4,285,455725117,16,1822835944,17,64661,218475,2,4869,594,204041427,19437739,7836357069,592,124,2,3,1,2,2,732,3,7799670533,7613986265,346839745,462806772,462806772,3,1,24065952176,73389,73389,2,2,2,462806776,5,3,342679,18906077,4954136,170787,64611,7799670533,4761898,199082107,1124
