timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5035.81,65,258048,63,9800,646041524,9,13755177,256,10,10,4598,106,6,576,264379,13,3762,13,2427,100929480,1154,1,4,6309,11831220,26,47260164,12,1976,26387,2,14740,576,8643590,1630993,234232278,576,2271,3,1,2,2,7946,3,233061052,206571755,24767935,12212940,12212940,3,1,635072912,73389,73389,2,2,2,12212944,23,3,96732,1322459,730851,8291,1964,233061052,256088,7911578,14318
10040.30,65,258048,63,17418,1147201200,9,16212902,470,10,10,4598,158,6,576,312156,13,6771,13,2427,102835908,1154,1,4,6309,21349530,26,85398120,12,3321,26447,2,14740,576,11065029,1631032,396674560,576,2271,3,1,2,2,7946,3,394770970,364459848,29827285,21850162,21850162,3,1,1136208456,73389,73389,2,2,2,21850166,23,3,110248,1437839,765682,10079,3309,394770970,302077,10298274,14318
15044.73,65,258048,63,24609,1621619802,9,18871011,672,10,10,4598,210,6,576,357314,13,9609,13,2427,105985134,1154,1,4,6309,30348547,26,121394188,12,4594,26486,2,14740,576,13299528,1631157,550080218,576,2271,3,1,2,2,7946,3,547483629,513639475,34889585,30979036,30979036,3,1,1610909904,73389,73389,2,2,2,30979040,23,3,118948,1545503,792624,11748,4582,547483629,345566,12506045,14318
20049.09,65,258048,63,32271,2126254296,10,22355726,888,11,11,4598,261,6,576,402712,13,12630,13,2427,108482796,1154,1,4,6309,39951122,26,159804488,12,5889,26647,2,14740,576,15707700,1631572,706408478,576,2271,3,1,2,2,7946,3,703100430,672624155,40960066,40685668,40685668,3,1,2115654768,73389,73389,2,2,2,40685672,23,3,128292,1656262,823012,13466,5876,703100430,389246,14883931,14318
25052.91,65,258048,63,39567,2607240462,10,24807361,1099,11,11,4598,311,6,576,446867,13,15514,13,2427,111318306,1154,1,4,6309,49075144,26,196300576,12,7154,26728,2,14740,576,18137710,1632170,858975064,576,2271,3,1,2,2,7946,3,854969956,823909661,46014566,49939581,49939581,3,1,2596858244,73389,73389,2,2,2,49939585,23,3,133139,1763763,860189,15223,7141,854969956,431644,17276738,14318
30057.71,65,258048,63,49542,3264400872,10,26529028,1374,11,11,4598,365,6,576,507770,13,19428,13,2427,114720918,1154,1,4,6309,61498206,26,245992824,12,8857,26901,2,14740,576,21272427,1632339,1067909457,576,2271,3,1,2,2,7946,3,1062974335,1030972687,51111058,62572472,62572472,3,1,3253768576,73389,73389,2,2,2,62572476,23,3,140139,1913763,890394,17429,8844,1062974335,490341,20381503,14318
35062.27,65,258048,63,59690,3933200660,10,28197824,1659,11,11,4598,428,6,576,569654,13,23373,13,2427,115312152,1154,1,4,6309,73997227,26,295988908,12,10593,27179,2,14740,576,24454513,1632577,1278630349,576,2271,3,1,2,2,7946,3,1272746665,1241520014,56199858,75424388,75424388,3,1,3922068208,73389,73389,2,2,2,75424392,23,3,157940,2065919,939523,19638,10580,1272746665,550016,23514560,14318
40067.14,65,258048,63,68322,4501453338,11,31231413,1910,12,12,4598,486,6,576,622431,13,26832,13,2427,115312152,1154,1,4,6309,84935608,26,339742432,12,12079,27264,2,14740,576,27294956,1632710,1457819289,576,2271,3,1,2,2,7946,3,1451120289,1420278989,62277334,86368012,86368012,3,1,4491136656,73389,73389,2,2,2,86368016,23,3,160478,2194901,972225,21576,12065,1451120289,600855,26322457,14318
45071.61,65,258048,63,76885,5066101048,11,33352337,2155,12,12,4598,544,6,576,670071,13,30169,13,2427,115312152,1154,1,4,6309,95475775,26,381903100,12,13546,27399,2,14740,576,30064356,1632815,1635461774,576,2271,3,1,2,2,7946,3,1627957249,1598327664,67360065,97198663,97198663,3,1,5054330508,73389,73389,2,2,2,97198667,23,3,175194,2317402,1015699,23449,13532,1627957249,646622,29048374,14318
50075.92,65,258048,63,86141,5676418592,11,35399190,2405,13,13,4598,605,6,576,722423,13,33804,13,2427,115312152,1154,1,4,6309,107103897,26,428415588,12,15142,27527,2,14740,576,32884530,1633754,1828448295,576,2271,3,1,2,2,7946,3,1820073674,1790448590,72437931,108944659,108944659,3,1,5665122300,73389,73389,2,2,2,108944663,23,3,187942,2451299,1054705,25389,15127,1820073674,697034,31829708,14318
55080.92,65,258048,63,95695,6305686696,12,38068873,2684,14,14,4598,670,6,576,779451,13,37573,13,2427,115312152,1154,1,4,6309,118972443,26,475889772,12,16777,27690,2,14740,576,36087088,1633876,2026208662,576,2271,3,1,2,2,7946,3,2016930159,1988360682,78539722,121047229,121047229,3,1,6294455940,73389,73389,2,2,2,121047233,23,3,207213,2595085,1114590,27566,16761,2016930159,751885,34972528,14318
60085.20,70,262144,64,104805,6905289714,17,45527342,2928,18,18,4598,725,8,576,874143,13,41178,13,2427,115674132,1154,1,4,6309,130439768,26,521759072,12,18335,32438,2,14740,576,40504034,2020364,2215236745,576,2271,3,1,2,2,7946,3,2205063505,2176963416,91084427,132597061,132597061,3,1,6895047204,73389,73389,2,2,2,132597065,23,3,232779,2964554,1252678,30752,18315,2205063505,843391,39251121,14318
65112.46,124,262144,64,117259,7726446250,17,52699587,3264,23,23,4598,810,16,576,1241890,13,46138,13,2427,116603214,1154,1,4,6309,146075174,26,584300696,12,20481,60323,2,14740,576,55183934,4625658,2474155033,576,2271,3,1,2,2,7946,3,2462575811,2435709304,116531282,148356693,148389461,3,1,7714548068,73389,73389,2,2,2,148356697,23,3,268613,4861146,1827015,43260,20456,2462575811,1198630,53356333,14318
70117.72,151,262144,64,127583,8404970474,22,61565141,3546,23,23,4598,868,21,576,1464000,13,50127,13,2427,116615280,1154,1,4,6309,158783300,26,635133200,12,22240,70247,2,14740,576,64263160,6016427,2688960562,576,2271,3,1,2,2,7946,3,2676282285,2649353211,136490079,161426363,161426363,3,1,8394170908,73389,73389,2,2,2,161426367,23,3,292944,5944358,2106104,51431,22215,2676282285,1412569,62157636,14318
75122.22,151,262144,64,135623,8936259872,22,63666385,3795,23,23,4598,922,21,576,1510256,13,53335,13,2427,116928996,1154,1,4,6309,168908163,26,675632652,12,23614,70307,2,14740,576,67037319,6016514,2855212409,576,2271,3,1,2,2,7946,3,2841771145,2816473442,141554258,171644329,171644329,3,1,8925505140,73389,73389,2,2,2,171644333,23,3,296343,6063856,2124161,53258,23589,2841771145,1456998,64914053,14318
