timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5017.71,66,262144,64,17147,1129453010,16,20982870,395,17,17,5274,150,5,576,430405,0,7,6690,18,2,102847974,1154,1,4,3147,21114929,20,84459716,17,3280,23221,2,18521,576,14300402,2455223,392198676,576,2252,0,3,1,2,2,4233,3,390247174,358888794,38908425,21514290,21514290,3,1,1118743112,73389,73389,2,2,2,21514294,20,3,76712,1968997,877572,13469,3261,390247174,416936,13423283,12171
10031.66,175,262144,64,39798,2621462262,16,28469054,850,26,26,5274,305,27,576,1170069,0,7,15612,18,2,110111706,1154,1,4,3147,49397071,20,197523576,17,7198,75074,2,18521,576,41578975,7084792,864506583,576,2252,0,3,1,2,2,4233,3,859962242,828562065,80198013,50183626,50216394,3,1,2608696616,73389,73389,2,2,2,50167246,20,3,128125,5464932,1848661,41724,7172,859962242,1128357,39726683,12171
15058.02,274,262144,64,61402,4045398292,18,38420230,1289,26,26,5274,443,35,576,1871137,0,7,24116,18,2,113478120,1154,1,4,3147,76364954,20,305266080,17,10897,104943,2,18521,576,68217660,11761029,1313203461,576,2252,0,3,1,2,2,4233,3,1306201692,1276743929,122956142,77570692,77587076,3,1,4033676016,73389,73389,2,2,2,77570696,20,3,159478,8897695,2671650,67431,10869,1306201692,1803706,65538268,12171
20082.77,375,262144,64,84247,5551412590,20,47742130,1769,28,28,5274,591,51,576,2604925,0,7,33114,18,2,115686198,1154,1,4,3147,104865033,20,419330860,17,14816,194886,2,18521,576,96443401,16520941,1789191511,576,2252,0,3,1,2,2,4233,3,1779598254,1750834247,167656180,106559072,106559072,3,1,5541071776,73389,73389,2,2,2,106559076,20,3,208056,12479347,3660143,92769,14786,1779598254,2512156,92775466,12171
25107.11,478,262144,64,107468,7081646114,22,56665747,2217,30,30,5274,744,74,576,3341085,0,7,42250,18,2,117218580,1154,1,4,3147,133786455,20,535016244,17,18819,248068,2,18521,576,124772003,21583107,2273420309,576,2252,0,3,1,2,2,4233,3,2261185923,2232588469,211917015,135967403,135983787,3,1,7070304988,73389,73389,2,2,2,135967407,20,3,240217,16177366,4544009,119071,18787,2261185923,3222014,120220481,12171
30124.31,568,262144,64,130973,8631155492,23,66295331,2711,31,31,5274,896,85,576,4067010,0,7,51525,18,2,117508164,1154,1,4,3147,163148721,20,652530244,17,22854,303801,2,18521,576,152997109,26566894,2762880323,576,2252,0,3,1,2,2,4233,3,2747968523,2720448844,256708596,165772824,165789208,3,1,8619334912,73389,73389,2,2,2,165756444,20,3,270490,19845938,5407803,145187,22821,2747968523,3921823,147580230,12171
35142.87,663,262144,64,154637,10190469728,23,76015237,3160,32,32,5274,1048,112,576,4809251,0,7,60852,18,2,117508164,1154,1,4,3147,192659404,20,770637616,17,26911,364174,2,18521,576,181293106,31791210,3256140919,576,2252,0,3,1,2,2,4233,3,3238547546,3211337724,301917327,195738211,195787363,3,1,10178387004,73389,73389,2,2,2,195738215,20,3,304500,23521401,6293488,171151,26878,3238547546,4638100,174990640,12171
40170.59,795,262144,64,180180,11871369594,24,83795885,3646,33,33,5274,1213,140,576,5616682,0,7,70905,18,2,117508164,1154,1,4,3147,224539814,20,898159256,17,31302,424157,2,18521,576,212036025,37202606,3788125824,576,2252,0,3,1,2,2,4233,3,3767618173,3740406613,348233288,228090073,228106457,3,1,11860683828,73389,73389,2,2,2,228090077,20,3,337263,27487159,7250593,199337,31267,3767618173,5417345,204774878,12171
45175.86,815,262144,64,197982,13044653634,33,94010341,3916,34,34,5274,1326,142,576,5831176,0,7,77903,18,2,117508164,1154,1,4,3147,246683116,20,986732464,17,34377,429498,2,18521,576,220982137,38052685,4161852433,576,2252,0,3,1,2,2,4233,3,4139599851,4109835889,368959121,250654654,250654654,3,1,13034042040,73389,73389,2,2,2,250654658,20,3,340662,28319489,7451052,206489,34341,4139599851,5624687,213520713,12171
50209.83,842,262144,64,215210,14179149608,33,96092326,4230,44,44,5274,1438,147,576,6054231,0,7,84695,18,2,117508164,1154,1,4,3147,268195281,20,1072587156,17,37375,441767,2,18521,576,230613110,39026837,4524724843,576,2252,0,3,1,2,2,4233,3,4500768120,4467635492,382317449,272416863,272433247,3,1,14165676908,73389,73389,2,2,2,272416867,20,3,386243,29166017,7854358,214026,37329,4500768120,5840205,222747575,12171
55225.64,938,262144,64,238442,15711419222,43,113439304,4644,52,52,5274,1587,164,576,6706221,0,7,93864,18,2,117508164,1154,1,4,3147,297254546,20,1188759472,17,41513,486454,2,18521,576,255560007,42911952,5024297825,576,2252,0,3,1,2,2,4233,3,4997720342,4951182555,430329262,301824750,301824750,3,1,15694887032,73389,73389,2,2,2,301824754,20,3,430958,32236698,8699776,236957,41459,4997720342,6469264,246849062,12171
60231.06,946,262144,64,253621,16712440354,51,122605198,4956,52,52,5274,1688,164,576,6833494,0,7,99817,18,2,117508164,1154,1,4,3147,316128412,20,1264448904,17,44219,497193,2,18521,576,261401144,43262798,5351303285,576,2252,0,3,1,2,2,4233,3,5323235081,5267081640,446153140,321032770,321032770,3,1,16693704072,73389,73389,2,2,2,321032774,20,3,437804,32649410,8781797,241466,44165,5323235081,6592028,252608764,12171
65236.03,946,262144,64,268489,17691559474,51,123680318,5239,53,53,5274,1786,164,576,6919095,0,7,105655,18,2,117508164,1154,1,4,3147,334625537,20,1338502148,17,46847,497357,2,18521,576,265719851,43262866,5670438067,576,2252,0,3,1,2,2,4233,3,5640961559,5576154028,451878756,339809217,339809217,3,1,17670079316,73389,73389,2,2,2,339809221,20,3,448877,32860920,8839853,244510,46792,5640961559,6674585,256869465,12171
70242.61,946,262144,64,286488,18878369472,51,127736207,5368,53,53,5274,1900,164,576,7044028,0,7,112674,18,2,117508164,1154,1,4,3147,356791468,20,1427101276,17,50162,497855,2,18521,576,271390126,43263041,6072254996,576,2252,0,3,1,2,2,4233,3,6040982892,5952074251,462082187,362469943,362469943,3,1,18848437068,73389,73389,2,2,2,362469947,20,3,459739,33161766,8912479,248582,50107,6040982892,6795446,262467018,12171
75247.84,946,262144,64,301834,19889312692,54,134164785,5422,56,56,5274,2001,164,576,7151777,0,7,118650,18,2,117508164,1154,1,4,3147,375673632,20,1502694528,17,53225,498157,2,18521,576,276504682,43263665,6441914818,576,2252,0,3,1,2,2,4233,3,6408997268,6274408488,474042307,381635288,381635288,3,1,19845035008,73389,73389,2,2,2,381635292,20,3,474742,33424465,8986072,252189,53167,6408997268,6899588,267508390,12171
