timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5019.88,55,262144,64,11715,772182462,1,3606624,124,3,3,6037,116,2,576,249521,3,4572,6,0,100627830,1154,1,4,1191,14435950,12,57679104,5,2275,5116,2,2274,576,8418782,342018,272068474,576,1222,3,1,2,2,1827,3,270721894,246222954,13033356,14641646,14641646,3,1,761365624,73389,73389,2,2,2,14641650,8,3,49557,584655,339824,6553,2270,270721894,242968,8080926,5549
10029.30,95,262144,64,23890,1574801068,1,5024532,292,3,3,6037,211,3,576,464639,3,9386,6,0,104392422,1154,1,4,1191,29612497,12,118449988,5,4440,7880,2,2274,576,16450846,578102,530925787,576,1222,3,1,2,2,1827,3,528293469,499084632,23313538,30067565,30067565,3,1,1563513412,73389,73389,2,2,2,30067569,8,3,55166,1082713,480140,12308,4435,528293469,452331,15972864,5549
15041.65,128,262144,64,36586,2411539798,1,6233324,445,3,3,6037,306,7,576,702407,3,14402,6,0,107831232,1154,1,4,1191,45450997,12,181803988,5,6637,10259,2,2274,576,24693577,779917,794863244,576,1222,3,1,2,2,1827,3,790921978,762283998,33621576,46165228,46165228,3,1,2399739920,73389,73389,2,2,2,46148848,8,3,59612,1602405,634635,18358,6632,790921978,684049,24060733,5549
20054.35,149,262144,64,48839,3218956496,1,6830858,534,3,3,6037,349,8,576,957273,3,19196,6,0,110353026,1154,1,4,1191,60766032,12,243064128,5,8716,13738,2,2274,576,33464702,1086573,1055849950,576,1222,3,1,2,2,1827,3,1050646441,1016485427,43946397,61699802,61699802,3,1,3208389736,73389,73389,2,2,2,61699806,8,3,62695,2167702,801873,24647,8711,1050646441,932626,32665813,5549
25064.07,186,262144,64,61222,4033312228,1,7632487,651,3,3,6037,442,12,576,1181613,3,24073,6,0,111909540,1154,1,4,1191,76182651,12,304730604,5,10839,16558,2,2274,576,42080994,1339529,1310887766,576,1222,3,1,2,2,1827,3,1304402433,1272994374,54235622,77351667,77351667,3,1,4022286716,73389,73389,2,2,2,77351671,8,3,65167,2689055,956533,30334,10834,1304402433,1151279,41127879,5549
30073.38,214,262144,64,75067,4946280904,1,8046093,717,3,3,6037,544,13,576,1407888,3,29556,6,0,114093486,1154,1,4,1191,93501209,12,374004836,5,13245,20001,2,2274,576,51094716,1547721,1598279456,576,1222,3,1,2,2,1827,3,1590384810,1560363465,64529219,94917413,94917413,3,1,4935705508,73389,73389,2,2,2,94917417,8,3,69233,3213949,1103831,37024,13240,1590384810,1370864,49994775,5549
35082.13,241,262144,64,88577,5835835034,1,8597768,803,3,3,6037,631,23,576,1620834,3,34858,6,0,115698264,1154,1,4,1191,110315793,12,441198672,5,15602,23431,2,2274,576,60035666,1702845,1881866084,576,1222,3,1,2,2,1827,3,1872579560,1840549231,74825811,112018818,112018818,3,1,5824978568,73389,73389,2,2,2,112018822,8,3,74927,3711164,1255637,43078,15597,1872579560,1577756,58783882,5549
40094.05,270,262144,64,103338,6809112204,1,8775159,832,3,3,6037,702,23,576,1848922,3,40655,6,0,117218580,1154,1,4,1191,128730292,12,514856616,5,18085,26054,2,2274,576,69345501,1809960,2185700674,576,1222,3,1,2,2,1827,3,2174956722,2146847610,85113842,130729285,130745669,3,1,6797922852,73389,73389,2,2,2,130729289,8,3,76121,4215236,1373918,49076,18080,2174956722,1799846,67976152,5549
45100.31,304,262144,64,121080,7979067384,3,12728300,923,5,5,6037,818,23,576,2066391,3,47655,7,0,117218580,1154,1,4,1191,150869601,12,603478404,6,21210,29038,2,2813,576,78713769,1852164,2563138145,576,1222,3,1,2,2,1827,3,2550603300,2515511968,99211198,153215820,153215820,3,1,7967222672,73389,73389,2,2,2,153215824,8,3,88667,4705617,1503983,55292,21203,2550603300,2011099,77214761,5549
50106.63,307,262144,64,137854,9084956284,5,17906181,1049,7,7,6037,954,23,576,2204302,3,54285,8,0,117218580,1154,1,4,1191,171757444,12,687029776,7,24174,30185,2,2831,576,85333764,1854891,2916210777,576,1222,3,1,2,2,1827,3,2902021114,2863983996,111528760,174453297,174469681,3,1,9071571476,73389,73389,2,2,2,174453301,8,3,105530,5034097,1613799,59695,24165,2902021114,2144607,83725426,5549
