timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5031.46,33,262144,64,14224,936636418,1,6292816,352,8,8,19359,132,8,576,362930,0,3,5545,11,0,101593110,1154,1,4,271,17496729,4,69986916,10,2769,28329,2,10795,576,13045984,2307104,331680491,576,75,0,3,1,2,2,743,3,330004363,298020087,22570943,17795566,17811950,3,1,925369464,73389,73389,2,2,2,17795570,4,3,49432,1701781,493851,13487,2760,330004363,349443,12550561,982
10089.19,110,262144,64,31264,2061200692,6,29438073,886,18,18,19359,247,25,576,958713,0,3,12227,20,1,108808578,1154,1,4,271,38653312,4,154484000,19,5715,254310,2,15510,576,34750128,17099649,686349985,576,75,0,3,1,2,2,743,3,682705350,651965692,85642275,39417623,39450391,3,1,2048864460,73389,73389,2,2,2,39401243,4,3,116507,8234893,1382904,42697,5695,682705350,916016,33361980,982
15105.92,168,262144,64,47355,3120108360,19,55780303,1362,27,27,19359,355,31,576,1505296,0,3,18464,20,1,111318306,1154,1,4,271,58452901,4,233594660,19,8498,484804,2,15510,576,54995839,29576833,1022081346,576,75,0,3,1,2,2,743,3,1016578328,985478862,147231668,59793669,59793669,3,1,3109270820,73389,73389,2,2,2,59793673,4,3,172722,13648675,2184434,61135,8469,1016578328,1444161,52804800,982
20111.22,187,262144,64,58986,3886460016,26,65455158,1650,27,27,19359,430,34,576,1692861,0,3,23044,20,1,111957804,1154,1,4,271,73012020,4,291983584,19,10500,503754,2,15510,576,62689899,30538173,1264520405,576,75,0,3,1,2,2,743,3,1257824403,1226759651,166944389,74527586,74527586,3,1,3875434504,73389,73389,2,2,2,74527590,4,3,184483,14449803,2390599,67355,10471,1257824403,1625506,60293137,982
25116.39,212,262144,64,70955,4675264490,32,75270479,1950,33,33,19359,510,38,576,1911833,0,3,27748,20,1,113188536,1154,1,4,271,87906139,4,351624556,19,12560,523989,2,15510,576,72157291,32048548,1512843243,576,75,0,3,1,2,2,743,3,1504894186,1475154429,188383679,89685328,89701712,3,1,4663637088,73389,73389,2,2,2,89685332,4,3,229424,15560747,2794388,74700,12525,1504894186,1837133,69356890,982
30146.15,265,262144,64,86279,5685462560,33,83288299,2319,40,40,19359,605,42,576,2332037,0,3,33893,20,1,114732984,1154,1,4,271,107257477,4,428965240,19,15193,555160,2,15510,576,88773048,35008693,1832168424,576,75,0,3,1,2,2,743,3,1822525806,1793030997,215598138,109100307,109149459,3,1,5673215996,73389,73389,2,2,2,109100311,4,3,276281,17667253,3470070,90531,15151,1822525806,2241506,85295651,982
35160.70,344,262144,64,102765,6772163376,34,90540090,2702,41,41,19359,711,51,576,2874033,0,3,40417,20,1,115674132,1154,1,4,271,128005862,4,511958892,19,18036,599627,2,15510,576,109337785,38980808,2176722646,576,75,0,3,1,2,2,743,3,2165185042,2135144947,250313439,130036839,130036839,3,1,6761915660,73389,73389,2,2,2,130036843,4,3,299315,20419771,4106569,109079,17993,2165185042,2764954,105222942,982
40166.07,410,262144,64,118537,7811480254,36,100941496,3066,42,42,19359,814,670,576,3378448,0,3,46649,20,1,116024046,1154,1,4,271,147673523,4,590694092,19,20727,657743,2,15510,576,128764505,42539869,2503176371,576,75,0,3,1,2,2,743,3,2489855858,2462494299,285111836,150011033,150011033,3,1,7800573748,73389,73389,2,2,2,150011037,4,3,319663,22953304,4691305,126878,20683,2489855858,3251570,124064029,982
45172.57,410,262144,64,127132,8377585618,41,108045482,3312,42,42,19359,870,670,576,3427227,0,3,50027,20,1,116024046,1154,1,4,271,158356896,4,633427584,19,22223,657865,2,15510,576,131590885,42555132,2682835357,576,75,0,3,1,2,2,743,3,2668694765,2640769477,295299328,160895154,160895154,3,1,8366548040,73389,73389,2,2,2,160895158,4,3,325723,23076656,4721675,128774,22179,2668694765,3298453,126860024,982
50177.95,410,262144,64,138472,9125180014,41,109374914,3619,42,42,19359,943,670,576,3505227,0,3,54463,20,1,116024046,1154,1,4,271,172383499,4,689533996,19,24413,658244,2,15510,576,135071065,42555252,2945947897,576,75,0,3,1,2,2,743,3,2930636465,2878491457,300410157,175104783,175104783,3,1,9105448748,73389,73389,2,2,2,175104787,4,3,334185,23270057,4768727,131436,24369,2930636465,3373791,130293143,982
55183.18,410,262144,64,150873,9942356370,41,110017718,3928,42,42,19359,1023,670,576,3605045,0,3,59283,20,1,116024046,1154,1,4,271,187627689,4,750510756,19,26963,658588,2,15510,576,139193098,42555388,3252887242,576,75,0,3,1,2,2,743,3,3236213584,3139626836,305552893,190582013,190582013,3,1,9910264708,73389,73389,2,2,2,190582017,4,3,336575,23512480,4802508,134619,26919,3236213584,3470426,134381159,982
60188.58,411,262144,64,163930,10802536408,41,110202569,4090,42,42,19359,1106,670,576,3707097,0,3,64354,20,1,116024046,1154,1,4,271,203670204,4,814680816,19,29656,658942,2,15510,576,143760017,42555552,3577148622,576,75,0,3,1,2,2,743,3,3559034031,3414894194,310694704,206845675,206845675,3,1,10755975132,73389,73389,2,2,2,206845679,4,3,342765,23762989,4863561,138188,29612,3559034031,3568909,138887222,982
