timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5015.43,5,262144,64,14593,962049934,0,2362402,211,2,2,7704,116,0,576,184097,0,4,5683,5,101882694,1154,1,4,381,18029349,6,72052780,4,2781,1150,2,27,576,7175198,7705,338473088,576,560,0,3,1,2,2,1105,3,336895871,305952850,10162074,18286642,18286642,3,1,950905416,73389,73389,2,2,2,18286646,9,3,41092,398236,166889,5136,2777,336895871,178961,7008453,2499
10023.16,21,262144,64,27953,1842642416,0,4988395,413,2,2,7704,209,2,576,355522,0,4,10965,5,105683484,1154,1,4,381,34665051,6,138660204,4,5086,2744,2,27,576,14188262,26398,615110440,576,560,0,3,1,2,2,1105,3,612194822,583246150,20383755,35225922,35242306,3,1,1831747976,73389,73389,2,2,2,35225926,9,3,43097,772231,270791,10149,5082,612194822,345373,13918101,2499
15031.53,37,262144,64,42035,2769912392,0,6554763,597,2,2,7704,307,2,576,566593,0,4,16517,5,109134360,1154,1,4,381,52241914,6,208967656,4,7570,5225,2,27,576,22211962,74159,915113620,576,560,0,3,1,2,2,1105,3,910755578,875135616,30680987,53070640,53070640,3,1,2759673312,73389,73389,2,2,2,53070644,9,3,43765,1225078,385922,15797,7566,910755578,550796,21826432,2499
20040.97,65,262144,64,55174,3635671504,0,8014005,765,2,2,7704,407,15,576,772266,0,4,21703,5,111004590,1154,1,4,381,68637869,6,274486912,4,9845,6959,2,27,576,30312601,133192,1187585413,576,560,0,3,1,2,2,1105,3,1181879007,1147781408,40947602,69717167,69717167,3,1,3625292716,73389,73389,2,2,2,69717171,9,3,47214,1659953,487671,21023,9841,1181879007,751243,29825825,2499
25053.41,94,262144,64,67171,4426347184,0,9131055,909,2,2,7704,498,20,576,994502,0,4,26448,5,112621434,1154,1,4,381,83616459,6,334465836,4,11944,10502,2,27,576,38668864,293340,1437578484,576,560,0,3,1,2,2,1105,3,1430611784,1396664110,51213882,84924061,84924061,3,1,4416051204,73389,73389,2,2,2,84924065,9,3,51489,2146415,603563,26462,11940,1430611784,968040,38066391,2499
30065.64,113,262144,64,79163,5216936504,0,9717400,996,2,2,7704,546,21,576,1235059,0,4,31138,5,114455466,1154,1,4,381,98566885,6,394267540,4,13907,13676,2,27,576,47495194,569488,1682104963,576,560,0,3,1,2,2,1105,3,1673923179,1645623210,61527250,100120604,100120604,3,1,5205419472,73389,73389,2,2,2,100104224,9,3,56168,2674220,777543,31994,13903,1673923179,1203065,46719126,2499
35077.70,147,262144,64,91687,6041848006,0,10413659,1097,2,2,7704,647,25,576,1460461,0,4,36093,5,116036112,1154,1,4,381,114191540,6,456766160,4,16099,16097,2,27,576,56196738,840096,1944120549,576,560,0,3,1,2,2,1105,3,1934620090,1905249222,71827600,115985017,115985017,3,1,6030368948,73389,73389,2,2,2,115968637,9,3,56367,3198359,925442,38071,16095,1934620090,1422390,55272794,2499
40089.80,187,262144,64,103671,6832250886,0,11055809,1193,2,2,7704,724,27,576,1684588,0,4,40811,5,117218580,1154,1,4,381,129132580,6,516530320,4,18139,20156,2,27,576,64961826,1126985,2189581270,576,560,0,3,1,2,2,1105,3,2178835022,2154463010,82123872,131146633,131163017,3,1,6819624948,73389,73389,2,2,2,131146637,9,3,60606,3711968,1087327,43691,18135,2178835022,1640897,63876395,2499
45101.68,208,262144,64,115822,7632584734,0,11893030,1309,2,2,7704,785,30,576,1920697,0,4,45594,5,117218580,1154,1,4,381,144313182,6,577252728,4,20254,22689,2,27,576,73511181,1434938,2450270941,576,560,0,3,1,2,2,1105,3,2438250836,2406252070,92426683,146552294,146568678,3,1,7619867352,73389,73389,2,2,2,146535914,9,3,65582,4251055,1264553,49475,20250,2438250836,1871222,72248807,2499
50111.81,242,262144,64,128167,8446066942,0,13222151,1470,2,2,7704,878,35,576,2148025,0,4,50467,5,117218580,1154,1,4,381,159733857,6,638870868,4,22432,26291,2,27,576,81607758,1678943,2712681056,576,560,0,3,1,2,2,1105,3,2699364553,2662645589,102723740,162193364,162193364,3,1,8434054960,73389,73389,2,2,2,162193368,9,3,71142,4769214,1427210,55246,22428,2699364553,2092779,80183820,2499
55124.17,275,262144,64,140095,9231557008,0,14611601,1637,2,2,7704,965,37,576,2364553,0,4,55172,5,117218580,1154,1,4,381,174593271,6,698373084,4,24504,28660,2,27,576,89728447,1867144,2961656245,576,560,0,3,1,2,2,1105,3,2947096620,2910199912,113027460,177281696,177281696,3,1,9218648224,73389,73389,2,2,2,177281700,9,3,76331,5244644,1576407,60840,24500,2947096620,2303713,88155531,2499
60136.77,300,262144,64,152044,10019014564,0,15230710,1730,2,2,7704,1011,38,576,2606595,0,4,59840,5,117508164,1154,1,4,381,189498058,6,757927788,4,26509,33616,2,27,576,98502802,2158233,3210469271,576,560,0,3,1,2,2,1105,3,3194676867,3158231395,123340423,192414862,192414862,3,1,10005572856,73389,73389,2,2,2,192414866,9,3,80010,5783137,1738629,66822,26505,3194676867,2539773,96769879,2499
65147.31,343,262144,64,164043,10809459336,0,16032677,1844,2,2,7704,1102,39,576,2841337,0,4,64580,5,117508164,1154,1,4,381,204452584,6,817810336,4,28596,36017,2,27,576,107126544,2387676,3461637108,576,560,0,3,1,2,2,1105,3,3444581029,3407286142,133635302,207599339,207599339,3,1,10795165660,73389,73389,2,2,2,207599343,9,3,81841,6306211,1876539,72588,28592,3444581029,2768749,105255233,2499
70156.60,370,262144,64,176913,11657287614,0,16562380,1923,2,2,7704,1194,39,576,3067920,0,4,69641,5,117508164,1154,1,4,381,220463657,6,881790032,4,30892,39443,2,27,576,116027917,2630607,3739170779,576,560,0,3,1,2,2,1105,3,3720753997,3674581888,143936223,223871193,223887577,3,1,11641302068,73389,73389,2,2,2,223871197,9,3,84484,6825758,2026918,78685,30888,3720753997,2989235,114005285,2499
75166.36,399,262144,64,189904,12513745576,0,17018041,1994,2,2,7704,1293,44,576,3294321,0,4,74773,5,117508164,1154,1,4,381,236668901,6,946675604,4,33174,41601,2,27,576,125058736,2798892,4012461695,576,560,0,3,1,2,2,1105,3,3992687936,3944677580,154225264,240306887,240323271,3,1,12495958156,73389,73389,2,2,2,240306891,9,3,87771,7323316,2153820,84559,33170,3992687936,3209762,122910020,2499
80178.67,416,262144,64,203907,13436803488,0,19488043,2055,3,3,7704,1353,45,576,3523360,0,4,80253,6,117508164,1154,1,4,381,254119822,6,1016479288,5,35571,44301,2,595,576,134262701,2906744,4308601267,576,560,0,3,1,2,2,1105,3,4287409429,4235464373,166683887,258022248,258038632,3,1,13417156928,73389,73389,2,2,2,258022252,9,3,89897,7807938,2285658,90384,35567,4287409429,3432976,131981103,2499
85183.65,445,262144,64,220563,14534283444,1,23542670,2125,4,4,7704,1465,45,576,3757884,0,4,86797,7,117508164,1154,1,4,381,274868147,6,1099343356,6,38515,46634,2,610,576,143740965,2975121,4664263216,576,560,0,3,1,2,2,1105,3,4641370004,4582031034,181028262,279083819,279083819,3,1,14512358620,73389,73389,2,2,2,279083823,9,3,94975,8319485,2420727,96710,38509,4641370004,3661174,141325166,2499
90189.00,447,262144,64,238011,15684090222,3,28104426,2248,5,5,7704,1589,45,576,3914319,0,4,93674,7,117508164,1154,1,4,381,296609872,6,1186374904,6,41608,47490,2,610,576,150939755,2981341,5035212152,576,560,0,3,1,2,2,1105,3,5010582826,4944633417,193368902,301142655,301142655,3,1,15659418092,73389,73389,2,2,2,301142659,9,3,104315,8682435,2509521,101474,41601,5010582826,3812845,148436031,2499
95193.98,447,262144,64,251193,16552401930,4,31767709,2495,5,5,7704,1676,45,576,3994661,0,4,98815,7,117508164,1154,1,4,381,312870576,6,1251482304,6,43944,47767,2,610,576,155002134,2981625,5318687765,576,560,0,3,1,2,2,1105,3,5292788643,5219060603,201407687,317766765,317783149,3,1,16523871812,73389,73389,2,2,2,317766769,9,3,121339,8884282,2574948,104398,43938,5292788643,3890263,152433163,2499
100223.47,518,262144,64,266114,17535549494,4,35427398,2836,11,11,7704,1762,60,576,4425053,0,4,104708,11,117508164,1154,1,4,381,331540543,6,1326162172,10,46610,81898,2,4392,576,172194235,6128234,5642514605,576,560,0,3,1,2,2,1105,3,5614907371,5528979557,226584691,336653582,336669966,3,1,17505986296,73389,73389,2,2,2,336653586,9,3,146792,11160280,3119193,123089,46597,5614907371,4301964,169082316,2499
105271.43,589,262144,64,283006,18648254626,8,56418155,3378,22,22,7704,1875,72,576,4994398,0,4,111300,18,117508164,1154,1,4,381,352461954,6,1409654304,17,49648,380242,2,12007,576,193513759,24377732,6008680468,576,560,0,3,1,2,2,1105,3,5979071561,5880077367,291064923,358004032,358004032,3,1,18616209696,73389,73389,2,2,2,358004036,9,3,203905,18444054,3937850,147346,49624,5979071561,4847052,189584858,2499
110300.75,659,262144,64,299255,19720074974,15,76470855,3826,22,22,7704,1982,81,576,5552314,0,4,117649,18,117508164,1154,1,4,381,372568245,6,1490056168,17,52631,517141,2,12007,576,213544116,33655977,6370723183,576,560,0,3,1,2,2,1105,3,6339164279,6219295994,343266708,378479653,378512421,3,1,19680941988,73389,73389,2,2,2,378479657,9,3,241370,22868378,4656200,173216,52607,6339164279,5379098,208894656,2499
115306.11,663,262144,64,308614,20336635954,21,84356325,4093,22,22,7704,2042,81,576,5636976,0,4,121309,18,117508164,1154,1,4,381,384112560,6,1536385700,17,54377,517624,2,12007,576,217444755,33852524,6583790321,576,560,0,3,1,2,2,1105,3,6551259668,6414740703,355596697,390262735,390262735,3,1,20293662252,73389,73389,2,2,2,390262739,9,3,247863,23124642,4725265,176193,54353,6551259668,5460783,212725610,2499
120311.39,685,262144,64,321374,21177918902,28,95251529,4406,29,29,7704,2124,82,576,5895193,0,4,126342,18,117508164,1154,1,4,381,400014744,6,1600035872,17,56847,538888,2,12007,576,226893639,35413733,6883607041,576,560,0,3,1,2,2,1105,3,6849620208,6682825218,378189796,406245710,406245710,3,1,21124776952,73389,73389,2,2,2,406245714,9,3,297979,24345886,5182159,184722,56816,6849620208,5710471,221718401,2499
125350.79,786,262144,64,339432,22368293874,31,104468706,4795,38,38,7704,2235,95,576,6528439,0,4,133345,18,117508164,1154,1,4,381,422115393,6,1688396964,17,60370,570402,2,12007,576,247657974,39734060,7310075798,576,560,0,3,1,2,2,1105,3,7273834527,7061666424,414027704,428843059,428875827,3,1,22299839100,73389,73389,2,2,2,428843063,9,3,338172,27606614,5962575,216119,60330,7273834527,6312320,241705151,2499
130368.93,873,262144,64,355929,23455160550,32,114016237,5146,39,39,7704,2350,111,576,7134656,0,4,139824,18,117508164,1154,1,4,381,442567023,6,1770203392,17,63715,614136,2,12007,576,268033151,43999502,7713105520,576,560,0,3,1,2,2,1105,3,7674738196,7408440876,449777024,449439845,449456229,3,1,23370871972,73389,73389,2,2,2,449439849,9,3,353654,30907163,6589021,239671,63675,7674738196,6894985,261452938,2499
135373.34,932,262144,64,370666,24426418414,38,125826169,5475,39,39,7704,2442,114,576,7589763,0,4,145521,18,117508164,1154,1,4,381,460568835,6,1842275340,17,66665,677813,2,12007,576,283571386,46936136,8072056810,576,560,0,3,1,2,2,1105,3,8031873492,7718037313,481492306,467878261,467878261,3,1,24329669604,73389,73389,2,2,2,467878265,9,3,367719,33230062,7083261,256122,66624,8031873492,7333641,276494817,2499
140377.97,933,262144,64,379792,25027974958,38,127854930,5727,39,39,7704,2500,114,576,7651663,0,4,149051,18,117508164,1154,1,4,381,471734698,6,1886938792,17,68549,677937,2,12007,576,286392427,46936291,8298980624,576,560,0,3,1,2,2,1105,3,8257791679,7910333996,486574682,479251743,479251743,3,1,24921090668,73389,73389,2,2,2,479251747,9,3,372220,33384969,7108312,258399,68508,8257791679,7393264,279291050,2499
145383.34,933,262144,64,390972,25764794010,38,129028512,6047,39,39,7704,2572,114,576,7734168,0,4,153411,18,117508164,1154,1,4,381,485535144,6,1942076008,17,70862,678428,2,12007,576,290024939,46936453,8578559788,576,560,0,3,1,2,2,1105,3,8536136072,8145555231,491709436,493215612,493215612,3,1,25647211856,73389,73389,2,2,2,493215616,9,3,378788,33590713,7159377,261229,70821,8536136072,7472939,282872724,2499
150388.50,934,262144,64,403595,26596881338,38,129474144,6314,39,39,7704,2652,114,576,7833597,0,4,158314,18,117508164,1154,1,4,381,501039666,6,2004158664,17,73468,678866,2,12007,576,294340508,46936649,8892537638,576,560,0,3,1,2,2,1105,3,8848713717,8411595626,496848451,508938602,508938602,3,1,26464807336,73389,73389,2,2,2,508938606,9,3,381264,33833143,7206997,264451,73427,8848713717,7569146,287140812,2499
155392.80,935,262144,64,417243,27496999752,38,129655230,6475,39,39,7704,2741,114,576,7938460,0,4,163622,18,117508164,1154,1,4,381,517841620,6,2071301836,17,76292,679382,2,12007,576,298905104,46936831,9233520699,576,560,0,3,1,2,2,1105,3,9188189664,8699341749,501993495,525965835,525965835,3,1,27350223452,73389,73389,2,2,2,525965839,9,3,382179,34089855,7247037,267795,76251,9188189664,7670665,291665080,2499
160397.23,935,262144,64,430944,28399686624,42,136173072,6647,43,43,7704,2825,114,576,8044838,0,4,168890,18,117508164,1154,1,4,381,534520618,6,2138017716,17,79087,679928,2,12007,576,303716476,46940016,9571385762,576,560,0,3,1,2,2,1105,3,9524547342,8987395252,513732367,543079306,543079306,3,1,28240123944,73389,73389,2,2,2,543079310,9,3,401565,34348401,7320781,271296,79042,9524547342,7773542,296403122,2499
165402.04,935,262144,64,443462,29225447708,42,136976499,6981,44,44,7704,2906,114,576,8132854,0,4,173795,18,117508164,1154,1,4,381,550043788,6,2200175152,17,81681,680126,2,12007,576,307686668,46940333,9883016380,576,560,0,3,1,2,2,1105,3,9834797562,9251420891,518841663,558660873,558677257,3,1,29050365428,73389,73389,2,2,2,558660877,9,3,405337,34569947,7361179,274487,81635,9834797562,7858367,300333005,2499
170419.26,973,262144,64,456125,30059203262,44,142196623,7313,50,50,7704,2988,117,576,8460677,0,4,178698,18,117508164,1154,1,4,381,565574863,6,2262234776,17,84284,718683,2,12007,576,319292244,48973361,10197556065,576,560,0,3,1,2,2,1105,3,10147769802,9517942749,538588430,574429141,574461909,3,1,29870315364,73389,73389,2,2,2,574429145,9,3,441007,36182809,7860452,285746,84232,10147769802,8174931,311439256,2499
175434.62,1054,262144,64,471967,31103843686,44,148732207,7663,50,50,7704,3090,133,612,9037257,2,4,184829,18,123184664,1226,1,4,381,584929372,6,2339717488,17,87542,779761,2,12007,612,337891933,52992809,10592298569,610,694,2,3,1,2,2,1105,3,10540443773,9852007132,568802652,594157575,594190343,3,1,30896193932,73389,73389,2,2,2,594157579,9,3,469918,39247069,8541771,305931,87490,10540443773,8731326,329355750,3220
