timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlSlotsAcquired,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MemoryAllocatedWithoutCheck,MemoryAllocatedWithoutCheckBytes,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHitElapsedMicroseconds,ThreadPoolReaderPageCacheMiss,ThreadPoolReaderPageCacheMissBytes,ThreadPoolReaderPageCacheMissElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
5025.21,2,8192,2,2729,179378648,1,0,54,0,45,44966,7,475,4,1,10997868,92,1,3,432,765,2,857,45,1730,1052512,851669,113748,55849112,45,106,2,1,4,4,762,1,55615900,52574983,1077441,4058914,4075298,2,1,178592216,73389,73389,4,4,4,4058914,19,3,16369,154292,182698,1343,427,55615900,43623,668842,538
10034.84,2,8192,2,19961,1314800396,2,5762656,54,0,45,307132,7,5175,5,1,10997868,92,1,4,2965,4727,2,870,45,11868,23909808,8699979,1009141,389307976,45,106,2,1,4,4,762,1,387621276,384535934,10668607,29871401,29871401,2,1,1314341644,73389,73389,4,4,4,29871401,19,3,22874,1045751,415278,11577,2959,387621276,295555,8286672,538
15043.15,2,8192,2,38134,2512156972,2,5762656,54,0,45,585439,7,10131,5,1,10997868,92,1,4,5637,11208,2,870,45,22564,64786544,17177259,1979725,741068280,45,106,2,1,4,4,762,1,737845660,734645107,21027533,57082561,57098945,2,1,2511632684,73389,73389,4,4,4,57082561,19,3,26258,2008410,637371,22884,5631,737845660,562555,16541998,538
20051.70,2,8192,2,56502,3722558520,2,5762656,54,0,45,877017,7,15141,5,1,10997868,92,1,4,8334,16762,2,870,45,33360,105234992,25711526,2899842,1096124113,45,106,2,1,4,4,762,1,1091346844,1088405508,31427315,84594666,84594666,2,1,3722165304,73389,73389,4,4,4,84594666,19,3,30448,2948886,873621,34234,8328,1091346844,842783,24839402,538
25063.14,2,8192,2,85917,5660918040,2,5762656,54,0,45,1222692,7,23163,5,1,10997868,92,1,4,12660,18540,2,870,45,50672,165991984,34676147,3086426,1665351570,45,106,2,1,4,4,762,1,1658233244,1655024194,41866002,128646802,128646802,2,1,5660459288,73389,73389,4,4,4,128646802,19,3,32839,3695794,997889,42118,12654,1658233244,1180574,33681189,538
30073.41,2,8192,2,104089,6858209080,2,5762656,54,0,45,1538324,7,28119,5,1,10997868,92,1,4,15329,24330,2,870,45,61356,189209944,43289923,3979696,2016848515,45,106,2,1,4,4,762,1,2008195484,2005040734,52284834,155857962,155857962,2,1,6857029432,73389,73389,4,4,4,155841578,19,3,36722,4668815,1246444,53828,15323,2008195484,1484496,42046695,538
35087.28,2,8192,2,122580,8076671556,2,5762656,54,0,45,1829781,7,33162,5,1,10997868,92,1,4,18048,29425,2,870,45,72240,229602292,51799846,4919884,2374794731,45,106,2,1,4,4,762,1,2364580252,2361242299,62672495,183550291,183550291,2,1,8076212804,73389,73389,4,4,4,183550291,19,3,38635,5626767,1474709,64918,18042,2364580252,1764863,50328383,538
40097.41,2,8192,2,141192,9303063888,2,5762656,54,0,45,2122629,7,38238,5,1,10997868,92,1,4,20781,38407,2,870,45,83188,303965028,60343761,5835943,2734585942,45,106,2,1,4,4,762,1,2722800028,2719714654,73073984,211422844,211422844,2,1,9302605136,73389,73389,4,4,4,211422844,19,3,43892,6609976,1700815,76996,20775,2722800028,2045633,58646159,538
45111.06,2,8192,2,159320,10497471344,2,5762656,54,0,45,2421984,7,43182,5,1,10997868,92,1,4,23446,43679,2,870,45,93852,327266532,68951884,6722249,3085428045,45,106,2,1,4,4,762,1,3072106908,3068858982,83472529,238568468,238568468,2,1,10497012592,73389,73389,4,4,4,238568468,19,3,45869,7560960,1897821,89022,23440,3072106908,2332962,67057239,538
50127.79,2,8192,2,177517,11696141948,2,5762656,55,0,45,2711841,7,48198,5,1,11263320,92,1,4,26118,49002,2,870,45,104540,333608676,77511861,7535785,3436515452,45,106,2,1,4,4,762,1,3421671250,3419213873,93871023,265802045,265818429,2,1,11695289980,73389,73389,4,4,4,265802045,19,3,49612,8481127,2128740,101167,26112,3421671250,2610674,75386342,538
