timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
243690.23,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,377,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0
245695.99,1,0,0,19450,1280249692,0,0,0,0,1,1,10086,117,586,128809,20,1817,16,43,120914634,1174,1,0,15,15,7,14,91,586,0,0,0,1988656,16,419556971,0,586,639,2,1,14,14,377,0,1,421691588,377604312,1989897,28790501,28806885,1,2,1,0,1266782044,73389,73389,14,14,14,28790501,6,3,367578,130900,819687,3235,421691588,128809,1169057,1925
247710.46,1,253952,62,35079,2310363846,9,10047464,0,32,16,16,10086,119,675,265466,20,5648,31,97,140299886,1352,1,0,30,30,7,14,484,675,0,0,0,5820381,1379035,727656561,0,675,702,2,1,14,14,377,0,1,730331952,679190037,24090926,52147547,52163931,1,2,1,0,2294492068,73389,73389,14,14,14,52147547,6,3,487687,269916,1210298,5591,730331952,265466,4610288,2185
249720.35,1,253952,62,48279,3180217182,11,16413924,0,67,17,17,10086,122,675,378175,20,9425,31,97,140830790,1352,1,0,30,31,7,14,484,675,0,0,0,9757554,3190719,979954090,0,675,702,2,1,14,14,377,0,1,984349488,933474782,37200584,71916941,71933325,1,2,1,0,3164345404,73389,73389,14,14,14,71916941,6,3,500170,384803,1382110,7529,984349488,378175,8375325,2185
251735.81,1,253952,62,61853,4074580982,13,21271433,0,108,19,19,10086,124,675,499437,20,13227,31,97,141096242,1352,1,0,30,33,7,14,484,675,0,0,0,13801001,4532634,1243009162,0,675,702,2,1,14,14,377,0,1,1245444912,1194918401,49633843,92251583,92251583,1,2,1,0,4059069652,73389,73389,14,14,14,92251583,6,3,511905,508348,1539095,9521,1245444912,499437,12262356,2185
253745.29,1,253952,62,75840,4996011150,15,25997310,0,150,19,19,10086,126,675,617241,20,17149,31,97,141361694,1352,1,0,30,33,7,14,484,675,0,0,0,17912813,5399301,1512881448,0,675,702,2,1,14,14,377,0,1,1514666800,1464321602,59246092,113192433,113192433,1,2,1,0,4980467052,73389,73389,14,14,14,113192433,6,3,519088,628535,1690356,11575,1514666800,617241,16223035,2185
255750.51,1,253952,62,86531,5700638306,17,29462590,0,174,19,19,10086,128,675,671868,20,20172,31,97,141627146,1352,1,0,30,33,7,14,484,675,0,0,0,20286909,5417323,1720590645,0,675,702,2,1,14,14,377,0,1,1720187696,1670247993,65759305,129208176,129208176,1,2,1,0,5685159744,73389,73389,14,14,14,129208176,6,3,519485,684517,1741544,13143,1720187696,671868,18546044,2185
257758.37,1,253952,62,100394,6613942010,17,31875987,0,215,22,22,10086,130,675,788400,20,24069,31,97,141892598,1352,1,0,30,36,7,14,484,675,0,0,0,24041193,6268743,1983379645,0,675,702,2,1,14,14,377,0,1,1987312432,1937276282,73358059,149952418,149968802,1,2,1,0,6597906392,73389,73389,14,14,14,149952418,6,3,529127,803258,1894786,15181,1987312432,788400,22147204,2185
259770.30,1,253952,62,114923,7571423594,18,35717532,0,265,22,22,10086,132,675,909705,20,28141,31,97,142423502,1352,1,0,30,36,7,14,484,675,0,0,0,28305192,7005275,2266233360,0,675,702,2,1,14,14,377,0,1,2267282224,2217200968,82561514,171716342,171732726,1,2,1,0,7555519048,73389,73389,14,14,14,171716342,6,3,532198,927014,2056400,17317,2267282224,909705,26249726,2185
261781.26,1,253952,62,128974,8497313518,18,40580880,0,309,24,24,10086,135,675,1028797,20,32137,31,97,142688954,1352,1,0,30,38,7,14,484,675,0,0,0,32326834,7859424,2536898891,0,675,702,2,1,14,14,377,0,1,2537552688,2487837196,92343829,192753337,192769721,1,2,1,0,8481146828,73389,73389,14,14,14,192753337,6,3,542563,1048564,2227713,19379,2537552688,1028797,30100196,2185
