timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
318055.87,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
320060.84,6,253952,62,7643,502834274,1,2139051,0,77,4,4,4205,107,0,567,75574,0,17,2966,13,97282285,1136,1,0,4,1228,9316175,8,37200288,12,18,1,8,411,567,0,0,4326985,93449,189167401,0,567,505,0,3,1,14,14,1803,3,189007221,161312487,6541079,9481574,9481574,1,3,1,493041880,73389,73389,14,14,14,9481578,9,3,78926,77031,235993,1632,189007221,75574,4091144,1747
322067.74,6,253952,62,13431,884618106,2,4752415,0,85,4,4,4205,113,0,567,106314,0,17,5230,13,99430033,1136,1,0,4,1228,16568265,8,66273060,12,18,1,8,411,567,0,0,6748068,93630,308850749,0,567,505,0,3,1,14,14,1803,3,308731351,281328937,11573996,16820718,16837102,1,3,1,874677368,73389,73389,14,14,14,16820722,9,3,84829,108571,276967,2559,308731351,106314,6471347,1747
324073.80,6,253952,62,22622,1489191692,2,5921529,0,178,5,5,4205,203,0,567,181154,0,17,8870,13,100721095,1136,1,0,4,1228,28022794,8,112091176,12,19,1,8,411,567,0,0,11530060,160975,501312094,0,567,505,0,3,1,14,14,1803,3,501000913,471765744,17578358,28454629,28454629,1,3,1,1479640740,73389,73389,14,14,14,28454633,9,3,92019,185232,364243,4220,501000913,181154,11166248,1747
326081.45,6,253952,62,32196,2120699598,2,7014937,0,269,5,5,4205,240,0,576,256175,0,17,12628,13,104402883,1154,1,0,4,1228,39987056,8,159948224,12,19,1,8,411,576,0,0,16438808,174911,701543818,0,576,510,0,3,1,14,14,1803,3,701429560,670409250,23576821,40591682,40624450,1,3,1,2110767496,73389,73389,14,14,14,40591686,9,3,97217,262055,465243,5833,701429560,256175,15974199,1781
328089.77,6,253952,62,41898,2759642898,2,8154933,0,361,5,5,4205,331,0,576,333458,0,17,16478,13,105633615,1154,1,0,4,1228,52114383,8,208457532,12,19,1,8,411,576,0,0,21315050,176808,905729135,0,576,510,0,3,1,14,14,1803,3,905280598,871520159,29598792,52890860,52907244,1,3,1,2750324752,73389,73389,14,14,14,52890864,9,3,105803,341147,564279,7573,905280598,333458,20751620,1781
330095.87,6,253952,62,51670,3402268768,2,9328814,0,448,5,5,4205,369,0,576,409713,0,17,20286,13,106273113,1154,1,0,4,1228,64295436,8,257116924,12,19,1,8,411,576,0,0,26177035,181014,1110603021,0,576,510,0,3,1,14,14,1803,3,1109560537,1074094738,35641852,65245667,65245667,1,3,1,3392774716,73389,73389,14,14,14,65245671,9,3,120120,419125,680255,9218,1109560537,409713,25497828,1781
332101.92,6,253952,62,61438,4046176942,2,10429963,0,537,5,5,4205,460,0,576,484767,0,17,24158,13,107829627,1154,1,0,4,1228,76497303,8,305860068,12,19,1,8,411,576,0,0,31087786,190906,1311771196,0,576,510,0,3,1,14,14,1803,3,1311181857,1276931195,41660726,77622447,77622447,1,3,1,4036367276,73389,73389,14,14,14,77622451,9,3,128448,495990,790121,10938,1311181857,484767,30298915,1781
334108.70,6,253952,62,71203,4689601866,2,11675786,0,624,5,5,4205,500,0,594,556467,0,17,27983,13,112362586,1190,1,0,4,1228,88679270,8,354587736,12,19,1,8,411,594,0,0,35869651,191393,1517235265,0,594,521,0,3,1,14,14,1803,3,1516052964,1479662490,47680961,89978525,89978525,1,3,1,4678883332,73389,73389,14,14,14,89978529,9,3,131436,569371,883049,12607,1516052964,556467,34988055,1833
336114.72,6,253952,62,80815,5322707256,2,12912654,0,710,5,5,4205,590,0,594,627224,0,17,31792,13,113641582,1190,1,0,4,1228,100660376,8,402641504,12,19,1,8,411,594,0,0,40623825,196122,1724387338,0,594,521,0,3,1,14,14,1803,3,1723007903,1679336701,53681161,102130247,102130247,1,3,1,5310772876,73389,73389,14,14,14,102130251,9,3,133956,641816,977976,14378,1723007903,627224,39647502,1833
