timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
463536.42,0,0,19604,1290342236,0,0,0,0,1,1,4735,117,0,594,127301,49,1830,13,0,122489018,1190,1,0,12,15,11,157,594,0,0,0,1963883,12741,423750702,0,594,357,2,1,14,14,6244,1,425230532,380569103,1977880,29003493,29019877,1,2,1,1276153692,73389,73389,14,14,14,29003493,10,3,372563,129402,816986,3262,425230532,127301,1146987,1704
465549.71,253952,62,36101,2377353704,14,16965955,0,31,21,21,4735,120,0,675,258275,49,5992,33,31,140299886,1352,1,0,32,35,11,338,675,0,0,0,6040300,1149234,748501568,0,675,399,2,1,14,14,6244,1,749599536,698859332,35000671,53654875,53671259,1,2,1,2360814500,73389,73389,14,14,14,53654875,10,3,505706,262807,1269623,5738,749599536,258275,4770899,1903
467556.76,253952,62,50688,3338889762,16,22642068,0,86,23,23,4735,122,0,675,379893,49,10070,33,31,140830790,1352,1,0,32,37,11,338,675,0,0,0,10324150,2735773,1026109863,0,675,399,2,1,14,14,6244,1,1030748976,979848994,48849662,75523136,75539520,1,2,1,3323017984,73389,73389,14,14,14,75523136,10,3,514300,389694,1451422,7883,1030748976,379893,8873085,1903
469562.95,253952,62,64097,4222440122,20,28489214,0,126,25,25,4735,124,0,675,487496,49,13835,33,31,141096242,1352,1,0,32,39,11,338,675,0,0,0,14119110,4117009,1287460105,0,675,399,2,1,14,14,6244,1,1288567600,1238142569,62017075,95612018,95612018,1,2,1,4206928792,73389,73389,14,14,14,95612018,10,3,531182,500686,1637757,9850,1288567600,487496,12481833,1903
471573.00,253952,62,74575,4912842658,23,33301552,0,134,26,26,4735,126,0,675,545485,49,16816,33,31,141361694,1352,1,0,32,40,11,338,675,0,0,0,16421716,4193930,1488491182,0,675,399,2,1,14,14,6244,1,1490287408,1440045146,69288402,111285856,111302240,1,2,1,4896577664,73389,73389,14,14,14,111285856,10,3,539837,560050,1730702,11389,1490287408,545485,14691596,1903
473584.35,253952,62,88514,5831127098,24,38140582,0,171,30,30,4735,128,0,675,667054,49,20723,33,31,141627146,1352,1,0,32,44,11,338,675,0,0,0,20331727,5752900,1758228467,0,675,399,2,1,14,14,6244,1,1758460720,1708411036,80670541,132169362,132185746,1,2,1,5815451928,73389,73389,14,14,14,132169362,10,3,555782,683844,1900446,13435,1758460720,667054,18431985,1903
475590.04,253952,62,100593,6626983674,29,46078047,0,207,31,31,4735,130,0,675,753538,49,24117,33,31,141892598,1352,1,0,32,45,11,338,675,0,0,0,23440230,6589159,1991119567,0,675,399,2,1,14,14,6244,1,1991244592,1941099818,93760990,150247330,150263714,1,2,1,6610882520,73389,73389,14,14,14,150247330,10,3,565763,772712,2031743,15211,1991244592,753538,21409289,1903
477596.17,253952,62,111147,7322632398,29,47627741,0,241,31,31,4735,132,0,675,814675,49,27105,33,31,142423502,1352,1,0,32,45,11,338,675,0,0,0,25801778,6618974,2194499631,0,675,399,2,1,14,14,6244,1,2194406192,2144479268,97701134,166066465,166066465,1,2,1,7306924460,73389,73389,14,14,14,166066465,10,3,570899,835180,2095883,16761,2194406192,814675,23706784,1903
479606.94,253952,62,121811,8025224630,29,48986628,0,266,37,37,4735,134,0,675,895860,49,30117,33,31,142423502,1352,1,0,32,51,11,338,675,0,0,0,28094855,6954915,2397365729,0,675,399,2,1,14,14,6244,1,2399796016,2349827446,101786362,182035215,182035215,1,2,1,8009549460,73389,73389,14,14,14,182035215,10,3,573729,917916,2195890,18328,2399796016,895860,25899944,1903
481617.21,253952,62,134086,8833926262,33,55588268,0,302,38,38,4735,135,0,675,1016650,49,33528,33,31,142688954,1352,1,0,32,52,11,338,675,0,0,0,31867606,8455629,2634721726,0,675,399,2,1,14,14,6244,1,2635987760,2586194745,114106095,200408095,200424479,1,2,1,8817956180,73389,73389,14,14,14,200408095,10,3,582909,1040762,2323106,20130,2635987760,1016650,29543605,1903
483622.98,253952,62,145627,9594524470,34,58855160,0,345,39,39,4735,137,0,675,1098538,49,36784,33,31,142942340,1352,1,0,32,53,11,338,675,0,0,0,34987979,9309354,2857658861,0,675,399,2,1,14,14,6244,1,2858154800,2808625716,122076436,217699631,217699631,1,2,1,9578783764,73389,73389,14,14,14,217699631,10,3,586008,1124484,2443447,21825,2858154800,1098538,32545750,1903
485631.42,253952,62,156063,10281850122,37,63377070,0,369,40,40,4735,139,0,675,1159159,49,39742,33,31,143473244,1352,1,0,32,54,11,338,675,0,0,0,37461983,9445670,3058529053,0,675,399,2,1,14,14,6244,1,3058273232,3009443384,129349104,233313966,233330350,1,2,1,10265814504,73389,73389,14,14,14,233313966,10,3,592091,1186490,2526772,23355,3058273232,1159159,34936522,1903
487644.85,253952,62,167609,11042776010,37,66171523,0,408,41,41,4735,141,0,675,1277412,49,43000,33,31,144004148,1352,1,0,32,55,11,338,675,0,0,0,40764444,10759128,3280019832,0,675,399,2,1,14,14,6244,1,3280440272,3231805407,136619534,250621886,250621886,1,2,1,11027362984,73389,73389,14,14,14,250621886,10,3,598109,1306681,2643445,25050,3280440272,1277412,38122421,1903
489662.67,253952,62,178784,11778857138,37,68564745,0,448,42,42,4735,143,0,675,1386534,49,46159,33,31,144004148,1352,1,0,32,56,11,338,675,0,0,0,44046348,12658372,3494564678,0,675,399,2,1,14,14,6244,1,3495660496,3446942585,145075104,267344300,267360684,1,2,1,11763149200,73389,73389,14,14,14,267344300,10,3,608193,1417665,2775833,26692,3495660496,1386534,41272042,1903
491675.38,253952,62,189501,12485188230,37,73944977,0,489,45,45,4735,145,0,675,1515531,49,49236,33,31,144535052,1352,1,0,32,59,11,338,675,0,0,0,47237021,14269086,3702798839,0,675,399,2,1,14,14,6244,1,3701836752,3653447844,156887665,283392811,283409195,1,2,1,12469283684,73389,73389,14,14,14,283392811,10,3,619199,1548451,2930868,28265,3701836752,1515531,44307773,1903
