timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
269876.89,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,14,408,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0
271881.86,0,0,19693,1296174940,0,0,0,0,1,1,5444,117,594,125417,9,1838,6,0,122489018,1190,1,0,5,15,0,4,3544,594,0,0,0,1983349,1327,424668816,0,594,498,2,1,14,14,408,1,427065540,382276137,1986973,29150949,29150949,1,2,1,1281920860,73389,73389,14,14,14,29134565,12,3,373854,127643,806357,3276,427065540,125417,1177082,1854
273896.38,253952,62,39609,2608569186,5,5111552,0,21,20,20,5444,120,675,229754,9,6935,25,18,140299886,1352,1,0,24,34,8,4,4033,675,0,0,0,6046947,236749,813408291,0,675,556,2,1,14,14,408,1,817101616,766409331,23204498,58927920,58927920,1,2,1,2592828480,73389,73389,14,14,14,58927920,12,3,495643,234561,1175788,6253,817101616,229754,4871522,2074
275911.16,253952,62,53313,3511718118,15,19721064,0,53,21,21,5444,122,675,352990,9,10790,25,18,140830790,1352,1,0,24,35,8,4,4033,675,0,0,0,9783613,1602801,1080402272,0,675,556,2,1,14,14,408,1,1081080624,1030391698,54021374,79457011,79457011,1,2,1,3496108484,73389,73389,14,14,14,79457011,12,3,511267,359975,1352700,8267,1081080624,352990,8431406,2074
277922.62,253952,62,66501,4380785022,18,25127255,0,91,22,22,5444,125,675,457241,9,14562,25,18,141096242,1352,1,0,24,36,8,4,4033,675,0,0,0,13467859,3399965,1331390693,0,675,556,2,1,14,14,408,1,1335098160,1284459276,66761241,99210021,99210021,1,2,1,4364520028,73389,73389,14,14,14,99193637,12,3,524454,466344,1509749,10205,1335098160,457241,11958716,2074
279936.16,253952,62,80487,5302149654,18,27417448,0,128,23,23,5444,127,675,567637,9,18471,25,18,141361694,1352,1,0,24,37,8,4,4033,675,0,0,0,17333308,4921294,1603360065,0,675,556,2,1,14,14,408,1,1603926832,1553805964,75254060,120150871,120150871,1,2,1,5286638324,73389,73389,14,14,14,120150871,12,3,534216,578968,1671481,12256,1603926832,567637,15662558,2074
281941.75,253952,62,92742,6109806018,21,32844471,0,166,23,23,5444,129,675,653967,9,21921,25,18,141892598,1352,1,0,24,37,8,4,4033,675,0,0,0,20495248,5567155,1840450853,0,675,556,2,1,14,14,408,1,1839987504,1789908914,84987076,138505208,138505208,1,2,1,6094229152,73389,73389,14,14,14,138505208,12,3,544261,667198,1780476,14057,1839987504,653967,18715616,2074
283948.67,253952,62,104481,6883380354,21,34294703,0,187,27,27,5444,131,675,727719,9,25235,25,18,142158050,1352,1,0,24,41,8,4,4033,675,0,0,0,23365138,6101085,2066398470,0,675,556,2,1,14,14,408,1,2066086704,2016112159,90308423,156075272,156091656,1,2,1,6867311968,73389,73389,14,14,14,156075272,12,3,562818,742676,1910586,15782,2066086704,727719,21455513,2074
285960.81,253952,62,119624,7881101042,23,38041078,0,225,30,30,5444,133,675,837894,9,29474,25,18,142423502,1352,1,0,24,44,8,4,4033,675,0,0,0,27249916,7356231,2355288419,0,675,556,2,1,14,14,408,1,2357459760,2307718326,100207265,178748508,178764892,1,2,1,7864934352,73389,73389,14,14,14,178748508,12,3,572100,855185,2070801,18005,2357459760,837894,25180207,2074
287967.63,253952,62,135175,8905825870,24,44468685,0,263,30,30,5444,136,675,956173,9,33881,25,18,142942340,1352,1,0,24,44,8,4,4033,675,0,0,0,31402821,8538531,2656112327,0,675,556,2,1,14,14,408,1,2656828208,2607247355,111999311,202050369,202050369,1,2,1,8889495340,73389,73389,14,14,14,202033985,12,3,586945,975925,2256986,20289,2656828208,956173,29147076,2074
289978.01,253952,62,150380,9907875242,27,49952988,0,303,32,32,5444,138,675,1062289,9,38142,25,18,143207792,1352,1,0,24,46,8,4,4033,675,0,0,0,35528874,10090842,2948411736,0,675,556,2,1,14,14,408,1,2949511984,2900133417,126153369,224827942,224827942,1,2,1,9892429448,73389,73389,14,14,14,224827942,12,3,608892,1084461,2454600,22522,2949511984,1062289,33075662,2074
291985.36,253952,62,164810,10858278938,27,53434592,0,338,35,35,5444,141,675,1187978,9,42240,25,18,144004148,1352,1,0,24,49,8,4,4033,675,0,0,0,39409361,11670148,3225470903,0,675,556,2,1,14,14,408,1,3226700752,3177845452,137215920,246419834,246436218,1,2,1,10842472696,73389,73389,14,14,14,246419834,12,3,630896,1212414,2666223,24640,3226700752,1187978,36744653,2074
293995.46,253952,62,180599,11898335882,30,59843296,0,391,35,35,5444,143,675,1313131,9,46654,25,18,144004148,1352,1,0,24,49,8,4,4033,675,0,0,0,43770960,12836889,3529833399,0,675,556,2,1,14,14,408,1,3530394576,3481858263,151071413,270059726,270076110,1,2,1,11882627944,73389,73389,14,14,14,270059726,12,3,636270,1340871,2849597,26957,3530394576,1313131,40923029,2074
296005.62,253952,62,195642,12889768422,30,63542444,0,437,36,36,5444,146,675,1433288,9,50922,25,18,144535052,1352,1,0,24,50,8,4,4033,675,0,0,0,47901241,13987586,3819901117,0,675,556,2,1,14,14,408,1,3820194768,3771695145,160741791,292583347,292599731,1,2,1,12873667268,73389,73389,14,14,14,292583347,12,3,652841,1463562,3056098,29168,3820194768,1433288,44846948,2074
298016.99,253952,62,211074,13906694466,32,67777113,0,483,39,39,5444,148,675,1553607,9,55240,25,18,145065956,1352,1,0,24,53,8,4,4033,675,0,0,0,52068923,15542056,4113251602,0,675,556,2,1,14,14,408,1,4117203920,4068980319,171987507,315696792,315713176,1,2,1,13890658848,73389,73389,14,14,14,315696792,12,3,674432,1586385,3234867,31434,4117203920,1553607,48836017,2074
300026.00,253952,62,226187,14902714526,34,73369005,0,519,40,40,5444,151,675,1687284,9,59525,25,18,145596860,1352,1,0,24,54,8,4,4033,675,0,0,0,56367600,17190866,4408557434,0,675,556,2,1,14,14,408,1,4408183760,4360116552,186000084,338351485,338351485,1,2,1,14886744444,73389,73389,14,14,14,338335101,12,3,689068,1722516,3437686,33654,4408183760,1687284,52932013,2074
302032.10,253952,62,237549,15651316338,38,78893843,0,543,40,40,5444,152,675,1746247,9,62678,25,18,145596860,1352,1,0,24,54,8,4,4033,675,0,0,0,58823089,17265366,4628595412,0,675,556,2,1,14,14,408,1,4626680784,4578940045,194289976,355366652,355366652,1,2,1,15636132688,73389,73389,14,14,14,355366652,12,3,700402,1782807,3509691,35321,4626680784,1746247,55315593,2074
304041.73,253952,62,251881,16595621878,38,80766767,0,576,45,45,5444,155,675,1859827,9,66754,25,18,146127764,1352,1,0,24,59,8,4,4033,675,0,0,0,62456956,17828484,4901746211,0,675,556,2,1,14,14,408,1,4902587344,4855048708,201218364,376821439,376821439,1,2,1,16580143316,73389,73389,14,14,14,376821439,12,3,738901,1898623,3718841,37426,4902587344,1859827,58740442,2074
306048.83,253952,62,268090,17663734846,40,85421767,0,631,45,45,5444,157,675,1990585,9,71287,25,18,146393216,1352,1,0,24,59,8,4,4033,675,0,0,0,67352736,18797876,5215937868,0,675,556,2,1,14,14,408,1,5214800848,5167295680,213430027,401095989,401112373,1,2,1,17648223516,73389,73389,14,14,14,401095989,12,3,764068,2031970,3992444,39808,5214800848,1990585,63362759,2074
308053.55,253952,62,280920,18509074410,43,90483535,0,661,45,45,5444,159,675,2067384,9,74889,25,18,146658668,1352,1,0,24,59,8,4,4033,675,0,0,0,70534638,18947579,5464173151,0,675,556,2,1,14,14,408,1,5461871568,5414323415,222187584,420294102,420310486,1,2,1,18492940488,73389,73389,14,14,14,420294102,12,3,778717,2110530,4108174,41693,5461871568,2067384,66429048,2074
310059.55,253952,62,294714,19417430146,43,92187408,0,700,47,47,5444,162,675,2157248,9,78818,25,18,146924120,1352,1,0,24,61,8,4,4033,675,0,0,0,74111969,19098957,5728413128,0,675,556,2,1,14,14,408,1,5726509899,5679932884,227321204,440956424,440956424,1,2,1,19401361760,73389,73389,14,14,14,440940040,12,3,810186,2202435,4308212,43716,5726509899,2157248,69806467,2074
