timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
228879.92,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
230888.15,0,253952,62,5052,332101416,0,1374853,0,9,3,3,8737,88,0,558,37936,0,14,1963,18,20,95167623,1118,1,0,4,493,6115374,6,24461496,17,17,14,89,558,0,0,2405904,1173,134474116,0,558,309,0,3,1,14,14,963,3,135174741,107333593,3783570,6203059,6219443,1,3,1,322559100,73389,73389,14,14,14,6203063,7,3,33848,38811,104079,1177,135174741,37936,2301917,1343
232899.09,1,253952,62,12086,795893018,0,2774084,0,91,3,3,8737,113,0,558,94548,0,14,4714,18,20,97351569,1118,1,0,4,493,14899609,6,59598436,17,17,14,89,558,0,0,6801748,234608,281920652,0,558,309,0,3,1,14,14,963,3,282198961,253127454,9796388,15129292,15145676,1,3,1,786723216,73389,73389,14,14,14,15129296,7,3,38030,96994,166869,2350,282198961,94548,6635118,1343
234908.86,1,253952,62,19192,1263474130,0,4247232,0,159,3,3,8737,188,1,558,154539,0,14,7535,18,20,98606433,1118,1,0,4,493,23755564,6,95022256,17,17,14,89,558,0,0,11231370,395302,429696802,0,558,309,0,3,1,14,14,963,3,430354249,400585184,15814682,24111154,24143922,1,3,1,1253780040,73389,73389,14,14,14,24111158,7,3,39083,158668,235669,3637,430354249,154539,10996079,1343
236913.84,1,253952,62,26220,1726208886,0,5403276,0,239,3,3,8737,216,1,558,208642,0,14,10278,18,20,99813033,1118,1,0,4,493,32560375,6,130241500,17,17,14,89,558,0,0,15432246,477404,577824196,0,558,309,0,3,1,14,14,963,3,577415975,546281551,21260383,33025321,33025321,1,3,1,1717316724,73389,73389,14,14,14,33025325,7,3,39512,214246,305350,4821,577415975,208642,15127428,1343
238919.59,2,253952,62,31354,2064565072,1,8067380,0,265,3,3,8737,256,1,567,239590,0,14,12299,18,20,102265543,1136,1,0,4,493,38903301,6,155613204,17,17,14,89,567,0,0,17833783,477655,682634747,0,567,312,0,3,1,14,14,963,3,682619641,653127398,26325715,39492239,39508623,1,3,1,2053596460,73389,73389,14,14,14,39492243,7,3,42220,246093,340278,5714,682619641,239590,17494143,1372
240930.22,2,253952,62,37361,2459229236,1,9471035,0,301,4,4,8737,291,1,567,285299,0,14,14655,19,20,102941239,1136,1,0,4,493,46392215,6,185568860,18,18,14,102,567,0,0,21029793,530350,810967150,0,567,312,0,3,1,14,14,963,3,810481206,776949717,30976922,47120706,47120706,1,3,1,2449424776,73389,73389,14,14,14,47104326,7,3,44354,292958,424135,6762,810481206,285299,20606414,1372
242935.73,2,253952,62,43419,2858719854,2,11851332,0,350,4,4,8737,314,1,567,331533,0,14,17019,19,20,104473621,1136,1,0,4,493,53983514,6,215869344,18,18,14,102,567,0,0,24396677,592009,929698136,0,567,312,0,3,1,14,14,963,3,928944571,903103027,36775289,54787530,54787530,1,3,1,2848951592,73389,73389,14,14,14,54787534,7,3,47114,340327,491004,7713,928944571,331533,23906555,1372
244941.69,2,253952,62,48397,3186526642,2,13597583,0,381,4,4,8737,368,1,567,362747,0,14,19006,19,20,106030135,1136,1,0,4,493,60175822,6,240703288,18,18,14,102,567,0,0,26801955,593422,1035080400,0,567,312,0,3,1,14,14,963,3,1034096372,1006377109,40926785,61084575,61084575,1,3,1,3176397932,73389,73389,14,14,14,61084579,7,3,52096,372447,537851,8625,1034096372,362747,26265090,1372
246953.64,2,253952,62,53797,3542062018,2,14702367,0,396,6,6,8737,383,1,567,401393,0,14,21116,20,20,106742029,1136,1,0,4,493,66948597,6,267729640,19,20,14,115,567,0,0,29687985,645130,1146376167,0,567,312,0,3,1,14,14,963,3,1145941086,1117888560,44976126,67938676,67938676,1,3,1,3532811184,73389,73389,14,14,14,67938680,7,3,55513,412107,584176,9516,1145941086,401393,29104907,1372
248962.66,2,253952,62,60185,3963191582,3,17362528,0,433,6,6,8737,452,1,567,465276,0,14,23656,20,20,108576061,1136,1,0,4,493,74911989,6,299518888,19,20,14,115,567,0,0,33606833,841074,1283767875,0,567,312,0,3,1,14,14,963,3,1282825004,1250595456,51712395,76031484,76031484,1,3,1,3953637200,73389,73389,14,14,14,76031488,7,3,56728,477508,662823,10700,1282825004,465276,32945243,1372
250972.63,2,253952,62,66591,4386707394,3,19655433,0,464,6,6,8737,477,1,567,522658,0,14,26176,20,20,110723809,1136,1,0,4,493,82931078,6,331659724,19,20,14,115,567,0,0,37571913,1167062,1413344542,0,567,312,0,3,1,14,14,963,3,1412389742,1383857932,58123719,84181192,84181192,1,3,1,4376570048,73389,73389,14,14,14,84164812,7,3,58434,536272,729846,11742,1412389742,522658,36843430,1372
