timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
159173.17,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
161178.19,0,0,21662,1426023746,0,0,0,0,1,1,6365,117,1,657,129840,60,2023,11,11,135695714,1316,1,0,10,15,0,9,144,657,0,0,0,1987256,25,468710139,0,657,523,2,1,14,14,356,1,470319300,420499746,1988224,32069016,32085400,1,2,1,1411036704,73389,73389,14,14,14,32069016,8,3,412241,132016,776512,3606,470319300,129840,1210829,1916
163183.29,253952,62,41966,2764099346,0,0,0,0,17,17,6365,121,1,675,228397,60,7634,27,112,140565338,1352,1,0,26,31,0,9,447,675,0,0,0,6384634,86149,860090094,0,675,540,2,1,14,14,356,1,862714672,811873170,10072086,62450036,62466420,1,2,1,2747801584,73389,73389,14,14,14,62450036,8,3,469488,233021,1015235,6601,862714672,228397,5369651,1969
165191.05,253952,62,61610,4058390282,0,0,0,0,17,17,6365,124,1,675,336851,60,13159,27,112,141096242,1352,1,0,26,31,0,9,447,675,0,0,0,10922813,470565,1236561946,0,675,540,2,1,14,14,356,1,1240726320,1190182863,28703910,91885102,91885102,1,2,1,4042223592,73389,73389,14,14,14,91868718,8,3,497528,343944,1224056,9485,1240726320,336851,9699179,1969
167196.79,253952,62,80603,5309751830,0,0,0,0,17,17,6365,127,1,675,469150,60,18503,27,112,141361694,1352,1,0,26,31,0,9,447,675,0,0,0,15807483,810937,1604394398,0,675,540,2,1,14,14,356,1,1606023984,1555987807,40554475,120314711,120331095,1,2,1,5293847284,73389,73389,14,14,14,120314711,8,3,517515,479047,1441921,12272,1606023984,469150,14366163,1969
169209.62,253952,62,98367,6480304182,0,0,0,0,17,17,6365,130,1,675,597982,60,23517,27,112,141892598,1352,1,0,26,31,0,9,447,675,0,0,0,20415914,1672931,1943245136,0,675,540,2,1,14,14,356,1,1948252976,1898193431,56513969,146919663,146936047,1,2,1,6464465172,73389,73389,14,14,14,146919663,8,3,536588,612406,1658850,14883,1948252976,597982,18757837,1969
171221.81,253952,62,115645,7619006038,11,13760848,0,48,18,18,6365,133,1,675,709795,60,28364,27,112,142423502,1352,1,0,26,32,0,9,447,675,0,0,0,24886177,2959318,2275414434,0,675,540,2,1,14,14,356,1,2281175856,2231091324,161422155,172803719,172803719,1,2,1,7603363636,73389,73389,14,14,14,172803719,8,3,562762,726697,1879775,17423,2281175856,709795,23007376,1969
173226.57,253952,62,127652,8409878570,16,19896006,0,68,18,18,6365,134,1,675,762972,60,31718,27,112,142423502,1352,1,0,26,32,0,9,447,675,0,0,0,27462338,3018753,2512358750,0,675,540,2,1,14,14,356,1,2512124720,2462258933,170460600,190777350,190777350,1,2,1,8394203400,73389,73389,14,14,14,190777350,8,3,567419,781180,1958071,19185,2512124720,762972,25505341,1969
175231.44,253952,62,144757,9537242698,16,21464293,0,96,25,25,6365,137,1,675,854709,60,36556,27,112,142942340,1352,1,0,26,39,0,9,447,675,0,0,0,31461901,3800186,2839016451,0,675,540,2,1,14,14,356,1,2841377584,2791850868,179720444,216399262,216399262,1,2,1,9521567528,73389,73389,14,14,14,216399262,8,3,607219,875122,2173333,21697,2841377584,854709,29289802,1969
177237.32,253952,62,156668,10321499402,23,30106329,0,113,26,26,6365,139,1,675,908051,60,39907,27,112,143473244,1352,1,0,26,40,0,9,447,675,0,0,0,33832146,3831645,3067672422,0,675,540,2,1,14,14,356,1,3069676496,3021023621,191128946,234215086,234231470,1,2,1,10305463784,73389,73389,14,14,14,234215086,8,3,613422,929696,2238125,23442,3069676496,908051,31595345,1969
