timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
226968.34,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
228973.18,1,253952,62,6417,421871772,0,458279,0,26,3,3,9676,96,1,558,49539,0,14,2500,18,26,95167623,1118,1,0,4,411,7825326,5,31301304,17,17,14,81,558,0,0,3080392,19717,164521397,0,558,285,0,3,1,14,14,873,3,164394451,135534592,3558739,7937604,7937604,1,3,1,412755440,73389,73389,14,14,14,7937608,7,3,74752,50650,164833,1416,164394451,49539,2915684,1146
230986.55,1,253952,62,12111,797796870,1,3066170,0,36,4,4,9676,102,1,558,86863,0,14,4721,19,26,97617021,1118,1,0,4,411,14961898,5,59847592,18,18,14,91,558,0,0,5611280,26246,283043034,0,558,285,0,3,1,14,14,873,3,283475669,253691013,8675684,15176285,15176285,1,3,1,789166852,73389,73389,14,14,14,15176289,7,3,101002,88853,229809,2337,283475669,86863,5381689,1146
232993.73,2,253952,62,19947,1312929678,1,4536302,0,105,4,4,9676,187,1,558,155793,0,14,7826,19,26,98582301,1118,1,0,4,411,24708439,5,98833756,18,18,14,91,558,0,0,10042561,199647,446465003,0,558,285,0,3,1,14,14,873,3,446079520,416374525,14764099,25061426,25061426,1,3,1,1303194184,73389,73389,14,14,14,25061430,7,3,106651,159394,294297,3760,446079520,155793,9748647,1146
235006.19,2,253952,62,27833,1831653002,1,5991956,0,179,4,4,9676,215,1,558,221083,0,14,10902,19,26,99547581,1118,1,0,4,411,34531944,5,138127776,18,18,14,91,558,0,0,14479279,370787,611150843,0,558,285,0,3,1,14,14,873,3,610602550,579399246,20805074,35050904,35067288,1,3,1,1822647040,73389,73389,14,14,14,35050908,7,3,109125,226241,377770,5077,610602550,221083,14102046,1146
237011.38,3,253952,62,35200,2316954376,1,7138759,0,248,4,4,9676,289,1,567,281771,0,14,13829,19,26,102905041,1136,1,0,4,411,43729987,5,174919948,18,18,14,91,567,0,0,18534838,472389,762931634,0,567,291,0,3,1,14,14,873,3,762755197,732472581,26031383,44372512,44372512,1,3,1,2307370656,73389,73389,14,14,14,44372516,7,3,111887,288433,449450,6388,762755197,281771,18086084,1177
239016.82,3,253952,62,40540,2668847176,2,9733515,0,275,4,4,9676,302,1,567,315377,0,14,15898,19,26,104184037,1136,1,0,4,411,50356715,5,201426860,18,18,14,91,567,0,0,20971165,474647,875910076,0,567,291,0,3,1,14,14,873,3,875105039,843379525,31130219,51126150,51126150,1,3,1,2658559832,73389,73389,14,14,14,51126154,7,3,116293,322929,499679,7280,875105039,315377,20472287,1177
241030.35,3,253952,62,46851,3084918402,2,11199332,0,308,5,5,9676,367,1,567,362169,0,14,18419,19,26,105438901,1136,1,0,4,411,58287524,5,233085544,18,19,14,91,567,0,0,24241740,519580,1001691466,0,567,291,0,3,1,14,14,873,3,1001292527,973872978,35904218,59153422,59153422,1,3,1,3075977976,73389,73389,14,14,14,59153426,7,3,121940,370963,560437,8373,1001292527,362169,23682222,1177
243035.74,3,253952,62,53211,3504828324,3,13360496,0,344,5,5,9676,389,1,567,420370,0,14,20911,19,26,107598715,1136,1,0,4,411,66230431,5,264921724,18,19,14,91,567,0,0,27504789,582707,1137246990,0,567,291,0,3,1,14,14,873,3,1136595309,1106141133,41388208,67225528,67225528,1,3,1,3495727488,73389,73389,14,14,14,67225532,7,3,123872,430441,618360,9453,1136595309,420370,26887477,1177
245041.08,3,253952,62,58580,3857354738,3,15226250,0,375,5,5,9676,445,1,567,457003,0,14,23041,19,26,108262345,1136,1,0,4,411,72929852,5,291719408,18,19,14,91,567,0,0,29912846,585056,1250200182,0,567,291,0,3,1,14,14,873,3,1249320029,1217181925,45661480,74004186,74004186,1,3,1,3848217704,73389,73389,14,14,14,74004190,7,3,125640,468098,661340,10433,1249320029,457003,29252651,1177
247053.33,3,253952,62,64416,4242622146,3,16247675,0,388,5,5,9676,463,1,567,501424,0,14,25320,19,26,110120509,1136,1,0,4,411,80211970,5,320847880,18,19,14,91,567,0,0,32915623,598730,1369136192,0,567,291,0,3,1,14,14,873,3,1368018645,1338646190,49700723,81406707,81406707,1,3,1,4233148796,73389,73389,14,14,14,81406711,7,3,127890,513701,712269,11374,1368018645,501424,32204613,1177
249065.94,3,253952,62,71029,4678835158,3,17486993,0,414,6,6,9676,489,1,567,564619,0,14,27911,19,26,111061657,1136,1,0,4,411,88478893,5,353915572,18,20,14,91,567,0,0,36842427,752930,1510601788,0,567,291,0,3,1,14,14,873,3,1509350634,1475927893,55018161,89792268,89792268,1,3,1,4668346000,73389,73389,14,14,14,89775888,7,3,132006,578466,801797,12523,1509350634,564619,36042026,1177
251081.05,4,253952,62,77788,5123723542,3,19290080,0,433,6,6,9676,560,1,567,625202,0,14,30601,19,26,112051069,1136,1,0,4,411,96929581,5,387718324,18,20,14,91,567,0,0,40761827,867631,1644633137,0,567,291,0,3,1,14,14,873,3,1643904724,1615935278,60855831,98348146,98348146,1,3,1,5113251656,73389,73389,14,14,14,98331766,7,3,135650,640618,863416,13687,1643904724,625202,39899934,1177
253088.11,4,253952,62,84605,5574500432,3,21498727,0,460,6,6,9676,586,1,567,690816,0,14,33273,19,26,114802117,1136,1,0,4,411,105463040,5,421787704,18,20,14,91,567,0,0,44767407,1065299,1790646285,0,567,291,0,3,1,14,14,873,3,1789884074,1758201602,67253970,106987215,107003599,1,3,1,5563335212,73389,73389,14,14,14,106987219,7,3,142226,707768,957031,14856,1789884074,690816,43812048,1177
255093.50,4,253952,62,90702,5976595218,4,23771553,0,493,6,6,9676,645,1,567,736637,0,14,35697,19,26,115103767,1136,1,0,4,411,113103083,5,452347644,18,20,14,91,567,0,0,47814383,1127735,1918974586,0,567,291,0,3,1,14,14,873,3,1917203465,1884815540,72632903,114735959,114735959,1,3,1,5966269900,73389,73389,14,14,14,114735963,7,3,145018,754829,1016006,15954,1917203465,736637,46800166,1177
257107.03,4,253952,62,97082,6396271412,4,25592746,0,519,7,7,9676,669,1,567,783270,0,14,38186,19,26,115103767,1136,1,0,4,411,121040192,5,484096160,18,21,14,91,567,0,0,51038606,1278147,2048241900,0,567,291,0,3,1,14,14,873,3,2046351164,2016942697,77764698,122802476,122802476,1,3,1,6385728784,73389,73389,14,14,14,122802480,7,3,149024,802669,1077908,16990,2046351164,783270,49962610,1177
259118.38,4,253952,62,104445,6880719408,4,27345482,0,560,7,7,9676,737,1,567,852203,0,14,41094,19,26,115103767,1136,1,0,4,411,130202112,5,520743688,18,21,14,91,567,0,0,55171895,1409704,2208175732,0,567,291,0,3,1,14,14,873,3,2206399663,2169879208,83648924,132095634,132095634,1,3,1,6868973000,73389,73389,14,14,14,132095638,7,3,151317,873294,1171662,18355,2206399663,852203,54002293,1177
261127.40,4,253952,62,111807,7365391452,4,29053313,0,611,7,7,9676,770,1,567,917911,0,14,43973,19,26,115103767,1136,1,0,4,411,139378390,5,557448996,18,21,14,91,567,0,0,59320693,1555444,2359963265,0,567,291,0,3,1,14,14,873,3,2358429948,2322562070,89767749,141411209,141411209,1,3,1,7353382900,73389,73389,14,14,14,141411213,7,3,154907,940658,1256561,19584,2358429948,917911,58066348,1177
263137.42,4,253952,62,119247,7855199436,4,30780591,0,665,7,7,9676,806,1,576,986298,0,14,46884,19,26,116602928,1154,1,0,4,411,148628936,5,594515744,18,21,14,91,576,0,0,63475963,1753955,2515377565,0,576,304,0,3,1,14,14,873,3,2513429639,2477024409,95839319,150800512,150816896,1,3,1,7841626656,73389,73389,14,14,14,150800516,7,3,158481,1010726,1350248,20857,2513429639,986298,62128086,1213
