timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
127033.13,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
129037.42,40960,10,22479,1479832110,0,0,0,0,17,17,3938,117,675,125627,6,24,2122,32,99,139503530,1352,1,0,31,31,22,14,220,675,0,0,0,1992348,32,482604076,0,669,310,6,2,1,14,14,362,1,487751876,436294203,1998886,33271081,33287465,1,2,1,1463206668,73389,73389,14,14,14,33254697,7,3,424481,127629,790862,3739,487751876,125627,1201576,1808
131042.81,253952,62,42892,2825051134,0,0,0,0,17,17,3938,121,675,245158,6,24,7890,32,99,140565338,1352,1,0,31,31,22,14,220,675,0,0,0,6704189,242,875716725,0,669,310,6,2,1,14,14,362,1,880409392,829688989,10015049,63848709,63848709,1,2,1,2808622300,73389,73389,14,14,14,63832325,7,3,475520,249951,1030149,6736,880409392,245158,5674336,1808
133048.10,253952,62,63360,4173874638,0,0,0,0,17,17,3938,124,675,371605,6,24,13634,32,99,141096242,1352,1,0,31,31,22,14,220,675,0,0,0,11520771,366,1270189451,0,669,310,6,2,1,14,14,362,1,1274542896,1223964936,21719012,94508257,94508257,1,2,1,4157642412,73389,73389,14,14,14,94491873,7,3,482802,379343,1214040,9743,1274542896,371605,10306245,1808
135053.41,253952,62,83940,5529772722,0,0,0,0,17,17,3938,127,675,499022,6,24,19412,32,99,141361694,1352,1,0,31,31,22,14,220,675,0,0,0,16317095,533,1667420983,0,669,310,6,2,1,14,14,362,1,1670511408,1620334638,30344602,125325612,125325612,1,2,1,5513606032,73389,73389,14,14,14,125309228,7,3,489447,509695,1407886,12764,1670511408,499022,14909939,1808
137058.26,253952,62,104221,6866340994,0,0,0,0,17,17,3938,131,675,621642,6,24,25165,32,99,142158050,1352,1,0,31,31,22,14,220,675,0,0,0,21044534,644,2058876371,0,669,310,6,2,1,14,14,362,1,2061368112,2011128095,40734586,155682056,155698440,1,2,1,6850010464,73389,73389,14,14,14,155682056,7,3,503328,635111,1595230,15746,2061368112,621642,19450238,1808
139063.13,253952,62,124800,8222173542,0,0,0,0,17,17,3938,134,675,745694,6,24,30941,32,99,142423502,1352,1,0,31,31,22,14,220,675,0,0,0,25787199,791,2454785985,0,669,310,6,2,1,14,14,362,1,2457467696,2407394973,50584485,186499411,186515795,1,2,1,8205974084,73389,73389,14,14,14,186499411,7,3,515615,761905,1800104,18768,2457467696,745694,23988234,1808
141068.63,253952,62,145560,9590133558,0,0,0,0,17,17,3938,137,675,866855,6,24,36767,32,99,142942340,1352,1,0,31,31,22,14,220,675,0,0,0,30439128,946,2853704243,0,669,310,6,2,1,14,14,362,1,2856844080,2807331224,60992450,217584943,217601327,1,2,1,9573737492,73389,73389,14,14,14,217584943,7,3,520509,885743,1963878,21815,2856844080,866855,28476598,1808
143072.90,253952,62,166410,10963667442,0,0,0,1,17,17,3938,141,675,986170,6,24,42672,32,99,144004148,1352,1,0,31,31,22,14,220,675,0,0,0,34933860,1068,3255330042,0,669,310,6,2,1,14,14,362,1,3257502672,3208673386,70047066,248823964,248823964,1,2,1,10948254416,73389,73389,14,14,14,248823964,7,3,527003,1007654,2093359,24875,3257502672,986170,32842035,1808
145077.81,253952,62,182716,12038137402,14,15883468,0,23,21,21,3938,144,675,1064569,6,24,47284,32,99,144269600,1352,1,0,31,35,22,14,220,675,0,0,0,38306347,1650,3570825636,0,669,310,6,2,1,14,14,362,1,3571420112,3522836933,269198544,273237778,273237778,1,2,1,12021741336,73389,73389,14,14,14,273221394,7,3,570209,1087860,2299058,27270,3571420112,1064569,36009000,1808
147081.91,253952,62,196688,12958584530,19,21700806,0,46,21,21,3938,146,675,1140014,6,24,51201,32,99,144535052,1352,1,0,31,35,22,14,220,675,0,0,0,41296975,1702,3840307921,0,669,310,6,2,1,14,14,362,1,3839986640,3791845566,279164876,294162244,294162244,1,2,1,12942417840,73389,73389,14,14,14,294145860,7,3,588680,1165050,2437171,29319,3839986640,1140014,38861647,1808
149085.91,253952,62,210613,13876482370,21,25396801,0,83,23,23,3938,148,675,1217876,6,24,55162,32,99,145065956,1352,1,0,31,37,22,14,220,675,0,0,0,44188864,1818,4108730891,0,669,310,6,2,1,14,14,362,1,4108291024,4060148911,285912256,315025048,315025048,1,2,1,13861102112,73389,73389,14,14,14,315025048,7,3,607258,1244602,2578220,31366,4108291024,1217876,41612604,1808
151090.24,253952,62,223466,14723329262,21,26804715,0,114,23,23,3938,150,675,1281774,6,24,58725,32,99,145331408,1352,1,0,31,37,22,14,220,675,0,0,0,46764278,1855,4356164495,0,669,310,6,2,1,14,14,362,1,4355492816,4307715143,289931591,334272313,334272313,1,2,1,14707260876,73389,73389,14,14,14,334255929,7,3,620820,1309876,2698304,33252,4355492816,1281774,44068036,1808
153095.76,253952,62,237985,15679890034,21,28280692,0,126,26,26,3938,153,675,1363379,6,24,62816,32,99,145596860,1352,1,0,31,40,22,14,220,675,0,0,0,49967346,79588,4635605884,0,669,310,6,2,1,14,14,362,1,4635200464,4587311386,295607029,356013820,356013820,1,2,1,15664608080,73389,73389,14,14,14,356013820,7,3,648374,1393291,2854152,35386,4635200464,1363379,47115378,1808
155107.50,253952,62,256803,16919782782,23,33290870,0,166,28,28,3938,156,675,1501655,6,24,68150,32,99,146127764,1352,1,0,31,42,22,14,220,675,0,0,0,54876132,277534,4996326299,0,669,310,6,2,1,14,14,362,1,4997352400,4949866306,307652573,384181285,384197669,1,2,1,16903976540,73389,73389,14,14,14,384181285,7,3,686543,1534296,3165316,38149,4997352400,1501655,51712146,1808
157123.60,253952,62,275491,18151173949,23,36834258,0,212,28,28,3938,159,675,1646396,6,24,73412,32,99,146658668,1352,1,0,31,42,22,14,220,675,0,0,0,59768591,552141,5356235066,0,669,310,6,2,1,14,14,362,1,5357276112,5309696180,318325390,412168526,412184910,1,2,1,18135415144,73389,73389,14,14,14,412168526,7,3,714820,1681784,3427851,40895,5357276112,1646396,56343199,1808
159129.04,253952,62,293640,19346513578,23,39211262,0,250,29,29,3938,162,675,1774434,6,24,78527,32,99,146924120,1352,1,0,31,43,22,14,220,675,0,0,0,64513525,823196,5704512621,0,669,310,6,2,1,14,14,362,1,5705800523,5659164009,327116167,439338726,439355110,1,2,1,19330903944,73389,73389,14,14,14,439338726,7,3,747317,1812511,3690943,43558,5705800523,1774434,60825183,1808
161134.80,253952,62,303732,20011884670,28,44913108,0,261,30,30,3938,164,675,1822267,6,24,81389,32,99,147455024,1352,1,0,31,44,22,14,220,675,0,0,0,66796777,832687,5901735168,0,669,310,6,2,1,14,14,362,1,5900180299,5853659882,335567093,454453349,454469733,1,2,1,19995947356,73389,73389,14,14,14,454453349,7,3,763305,1861571,3794124,45041,5900180299,1822267,63005318,1808
163139.45,253952,62,316755,20869148478,30,48014564,0,297,32,32,3938,167,675,1898672,6,24,85104,32,99,147720476,1352,1,0,31,46,22,14,220,675,0,0,0,69899180,865492,6151449798,0,669,310,6,2,1,14,14,362,1,6149903721,6104179421,342025088,473948533,473964917,1,2,1,20853735452,73389,73389,14,14,14,473948533,7,3,786662,1939721,3954479,46953,6149903721,1898672,65947489,1808
