timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,QueryTimeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectQueryTimeMicroseconds,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
280741.03,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,14,14,437,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0
282746.24,0,0,19912,1310792776,0,0,0,0,1,1,4879,117,603,126695,12,1859,7,0,124525652,1208,1,0,6,15,0,5,5052,603,0,0,0,1968416,16854,430173874,0,603,504,2,1,14,14,437,0,1,432046276,386538096,1986197,29468278,29484662,1,2,1,0,1296604232,73389,73389,14,14,14,29468278,9,3,378750,128812,831538,3314,432046276,126695,1136969,1983
284760.10,253952,62,36607,2410768306,24,24627125,0,44,28,28,4879,120,675,236150,12,6116,34,22,140299886,1352,1,0,33,42,20,5,5164,675,0,0,0,5962849,1323815,757823975,0,675,547,2,1,14,14,437,0,1,759429936,708618463,41340230,54430956,54430956,1,2,1,0,2394962064,73389,73389,14,14,14,54430956,9,3,500064,240559,1179622,5813,759429936,236150,4783451,2212
286775.09,253952,62,52372,3449783290,25,26926160,0,91,30,30,4879,122,675,338571,12,10529,34,22,140830790,1352,1,0,33,44,20,5,5164,675,0,0,0,10008702,2349818,1062316353,0,675,547,2,1,14,14,437,0,1,1063123760,1012280864,49565290,78041954,78058338,1,2,1,0,3433845976,73389,73389,14,14,14,78041954,9,3,507282,345431,1303003,8130,1063123760,338571,8706068,2212
288786.18,253952,62,68142,4489125954,25,30366940,0,133,32,32,4879,125,675,442916,12,14995,34,22,141361694,1352,1,0,33,46,20,5,5164,675,0,0,0,14144118,3594904,1362480881,0,675,547,2,1,14,14,437,0,1,1366555440,1316155837,59797422,101669336,101669336,1,2,1,0,4472729888,73389,73389,14,14,14,101652952,9,3,521916,452235,1478432,10445,1366555440,442916,12666190,2212
290794.35,253952,62,84061,5537702578,28,35125374,0,174,33,33,4879,127,675,539433,12,19445,34,22,141361694,1352,1,0,33,47,20,5,5164,675,0,0,0,18214676,4596516,1672098393,0,675,547,2,1,14,14,437,0,1,1673001776,1622637882,69865325,125505836,125505836,1,2,1,0,5522256784,73389,73389,14,14,14,125505836,9,3,533831,551221,1629932,12783,1673001776,539433,16585407,2212
292802.64,253952,62,99518,6556267022,31,41259247,0,216,38,38,4879,130,675,639074,12,23824,34,22,141892598,1352,1,0,33,52,20,5,5164,675,0,0,0,22278693,5887872,1969780436,0,675,547,2,1,14,14,437,0,1,1970535216,1920418339,83538002,148652049,148652049,1,2,1,0,6539969260,73389,73389,14,14,14,148635665,9,3,556216,653244,1808212,15053,1970535216,639074,20471293,2212
294813.11,253952,62,115283,7595282006,34,47199487,0,254,38,38,4879,132,675,750057,12,28257,34,22,142423502,1352,1,0,33,52,20,5,5164,675,0,0,0,26490121,7131713,2273477605,0,675,547,2,1,14,14,437,0,1,2274360112,2224179987,96276961,172263047,172263047,1,2,1,0,7578853172,73389,73389,14,14,14,172246663,9,3,566349,766625,1967714,17371,2274360112,750057,24523353,2212
296826.98,253952,62,131060,8634552518,34,49238294,0,306,39,39,4879,135,675,859636,12,32704,34,22,142688954,1352,1,0,33,53,20,5,5164,675,0,0,0,30660285,8144196,2575356908,0,675,547,2,1,14,14,437,0,1,2577529648,2527906317,104360085,195878363,195894747,1,2,1,0,8618647972,73389,73389,14,14,14,195878363,9,3,572677,878690,2112335,19684,2577529648,859636,28549051,2212
298843.06,253952,62,146427,9647218722,35,53361351,0,351,40,40,4879,137,675,986824,12,37004,34,22,142942340,1352,1,0,33,54,20,5,5164,675,0,0,0,34866594,9482825,2870793061,0,675,547,2,1,14,14,437,0,1,2873359152,2824012072,115234335,218885312,218901696,1,2,1,0,9630953728,73389,73389,14,14,14,218885312,9,3,583990,1008236,2279657,21941,2873359152,986824,32588165,2212
