timestamp_ms,AnalyzePatchRangesMicroseconds,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FileOpen,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,JoinBuildTableRowCount,JoinOptimizeMicroseconds,JoinProbeTableRowCount,JoinReorderMicroseconds,JoinResultRowCount,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,OpenedFileCacheMisses,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
221250.00,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
223260.85,0,253952,62,7971,524619666,1,2355093,84,4,4,4470,111,0,558,77181,0,19,3112,16,1,95445141,1118,1,0,4,846,9757324,8,38964732,15,18,11,368,558,0,0,4510143,79914,197153291,0,558,526,0,3,1,14,14,1455,3,197116137,167965476,6937047,9913591,9913591,1,3,1,515506764,73389,73389,14,14,14,9913595,9,3,45519,78744,188688,1697,197116137,77181,4321615,1824
225265.39,0,253952,62,13765,906507130,2,4942094,105,4,4,4470,119,0,558,109795,0,19,5365,16,1,97303305,1118,1,0,4,846,16995890,8,67983560,15,18,11,368,558,0,0,6989395,84256,315105245,0,558,526,0,3,1,14,14,1455,3,315369427,288261578,11426550,17254894,17254894,1,3,1,897254520,73389,73389,14,14,14,17254898,9,3,46670,112210,230662,2618,315369427,109795,6758989,1824
227270.01,1,253952,62,19593,1289742000,2,5941046,138,4,4,4470,182,0,558,143121,0,19,7686,16,1,98280651,1118,1,0,4,846,24272416,8,97089664,15,18,11,368,558,0,0,9435536,84330,436056038,0,558,526,0,3,1,14,14,1455,3,436357928,408954617,15447939,24619058,24619058,1,3,1,1280191048,73389,73389,14,14,14,24619062,9,3,49615,146448,266668,3678,436357928,143121,9169218,1824
229275.13,1,253952,62,25686,1690947210,2,7750731,168,5,5,4470,199,0,567,184643,0,19,10056,16,1,101046877,1136,1,0,4,846,31874325,8,127432612,15,19,11,368,567,0,0,12550972,92689,565985755,0,567,529,0,3,1,14,14,1455,3,565793960,535058779,20329892,32347544,32347544,1,3,1,1682072320,73389,73389,14,14,14,32347548,9,3,55074,189018,318697,4703,565793960,184643,12232739,1848
231288.12,1,253952,62,31217,2054947142,3,10527500,198,6,6,4470,263,1,567,225120,0,19,12251,16,1,102253477,1136,1,0,4,846,38745586,8,154982344,15,20,11,368,567,0,0,15469926,133765,682678665,0,567,529,0,3,1,14,14,1455,3,682494554,649946282,26109350,39332717,39332717,1,3,1,2045301316,73389,73389,14,14,14,39332721,9,3,59513,230514,373708,5725,682494554,225120,15096795,1848
233294.94,1,253952,62,37983,2500270146,3,11980124,265,6,6,4470,291,1,567,286067,0,19,14899,16,1,103218757,1136,1,0,4,846,47197007,8,188658780,15,20,11,368,567,0,0,19873771,288992,825915295,0,567,529,0,3,1,14,14,1455,3,825462912,790071404,32100964,47904979,47904979,1,3,1,2491058940,73389,73389,14,14,14,47904983,9,3,63933,292820,455802,6874,825462912,286067,19418693,1848
235302.33,1,253952,62,44891,2955490496,3,13445201,339,6,6,4470,322,1,567,343354,0,19,17613,16,1,104147839,1136,1,0,4,846,55838615,8,223354460,15,20,11,368,567,0,0,24337597,419580,960934523,0,567,529,0,3,1,14,14,1455,3,960473538,933439964,38137463,56653147,56653147,1,3,1,2945963676,73389,73389,14,14,14,56653151,9,3,66729,351479,528822,7973,960473538,343354,23809641,1848
237307.11,1,253952,62,51249,3375003894,3,14552715,400,6,6,4470,391,1,567,396216,0,19,20147,16,1,106042201,1136,1,0,4,846,63767333,8,255069332,15,20,11,368,567,0,0,28019371,489554,1103381458,0,567,529,0,3,1,14,14,1455,3,1102398158,1065689999,42987493,64711028,64711028,1,3,1,3364973488,73389,73389,14,14,14,64711032,9,3,69108,405657,596718,9197,1102398158,396216,27423649,1848
239311.70,1,253952,62,56604,3727867668,4,17374464,433,6,6,4470,402,1,567,426046,0,19,22228,16,1,107333263,1136,1,0,4,846,70442037,8,281768148,15,20,11,368,567,0,0,30458655,490134,1214103639,0,567,529,0,3,1,14,14,1455,3,1213280300,1176942290,48248539,71481050,71481050,1,3,1,3717014632,73389,73389,14,14,14,71481054,9,3,69919,436295,621806,10072,1213280300,426046,29837956,1848
