timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
371594.26,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
373599.21,253952,62,23131,1522827034,0,0,0,0,30,30,4848,118,675,123399,13,2287,45,82,139768982,1352,1,0,44,44,14,207,675,0,0,0,2090145,147,496630911,0,675,375,2,1,14,14,357,1,500038448,448914620,2170736,34260154,34260154,1,2,1,1507446776,73389,73389,14,14,14,34260154,6,3,453747,125561,840158,3834,500038448,123399,1250081,1771
375604.25,253952,62,43644,2874599658,0,4842,0,8,30,30,4848,121,675,219209,13,8093,45,82,140565338,1352,1,0,44,44,14,207,675,0,0,0,6371046,356,888408750,0,675,375,2,1,14,14,357,1,894696240,844100038,20594178,64968854,64985238,1,2,1,2858629576,73389,73389,14,14,14,64968854,6,3,479180,223779,1030095,6845,894696240,219209,5341214,1771
377608.72,253952,62,64558,4252652218,15,15182458,0,26,30,30,4848,124,675,312706,13,13961,45,82,141096242,1352,1,0,44,44,14,207,675,0,0,0,10815169,492,1293865235,0,675,375,2,1,14,14,357,1,1297218352,1246971752,85537521,96300146,96300146,1,2,1,4237206424,73389,73389,14,14,14,96300146,6,3,512938,319694,1237168,9916,1297218352,312706,9578445,1771
379613.67,253952,62,85563,5636668554,20,20183040,0,26,30,30,4848,128,675,396776,13,19911,45,82,141627146,1352,1,0,44,44,14,207,675,0,0,0,15067217,511,1701011084,0,675,375,2,1,14,14,357,1,1701968688,1651554269,96716472,127754318,127754318,1,2,1,5621189992,73389,73389,14,14,14,127754318,6,3,514338,405973,1349768,13004,1701968688,396776,13718056,1771
381619.22,253952,62,105762,6967862874,20,20331632,0,38,30,30,4848,131,675,492910,13,25582,45,82,142158050,1352,1,0,44,44,14,207,675,0,0,0,19392238,747,2088498462,0,675,375,2,1,14,14,357,1,2090859312,2040817574,122627493,157987882,158004266,1,2,1,6951466808,73389,73389,14,14,14,157987882,6,3,517126,504599,1490805,15971,2090859312,492910,17902214,1771
383625.05,253952,62,123405,8130219918,27,29170679,0,90,31,31,4848,134,675,592786,13,30558,45,82,142423502,1352,1,0,44,45,14,207,675,0,0,0,23579123,1057,2429591629,0,675,375,2,1,14,14,357,1,2430335792,2380488389,164045283,184406577,184422961,1,2,1,8113889388,73389,73389,14,14,14,184406577,6,3,522535,606911,1593631,18561,2430335792,592786,21986457,1771
385630.58,253952,62,140313,9244408002,27,32520780,0,154,31,31,4848,137,675,711324,13,35326,45,82,142942340,1352,1,0,44,45,14,207,675,0,0,0,27879970,14288,2756520021,0,675,375,2,1,14,14,357,1,2755918640,2706240676,170751092,209743928,209743928,1,2,1,9228732832,73389,73389,14,14,14,209743928,6,3,524376,728040,1728647,21045,2755918640,711324,26152451,1771
387636.16,253952,62,157473,10374786786,28,34613074,0,222,32,32,4848,139,675,832270,13,40124,45,82,143473244,1352,1,0,44,46,14,207,675,0,0,0,32351658,29886,3084198735,0,675,375,2,1,14,14,357,1,3085536208,3036596731,179319622,235439568,235439568,1,2,1,10359340992,73389,73389,14,14,14,235439568,6,3,531188,851538,1854369,23563,3085536208,832270,30498572,1771
389642.69,253952,62,174007,11464198954,28,37746478,0,292,32,32,4848,142,675,945077,13,44796,45,82,144004148,1352,1,0,44,46,14,207,675,0,0,0,36805204,58839,3403006666,0,675,375,2,1,14,14,357,1,3403516880,3354955685,187489351,260189254,260205638,1,2,1,11448327176,73389,73389,14,14,14,260189254,6,3,532907,966863,1983609,25989,3403516880,945077,34823043,1771
