timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,ContextLockWaitMicroseconds,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
88753.51,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
90757.93,0,0,21926,1443325250,0,0,0,0,1,1,4372,117,0,666,121376,17,2047,12,13,137466896,1334,1,0,11,15,104,10,67,666,0,0,0,1989945,91,475001463,0,666,440,2,1,14,14,371,1,475955396,425621622,1990469,32445848,32462232,1,2,1,1427617312,73389,73389,14,14,14,32445848,9,3,417731,123521,811403,3649,475955396,121376,1178635,1908
92763.62,253952,62,42429,2794442514,0,0,0,0,22,22,4372,121,0,675,234673,17,7760,33,45,140565338,1352,1,0,32,36,104,10,389,675,0,0,0,6696458,2025,868761751,0,675,443,2,1,14,14,371,1,871758640,820733158,11767926,63154548,63154548,1,2,1,2778800112,73389,73389,14,14,14,63154548,9,3,479415,239590,1076626,6670,871758640,234673,5620117,1929
94769.72,253952,62,62029,4086115318,0,301750,0,9,22,22,4372,124,0,675,363594,17,13271,33,45,141096242,1352,1,0,32,36,104,10,389,675,0,0,0,11656483,113152,1246564023,0,675,443,2,1,14,14,371,1,1248721712,1198294102,24786919,92513727,92513727,1,2,1,4070603988,73389,73389,14,14,14,92513727,9,3,497765,371428,1273833,9546,1248721712,363594,10383119,1929
96774.37,253952,62,81168,5347045122,0,1907079,0,26,22,22,4372,127,0,675,491189,17,18656,33,45,141361694,1352,1,0,32,36,104,10,389,675,0,0,0,16582300,324079,1613886100,0,675,443,2,1,14,14,371,1,1617165104,1566913971,42479536,121172712,121172712,1,2,1,5331599328,73389,73389,14,14,14,121172712,9,3,514862,501873,1482203,12357,1617165104,491189,15100765,1929
98779.49,253952,62,102946,6782251690,2,3907208,0,27,22,22,4372,130,0,675,576357,17,24760,33,45,141892598,1352,1,0,32,36,104,10,389,675,0,0,0,20879234,324219,2035455016,0,675,443,2,1,14,14,371,1,2036595504,1986478972,52590704,153777638,153777638,1,2,1,6765229724,73389,73389,14,14,14,153755221,9,3,516296,589431,1589282,15557,2036595504,576357,19290798,1929
100786.17,253952,62,120760,7956080842,17,21139540,0,91,22,22,4372,133,0,675,712949,17,29787,33,45,142423502,1352,1,0,32,36,104,10,389,675,0,0,0,25730066,661421,2377175436,0,675,443,2,1,14,14,371,1,2379479856,2329642887,203103271,180464510,180464510,1,2,1,7940438440,73389,73389,14,14,14,180464510,9,3,537197,728743,1805202,18173,2379479856,712949,23925858,1929
102792.76,253952,62,138308,9112477418,17,24863911,0,138,23,23,4372,136,0,675,845948,17,34737,33,45,142942340,1352,1,0,32,37,104,10,389,675,0,0,0,30729812,1093991,2716926042,0,675,443,2,1,14,14,371,1,2717121328,2667677471,214155209,206733590,206749974,1,2,1,9096277960,73389,73389,14,14,14,206733590,9,3,540668,864449,1960815,20749,2717121328,845948,28770138,1929
104799.51,253952,62,154538,10181376818,19,29541647,0,195,25,25,4372,139,0,675,970774,17,39332,33,45,143473244,1352,1,0,32,39,104,10,389,675,0,0,0,35238075,1599970,3027162811,0,675,443,2,1,14,14,371,1,3028650960,2980045063,224380486,231040908,231057292,1,2,1,10165799952,73389,73389,14,14,14,231040908,9,3,548889,991864,2139014,23129,3028650960,970774,33100359,1929
106804.93,253952,62,171030,11268036474,19,29915513,0,206,29,29,4372,142,0,675,1105996,17,43987,33,45,144004148,1352,1,0,32,43,104,10,389,675,0,0,0,39861104,2832506,3342241067,0,675,443,2,1,14,14,371,1,3346238416,3297647629,237977737,255741442,255741442,1,2,1,11251902552,73389,73389,14,14,14,255725058,9,3,578538,1129593,2374547,25552,3346238416,1105996,37487969,1929
108815.44,253952,62,189296,12471753350,19,29915513,0,206,30,30,4372,145,0,675,1242634,17,49133,33,45,144535052,1352,1,0,32,44,104,10,389,675,0,0,0,44974481,3405519,3696546205,0,675,443,2,1,14,14,371,1,3698035664,3649510167,251784690,283081515,283097899,1,2,1,12455586660,73389,73389,14,14,14,283081515,9,3,590940,1269658,2587959,28236,3698035664,1242634,42388081,1929
