timestamp_ms,ArenaAllocBytes,ArenaAllocChunks,CompressedReadBufferBlocks,CompressedReadBufferBytes,ConcurrencyControlDownscales,ConcurrencyControlPreemptedMicroseconds,ConcurrencyControlPreemptionResumes,ConcurrencyControlPreemptions,ConcurrencyControlSlotsAcquired,ConcurrencyControlUpscales,ConcurrencyControlWaitMicroseconds,ContextLock,CreatedReadBufferOrdinary,DiskReadElapsedMicroseconds,FilteringMarksWithPrimaryKeyMicroseconds,FunctionExecute,GlobalThreadPoolJobs,GlobalThreadPoolLockWaitMicroseconds,IOBufferAllocBytes,IOBufferAllocs,InitialQuery,InterfaceHTTPSendBytes,LocalThreadPoolExpansions,LocalThreadPoolJobs,LocalThreadPoolLockWaitMicroseconds,LocalThreadPoolShrinks,LocalThreadPoolThreadCreationMicroseconds,MarkCacheHits,MergingSortedMilliseconds,NetworkSendBytes,NetworkSendElapsedMicroseconds,OSCPUVirtualTimeMicroseconds,OSCPUWaitMicroseconds,OSReadChars,OSWriteChars,OpenedFileCacheHits,OpenedFileCacheMicroseconds,QueriesWithSubqueries,Query,QueryConditionCacheHits,QueryConditionCacheMisses,QueryPlanOptimizeMicroseconds,RWLockAcquiredReadLocks,ReadBufferFromFileDescriptorReadBytes,ReadCompressedBytes,RealTimeMicroseconds,RowsReadByMainReader,RowsReadByPrewhereReaders,SchedulerNodeUpdate,SelectQueriesWithSubqueries,SelectQuery,SelectedBytes,SelectedMarks,SelectedMarksTotal,SelectedParts,SelectedPartsTotal,SelectedRanges,SelectedRows,SharedPartsLockHoldMicroseconds,SharedPartsLocks,SoftPageFaults,SynchronousReadWaitMicroseconds,SystemTimeMicroseconds,ThreadPoolReaderPageCacheHit,ThreadPoolReaderPageCacheHitBytes,ThreadPoolReaderPageCacheHitElapsedMicroseconds,UserTimeMicroseconds,WaitMarksLoadMicroseconds
529591.93,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,2097278,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0
531596.95,0,0,20176,1328094280,0,0,0,0,1,1,4305,117,612,120263,23,1884,9,67,126296834,1226,1,0,8,15,43,7,441,612,0,0,0,1983141,12197,437646027,0,612,466,2,1,14,14,383,1,437682372,391620345,1996447,29861494,29877878,1,2,1,1313905736,73389,73389,14,14,14,29861494,6,3,385116,122354,814394,3357,437682372,120263,1168829,1920
533602.26,253952,62,41237,2715792698,5,5000784,0,5,19,19,4305,120,675,224245,23,7379,27,87,140299886,1352,1,0,26,33,64,7,721,675,0,0,0,6338141,39899,848416087,0,675,504,2,1,14,14,383,1,848821040,797758596,14829817,61364818,61364818,1,2,1,2699331096,73389,73389,14,14,14,61348434,6,3,480971,228890,1112772,6495,848821040,224245,5225698,2111
535607.97,253952,62,54555,3593644734,17,18794027,0,50,19,19,4305,123,675,298728,23,11177,27,87,140830790,1352,1,0,26,33,64,7,721,675,0,0,0,9520744,191549,1104532759,0,675,504,2,1,14,14,383,1,1105066800,1054308751,53552180,81320469,81320469,1,2,1,3578100636,73389,73389,14,14,14,81320469,6,3,496529,305145,1231493,8450,1105066800,298728,8289713,2111
537621.82,253952,62,68431,4508065858,17,20188615,0,76,21,21,4305,125,675,375645,23,15082,27,87,141361694,1352,1,0,26,35,64,7,721,675,0,0,0,12676073,570449,1371118643,0,675,504,2,1,14,14,383,1,1372191536,1321610016,59038095,102095320,102111704,1,2,1,4492194080,73389,73389,14,14,14,102095320,6,3,516035,383815,1349558,10488,1372191536,375645,11327093,2111
539631.21,253952,62,85186,5611961482,17,22591397,0,116,25,25,4305,128,675,483215,23,19808,27,87,141627146,1352,1,0,26,39,64,7,721,675,0,0,0,16994581,1759929,1692137466,0,675,504,2,1,14,14,383,1,1694759728,1644315328,69195548,127180878,127197262,1,2,1,5595958632,73389,73389,14,14,14,127180878,6,3,537581,495601,1552718,12949,1694759728,483215,15442591,2111
541641.66,253952,62,102289,6738929086,20,29495887,0,152,28,28,4305,130,675,604523,23,24581,27,87,141892598,1352,1,0,26,42,64,7,721,675,0,0,0,21346441,3790467,2019838490,0,675,504,2,1,14,14,383,1,2024143664,1973807050,83895397,152788565,152804949,1,2,1,6722696860,73389,73389,14,14,14,152788565,6,3,572522,620229,1772910,15462,2024143664,604523,19574413,2111
543647.29,253952,62,120319,7926914014,22,34594646,0,184,29,29,4305,133,675,728249,23,29663,27,87,142423502,1352,1,0,26,43,64,7,721,675,0,0,0,26156689,4387815,2370113070,0,675,504,2,1,14,14,383,1,2371091248,2321071521,100101900,179803117,179803117,1,2,1,7911337148,73389,73389,14,14,14,179803117,6,3,591703,746761,2026001,18109,2371091248,728249,24131750,2111
545652.47,253952,62,132031,8698718878,27,41391393,0,204,29,29,4305,135,675,777581,23,32969,27,87,142688954,1352,1,0,26,43,64,7,721,675,0,0,0,28564800,4391572,2596961026,0,675,504,2,1,14,14,383,1,2596535088,2546704937,109504175,197332221,197348605,1,2,1,8682617724,73389,73389,14,14,14,197332221,6,3,592284,797284,2090716,19829,2596535088,777581,26475242,2111
547658.63,253952,62,149957,9879888062,27,43058122,0,250,34,34,4305,138,675,894339,23,38024,27,87,143207792,1352,1,0,26,48,64,7,721,675,0,0,0,32969173,4642683,2940132313,0,675,504,2,1,14,14,383,1,2941254448,2891922388,117060658,224182933,224199317,1,2,1,9864049052,73389,73389,14,14,14,224182933,6,3,615570,916536,2292299,22459,2941254448,894339,30678195,2111
549665.28,253952,62,168269,11086295222,29,48227212,0,296,34,34,4305,141,675,1024380,23,43178,27,87,144004148,1352,1,0,26,48,64,7,721,675,0,0,0,37801512,5201050,3291285355,0,675,504,2,1,14,14,383,1,3293154256,3244530316,128534862,251610959,251610959,1,2,1,11070882196,73389,73389,14,14,14,251610959,6,3,634524,1049303,2500577,25147,3293154256,1024380,35302427,2111
551672.50,253952,62,186575,12292368086,30,51175792,0,329,36,36,4305,144,675,1153811,23,48335,27,87,144269600,1352,1,0,26,50,64,7,721,675,0,0,0,42634072,5471705,3644966128,0,675,504,2,1,14,14,383,1,3645475792,3597117024,139462172,279002343,279018727,1,2,1,12276103092,73389,73389,14,14,14,279002343,6,3,647407,1182265,2698115,27835,3645475792,1153811,39937628,2111
553677.81,253952,62,202458,13338850866,33,56180545,0,367,36,36,4305,147,675,1246355,23,52832,27,87,144800504,1352,1,0,26,50,64,7,721,675,0,0,0,46357752,5519565,3951425000,0,675,504,2,1,14,14,383,1,3951266768,3902987017,149154502,302803916,302803916,1,2,1,13323372304,73389,73389,14,14,14,302803916,6,3,656890,1276848,2827145,30168,3951266768,1246355,43532420,2111
555683.49,253952,62,216221,14245866422,34,58683259,0,378,37,37,4305,149,675,1317798,23,56694,27,87,145065956,1352,1,0,26,51,64,7,721,675,0,0,0,49326993,5520303,4215920547,0,675,504,2,1,14,14,383,1,4216294352,4168127613,154746570,323406735,323423119,1,2,1,14229896340,73389,73389,14,14,14,323406735,6,3,663200,1349896,2917589,32190,4216294352,1317798,46411352,2111
557688.68,253952,62,233929,15412748758,34,60286403,0,413,38,38,4305,152,675,1414299,23,61691,27,87,145596860,1352,1,0,26,52,64,7,721,675,0,0,0,53363510,5521215,4555697499,0,675,504,2,1,14,14,383,1,4556819408,4509228831,160820650,349929767,349946151,1,2,1,15396909748,73389,73389,14,14,14,349929767,6,3,668313,1448665,3029318,34788,4556819408,1414299,50336314,2111
559693.38,253952,62,249737,16454316338,36,64200864,0,471,38,38,4305,154,675,1498272,23,66113,27,87,145862312,1352,1,0,26,52,64,7,721,675,0,0,0,56856370,5527204,4863075087,0,675,504,2,1,14,14,383,1,4861561808,4813688733,168461548,373616652,373616652,1,2,1,16439132688,73389,73389,14,14,14,373616652,6,3,674526,1534540,3128052,37113,4861561808,1498272,53730590,2111
561699.28,253952,62,263910,17388201654,36,65537267,0,490,41,41,4305,157,675,1575316,23,70144,27,87,146393216,1352,1,0,26,55,64,7,721,675,0,0,0,59864927,5567218,5133467893,0,675,504,2,1,14,14,383,1,5134191568,5086755811,173234783,394833871,394833871,1,2,1,17371969428,73389,73389,14,14,14,394817487,6,3,681995,1613269,3224386,39193,5134191568,1575316,56642928,2111
563705.77,253952,62,282705,18626587074,37,68338160,0,524,42,42,4305,160,675,1705617,23,75436,27,87,146658668,1352,1,0,26,56,64,7,721,675,0,0,0,64684403,5847801,5495650016,0,675,504,2,1,14,14,383,1,5495688144,5448705378,182944794,422968568,422984952,1,2,1,18610616992,73389,73389,14,14,14,422968568,6,3,690747,1746289,3422500,41951,5495688144,1705617,61264455,2111
565711.88,253952,62,294056,19374042006,40,73040036,0,542,42,42,4305,162,675,1761946,23,78641,27,87,146924120,1352,1,0,26,56,64,7,721,675,0,0,0,67085509,5849803,5715818235,0,675,504,2,1,14,14,383,1,5713664843,5667211670,190136995,439967351,439983735,1,2,1,19358563444,73389,73389,14,14,14,439967351,6,3,691442,1803808,3477572,43618,5713664843,1761946,63610579,2111
567723.71,253952,62,310809,20477613258,41,75768830,0,593,47,47,4305,166,675,1883967,23,83449,27,87,147720476,1352,1,0,26,61,64,7,721,675,0,0,0,71288401,6298853,6034232099,0,675,504,2,1,14,14,383,1,6035477865,5989702911,198252215,465050750,465067134,1,2,1,20462233000,73389,73389,14,14,14,465050750,6,3,717113,1928163,3713353,46080,6035477865,1883967,67577831,2111
569729.16,253952,62,325466,21443217998,47,83347584,0,629,49,49,4305,168,675,1965413,23,87534,27,87,147985928,1352,1,0,26,63,64,7,721,675,0,0,0,74912822,7042379,6319833688,0,675,504,2,1,14,14,383,1,6317544809,6272004011,213150894,487005249,487005249,1,2,1,21428230956,73389,73389,14,14,14,487005249,6,3,730839,2011447,3848986,48232,6317544809,1965413,71066754,2111
571737.31,253952,62,338606,22308990708,47,84539838,0,647,57,57,4305,171,675,2036000,23,91341,27,87,148516832,1352,1,0,26,71,64,7,721,675,0,0,0,77769434,7476855,6567343049,0,675,504,2,1,14,14,383,1,6569930762,6524935205,218998101,506690564,506690564,1,2,1,22294384816,73389,73389,14,14,14,506690564,6,3,755755,2083614,3992070,50164,6569930762,2036000,73780390,2111
573748.58,253952,62,354953,23386147644,50,91953549,0,680,58,58,4305,174,675,2170993,23,95952,27,87,149047736,1352,1,0,26,72,64,7,721,675,0,0,0,82211498,9189196,6884409839,0,675,504,2,1,14,14,383,1,6884896778,6839910666,236690920,531153530,531169914,1,2,1,23370755320,73389,73389,14,14,14,531153530,6,3,780413,2220934,4227834,52567,6884896778,2170993,77986808,2111
575758.83,253952,62,370948,24440075376,50,96247876,0,719,58,58,4305,177,675,2298634,23,100481,27,87,149844092,1352,1,0,26,72,64,7,721,675,0,0,0,86758797,10825911,7189032165,0,675,504,2,1,14,14,383,1,7192124227,7147857084,252163102,555114625,555131009,1,2,1,24425043500,73389,73389,14,14,14,555114625,6,3,803603,2350986,4437410,54917,7192124227,2298634,82324680,2111
577767.65,253952,62,387557,25533518008,53,102553211,0,751,59,59,4305,182,675,2422593,23,105253,27,87,150374996,1352,1,0,26,73,64,7,721,675,0,0,0,91179131,12028918,7512521382,0,675,504,2,1,14,14,383,1,7510382875,7467446788,265369313,579978999,579978999,1,2,1,25519075956,73389,73389,14,14,14,579978999,6,3,813810,2477306,4607291,57358,7510382875,2422593,86575307,2111
579773.26,253952,62,399410,26313514872,59,109834933,0,781,61,61,4305,186,675,2485753,23,108719,27,87,151171352,1352,1,0,26,75,64,7,721,675,0,0,0,93991552,12423862,7739145355,0,675,504,2,1,14,14,383,1,7736436807,7695508111,278280269,597704711,597704711,1,2,1,26299007284,73389,73389,14,14,14,597704711,6,3,829274,2541863,4720632,59095,7736436807,2485753,89274490,2111
580292.18,253952,62,400982,26415782060,60,110656121,1,784,61,61,4305,191,675,2491832,23,109422,34,99,158511825,1359,1,1035,33,82,64,26,759,675,562,1035,93,94538256,12424023,7767353963,8,675,504,2,1,14,14,383,1,7763869224,7725268584,330337248,600037902,600037902,1,2,1,26401667688,73389,73389,14,14,14,600037902,6,3,832885,2548114,4728573,59330,7763869224,2491832,89813269,2111
